,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3249,0.005099999999999993,1.0,5,110.66353869438171,0.33,0.6799999999999999,200,400,32,1,400
1,0.0145,0.0755,1.0,40,16.860871076583862,0.09,0.04,50,400,16,1,200
2,0.4078,0.0022000000000000353,0.1,20,25.57642412185669,0.41000000000000003,0.6,200,400,16,1,100
3,0.1457,0.06430000000000002,1.0,40,6.694467544555664,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.39390000000000003,0.05609999999999998,0.1,40,8.446389198303223,0.45,0.27999999999999997,50,400,2,1,100
5,0.015700000000000002,0.005700000000000002,0.1,10,403.5770995616913,0.01,0.4399999999999999,400,200,8,1,800
6,0.24650000000000002,0.07650000000000001,10.0,40,122.44868445396423,0.17,0.8399999999999999,100,100,1,1,800
7,0.343,0.013000000000000012,0.1,40,56.6367506980896,0.33,0.27999999999999997,400,200,1,1,100
8,0.1925,0.022499999999999992,0.1,20,7.450604438781738,0.17,0.9199999999999999,50,400,2,1,100
9,0.225,0.014999999999999986,10.0,5,27.01253318786621,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.19190000000000002,0.14190000000000003,1.0,20,37.101340770721436,0.05,0.35999999999999993,50,50,8,1,400
11,0.0731,0.0631,0.1,10,47.080249309539795,0.01,0.7599999999999999,200,100,32,1,200
12,0.1671,0.12290000000000004,0.1,10,13.886556386947632,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.28900000000000003,0.07900000000000001,10.0,5,25.117812156677246,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.19690000000000002,0.09310000000000002,0.1,40,45.22374224662781,0.29000000000000004,0.12,400,100,4,1,100
15,0.2325,0.022499999999999992,1.0,20,34.96530723571777,0.21000000000000002,0.6,100,200,1,1,200
16,0.07640000000000001,0.013599999999999987,10.0,10,62.47092580795288,0.09,0.9199999999999999,100,50,1,1,400
17,0.22460000000000002,0.025399999999999978,0.1,5,197.948180437088,0.25,0.6799999999999999,400,200,32,1,400
18,0.13140000000000002,0.0786,1.0,10,49.940367460250854,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.2783,0.011700000000000044,1.0,10,122.69630527496338,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.1057,0.024300000000000002,1.0,20,29.117191553115845,0.13,0.6799999999999999,100,100,4,1,200
21,0.0224,0.0124,10.0,10,417.63321900367737,0.01,0.19999999999999998,400,200,4,1,800
22,0.3776,0.007599999999999996,10.0,10,213.0226125717163,0.37,0.27999999999999997,200,50,2,1,800
23,0.1328,0.15720000000000003,1.0,5,7.901784658432007,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.1908,0.020799999999999985,0.1,40,19.99111843109131,0.17,0.27999999999999997,50,200,2,1,200
25,0.1608,0.04920000000000002,1.0,20,27.571636199951172,0.21000000000000002,0.6,200,100,1,1,100
26,0.369,0.041000000000000036,10.0,10,15.842330694198608,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2024,0.007600000000000023,1.0,40,102.04399132728577,0.21000000000000002,0.6,400,100,4,1,200
28,0.42110000000000003,0.011099999999999999,0.1,40,53.326889514923096,0.41000000000000003,0.04,400,200,16,1,100
29,0.496,0.045999999999999985,0.1,10,215.33327627182007,0.45,0.8399999999999999,200,400,2,1,800
30,0.3235,0.006500000000000006,0.1,10,26.417487621307373,0.33,0.9199999999999999,200,200,4,1,100
31,0.2564,0.03360000000000002,10.0,40,49.24606013298035,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.1585,0.05150000000000002,10.0,40,66.12755417823792,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0317,0.021699999999999997,1.0,20,204.97727847099304,0.01,0.6799999999999999,200,200,4,1,800
34,0.3179,0.05209999999999998,0.1,20,48.03957939147949,0.37,0.35999999999999993,200,400,2,1,200
35,0.0745,0.024499999999999994,10.0,20,9.30650782585144,0.05,0.6799999999999999,50,50,8,1,100
36,0.4909,0.08089999999999997,10.0,10,28.30087375640869,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.23470000000000002,0.06470000000000001,0.1,40,90.98925566673279,0.17,0.9199999999999999,400,400,16,1,200
38,0.3785,0.008500000000000008,1.0,5,14.602846384048462,0.37,0.5199999999999999,100,200,1,1,100
39,0.0814,0.048600000000000004,10.0,5,45.28102898597717,0.13,0.35999999999999993,400,100,4,1,100
40,0.39490000000000003,0.015100000000000002,10.0,40,387.35523295402527,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.3846,0.06540000000000001,1.0,10,369.819331407547,0.45,0.9199999999999999,400,100,1,1,800
42,0.49760000000000004,0.04760000000000003,10.0,20,392.631662607193,0.45,0.5199999999999999,400,200,8,1,800
43,0.2725,0.017500000000000016,0.1,40,26.02273440361023,0.29000000000000004,0.04,200,400,1,1,100
44,0.31010000000000004,0.019899999999999973,10.0,10,28.179155111312866,0.33,0.4399999999999999,200,100,2,1,100
45,0.10260000000000001,0.0674,0.1,40,48.26472234725952,0.17,0.27999999999999997,200,50,32,1,200
46,0.0468,0.0832,1.0,5,15.057216167449951,0.13,0.6799999999999999,50,50,16,1,200
47,0.4681,0.018100000000000005,0.1,10,107.77080202102661,0.45,0.5199999999999999,200,100,8,1,400
48,0.34550000000000003,0.0645,10.0,10,16.86529231071472,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.3139,0.06390000000000001,10.0,5,109.77588677406311,0.25,0.9199999999999999,400,200,16,1,200
