,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3463,0.01629999999999998,1.0,5,67.0787742137909,0.33,0.6799999999999999,200,400,32,1,400
1,0.3507,0.26070000000000004,1.0,40,11.859602689743042,0.09,0.04,50,400,16,1,200
2,0.4328,0.022799999999999987,0.1,20,16.546072721481323,0.41000000000000003,0.6,200,400,16,1,100
3,0.2175,0.007499999999999979,1.0,40,5.99302864074707,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.3941,0.055900000000000005,0.1,40,5.903043270111084,0.45,0.27999999999999997,50,400,2,1,100
5,0.0182,0.0082,0.1,10,248.9501724243164,0.01,0.4399999999999999,400,200,8,1,800
6,0.3205,0.1505,10.0,40,72.88240170478821,0.17,0.8399999999999999,100,100,1,1,800
7,0.4022,0.07219999999999999,0.1,40,33.43140721321106,0.33,0.27999999999999997,400,200,1,1,100
8,0.185,0.014999999999999986,0.1,20,4.785004615783691,0.17,0.9199999999999999,50,400,2,1,100
9,0.10940000000000001,0.10060000000000001,10.0,5,16.605716943740845,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.0291,0.020900000000000002,1.0,20,22.41323733329773,0.05,0.35999999999999993,50,50,8,1,400
11,0.020800000000000003,0.010800000000000002,0.1,10,31.502349376678467,0.01,0.7599999999999999,200,100,32,1,200
12,0.1164,0.17360000000000003,0.1,10,10.048824071884155,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.0669,0.1431,10.0,5,18.52193546295166,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.3247,0.03469999999999995,0.1,40,28.70660901069641,0.29000000000000004,0.12,400,100,4,1,100
15,0.17830000000000001,0.031700000000000006,1.0,20,19.747701168060303,0.21000000000000002,0.6,100,200,1,1,200
16,0.0702,0.019799999999999998,10.0,10,36.812275409698486,0.09,0.9199999999999999,100,50,1,1,400
17,0.28090000000000004,0.03090000000000004,0.1,5,122.32354831695557,0.25,0.6799999999999999,400,200,32,1,400
18,0.2748,0.06479999999999997,1.0,10,30.169363975524902,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.18150000000000002,0.10850000000000001,1.0,10,74.20397281646729,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.0771,0.0529,1.0,20,22.241019010543823,0.13,0.6799999999999999,100,100,4,1,200
21,0.0322,0.022199999999999998,10.0,10,259.03566575050354,0.01,0.19999999999999998,400,200,4,1,800
22,0.3062,0.06379999999999997,10.0,10,135.23911809921265,0.37,0.27999999999999997,200,50,2,1,800
23,0.2164,0.07360000000000003,1.0,5,5.87875509262085,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.0925,0.07750000000000001,0.1,40,11.874921798706055,0.17,0.27999999999999997,50,200,2,1,200
25,0.1731,0.036900000000000016,1.0,20,17.1878821849823,0.21000000000000002,0.6,200,100,1,1,100
26,0.4829,0.07289999999999996,10.0,10,10.297774314880371,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2575,0.04749999999999999,1.0,40,65.72922801971436,0.21000000000000002,0.6,400,100,4,1,200
28,0.3889,0.021100000000000008,0.1,40,30.70906352996826,0.41000000000000003,0.04,400,200,16,1,100
29,0.4413,0.008699999999999986,0.1,10,127.31692957878113,0.45,0.8399999999999999,200,400,2,1,800
30,0.3234,0.006599999999999995,0.1,10,17.54700803756714,0.33,0.9199999999999999,200,200,4,1,100
31,0.25570000000000004,0.0343,10.0,40,31.80472493171692,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.2797,0.06969999999999998,10.0,40,47.046592235565186,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0244,0.014400000000000001,1.0,20,145.8977918624878,0.01,0.6799999999999999,200,200,4,1,800
34,0.35760000000000003,0.012399999999999967,0.1,20,30.8864586353302,0.37,0.35999999999999993,200,400,2,1,200
35,0.0308,0.019200000000000002,10.0,20,5.881301641464233,0.05,0.6799999999999999,50,50,8,1,100
36,0.48760000000000003,0.0776,10.0,10,16.39394736289978,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.11,0.06000000000000001,0.1,40,65.88672423362732,0.17,0.9199999999999999,400,400,16,1,200
38,0.4164,0.0464,1.0,5,10.857712268829346,0.37,0.5199999999999999,100,200,1,1,100
39,0.1665,0.036500000000000005,10.0,5,33.22946357727051,0.13,0.35999999999999993,400,100,4,1,100
40,0.448,0.03799999999999998,10.0,40,253.32717037200928,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.4486,0.0014000000000000123,1.0,10,256.9820375442505,0.45,0.9199999999999999,400,100,1,1,800
42,0.43820000000000003,0.011799999999999977,10.0,20,255.96145749092102,0.45,0.5199999999999999,400,200,8,1,800
43,0.1698,0.12020000000000003,0.1,40,16.175323009490967,0.29000000000000004,0.04,200,400,1,1,100
44,0.3507,0.020699999999999996,10.0,10,17.575562000274658,0.33,0.4399999999999999,200,100,2,1,100
45,0.1736,0.003599999999999992,0.1,40,33.83584666252136,0.17,0.27999999999999997,200,50,32,1,200
46,0.06960000000000001,0.060399999999999995,1.0,5,11.616488933563232,0.13,0.6799999999999999,50,50,16,1,200
47,0.4315,0.018500000000000016,0.1,10,67.41046595573425,0.45,0.5199999999999999,200,100,8,1,400
48,0.43960000000000005,0.029600000000000015,10.0,10,11.419565677642822,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.2495,0.0005000000000000004,10.0,5,67.00649380683899,0.25,0.9199999999999999,400,200,16,1,200
