,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
1238,0.3514,0.061399999999999955,0.1,5,7.157318353652954,0.29000000000000004,0.29000000000000004,50,100,1,1,200
1239,0.342,0.01200000000000001,0.1,10,5.008722305297852,0.33,0.01,25,100,16,1,200
1240,0.1441,0.05410000000000001,0.1,40,7.806082725524902,0.09,0.05,50,100,64,1,200
1241,0.0122,0.0378,0.1,5,2.3930859565734863,0.05,0.37,25,100,1,1,100
1242,0.46990000000000004,0.09990000000000004,10.0,20,15.51220154762268,0.37,0.01,50,100,4,1,400
1243,0.2854,0.03539999999999999,0.1,10,14.207242012023926,0.25,0.37,50,100,1,1,400
1244,0.033600000000000005,0.023600000000000003,10.0,5,6.571977853775024,0.01,0.05,100,100,4,1,100
1245,0.467,0.09700000000000003,10.0,10,13.008113384246826,0.37,0.05,100,100,16,1,200
1246,0.33190000000000003,0.04189999999999999,0.1,40,10.019808292388916,0.29000000000000004,0.33,25,100,64,1,400
1247,0.0195,0.030500000000000003,1.0,20,26.02987575531006,0.05,0.01,100,100,16,1,400
1248,0.2778,0.13220000000000004,10.0,10,7.04131293296814,0.41000000000000003,0.21000000000000002,50,100,1,1,200
1249,0.4948,0.08479999999999999,1.0,40,10.071995258331299,0.41000000000000003,0.05,25,100,4,1,400
1250,0.182,0.011999999999999983,0.1,20,3.8151345252990723,0.17,0.21000000000000002,50,100,4,1,100
1251,0.2978,0.08779999999999999,1.0,10,13.127035140991211,0.21000000000000002,0.09,100,100,64,1,200
1252,0.34290000000000004,0.027099999999999957,0.1,10,5.009194850921631,0.37,0.33,25,100,64,1,200
1253,0.438,0.02799999999999997,1.0,20,7.031297445297241,0.41000000000000003,0.01,50,100,1,1,200
1254,0.41910000000000003,0.04910000000000003,1.0,10,15.470099687576294,0.37,0.21000000000000002,50,100,64,1,400
1255,0.4781,0.028100000000000014,10.0,40,13.11354947090149,0.45,0.13,100,100,16,1,200
1256,0.4293,0.019299999999999984,0.1,10,6.522630214691162,0.41000000000000003,0.09,100,100,16,1,100
1257,0.0641,0.1859,1.0,10,13.168291568756104,0.25,0.09,100,100,64,1,200
1258,0.46380000000000005,0.013800000000000034,1.0,10,11.78689432144165,0.45,0.01,100,100,1,1,200
1259,0.036000000000000004,0.134,1.0,10,25.89013171195984,0.17,0.37,100,100,4,1,400
1260,0.037000000000000005,0.012999999999999998,10.0,5,25.795283555984497,0.05,0.05,100,100,4,1,400
1261,0.08650000000000001,0.036500000000000005,1.0,5,11.695340633392334,0.05,0.05,100,100,1,1,200
1262,0.4092,0.0408,10.0,20,3.8116581439971924,0.45,0.17,50,100,4,1,100
1263,0.49810000000000004,0.04810000000000003,0.1,5,15.208324193954468,0.45,0.17,50,100,16,1,400
1264,0.268,0.018000000000000016,0.1,40,9.376676559448242,0.25,0.25,25,100,1,1,400
1265,0.2157,0.0857,1.0,5,26.536752462387085,0.13,0.45,100,100,64,1,400
1266,0.37,0.040000000000000036,0.1,20,2.3871865272521973,0.41000000000000003,0.37,25,100,1,1,100
1267,0.1515,0.0615,0.1,5,26.13660955429077,0.09,0.25,100,100,4,1,400
1268,0.46480000000000005,0.014800000000000035,0.1,5,14.165560722351074,0.45,0.25,50,100,1,1,400
1269,0.1826,0.09260000000000002,0.1,5,2.5059380531311035,0.09,0.01,25,100,16,1,100
1270,0.1983,0.011700000000000016,0.1,5,9.638244152069092,0.21000000000000002,0.25,25,100,1,1,400
1271,0.0665,0.023499999999999993,1.0,5,7.759759187698364,0.09,0.45,50,100,4,1,200
1272,0.41910000000000003,0.009099999999999997,1.0,5,13.69794225692749,0.41000000000000003,0.37,100,100,64,1,200
1273,0.10650000000000001,0.09650000000000002,10.0,40,5.028146028518677,0.01,0.41000000000000003,25,100,64,1,200
1274,0.4484,0.0015999999999999903,0.1,10,3.7888412475585938,0.45,0.45,50,100,4,1,100
1275,0.2711,0.021100000000000008,0.1,20,6.6994404792785645,0.25,0.25,100,100,64,1,100
1276,0.4867,0.07669999999999999,10.0,40,13.107979774475098,0.41000000000000003,0.33,100,100,16,1,200
1277,0.2602,0.10980000000000001,1.0,5,2.316012382507324,0.37,0.25,25,100,1,1,100
1278,0.1655,0.1155,0.1,20,26.29086685180664,0.05,0.05,100,100,16,1,400
1279,0.4641,0.014100000000000001,1.0,20,13.23556661605835,0.45,0.29000000000000004,100,100,16,1,200
