,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3312,0.0011999999999999789,1.0,5,42.85515856742859,0.33,0.6799999999999999,200,400,32,1,400
1,0.10070000000000001,0.010700000000000015,1.0,40,7.478105783462524,0.09,0.04,50,400,16,1,200
2,0.3992,0.010800000000000032,0.1,20,8.98919415473938,0.41000000000000003,0.6,200,400,16,1,100
3,0.21530000000000002,0.005299999999999999,1.0,40,3.0693163871765137,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.4753,0.02529999999999999,0.1,40,3.043849229812622,0.45,0.27999999999999997,50,400,2,1,100
5,0.005,0.005,0.1,10,164.80920481681824,0.01,0.4399999999999999,400,200,8,1,800
6,0.2338,0.0638,10.0,40,47.952361822128296,0.17,0.8399999999999999,100,100,1,1,800
7,0.3453,0.01529999999999998,0.1,40,21.417582035064697,0.33,0.27999999999999997,400,200,1,1,100
8,0.1794,0.009399999999999992,0.1,20,4.12807822227478,0.17,0.9199999999999999,50,400,2,1,100
9,0.2099,0.00010000000000001674,10.0,5,10.57535982131958,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.0521,0.0020999999999999977,1.0,20,14.435932636260986,0.05,0.35999999999999993,50,50,8,1,400
11,0.0303,0.0203,0.1,10,24.090466022491455,0.01,0.7599999999999999,200,100,32,1,200
12,0.2761,0.013900000000000023,0.1,10,5.960292339324951,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.2182,0.008199999999999985,10.0,5,11.36382532119751,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.2505,0.039500000000000035,0.1,40,22.268365383148193,0.29000000000000004,0.12,400,100,4,1,100
15,0.1631,0.046900000000000025,1.0,20,12.396890878677368,0.21000000000000002,0.6,100,200,1,1,200
16,0.050100000000000006,0.03989999999999999,10.0,10,24.525118112564087,0.09,0.9199999999999999,100,50,1,1,400
17,0.26940000000000003,0.01940000000000003,0.1,5,82.14408349990845,0.25,0.6799999999999999,400,200,32,1,400
18,0.2051,0.0049000000000000155,1.0,10,19.96866726875305,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.2963,0.006299999999999972,1.0,10,47.32665753364563,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.1663,0.0363,1.0,20,11.85233449935913,0.13,0.6799999999999999,100,100,4,1,200
21,0.009000000000000001,0.0009999999999999992,10.0,10,167.75986289978027,0.01,0.19999999999999998,400,200,4,1,800
22,0.3116,0.05840000000000001,10.0,10,87.60278701782227,0.37,0.27999999999999997,200,50,2,1,800
23,0.018600000000000002,0.27140000000000003,1.0,5,3.6753838062286377,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.08420000000000001,0.0858,0.1,40,7.295032739639282,0.17,0.27999999999999997,50,200,2,1,200
25,0.1427,0.06730000000000003,1.0,20,11.068909883499146,0.21000000000000002,0.6,200,100,1,1,100
26,0.3241,0.08590000000000003,10.0,10,6.643254280090332,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2733,0.06329999999999997,1.0,40,42.07446885108948,0.21000000000000002,0.6,400,100,4,1,200
28,0.46880000000000005,0.05880000000000002,0.1,40,21.43105125427246,0.41000000000000003,0.04,400,200,16,1,100
29,0.4521,0.0020999999999999908,0.1,10,87.37974190711975,0.45,0.8399999999999999,200,400,2,1,800
30,0.2207,0.10930000000000001,0.1,10,11.503622770309448,0.33,0.9199999999999999,200,200,4,1,100
31,0.3512,0.06119999999999998,10.0,40,21.690961599349976,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.189,0.02100000000000002,10.0,40,28.605929374694824,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.049300000000000004,0.0393,1.0,20,90.52804899215698,0.01,0.6799999999999999,200,200,4,1,800
34,0.4113,0.0413,0.1,20,20.773043632507324,0.37,0.35999999999999993,200,400,2,1,200
35,0.186,0.136,10.0,20,3.831214189529419,0.05,0.6799999999999999,50,50,8,1,100
36,0.4546,0.04459999999999997,10.0,10,12.632210969924927,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.16010000000000002,0.009899999999999992,0.1,40,40.330318450927734,0.17,0.9199999999999999,400,400,16,1,200
38,0.42610000000000003,0.05610000000000004,1.0,5,6.079169034957886,0.37,0.5199999999999999,100,200,1,1,100
39,0.1353,0.005299999999999999,10.0,5,20.88874053955078,0.13,0.35999999999999993,400,100,4,1,100
40,0.4742,0.06419999999999998,10.0,40,170.91748142242432,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.43410000000000004,0.01589999999999997,1.0,10,173.79105520248413,0.45,0.9199999999999999,400,100,1,1,800
42,0.48900000000000005,0.039000000000000035,10.0,20,166.38539361953735,0.45,0.5199999999999999,400,200,8,1,800
43,0.2731,0.016900000000000026,0.1,40,11.663247108459473,0.29000000000000004,0.04,200,400,1,1,100
44,0.3274,0.002599999999999991,10.0,10,11.5501229763031,0.33,0.4399999999999999,200,100,2,1,100
45,0.1544,0.015600000000000003,0.1,40,21.62187361717224,0.17,0.27999999999999997,200,50,32,1,200
46,0.11380000000000001,0.016199999999999992,1.0,5,7.56549072265625,0.13,0.6799999999999999,50,50,16,1,200
47,0.4398,0.010199999999999987,0.1,10,43.126060247421265,0.45,0.5199999999999999,200,100,8,1,400
48,0.3392,0.07080000000000003,10.0,10,7.348032474517822,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.2857,0.03570000000000001,10.0,5,40.88404202461243,0.25,0.9199999999999999,400,200,16,1,200
