ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,epsilon_plus_msm,epsilon_minus_msm,time_msm,abs_error_msm_plus,abs_error_msm_minus,rel_error_msm_plus,rel_error_msm_minus,epsilon_plus_pgabm,epsilon_minus_pgabm,time_pgabm,abs_error_pgabm_plus,abs_error_pgabm_minus,rel_error_pgabm_plus,rel_error_pgabm_minus,X0_r2
1,400,1,16,64,0.08160389601145002,0.6498855107752273,0.3712645777901611,0.3712645777901611,16,0.1198,0.6595999999999824,15.893548965454102,0.03819610398854999,0.009714489224755152,0.4680671616854005,0.014948000938145327,0.12517787831148777,0.6199796823550375,32.330430030822754,0.043573982300037756,0.02990582842018974,0.533969386632273,0.046017072121697325,0.8640872240066528
1,400,1,16,128,0.03783436582876787,0.8773437702331635,0.33710558693211773,0.33710558693211773,16,0.0429,0.9863999999999464,26.865169286727905,0.005065634171232132,0.10905622976678297,0.13388976028191832,0.12430273453449167,0.05137982609675698,0.9953838970110983,67.29774975776672,0.013545460267989112,0.11804012677793485,0.3580200162279353,0.13454261691123018,0.884183943271637
1,400,1,16,256,0.169022138434557,0.8411884380410937,0.11424651340416231,0.11424651340416231,16,0.2248,0.8969999999999563,48.659384965896606,0.05577786156544301,0.05581156195886261,0.33000328881201213,0.0663484653793305,0.1818523276651592,0.8683891753099284,144.986962556839,0.012830189230602224,0.027200737268834763,0.07590833573301342,0.03233608076232968,0.9387994408607483
1,400,1,16,512,0.2606609209460422,0.5177113883251261,0.22459565683006605,0.22459565683006605,16,0.1799,0.5695999999999923,92.92157769203186,0.0807609209460422,0.05188861167486625,0.30983133433630433,0.10022690797421645,0.36775863128251446,0.4259078742097974,330.0718433856964,0.10709771033647225,0.09180351411532867,0.4108698379019457,0.1773256609485196,0.7572898268699646
1,400,4,4,16,0.39777531655994963,0.9041901392190488,0.23078976173303517,0.23078976173303517,16,0.46090000000000003,0.9577999999999496,8.271217346191406,0.0631246834400504,0.0536098607809008,0.15869432016538093,0.05929047271761199,0.264745657413579,0.9985001559675283,8.008918523788452,0.1330296591463706,0.0943100167484795,0.3344341732836542,0.10430330154887034,-0.14525341987609863
1,400,4,4,32,0.23015634365083731,0.7669288953399582,0.4053662200963837,0.4053662200963837,16,0.0201,0.5957999999999894,11.63765025138855,0.2100563436508373,0.17112889533996878,0.9126680599753833,0.22313528200565724,0.21158613936119627,0.7678329542371584,16.37019443511963,0.01857020428964104,0.0009040588972001329,0.08068517250088614,0.0011788040621411046,0.16541540622711182
1,400,4,4,64,0.27750311748957507,0.9511398263375264,0.18280047952191752,0.18280047952191752,16,0.1422,0.9972999999999452,18.340397834777832,0.13530311748957508,0.04616017366241887,0.48757332426962013,0.04853142764525374,0.29051115010035294,0.9618371217707196,33.6058132648468,0.013008032610777875,0.010697295433193199,0.046875266586028703,0.011246816858026405,0.6646186113357544
1,400,4,4,128,0.3391225707122754,0.522345010535753,0.36918692684551374,0.36918692684551374,16,0.1015,0.7494999999999725,31.756641387939453,0.2376225707122754,0.22715498946421953,0.7006981877177485,0.4348753886463541,0.3818135981766718,0.5305100116053199,73.14023661613464,0.0426910274643964,0.008165001069566857,0.12588671811118438,0.015631433066034785,0.7162783145904541
1,400,4,4,256,0.056834765263958975,0.7496363883188715,0.44217540560575125,0.44217540560575125,16,0.319,0.5747999999999918,58.25304579734802,0.26216523473604103,0.1748363883188797,4.612761810811765,0.23322825711671547,0.13732618479849418,0.7601698077829653,149.3356375694275,0.0804914195345352,0.010533419464093807,1.4162356290328129,0.014051371609262417,0.4852038621902466
1,400,4,4,512,0.053833756495287655,0.9690440831726341,0.1418489495904271,0.1418489495904271,16,0.0114,0.9795999999999472,111.77063822746277,0.042433756495287654,0.01055591682731305,0.7882369587008496,0.010893123450847721,0.06926490784158863,0.9990142025248755,327.791855096817,0.015431151346300978,0.029970119352241364,0.28664452103861165,0.030927508740489593,0.9466419219970703
1,400,4,8,16,0.3523671778147435,0.5605458414328053,0.2297111451753051,0.2297111451753051,16,0.0631,0.6731999999999809,8.234518051147461,0.28926717781474354,0.11265415856717564,0.820925432410238,0.20097224926193644,0.2822147761504236,0.5828477825976474,8.089284420013428,0.07015240166431991,0.022301941164842076,0.1990889222412265,0.03978611474101087,0.05165284872055054
1,400,4,8,32,0.2402218953315896,0.6174783337216734,0.015258778488954183,0.015258778488954183,16,0.2225,0.926599999999953,11.560837268829346,0.017721895331589604,0.30912166627827964,0.07377302267608553,0.5006194539898065,0.1902235893471019,0.47031778158402193,16.11440372467041,0.049998305984487706,0.14716055213765145,0.2081338419025988,0.23832504575615385,0.04780089855194092
1,400,4,8,64,0.21728873818860533,0.5972045889104889,0.27969598965602566,0.27969598965602566,16,0.0703,0.808599999999966,18.32767081260681,0.14698873818860533,0.21139541108947713,0.6764673558968343,0.35397486056685645,0.2030091313189415,0.5663197526246523,33.52558422088623,0.014279606869663841,0.030884836285836603,0.06571719725883458,0.05171567141200539,0.5957376956939697
1,400,4,8,128,0.27439506125973834,0.8992190355934097,0.275793923231739,0.275793923231739,16,0.40340000000000004,0.8458999999999619,31.66880488395691,0.1290049387402617,0.05331903559344775,0.4701430781880856,0.0592948252683081,0.2739815086773024,0.9588724167296279,69.75707817077637,0.0004135525824359165,0.05965338113621821,0.0015071429512517856,0.06633909956860727,0.7395338416099548
1,400,4,8,256,0.17418771252455484,0.9951042275433468,0.21047024687055704,0.21047024687055704,16,0.2629,0.9690999999999483,58.48452067375183,0.08871228747544518,0.026004227543398484,0.5092913052804434,0.026132164675449272,0.1724972564306626,0.9983189868826976,149.36953711509705,0.0016904560938922342,0.003214759339350781,0.009704795300379954,0.0032305755019121814,0.9222607016563416
1,400,4,8,512,0.26522276414285995,0.5752318336548875,0.4414724728661764,0.4414724728661764,16,0.4641,0.509099999999999,112.0636305809021,0.19887723585714007,0.0661318336548885,0.74984979701824,0.11496553178342447,0.3004948591238554,0.572740464550666,338.9671275615692,0.03527209498099543,0.0024913691042215413,0.13299045085736463,0.004331069593961741,0.6197067499160767
1,400,4,16,16,0.18566732567435384,0.8902099700863488,0.39334844016714626,0.39334844016714626,16,0.3553,0.972399999999948,8.264167785644531,0.16963267432564616,0.08219002991359914,0.9136377319462703,0.09232656640053902,0.15175141003539794,0.9991220542080479,7.93555212020874,0.03391591563895591,0.10891208412169906,0.18267035147822297,0.12234426459089733,0.29134589433670044
1,400,4,16,32,0.058173241287686306,0.7068510419252381,0.22507101647502137,0.22507101647502137,16,0.0956,0.754499999999972,11.644320964813232,0.0374267587123137,0.047648958074733905,0.6433672575888586,0.06741018297851448,0.11611153631484508,0.8909227158234472,16.012282609939575,0.057938295027158776,0.1840716738982091,0.9959612657756916,0.26041084044646273,0.6956533193588257
1,400,4,16,64,0.33930905296808966,0.7195243352727914,0.07083286224411628,0.07083286224411628,16,0.2589,0.6202999999999868,18.250564098358154,0.08040905296808964,0.09922433527280461,0.2369788022592245,0.1379026815475059,0.30597084336099767,0.7313728822802416,33.355714559555054,0.033338209607091995,0.011848547007450194,0.0982532275972822,0.0164671942651642,0.8237545490264893
1,400,4,16,128,0.3834429037171784,0.7451899326279544,0.2532855600876136,0.2532855600876136,16,0.2904,0.9047999999999554,31.711596965789795,0.09304290371717838,0.159610067372001,0.2426512599795181,0.2141870956430223,0.3739871262022005,0.789428423533463,70.69889378547668,0.009455777514977892,0.044238490905508576,0.02466019692452655,0.0593653899073744,0.7895541191101074
1,400,4,16,256,0.01689024178778814,0.8461399909935567,0.1716293884075012,0.1716293884075012,16,0.1335,0.8137999999999654,58.568050384521484,0.11660975821221187,0.032339990993591305,6.903972108707301,0.03822061519113044,0.06730542447339923,0.899219716188067,147.46964502334595,0.050415182685611085,0.05307972519451021,2.9848703955239944,0.0627316115057779,0.7571558952331543
1,400,4,16,512,0.19905648313660917,0.5694016428806363,0.13423456342076784,0.13423456342076784,16,0.3448,0.5553999999999939,112.61057472229004,0.14574351686339082,0.014001642880642429,0.7321716658852525,0.024590099195722893,0.25784991248138445,0.542073119664698,333.7217228412628,0.05879342934477527,0.027328523215938372,0.2953605349514103,0.04799516045946367,0.5744470357894897
1,400,16,4,16,0.4054972663766963,0.6093628374081099,0.30716018266678086,0.30716018266678086,16,0.249,0.5120999999999987,8.289666175842285,0.1564972663766963,0.09726283740811126,0.38593914029327747,0.15961399586133804,0.45086493854444976,0.634271395961044,8.774028062820435,0.04536767216775345,0.024908558552934057,0.11188157339045554,0.04087639912351923,-0.5353198051452637
1,400,16,4,32,0.14152951894627713,0.5282992081959181,0.3950032039035376,0.3950032039035376,16,0.43810000000000004,0.6991999999999781,11.668938398361206,0.2965704810537229,0.17090079180405993,2.095467314958496,0.32349242465773653,0.2696234460568698,0.5313591499971948,16.539311408996582,0.12809392711059264,0.0030599418012766666,0.905068625006883,0.005792062062190138,-1.9041988849639893
1,400,16,4,64,0.3630519052198337,0.7910310916677669,0.4477042094008335,0.4477042094008335,16,0.3643,0.817599999999965,18.314974308013916,0.0012480947801662978,0.02656890833219816,0.0034377860637050135,0.03358769157376826,0.3393307599186799,0.762344915885707,33.792150020599365,0.023721145301153823,0.028686175782059897,0.06533816503948738,0.03626428352086582,-2.4362401962280273
1,400,16,4,128,0.2569315253509937,0.8061674627267263,0.3300357039853605,0.3300357039853605,16,0.4053,0.5196999999999978,31.733383417129517,0.14836847464900632,0.2864674627267285,0.5774630981788647,0.3553448581983206,0.26361136584995964,0.8316910825111311,71.47819972038269,0.006679840498965972,0.02552361978440476,0.02599852427544909,0.03166044397038228,0.8182380795478821
1,400,16,4,256,0.3351245500386672,0.6247122404498071,0.10960489715465238,0.10960489715465238,16,0.2335,0.5165999999999982,58.64341950416565,0.10162455003866719,0.10811224044980894,0.3032441223030112,0.17305926384916942,0.3245829042981699,0.6867971763334295,152.54701113700867,0.010541645740497319,0.062084935883622405,0.031455904198248105,0.09938165424599305,-2.0265963077545166
1,400,16,4,512,0.4286022564140766,0.5891430287603626,0.24857010094166865,0.24857010094166865,16,0.2797,0.5591999999999935,112.2916214466095,0.14890225641407662,0.02994302876036914,0.3474136082713964,0.05082471878411828,0.4045675905860196,0.5371864711534009,340.29313111305237,0.024034665828057022,0.05195655760696172,0.056076853232515204,0.0881900575421989,0.42595601081848145
1,400,16,8,16,0.4574568647760655,0.9773065444626876,0.4046248133717383,0.4046248133717383,16,0.1797,0.899699999999956,8.267738819122314,0.27775686477606554,0.07760654446273163,0.6071760774910072,0.07940859999602157,0.3840823040810755,0.9969562187721018,8.062308073043823,0.07337456069498999,0.019649674309414222,0.16039667637495905,0.02010594774049876,-0.6590108871459961
1,400,16,8,32,0.2512439999421988,0.6374782558373542,0.09834367225055485,0.09834367225055485,16,0.14400000000000002,0.7154999999999763,11.675297021865845,0.1072439999421988,0.07802174416262209,0.4268519843931451,0.12239122424675848,0.3370521436497509,0.6352109926925461,16.51995849609375,0.08580814370755208,0.0022672631448080738,0.34153310617285626,0.0035566125182260994,0.3905101418495178
1,400,16,8,64,0.02749216469174076,0.5081225464603161,0.33938377967011346,0.33938377967011346,16,0.2041,0.5405999999999955,18.418124675750732,0.17660783530825924,0.03247745353967946,6.423933411155362,0.06391657635726644,0.2707525605741466,0.4258262096678633,34.177818298339844,0.24326039588240583,0.0822963367924528,8.848353653122357,0.1619615924657263,-0.39743340015411377
1,400,16,8,128,0.2791686224874637,0.8510475183302135,0.40738991291822546,0.40738991291822546,16,0.2879,0.8479999999999617,31.869069576263428,0.008731377512536276,0.0030475183302518527,0.031276357044489715,0.0035809026694904127,0.3019026988227769,0.9134256948413874,70.33444261550903,0.022734076335313214,0.06237817651117383,0.08143492679351565,0.07329576218442198,0.7390198707580566
1,400,16,8,256,0.18372373847403395,0.7491079181988014,0.06095041449436106,0.06095041449436106,16,0.2626,0.7372999999999739,58.945398807525635,0.07887626152596605,0.011807918198827538,0.42931992447515865,0.01576263968377104,0.19292619911553813,0.8428481826447799,152.95042157173157,0.009202460641504179,0.0937402644459785,0.05008857711005473,0.1251358611605295,0.6097526550292969
1,400,16,8,512,0.050727538730850175,0.5114041388035508,0.29501287120303593,0.29501287120303593,16,0.28390000000000004,0.5052999999999994,112.80794978141785,0.23317246126914987,0.006104138803551429,4.59656563481849,0.011936037158072852,0.07601658511384896,0.580862009480151,342.84495186805725,0.02528904638299878,0.06945787067660014,0.4985269740205065,0.13581796744762262,0.5123991370201111
1,400,16,16,16,0.12127656645937207,0.529412172596815,0.46653697606320677,0.46653697606320677,16,0.14020000000000002,0.781799999999969,8.264776468276978,0.01892343354062795,0.252387827403154,0.15603536687334682,0.47673219556922675,0.14904612310101187,0.5209435969064931,8.215858697891235,0.027769556641639798,0.008468575690321889,0.2289771012847949,0.015996186201731544,0.3394697308540344
1,400,16,16,32,0.2173444645219222,0.6302094396007762,0.2415091288504262,0.2415091288504262,16,0.0873,0.7643999999999709,11.677775144577026,0.1300444645219222,0.13419056039919464,0.5983334556413579,0.21293010222792186,0.2762710184573923,0.6586972276518316,16.602839708328247,0.05892655393547014,0.02848778805105534,0.27112056460737044,0.045203683507345944,0.4981708526611328
1,400,16,16,64,0.26593676064475985,0.890070253556905,0.1833629519885292,0.1833629519885292,16,0.3234,0.7460999999999729,18.45453643798828,0.05746323935524017,0.14397025355693205,0.21607858656291584,0.1617515617240292,0.2445555408701677,0.9344887808184322,33.819748640060425,0.021381219774592147,0.044418527261527285,0.08039963983449933,0.049904518305180584,0.8973739147186279
1,400,16,16,128,0.15567944059406136,0.7025077099429282,0.34357410250120146,0.34357410250120146,16,0.1326,0.8020999999999667,31.859134674072266,0.023079440594061362,0.09959229005703851,0.14824976571082157,0.14176682853079206,0.23119047801111609,0.7139046007471781,72.39197731018066,0.07551103741705473,0.011396890804249882,0.4850418085323928,0.016223154056452655,0.20758318901062012
1,400,16,16,256,0.04751558619393492,0.5486283860522632,0.18757399425722093,0.18757399425722093,16,0.19740000000000002,0.6712999999999811,58.887202978134155,0.1498844138060651,0.12267161394771797,3.1544262801328324,0.22359691380611882,0.0641120236605078,0.6078117355392573,154.53403759002686,0.016596437466572883,0.05918334948699411,0.3492840727847596,0.10787511363175477,0.5881634950637817
1,400,16,16,512,0.18220045614998237,0.5616492207538701,0.2800867396775943,0.2800867396775943,16,0.39940000000000003,0.6101999999999879,113.25655794143677,0.21719954385001766,0.048550779246117726,1.1920911090981299,0.0864432415324119,0.18366758381521725,0.5698831279847307,337.9959065914154,0.0014671276652348797,0.008233907230860593,0.008052272185461385,0.014660230846236523,0.6045283079147339
1,400,64,4,16,0.4560772529618247,0.528712036113273,0.17682109336763507,0.17682109336763507,16,0.125,0.5703999999999922,8.257760524749756,0.3310772529618247,0.04168796388671925,0.7259236254642524,0.07884814613486099,0.4148977693953101,0.5332975642483485,8.252012729644775,0.04117948356651463,0.004585528135075512,0.09029058848931784,0.008673016352692022,-2.367605209350586
1,400,64,4,32,0.23297339136676332,0.5153123127310677,0.17753838112447962,0.17753838112447962,16,0.0533,0.5622999999999931,11.67168378829956,0.1796733913667633,0.04698768726892544,0.7712185083141475,0.09118293141473503,0.22257697993101644,0.5018310402787663,16.59609889984131,0.010396411435746877,0.013481272452301352,0.044624887738274395,0.026161362962303186,0.6944043636322021
1,400,64,4,64,0.4031932509432922,0.6597350542891065,0.09240408005971301,0.09240408005971301,16,0.10600000000000001,0.8940999999999566,18.463639497756958,0.2971932509432922,0.2343649457108501,0.7370987739700321,0.3552410080185729,0.33913204510962036,0.7364820886471506,35.46680164337158,0.06406120583367186,0.07674703435804409,0.15888461843991,0.11633008411345125,0.6456586122512817
1,400,64,4,128,0.27213879621618514,0.6146600189572099,0.17967076124388454,0.17967076124388454,16,0.1231,0.5430999999999953,31.99229669570923,0.14903879621618515,0.07156001895721464,0.5476572921186503,0.11642211425857578,0.2958991534558044,0.6066277252972001,73.0099105834961,0.02376035723961928,0.008032293660009793,0.08730970214457853,0.01306786420505572,-1.8508174419403076
1,400,64,4,256,0.230714943076395,0.873734592935667,0.4492275190143392,0.4492275190143392,16,0.1257,0.7689999999999704,58.88622498512268,0.105014943076395,0.10473459293569665,0.4551718309880871,0.11987003122286614,0.24024475346629742,0.8766385371668182,154.9380853176117,0.009529810389902416,0.0029039442311511454,0.0413055620187847,0.0033235999291205383,0.8699740171432495
1,400,64,4,512,0.44759258251889655,0.8318075372814678,0.28429706406482014,0.28429706406482014,16,0.4959,0.7464999999999729,113.10845565795898,0.048307417481103454,0.08530753728149498,0.1079272073930403,0.10255682169014602,0.6453387374925463,0.8318243519259321,17.760008573532104,0.19774615497364978,1.681464446423586e-05,0.4417994459622246,2.0214585358519187e-05,-0.6310089826583862
1,400,64,8,16,0.4386088238879557,0.5736529329811979,0.1861880869655564,0.1861880869655564,16,0.4833,0.7713999999999701,8.286779642105103,0.04469117611204432,0.1977470670187722,0.10189301646029093,0.3447155163856777,0.42071256747616653,0.5672152633207018,8.452183246612549,0.017896256411789158,0.0064376696604960815,0.0408023173203666,0.011222237855632271,-1.8112618923187256
1,400,64,8,32,0.040458500592958246,0.6230946515643002,0.043406453672235834,0.043406453672235834,16,0.0736,0.6774999999999805,11.649739980697632,0.03314149940704175,0.054405348435680234,0.8191479892067476,0.08731474150691836,0.044451233907468274,0.8659592956841807,16.81904649734497,0.0039927333145100274,0.2428646441198805,0.09868713017024061,0.38977167194448004,-2.0277040004730225
1,400,64,8,64,0.018310407477429347,0.5802231444650605,0.37703493839959124,0.37703493839959124,16,0.1375,0.5474999999999948,18.472535133361816,0.11918959252257066,0.032723144465065745,6.509390502067847,0.056397516674787256,0.04790229383652752,0.6411262817410566,34.50599217414856,0.029591886359098173,0.060903137275996055,1.6161238571875118,0.10496502570945526,0.7315913438796997
1,400,64,8,128,0.2526728835017506,0.9973598004074276,0.38643617795328755,0.38643617795328755,16,0.2444,0.8963999999999563,32.12021231651306,0.008272883501750594,0.10095980040747121,0.032741477388068346,0.10122706005017298,0.2689531401173815,0.9948174121387594,70.57563400268555,0.016280256615630873,0.00254238826866815,0.06443214796144944,0.0025491184501616857,-2.7640011310577393
1,400,64,8,256,0.12280074655883633,0.6861279482345124,0.12089403840785945,0.12089403840785945,16,0.16590000000000002,0.6737999999999809,58.75910258293152,0.04309925344116369,0.012327948234531538,0.35096898552252664,0.01796741885570001,0.12173333403570213,0.7319579668468014,156.48466634750366,0.0010674125231341924,0.04583001861228897,0.008692231546188308,0.06679514911207884,0.5256015658378601
1,400,64,8,512,0.2202166432899763,0.7243972575269142,0.0822064227226822,0.0822064227226822,16,0.26880000000000004,0.8094999999999659,113.37054705619812,0.04858335671002373,0.08510274247305172,0.22061618951320705,0.11748076292225584,0.19897069767440168,0.7830434133268948,346.55315232276917,0.021245945615574635,0.05864615579998056,0.09647747462755779,0.08095855580706919,0.8293053507804871
1,400,64,16,16,0.10177302777357616,0.743497609415217,0.17170771797219164,0.17170771797219164,16,0.0548,0.7753999999999697,8.265182256698608,0.04697302777357616,0.03190239058475264,0.46154692260980373,0.04290853148787501,0.130761269985112,0.8208840349897766,8.222605228424072,0.028988242211535842,0.07738642557455955,0.28483226691485153,0.10408429643160019,0.8901927471160889
1,400,64,16,32,0.25972229548282,0.8300187154182299,0.024140163973506545,0.024140163973506545,16,0.1602,0.5,11.675905466079712,0.09952229548281999,0.3300187154182299,0.3831873397615306,0.397603944691705,0.25145390314635546,0.8527070053512903,16.39484930038452,0.008268392336464536,0.02268828993306038,0.03183551231554347,0.027334672714732947,0.7677933573722839
1,400,64,16,64,0.20494826666186006,0.6842579044819866,0.15495866625767507,0.15495866625767507,16,0.28090000000000004,0.8182999999999649,18.471347332000732,0.07595173333813998,0.1340420955179783,0.37058978138835,0.19589411337447984,0.2232765198558898,0.778849673067328,35.50649285316467,0.018328253194029753,0.09459176858534135,0.08942868116210596,0.1382399355064104,0.7623925805091858
1,400,64,16,128,0.324551925191234,0.5565898769994405,0.37211762448024593,0.37211762448024593,16,0.2447,0.6340999999999852,31.947388648986816,0.07985192519123399,0.07751012300054472,0.24603744114037612,0.13925895206430897,0.3394111559875791,0.4499976783541191,72.84366106987,0.014859230796345102,0.10659219864532143,0.04578383193256265,0.1915094094415745,-1.9621620178222656
1,400,64,16,256,0.2650058619481674,0.9053537677955865,0.3258672784539129,0.3258672784539129,16,0.21250000000000002,0.9963999999999453,59.0212185382843,0.052505861948167365,0.09104623220435881,0.19813094533900164,0.10056426056086785,0.9139643765508122,0.913245578791545,51.95297718048096,0.6489585146026449,0.007891810995958481,2.448845885264134,0.008716825705794509,-0.2393186092376709
1,400,64,16,512,0.38153163651504407,0.5845699564238317,0.37546114970108696,0.37546114970108696,16,0.2456,0.6199999999999868,113.26193714141846,0.13593163651504406,0.03543004357615509,0.3562788075889591,0.060608731575776,0.3929075361883792,0.6039483405879513,348.6732954978943,0.011375899673335133,0.019378384164119633,0.02981639944001491,0.033149812013379784,0.7182881236076355
1,400,1,4,16,0.052666228529621106,0.7002903829960536,0.4608390755869431,0.4608390755869431,16,0.4994,0.8017999999999668,7.645491123199463,0.4467337714703789,0.10150961700391314,8.482357365291918,0.1449536070588666,0.30134379384082804,0.982248737758665,7.8228919506073,0.24867756531120694,0.28195835476261133,4.721765204268292,0.40263062525049736,0.013521134853363037
1,400,1,4,32,0.4785501933585045,0.7771903247035692,0.04682660361334667,0.04682660361334667,16,0.29450000000000004,0.8834999999999578,10.4229576587677,0.18405019335850448,0.10630967529638857,0.3845995590699172,0.13678718316126298,0.2874066365073313,0.7190467015373347,15.8085196018219,0.19114355685117324,0.05814362316623445,0.3994221703468806,0.07481259264056228,0.21205300092697144
1,400,1,4,64,0.4033761144458136,0.9470920950476545,0.18221946319377452,0.18221946319377452,16,0.4984,0.9665999999999486,15.857314348220825,0.0950238855541864,0.019507904952294153,0.23557142366928907,0.02059768532997056,0.6424237644411586,0.9629256491621528,32.65763020515442,0.23904764999534495,0.015833554114498383,0.5926172657093625,0.016718072294439,0.1765459179878235
1,400,1,4,128,0.07189102690191917,0.909064040429739,0.01807877717372336,0.01807877717372336,16,0.058600000000000006,0.8938999999999566,26.781879901885986,0.013291026901919169,0.015164040429782366,0.18487741064058102,0.016680937486663664,0.1319832578541035,0.9976743014389273,67.83155155181885,0.06009223095218433,0.08861026100918834,0.8358794350533909,0.0974741680105396,0.5925580263137817
