N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,minibatch_size,epsilon_estimated,time,num_epochs,real_epsilon,mu,rho,distance_epsilon,X0_r2
100,64,16,8,adagrad,0.005,BC_observed_positive,16,0.29787427231545177,4.6347222328186035,801,0.3708298400268438,0.3025519240580342,16,0.07295556771139206,
100,64,16,8,adagrad,0.005,BC_observed_positive,32,0.2995110375826634,4.688796758651733,801,0.3708298400268438,0.3025519240580342,16,0.07131880244418043,
100,64,16,8,adagrad,0.005,BC_observed_positive,64,0.2993983090814649,4.809068918228149,801,0.3708298400268438,0.3025519240580342,16,0.07143153094537891,
100,64,16,8,adagrad,0.01,simple_BC,0,0.3395203496069313,0.25944948196411133,801,0.3708298400268438,0.3025519240580342,16,0.031309490419912545,
100,64,16,8,adagrad,0.01,simple_BC,16,0.32525910277141995,0.2843499183654785,801,0.3708298400268438,0.3025519240580342,16,0.04557073725542388,
100,64,16,8,adagrad,0.01,simple_BC,32,0.3281890782636309,0.2837686538696289,801,0.3708298400268438,0.3025519240580342,16,0.04264076176321291,
100,64,16,8,adagrad,0.01,simple_BC,64,0.332347657321813,0.2850306034088135,801,0.3708298400268438,0.3025519240580342,16,0.03848218270503084,
100,64,16,8,adagrad,0.01,BC_with_evidence,0,0.2608447948642703,1.7366306781768799,75,0.3708298400268438,0.3025519240580342,16,0.10998504516257351,-0.7946343421936035
100,64,16,8,adagrad,0.01,BC_with_evidence,16,0.32811967279990234,18.80253314971924,801,0.3708298400268438,0.3025519240580342,16,0.04271016722694149,-1.121178388595581
100,64,16,8,adagrad,0.01,BC_with_evidence,32,0.3253715741507097,18.791434049606323,801,0.3708298400268438,0.3025519240580342,16,0.04545826587613411,-0.8351571559906006
100,64,16,8,adagrad,0.01,BC_with_evidence,64,0.32548640590315675,18.78525137901306,801,0.3708298400268438,0.3025519240580342,16,0.045343434123687076,-0.862687349319458
100,64,16,8,adagrad,0.01,BC_observed_positive,0,0.3376029562784715,4.510477304458618,801,0.3708298400268438,0.3025519240580342,16,0.03322688374837235,
100,64,16,8,adagrad,0.01,BC_observed_positive,16,0.3352290853538371,4.634512186050415,801,0.3708298400268438,0.3025519240580342,16,0.03560075467300672,
100,64,16,8,adagrad,0.01,BC_observed_positive,32,0.3366808319510976,4.688390254974365,801,0.3708298400268438,0.3025519240580342,16,0.03414900807574622,
100,64,16,8,adagrad,0.01,BC_observed_positive,64,0.33765569810604523,4.805937767028809,801,0.3708298400268438,0.3025519240580342,16,0.033174141920798594,
100,64,16,8,adagrad,0.05,simple_BC,0,0.37176675011639687,0.07507848739624023,232,0.3708298400268438,0.3025519240580342,16,0.0009369100895530447,
100,64,16,8,adagrad,0.05,simple_BC,16,0.34682891396524473,0.2841806411743164,801,0.3708298400268438,0.3025519240580342,16,0.024000926061599093,
100,64,16,8,adagrad,0.05,simple_BC,32,0.3466584975211316,0.2851436138153076,801,0.3708298400268438,0.3025519240580342,16,0.024171342505712234,
100,64,16,8,adagrad,0.05,simple_BC,64,0.3470399393747152,0.056853294372558594,160,0.3708298400268438,0.3025519240580342,16,0.023789900652128604,
100,64,16,8,adagrad,0.05,BC_with_evidence,0,0.20218225155240646,18.764033317565918,801,0.3708298400268438,0.3025519240580342,16,0.16864758847443737,-4.789755821228027
100,64,16,8,adagrad,0.05,BC_with_evidence,16,0.33647925093083064,18.77309274673462,801,0.3708298400268438,0.3025519240580342,16,0.034350589096013184,-0.9738863706588745
100,64,16,8,adagrad,0.05,BC_with_evidence,32,0.2854266578227158,18.76520347595215,801,0.3708298400268438,0.3025519240580342,16,0.08540318220412801,-0.4317193031311035
100,64,16,8,adagrad,0.05,BC_with_evidence,64,0.3142927304732239,18.765459299087524,801,0.3708298400268438,0.3025519240580342,16,0.0565371095536199,-0.8097041845321655
100,64,16,8,adagrad,0.05,BC_observed_positive,0,0.3693907678339786,4.505468130111694,801,0.3708298400268438,0.3025519240580342,16,0.0014390721928652095,
100,64,16,8,adagrad,0.05,BC_observed_positive,16,0.3707034429969053,4.628294229507446,801,0.3708298400268438,0.3025519240580342,16,0.00012639702993855195,
100,64,16,8,adagrad,0.05,BC_observed_positive,32,0.3693630940550111,4.685629367828369,801,0.3708298400268438,0.3025519240580342,16,0.001466745971832717,
100,64,16,8,adagrad,0.05,BC_observed_positive,64,0.36931068963330393,4.80373740196228,801,0.3708298400268438,0.3025519240580342,16,0.001519150393539892,
100,64,16,8,adagrad,0.1,simple_BC,0,0.37198088612021235,0.0308992862701416,96,0.3708298400268438,0.3025519240580342,16,0.001151046093368524,
100,64,16,8,adagrad,0.1,simple_BC,16,0.34653407303310235,0.2839994430541992,801,0.3708298400268438,0.3025519240580342,16,0.024295766993741474,
100,64,16,8,adagrad,0.1,simple_BC,32,0.34855061729233977,0.28403687477111816,801,0.3708298400268438,0.3025519240580342,16,0.022279222734504056,
100,64,16,8,adagrad,0.1,simple_BC,64,0.34714252114262023,0.02479720115661621,70,0.3708298400268438,0.3025519240580342,16,0.023687318884223596,
100,64,16,8,adagrad,0.1,BC_with_evidence,0,0.23965715585449954,17.25339365005493,736,0.3708298400268438,0.3025519240580342,16,0.1311726841723443,-2.318133592605591
100,64,16,8,adagrad,0.1,BC_with_evidence,16,0.30078207648001515,18.79228925704956,801,0.3708298400268438,0.3025519240580342,16,0.07004776354682868,-1.412147045135498
100,64,16,8,adagrad,0.1,BC_with_evidence,32,0.2930568364707152,18.76700711250305,801,0.3708298400268438,0.3025519240580342,16,0.07777300355612865,-0.389681339263916
100,64,16,8,adagrad,0.1,BC_with_evidence,64,0.2205437480975257,8.732824325561523,373,0.3708298400268438,0.3025519240580342,16,0.15028609192931813,-0.7246383428573608
100,64,16,8,adagrad,0.1,BC_observed_positive,0,0.36913625234352576,4.508975982666016,801,0.3708298400268438,0.3025519240580342,16,0.0016935876833180652,
100,64,16,8,adagrad,0.1,BC_observed_positive,16,0.3693929546405357,4.634282112121582,801,0.3708298400268438,0.3025519240580342,16,0.001436885386308151,
100,64,16,8,adagrad,0.1,BC_observed_positive,32,0.372221248368819,4.694050550460815,801,0.3708298400268438,0.3025519240580342,16,0.0013914083419751533,
100,64,16,8,adagrad,0.1,BC_observed_positive,64,0.3695520423666755,4.807162523269653,801,0.3708298400268438,0.3025519240580342,16,0.0012777976601683338,
100,64,16,8,nadam,5e-05,simple_BC,0,0.25035342536174504,0.015248775482177734,42,0.3708298400268438,0.3025519240580342,16,0.12047641466509879,
100,64,16,8,nadam,5e-05,simple_BC,16,0.2508119486816703,0.040651559829711914,103,0.3708298400268438,0.3025519240580342,16,0.12001789134517354,
100,64,16,8,nadam,5e-05,simple_BC,32,0.2551785124031728,0.23080873489379883,582,0.3708298400268438,0.3025519240580342,16,0.11565132762367103,
100,64,16,8,nadam,5e-05,simple_BC,64,0.25035339823574965,0.016422271728515625,42,0.3708298400268438,0.3025519240580342,16,0.12047644179109418,
100,64,16,8,nadam,5e-05,BC_with_evidence,0,0.25035253436350485,0.9670546054840088,42,0.3708298400268438,0.3025519240580342,16,0.12047730566333897,-1.292499303817749
100,64,16,8,nadam,5e-05,BC_with_evidence,16,0.25298892347239327,8.805153608322144,374,0.3708298400268438,0.3025519240580342,16,0.11784091655445056,-1.2101919651031494
100,64,16,8,nadam,5e-05,BC_with_evidence,32,0.2504509925094444,1.5800166130065918,68,0.3708298400268438,0.3025519240580342,16,0.12037884751739941,-0.8539285659790039
100,64,16,8,nadam,5e-05,BC_with_evidence,64,0.2503534643697611,0.9679245948791504,42,0.3708298400268438,0.3025519240580342,16,0.12047637565708275,-0.9348165988922119
100,64,16,8,nadam,5e-05,BC_observed_positive,0,0.2503538967267749,0.2329559326171875,42,0.3708298400268438,0.3025519240580342,16,0.12047594330006894,
100,64,16,8,nadam,5e-05,BC_observed_positive,16,0.2517396548404918,1.144047737121582,197,0.3708298400268438,0.3025519240580342,16,0.119090185186352,
100,64,16,8,nadam,5e-05,BC_observed_positive,32,0.2509130868801594,0.596247673034668,102,0.3708298400268438,0.3025519240580342,16,0.11991675314668443,
100,64,16,8,nadam,5e-05,BC_observed_positive,64,0.25035327462320534,0.24804401397705078,42,0.3708298400268438,0.3025519240580342,16,0.12047656540363849,
100,64,16,8,nadam,0.0001,simple_BC,0,0.2648095461470481,0.29104137420654297,801,0.3708298400268438,0.3025519240580342,16,0.10602029387979572,
100,64,16,8,nadam,0.0001,simple_BC,16,0.2632469879522659,0.31714439392089844,801,0.3708298400268438,0.3025519240580342,16,0.1075828520745779,
100,64,16,8,nadam,0.0001,simple_BC,32,0.26405402165074,0.31675219535827637,801,0.3708298400268438,0.3025519240580342,16,0.10677581837610384,
100,64,16,8,nadam,0.0001,simple_BC,64,0.26474051672273907,0.3177456855773926,801,0.3708298400268438,0.3025519240580342,16,0.10608932330410475,
100,64,16,8,nadam,0.0001,BC_with_evidence,0,0.2466686560857941,5.615268707275391,239,0.3708298400268438,0.3025519240580342,16,0.12416118394104972,-1.1381230354309082
100,64,16,8,nadam,0.0001,BC_with_evidence,16,0.26218101919400794,18.889647483825684,801,0.3708298400268438,0.3025519240580342,16,0.10864882083283589,-1.0957701206207275
100,64,16,8,nadam,0.0001,BC_with_evidence,32,0.26342163540306235,18.882933855056763,801,0.3708298400268438,0.3025519240580342,16,0.10740820462378148,-1.3337106704711914
100,64,16,8,nadam,0.0001,BC_with_evidence,64,0.2646557144396038,18.874810218811035,801,0.3708298400268438,0.3025519240580342,16,0.10617412558724004,-1.206960916519165
100,64,16,8,nadam,0.0001,BC_observed_positive,0,0.26473934200117444,4.542605638504028,801,0.3708298400268438,0.3025519240580342,16,0.10609049802566939,
100,64,16,8,nadam,0.0001,BC_observed_positive,16,0.26452676256293656,4.668075799942017,801,0.3708298400268438,0.3025519240580342,16,0.10630307746390727,
100,64,16,8,nadam,0.0001,BC_observed_positive,32,0.2647131323260296,4.71886682510376,801,0.3708298400268438,0.3025519240580342,16,0.10611670770081422,
100,64,16,8,nadam,0.0001,BC_observed_positive,64,0.2647571360467163,4.837815761566162,801,0.3708298400268438,0.3025519240580342,16,0.10607270398012753,
100,64,16,8,nadam,0.0005,simple_BC,0,0.31736433883164716,0.2909581661224365,801,0.3708298400268438,0.3025519240580342,16,0.05346550119519666,
100,64,16,8,nadam,0.0005,simple_BC,16,0.3071873442320936,0.31620359420776367,801,0.3708298400268438,0.3025519240580342,16,0.06364249579475023,
100,64,16,8,nadam,0.0005,simple_BC,32,0.31284429824430154,0.3167238235473633,801,0.3708298400268438,0.3025519240580342,16,0.05798554178254228,
100,64,16,8,nadam,0.0005,simple_BC,64,0.3142596162187676,0.31667184829711914,801,0.3708298400268438,0.3025519240580342,16,0.05657022380807625,
100,64,16,8,nadam,0.0005,BC_with_evidence,0,0.23986487351677763,9.05329418182373,385,0.3708298400268438,0.3025519240580342,16,0.1309649665100662,-1.3387629985809326
100,64,16,8,nadam,0.0005,BC_with_evidence,16,0.29270342212326866,18.856191635131836,801,0.3708298400268438,0.3025519240580342,16,0.07812641790357516,-1.1510546207427979
100,64,16,8,nadam,0.0005,BC_with_evidence,32,0.3096415060937254,18.86261749267578,801,0.3708298400268438,0.3025519240580342,16,0.0611883339331184,-1.5233469009399414
100,64,16,8,nadam,0.0005,BC_with_evidence,64,0.31360957230367786,18.84906530380249,801,0.3708298400268438,0.3025519240580342,16,0.05722026772316596,-0.8013992309570312
100,64,16,8,nadam,0.0005,BC_observed_positive,0,0.31605472111658695,4.53995680809021,801,0.3708298400268438,0.3025519240580342,16,0.05477511891025688,
100,64,16,8,nadam,0.0005,BC_observed_positive,16,0.31512105061647755,4.658881187438965,801,0.3708298400268438,0.3025519240580342,16,0.05570878941036628,
100,64,16,8,nadam,0.0005,BC_observed_positive,32,0.31532714169854453,4.717594385147095,801,0.3708298400268438,0.3025519240580342,16,0.055502698328299294,
100,64,16,8,nadam,0.0005,BC_observed_positive,64,0.3159664109871182,4.8370397090911865,801,0.3708298400268438,0.3025519240580342,16,0.05486342903972563,
100,64,16,8,nadam,0.001,simple_BC,0,0.35617065743717047,0.29120612144470215,801,0.3708298400268438,0.3025519240580342,16,0.014659182589673359,
100,64,16,8,nadam,0.001,simple_BC,16,0.33660572036520603,0.3167226314544678,801,0.3708298400268438,0.3025519240580342,16,0.0342241196616378,
100,64,16,8,nadam,0.001,simple_BC,32,0.34011038895224127,0.31688690185546875,801,0.3708298400268438,0.3025519240580342,16,0.030719451074602555,
100,64,16,8,nadam,0.001,simple_BC,64,0.34199730833970127,0.3172330856323242,801,0.3708298400268438,0.3025519240580342,16,0.02883253168714256,
100,64,16,8,nadam,0.001,BC_with_evidence,0,0.27037931575495033,6.13058066368103,261,0.3708298400268438,0.3025519240580342,16,0.1004505242718935,-1.0229458808898926
100,64,16,8,nadam,0.001,BC_with_evidence,16,0.3169243887162241,18.843195915222168,801,0.3708298400268438,0.3025519240580342,16,0.053905451310619745,-1.1708581447601318
100,64,16,8,nadam,0.001,BC_with_evidence,32,0.33990151751527786,18.85252094268799,801,0.3708298400268438,0.3025519240580342,16,0.030928322511565964,-1.0897905826568604
100,64,16,8,nadam,0.001,BC_with_evidence,64,0.38290616053771764,18.838240385055542,801,0.3708298400268438,0.3025519240580342,16,0.012076320510873817,-0.778881311416626
100,64,16,8,nadam,0.001,BC_observed_positive,0,0.3531617773980249,4.538243770599365,801,0.3708298400268438,0.3025519240580342,16,0.017668062628818926,
100,64,16,8,nadam,0.001,BC_observed_positive,16,0.35108902456155255,4.663756847381592,801,0.3708298400268438,0.3025519240580342,16,0.019740815465291273,
100,64,16,8,nadam,0.001,BC_observed_positive,32,0.35170438595012116,4.7169129848480225,801,0.3708298400268438,0.3025519240580342,16,0.01912545407672267,
100,64,16,8,nadam,0.001,BC_observed_positive,64,0.3532065499198354,4.836058139801025,801,0.3708298400268438,0.3025519240580342,16,0.017623290107008416,
100,64,16,8,nadam,0.005,simple_BC,0,0.3718116417893938,0.12426328659057617,344,0.3708298400268438,0.3025519240580342,16,0.000981801762549972,
100,64,16,8,nadam,0.005,simple_BC,16,0.35623774987670637,0.3141908645629883,801,0.3708298400268438,0.3025519240580342,16,0.01459209015013746,
100,64,16,8,nadam,0.005,simple_BC,32,0.35371403372375887,0.3144948482513428,801,0.3708298400268438,0.3025519240580342,16,0.017115806303084957,
100,64,16,8,nadam,0.005,simple_BC,64,0.34704458083171325,0.10509896278381348,268,0.3708298400268438,0.3025519240580342,16,0.02378525919513058,
100,64,16,8,nadam,0.005,BC_with_evidence,0,0.26626518859681825,1.838050365447998,79,0.3708298400268438,0.3025519240580342,16,0.10456465143002558,-0.8586070537567139
100,64,16,8,nadam,0.005,BC_with_evidence,16,0.3646770835598126,18.84032440185547,801,0.3708298400268438,0.3025519240580342,16,0.0061527564670312285,-0.8309003114700317
100,64,16,8,nadam,0.005,BC_with_evidence,32,0.3222686969171461,18.85460329055786,801,0.3708298400268438,0.3025519240580342,16,0.048561143109697724,-0.5085121393203735
100,64,16,8,nadam,0.005,BC_with_evidence,64,0.256910977256674,18.838837385177612,801,0.3708298400268438,0.3025519240580342,16,0.11391886277016983,-0.8484874963760376
100,64,16,8,nadam,0.005,BC_observed_positive,0,0.3687599759074062,4.536963939666748,801,0.3708298400268438,0.3025519240580342,16,0.0020698641194376033,
100,64,16,8,nadam,0.005,BC_observed_positive,16,0.36698985981011967,4.661764144897461,801,0.3708298400268438,0.3025519240580342,16,0.0038399802167241592,
100,64,16,8,nadam,0.005,BC_observed_positive,32,0.3687945292811335,4.717484951019287,801,0.3708298400268438,0.3025519240580342,16,0.002035310745710339,
100,64,16,8,nadam,0.005,BC_observed_positive,64,0.36982377615016765,4.835376977920532,801,0.3708298400268438,0.3025519240580342,16,0.0010060638766761776,
100,64,16,8,nadam,0.01,simple_BC,0,0.3719938520204948,0.06610393524169922,183,0.3708298400268438,0.3025519240580342,16,0.0011640119936509596,
100,64,16,8,nadam,0.01,simple_BC,16,0.3430227493960857,0.31484103202819824,801,0.3708298400268438,0.3025519240580342,16,0.027807090630758147,
100,64,16,8,nadam,0.01,simple_BC,32,0.3420041175905997,0.31444740295410156,801,0.3708298400268438,0.3025519240580342,16,0.02882572243624415,
100,64,16,8,nadam,0.01,simple_BC,64,0.3472174347187019,0.05407857894897461,138,0.3708298400268438,0.3025519240580342,16,0.023612405308141904,
100,64,16,8,nadam,0.01,BC_with_evidence,0,0.2313295560821318,8.564640283584595,365,0.3708298400268438,0.3025519240580342,16,0.13950028394471203,-3.093155860900879
100,64,16,8,nadam,0.01,BC_with_evidence,16,0.25221462771441344,18.862826108932495,801,0.3708298400268438,0.3025519240580342,16,0.11861521231243038,-0.9704478979110718
100,64,16,8,nadam,0.01,BC_with_evidence,32,0.31192402640587724,18.885013341903687,801,0.3708298400268438,0.3025519240580342,16,0.058905813620966585,-0.4464179277420044
100,64,16,8,nadam,0.01,BC_with_evidence,64,0.29896710565168255,19.119258165359497,801,0.3708298400268438,0.3025519240580342,16,0.07186273437516127,-0.5623352527618408
100,64,16,8,nadam,0.01,BC_observed_positive,0,0.36876778833724855,4.600887775421143,801,0.3708298400268438,0.3025519240580342,16,0.002062051689595279,
100,64,16,8,nadam,0.01,BC_observed_positive,16,0.36742734475964,4.724504709243774,801,0.3708298400268438,0.3025519240580342,16,0.00340249526720382,
100,64,16,8,nadam,0.01,BC_observed_positive,32,0.36981597086702966,4.7775866985321045,801,0.3708298400268438,0.3025519240580342,16,0.0010138691598141625,
100,64,16,8,nadam,0.01,BC_observed_positive,64,0.36995418393147794,4.917327642440796,801,0.3708298400268438,0.3025519240580342,16,0.0008756560953658843,
100,64,16,8,nadam,0.05,simple_BC,0,0.37200095259191357,0.03300356864929199,91,0.3708298400268438,0.3025519240580342,16,0.001171112565069743,
100,64,16,8,nadam,0.05,simple_BC,16,0.34390323861459937,0.31463170051574707,801,0.3708298400268438,0.3025519240580342,16,0.026926601412244455,
100,64,16,8,nadam,0.05,simple_BC,32,0.3486025151495867,0.31496095657348633,801,0.3708298400268438,0.3025519240580342,16,0.02222732487725715,
100,64,16,8,nadam,0.05,simple_BC,64,0.3471471075554881,0.03084850311279297,79,0.3708298400268438,0.3025519240580342,16,0.023682732471355716,
100,64,16,8,nadam,0.05,BC_with_evidence,0,0.23832311198526998,19.159607887268066,801,0.3708298400268438,0.3025519240580342,16,0.13250672804157385,-5.216161727905273
100,64,16,8,nadam,0.05,BC_with_evidence,16,0.2371845014863026,19.17318344116211,801,0.3708298400268438,0.3025519240580342,16,0.13364533854054123,-0.6689234972000122
100,64,16,8,nadam,0.05,BC_with_evidence,32,0.20528255894737837,18.86405634880066,801,0.3708298400268438,0.3025519240580342,16,0.16554728107946545,-0.6050376892089844
100,64,16,8,nadam,0.05,BC_with_evidence,64,0.4249884519476315,18.856670379638672,801,0.3708298400268438,0.3025519240580342,16,0.05415861192078769,-0.019008159637451172
100,64,16,8,nadam,0.05,BC_observed_positive,0,0.368355577247562,4.545563459396362,801,0.3708298400268438,0.3025519240580342,16,0.0024742627792818106,
100,64,16,8,nadam,0.05,BC_observed_positive,16,0.36107128756969015,4.6708502769470215,801,0.3708298400268438,0.3025519240580342,16,0.00975855245715368,
100,64,16,8,nadam,0.05,BC_observed_positive,32,0.36620916192860686,4.723098278045654,801,0.3708298400268438,0.3025519240580342,16,0.004620678098236963,
100,64,16,8,nadam,0.05,BC_observed_positive,64,0.37094375127701096,4.844242811203003,801,0.3708298400268438,0.3025519240580342,16,0.00011391125016713133,
100,64,16,8,nadam,0.1,simple_BC,0,0.37199754293681714,0.021237850189208984,58,0.3708298400268438,0.3025519240580342,16,0.0011677029099733116,
100,64,16,8,nadam,0.1,simple_BC,16,0.3222381774979402,0.3151280879974365,801,0.3708298400268438,0.3025519240580342,16,0.04859166252890362,
100,64,16,8,nadam,0.1,simple_BC,32,0.37491876000014185,0.31536364555358887,801,0.3708298400268438,0.3025519240580342,16,0.004088919973298022,
100,64,16,8,nadam,0.1,simple_BC,64,0.34714657660019,0.021770715713500977,56,0.3708298400268438,0.3025519240580342,16,0.023683263426653833,
100,64,16,8,nadam,0.1,BC_with_evidence,0,0.2606578693951065,18.864223957061768,801,0.3708298400268438,0.3025519240580342,16,0.11017197063173734,-3.7877426147460938
100,64,16,8,nadam,0.1,BC_with_evidence,16,0.29235124494135006,18.880365133285522,801,0.3708298400268438,0.3025519240580342,16,0.07847859508549376,-0.37053382396698
100,64,16,8,nadam,0.1,BC_with_evidence,32,0.26783457610782596,18.839505910873413,801,0.3708298400268438,0.3025519240580342,16,0.10299526391901787,-0.4666684865951538
100,64,16,8,nadam,0.1,BC_with_evidence,64,0.3395969348137873,18.829461574554443,801,0.3708298400268438,0.3025519240580342,16,0.03123290521305655,0.10403430461883545
100,64,16,8,nadam,0.1,BC_observed_positive,0,0.36837481391353794,4.53890323638916,801,0.3708298400268438,0.3025519240580342,16,0.0024550261133058915,
100,64,16,8,nadam,0.1,BC_observed_positive,16,0.36792262207331466,4.660955429077148,801,0.3708298400268438,0.3025519240580342,16,0.002907217953529162,
100,64,16,8,nadam,0.1,BC_observed_positive,32,0.36702697481121044,4.71599555015564,801,0.3708298400268438,0.3025519240580342,16,0.0038028652156333886,
100,64,16,8,nadam,0.1,BC_observed_positive,64,0.36327458570944066,4.83332896232605,801,0.3708298400268438,0.3025519240580342,16,0.0075552543174031705,
100,64,16,8,adam,5e-05,simple_BC,0,0.24961596927823929,0.014252662658691406,42,0.12235332971974688,0.3127675455367445,16,0.1272626395584924,
100,64,16,8,adam,5e-05,simple_BC,16,0.24964916624078634,0.015391826629638672,42,0.12235332971974688,0.3127675455367445,16,0.12729583652103946,
100,64,16,8,adam,5e-05,simple_BC,32,0.24961620615661229,0.015330791473388672,42,0.12235332971974688,0.3127675455367445,16,0.1272628764368654,
100,64,16,8,adam,5e-05,simple_BC,64,0.24961595490561878,0.015295982360839844,42,0.12235332971974688,0.3127675455367445,16,0.1272626251858719,
100,64,16,8,adam,5e-05,BC_with_evidence,0,0.24961597040867178,0.9568171501159668,42,0.12235332971974688,0.3127675455367445,16,0.1272626406889249,-0.9167295694351196
100,64,16,8,adam,5e-05,BC_with_evidence,16,0.2496357377479772,0.9590857028961182,42,0.12235332971974688,0.3127675455367445,16,0.12728240802823032,-0.9752646684646606
100,64,16,8,adam,5e-05,BC_with_evidence,32,0.24962750128920133,0.9550628662109375,42,0.12235332971974688,0.3127675455367445,16,0.12727417156945445,-0.9250057935714722
100,64,16,8,adam,5e-05,BC_with_evidence,64,0.2496159825976639,0.9567980766296387,42,0.12235332971974688,0.3127675455367445,16,0.12726265287791702,-0.9207942485809326
100,64,16,8,adam,5e-05,BC_observed_positive,0,0.2496160773789864,0.23165154457092285,42,0.12235332971974688,0.3127675455367445,16,0.1272627476592395,
100,64,16,8,adam,5e-05,BC_observed_positive,16,0.2496185798075098,0.23684978485107422,42,0.12235332971974688,0.3127675455367445,16,0.1272652500877629,
100,64,16,8,adam,5e-05,BC_observed_positive,32,0.24961409265821718,0.2381880283355713,42,0.12235332971974688,0.3127675455367445,16,0.1272607629384703,
100,64,16,8,adam,5e-05,BC_observed_positive,64,0.24961603212047745,0.24097490310668945,42,0.12235332971974688,0.3127675455367445,16,0.12726270240073057,
100,64,16,8,adam,0.0001,simple_BC,0,0.2357478871465048,0.2716255187988281,801,0.12235332971974688,0.3127675455367445,16,0.11339455742675791,
100,64,16,8,adam,0.0001,simple_BC,16,0.23642499392069857,0.29671597480773926,801,0.12235332971974688,0.3127675455367445,16,0.11407166420095169,
100,64,16,8,adam,0.0001,simple_BC,32,0.2360527426915049,0.29686665534973145,801,0.12235332971974688,0.3127675455367445,16,0.11369941297175801,
100,64,16,8,adam,0.0001,simple_BC,64,0.23570434622947517,0.29676032066345215,801,0.12235332971974688,0.3127675455367445,16,0.11335101650972829,
100,64,16,8,adam,0.0001,BC_with_evidence,0,0.2357129878713402,18.612690687179565,801,0.12235332971974688,0.3127675455367445,16,0.11335965815159332,-1.3113720417022705
100,64,16,8,adam,0.0001,BC_with_evidence,16,0.23623846355769937,18.648942232131958,801,0.12235332971974688,0.3127675455367445,16,0.11388513383795248,-1.6847102642059326
100,64,16,8,adam,0.0001,BC_with_evidence,32,0.23663721157615467,18.647350788116455,801,0.12235332971974688,0.3127675455367445,16,0.11428388185640778,-1.0200026035308838
100,64,16,8,adam,0.0001,BC_with_evidence,64,0.23589882946859558,18.651593923568726,801,0.12235332971974688,0.3127675455367445,16,0.1135454997488487,-1.2911145687103271
100,64,16,8,adam,0.0001,BC_observed_positive,0,0.2355796381341706,4.51954460144043,801,0.12235332971974688,0.3127675455367445,16,0.11322630841442372,
100,64,16,8,adam,0.0001,BC_observed_positive,16,0.23568087713386057,4.615793943405151,801,0.12235332971974688,0.3127675455367445,16,0.11332754741411369,
100,64,16,8,adam,0.0001,BC_observed_positive,32,0.2357066210735094,4.642619371414185,801,0.12235332971974688,0.3127675455367445,16,0.11335329135376251,
100,64,16,8,adam,0.0001,BC_observed_positive,64,0.235632316297591,4.701294183731079,801,0.12235332971974688,0.3127675455367445,16,0.1132789865778441,
100,64,16,8,adam,0.0005,simple_BC,0,0.19196026507808708,0.2719273567199707,801,0.12235332971974688,0.3127675455367445,16,0.0696069353583402,
100,64,16,8,adam,0.0005,simple_BC,16,0.1937299141677475,0.2960209846496582,801,0.12235332971974688,0.3127675455367445,16,0.07137658444800063,
100,64,16,8,adam,0.0005,simple_BC,32,0.1920691855345648,0.2963838577270508,801,0.12235332971974688,0.3127675455367445,16,0.06971585581481793,
100,64,16,8,adam,0.0005,simple_BC,64,0.19101053219003655,0.29675960540771484,801,0.12235332971974688,0.3127675455367445,16,0.06865720247028967,
100,64,16,8,adam,0.0005,BC_with_evidence,0,0.1914537275945378,18.620091438293457,801,0.12235332971974688,0.3127675455367445,16,0.06910039787479091,-0.7400202751159668
100,64,16,8,adam,0.0005,BC_with_evidence,16,0.19673104568980762,18.62412667274475,801,0.12235332971974688,0.3127675455367445,16,0.07437771597006074,-1.1788830757141113
100,64,16,8,adam,0.0005,BC_with_evidence,32,0.19788256237270113,18.632646083831787,801,0.12235332971974688,0.3127675455367445,16,0.07552923265295425,-1.1350374221801758
100,64,16,8,adam,0.0005,BC_with_evidence,64,0.19364612709203183,18.627268075942993,801,0.12235332971974688,0.3127675455367445,16,0.07129279737228494,-0.7539932727813721
100,64,16,8,adam,0.0005,BC_observed_positive,0,0.1896639883051651,4.5185723304748535,801,0.12235332971974688,0.3127675455367445,16,0.06731065858541821,
100,64,16,8,adam,0.0005,BC_observed_positive,16,0.1899996185851956,4.615781545639038,801,0.12235332971974688,0.3127675455367445,16,0.06764628886544871,
100,64,16,8,adam,0.0005,BC_observed_positive,32,0.18971096823343914,4.646676063537598,801,0.12235332971974688,0.3127675455367445,16,0.06735763851369225,
100,64,16,8,adam,0.0005,BC_observed_positive,64,0.189792187687391,4.700547933578491,801,0.12235332971974688,0.3127675455367445,16,0.06743885796764412,
100,64,16,8,adam,0.001,simple_BC,0,0.15894713283726042,0.27524876594543457,801,0.12235332971974688,0.3127675455367445,16,0.036593803117513535,
100,64,16,8,adam,0.001,simple_BC,16,0.15972408677612404,0.29828667640686035,801,0.12235332971974688,0.3127675455367445,16,0.03737075705637716,
100,64,16,8,adam,0.001,simple_BC,32,0.15603772619392414,0.30078649520874023,801,0.12235332971974688,0.3127675455367445,16,0.03368439647417726,
100,64,16,8,adam,0.001,simple_BC,64,0.15569985487016352,0.29827880859375,801,0.12235332971974688,0.3127675455367445,16,0.03334652515041664,
100,64,16,8,adam,0.001,BC_with_evidence,0,0.15549666677364357,18.667630672454834,801,0.12235332971974688,0.3127675455367445,16,0.03314333705389669,-1.2260258197784424
