,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3199,0.010099999999999998,1.0,5,46.48216915130615,0.33,0.6799999999999999,200,400,32,1,400
1,0.1366,0.0466,1.0,40,7.455535888671875,0.09,0.04,50,400,16,1,200
2,0.46440000000000003,0.054400000000000004,0.1,20,10.728084564208984,0.41000000000000003,0.6,200,400,16,1,100
3,0.1903,0.019700000000000023,1.0,40,4.1954505443573,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.49660000000000004,0.04660000000000003,0.1,40,4.303112268447876,0.45,0.27999999999999997,50,400,2,1,100
5,0.029500000000000002,0.019500000000000003,0.1,10,174.4876024723053,0.01,0.4399999999999999,400,200,8,1,800
6,0.1965,0.026499999999999996,10.0,40,51.20419931411743,0.17,0.8399999999999999,100,100,1,1,800
7,0.3413,0.011299999999999977,0.1,40,22.000245332717896,0.33,0.27999999999999997,400,200,1,1,100
8,0.17250000000000001,0.0025000000000000022,0.1,20,3.746065378189087,0.17,0.9199999999999999,50,400,2,1,100
9,0.1976,0.012400000000000022,10.0,5,10.735506057739258,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.1437,0.09369999999999999,1.0,20,14.535329818725586,0.05,0.35999999999999993,50,50,8,1,400
11,0.034800000000000005,0.024800000000000003,0.1,10,22.473928928375244,0.01,0.7599999999999999,200,100,32,1,200
12,0.2903,0.00029999999999996696,0.1,10,6.3960487842559814,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.1656,0.04440000000000002,10.0,5,12.533866882324219,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.3269,0.03689999999999999,0.1,40,23.35203456878662,0.29000000000000004,0.12,400,100,4,1,100
15,0.2842,0.07419999999999999,1.0,20,12.817348957061768,0.21000000000000002,0.6,100,200,1,1,200
16,0.1325,0.04250000000000001,10.0,10,24.439428329467773,0.09,0.9199999999999999,100,50,1,1,400
17,0.2071,0.042899999999999994,0.1,5,84.65183210372925,0.25,0.6799999999999999,400,200,32,1,400
18,0.2116,0.0015999999999999903,1.0,10,20.971045970916748,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.3235,0.033499999999999974,1.0,10,50.1824254989624,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.2621,0.1321,1.0,20,11.407038927078247,0.13,0.6799999999999999,100,100,4,1,200
21,0.0122,0.0022000000000000006,10.0,10,172.99899911880493,0.01,0.19999999999999998,400,200,4,1,800
22,0.42310000000000003,0.053100000000000036,10.0,10,91.6524543762207,0.37,0.27999999999999997,200,50,2,1,800
23,0.1489,0.14110000000000003,1.0,5,4.283524751663208,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.20650000000000002,0.036500000000000005,0.1,40,8.460714101791382,0.17,0.27999999999999997,50,200,2,1,200
25,0.24830000000000002,0.0383,1.0,20,10.817474603652954,0.21000000000000002,0.6,200,100,1,1,100
26,0.3287,0.08130000000000004,10.0,10,7.751774549484253,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.1587,0.05130000000000001,1.0,40,41.023624897003174,0.21000000000000002,0.6,400,100,4,1,200
28,0.4305,0.020499999999999963,0.1,40,21.20730972290039,0.41000000000000003,0.04,400,200,16,1,100
29,0.4923,0.042300000000000004,0.1,10,93.23370933532715,0.45,0.8399999999999999,200,400,2,1,800
30,0.3503,0.020299999999999985,0.1,10,12.7632155418396,0.33,0.9199999999999999,200,200,4,1,100
31,0.24130000000000001,0.04870000000000002,10.0,40,20.070869207382202,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.1612,0.04880000000000001,10.0,40,32.37650990486145,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0032,0.0068000000000000005,1.0,20,91.7019670009613,0.01,0.6799999999999999,200,200,4,1,800
34,0.432,0.062,0.1,20,23.540343284606934,0.37,0.35999999999999993,200,400,2,1,200
35,0.2645,0.21450000000000002,10.0,20,3.7209131717681885,0.05,0.6799999999999999,50,50,8,1,100
36,0.4164,0.006399999999999961,10.0,10,11.973663330078125,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.15330000000000002,0.016699999999999993,0.1,40,42.082600116729736,0.17,0.9199999999999999,400,400,16,1,200
38,0.42910000000000004,0.05910000000000004,1.0,5,6.411577939987183,0.37,0.5199999999999999,100,200,1,1,100
39,0.2195,0.0895,10.0,5,22.8447163105011,0.13,0.35999999999999993,400,100,4,1,100
40,0.44270000000000004,0.03270000000000001,10.0,40,178.15708208084106,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.44630000000000003,0.003699999999999981,1.0,10,169.50177383422852,0.45,0.9199999999999999,400,100,1,1,800
42,0.47800000000000004,0.028000000000000025,10.0,20,169.48055362701416,0.45,0.5199999999999999,400,200,8,1,800
43,0.39440000000000003,0.10439999999999999,0.1,40,12.889422416687012,0.29000000000000004,0.04,200,400,1,1,100
44,0.37070000000000003,0.040700000000000014,10.0,10,11.50849437713623,0.33,0.4399999999999999,200,100,2,1,100
45,0.2003,0.030299999999999994,0.1,40,23.213918685913086,0.17,0.27999999999999997,200,50,32,1,200
46,0.1893,0.05929999999999999,1.0,5,9.427479982376099,0.13,0.6799999999999999,50,50,16,1,200
47,0.47550000000000003,0.025500000000000023,0.1,10,44.44912886619568,0.45,0.5199999999999999,200,100,8,1,400
48,0.4122,0.0021999999999999797,10.0,10,8.641316890716553,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.2969,0.0469,10.0,5,45.21749567985535,0.25,0.9199999999999999,400,200,16,1,200
