ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,estimated_epsilon,time_calibration,distance_epsilon
1,400,16,128,0.05365183479170743,0.07394764167527323,16,0.0184,33.46109628677368,0.03525183479170743
1,400,16,256,0.014691794903389843,0.12416088387215307,16,0.0142,75.17898726463318,0.0004917949033898424
1,400,64,16,0.17324242124930295,0.1296954094362472,16,0.1771,5.314393997192383,0.0038575787506970605
1,400,64,32,0.325864506867161,0.40692797842935785,16,0.34700000000000003,9.345868825912476,0.021135493132839023
1,400,64,64,0.06665572614478121,0.38004154605823764,16,0.049,19.586670637130737,0.01765572614478121
1,400,64,128,0.39663485476707555,0.2773390955947328,16,0.4232,47.82204604148865,0.02656514523292447
1,400,64,256,0.36432487328114105,0.3116936849354224,16,0.438,760.1022922992706,0.07367512671885895
1,400,1,16,0.10176161740774359,0.2786832010220747,16,0.0256,4.9392852783203125,0.07616161740774359
1,400,1,32,0.4910577367905161,0.42809400764825994,16,0.4706,7.6961259841918945,0.0204577367905161
1,400,1,64,0.44373016288025535,0.42213141706500407,16,0.28850000000000003,13.680491209030151,0.15523016288025532
1,400,1,128,0.05039825942551113,0.1181563392837428,16,0.021,25.38395643234253,0.029398259425511126
1,400,1,256,0.43599848221296666,0.16944540706645372,16,0.3529,48.3609504699707,0.08309848221296667
1,400,4,16,0.06615720879349074,0.19482270415027025,16,0.0159,5.372572183609009,0.05025720879349074
1,400,4,32,0.4532239267969793,0.17667416145684917,16,0.32220000000000004,8.993974208831787,0.13102392679697927
1,400,4,64,0.37028671651094763,0.20683757448718715,16,0.2943,15.648802518844604,0.07598671651094763
1,400,4,128,0.38764249103518755,0.011360359658575292,16,0.3526,30.041823625564575,0.03504249103518753
1,400,4,256,0.2360046955254993,0.3595792679789024,16,0.1706,60.26729369163513,0.0654046955254993
1,400,16,16,0.46770960965501573,0.4161070634720446,16,0.327,5.544090509414673,0.14070960965501572
1,400,16,32,0.1423166788000519,0.10034084486052652,16,0.08310000000000001,8.902002334594727,0.05921667880005188
1,400,16,64,0.32347642999846066,0.10283718173632134,16,0.34450000000000003,16.59383988380432,0.02102357000153937
1,400,16,128,0.11137331126949307,0.25205743174757156,16,0.0658,33.789462089538574,0.04557331126949307
1,400,16,256,0.48245171960201255,0.10568403177427699,16,0.498,73.24064064025879,0.015548280397987446
1,400,64,16,0.004463860380393592,0.11782284910472451,16,0.21730000000000002,5.683369874954224,0.21283613961960643
1,400,64,32,0.2249092073565659,0.0030930001147119746,16,0.41900000000000004,10.033201932907104,0.19409079264343415
1,400,64,64,0.440352878119021,0.19282446821704108,16,0.42060000000000003,20.170027017593384,0.01975287811902099
1,400,64,128,0.4448399642899611,0.2858249112661058,16,0.4606,47.201178789138794,0.015760035710038922
1,400,64,256,0.09285720049110968,0.36203841539150294,16,0.0634,675.4076523780823,0.029457200491109684
1,400,1,16,0.40771914551629446,0.24116801928614195,16,0.47440000000000004,4.994200229644775,0.06668085448370559
1,400,1,32,0.18992883479727868,0.48749348573551715,16,0.1633,7.895067453384399,0.026628834797278678
1,400,1,64,0.09974821239835935,0.44622317042859744,16,0.058300000000000005,13.557189702987671,0.041448212398359344
1,400,1,128,0.3657803130869892,0.44409975973134924,16,0.2655,25.86601758003235,0.1002803130869892
1,400,1,256,0.1172990167770172,0.38216003382864294,16,0.1406,50.00497817993164,0.023300983222982796
1,400,4,16,0.34040798101867953,0.38144710547823435,16,0.3645,5.331362962722778,0.024092018981320462
1,400,4,32,0.4241198765975873,0.38371120215591753,16,0.3013,8.763460159301758,0.12281987659758731
1,400,4,64,0.16560058316866438,0.489254485599014,16,0.0989,15.578543901443481,0.06670058316866438
1,400,4,128,0.044899175201566166,0.020759970743428502,16,0.0553,29.80967426300049,0.010400824798433836
1,400,4,256,0.09883198823900347,0.30683472714704163,16,0.0245,59.5104660987854,0.07433198823900347
1,400,16,16,0.21201801572967238,0.13906440249539154,16,0.47290000000000004,5.553185701370239,0.26088198427032766
1,400,16,32,0.47715266468207534,0.38378353407700877,16,0.4827,9.078463077545166,0.005547335317924673
1,400,16,64,0.27466361574105824,0.46985665443553387,16,0.2619,16.97750425338745,0.01276361574105822
1,400,16,128,0.3307079353898905,0.43157439343824283,16,0.34400000000000003,33.99439263343811,0.01329206461010951
1,400,16,256,0.3181994114265415,0.2954759738039308,16,0.3013,74.71003484725952,0.0168994114265415
1,400,64,16,0.1623428757429003,0.3558591715916007,16,0.1144,5.491296052932739,0.04794287574290029
1,400,64,32,0.45764745335650847,0.4934161416177835,16,0.4849,9.161849975585938,0.027252546643491526
1,400,64,64,0.4224579242714867,0.21395288839181692,16,0.4474,19.1129093170166,0.024942075728513313
1,400,64,128,0.3717279366487274,0.4796839722708977,16,0.4274,47.429688453674316,0.055672063351272616
1,400,64,256,0.13579674073399206,0.451604644669319,16,0.125,770.9162616729736,0.01079674073399206
1,400,1,16,0.19129604188625648,0.25276127873510473,16,0.0896,4.90367865562439,0.10169604188625649
1,400,1,32,0.22404293593577979,0.11851247519129882,16,0.12350000000000001,7.497833490371704,0.10054293593577977
1,400,1,64,0.4359627117477076,0.1618514219601111,16,0.23170000000000002,13.395755767822266,0.2042627117477076
1,400,1,128,0.44871346843334425,0.26767987971267626,16,0.3829,25.338693618774414,0.06581346843334424
1,400,1,256,0.24608746410282173,0.36831203197749735,16,0.2024,50.419389486312866,0.04368746410282173
1,400,4,16,0.4686969141451772,0.47827238077041817,16,0.37110000000000004,5.6689183712005615,0.09759691414517718
1,400,4,32,0.1994119581749404,0.13932477261414494,16,0.1757,9.193169593811035,0.0237119581749404
1,400,4,64,0.41005109047554766,0.1962522283385268,16,0.3728,16.558830976486206,0.037251090475547644
1,400,4,128,0.28946998211158026,0.2264244730648034,16,0.22360000000000002,31.978936195373535,0.06586998211158024
1,400,4,256,0.1894784309829431,0.2486513518378356,16,0.1227,61.9221031665802,0.06677843098294309
1,400,16,16,0.4201645862119577,0.33808339392176645,16,0.30610000000000004,5.422600030899048,0.11406458621195764
1,400,16,32,0.2680974572215913,0.4643892750771298,16,0.2949,9.030187368392944,0.02680254277840871
1,400,16,64,0.04256103416216461,0.1998983676570964,16,0.060000000000000005,16.45887327194214,0.017438965837835392
1,400,16,128,0.4104309473158289,0.26668704759929457,16,0.3886,32.49310231208801,0.021830947315828908
1,400,16,256,0.08735110263724405,0.36572832926176524,16,0.0589,78.28564882278442,0.028451102637244048
1,400,64,16,0.08712918002596653,0.11164275350996983,16,0.0874,6.012461185455322,0.00027081997403347047
1,400,64,32,0.08227324976394851,0.2691933957623818,16,0.07150000000000001,10.004500389099121,0.0107732497639485
1,400,64,64,0.1180518248950061,0.012119466036234205,16,0.1327,20.406604290008545,0.014648175104993916
1,400,64,128,0.1354424232341569,0.39999743798385795,16,0.13820000000000002,48.929147243499756,0.0027575767658431227
1,400,64,256,0.06758093763893547,0.0624453961152065,16,0.0396,656.61656498909,0.027980937638935464
1,400,1,16,0.08839862077270999,0.39751836222914555,16,0.0038,4.853525876998901,0.08459862077270999
1,400,1,32,0.33006476152612935,0.14952553180515504,16,0.1731,7.80306601524353,0.15696476152612934
1,400,1,64,0.0819037471511212,0.2182780176206322,16,0.058100000000000006,13.595728158950806,0.023803747151121192
1,400,1,128,0.4997155947515226,0.006167127605845479,16,0.3214,25.445034503936768,0.1783155947515226
1,400,1,256,0.1538020539520754,0.1593480354615721,16,0.11370000000000001,49.73350524902344,0.0401020539520754
1,400,4,16,0.4049990388110611,0.2429002923112717,16,0.48610000000000003,5.395137548446655,0.08110096118893895
1,400,4,32,0.3877409446425691,0.08348790570607917,16,0.3128,8.761260747909546,0.07494094464256906
1,400,4,64,0.08617561841424787,0.3000811731684316,16,0.11610000000000001,15.945392847061157,0.02992438158575214
1,400,4,128,0.15191852929845434,0.380373106783049,16,0.0901,30.19098448753357,0.06181852929845434
1,400,4,256,0.08443342168718132,0.2720124670116467,16,0.030100000000000002,60.622255086898804,0.05433342168718132
1,400,16,16,0.17165388467603032,0.1925910799470213,16,0.1467,5.25561785697937,0.024953884676030325
1,400,16,32,0.13641994779927824,0.16975316060286905,16,0.1583,8.616051197052002,0.021880052200721756
1,400,16,64,0.0933835937767169,0.20858601957883416,16,0.1148,15.881343841552734,0.0214164062232831
1,400,16,128,0.3206911391769893,0.473039853137436,16,0.3037,33.804399251937866,0.0169911391769893
1,400,16,256,0.24574998488131172,0.1016191699542679,16,0.2207,74.70546269416809,0.025049984881311715
1,400,64,16,0.2873621256176951,0.37803011218893173,16,0.2909,5.677093744277954,0.0035378743823049064
1,400,64,32,0.46916917443660994,0.3317201075427269,16,0.4923,9.872059345245361,0.02313082556339008
1,400,64,64,0.03368223892982675,0.16191103279432478,16,0.1071,20.437575340270996,0.07341776107017325
1,400,64,128,0.4176809717378232,0.08291322810623342,16,0.43460000000000004,47.70068335533142,0.01691902826217684
1,400,64,256,0.2597400431325292,0.26783686550722313,16,0.28390000000000004,677.0908098220825,0.024159956867470855
1,400,1,16,0.19453332789422362,0.0023602618441980194,16,0.0502,5.0471391677856445,0.14433332789422362
1,400,1,32,0.3666388439071289,0.48621042816042126,16,0.20270000000000002,7.775925874710083,0.1639388439071289
1,400,1,64,0.013428697882174379,0.35011289260349354,16,0.0292,13.905135869979858,0.01577130211782562
1,400,1,128,0.19799160097251312,0.19682325326702294,16,0.1879,25.71475338935852,0.010091600972513104
1,400,1,256,0.19527074498990116,0.06488606883570924,16,0.1353,50.14381122589111,0.059970744989901154
1,400,4,16,0.10652920754269674,0.4714191362892233,16,0.0495,5.345653057098389,0.05702920754269673
1,400,4,32,0.10508759761350206,0.04009155108445289,16,0.1301,8.815876722335815,0.025012402386497934
1,400,4,64,0.03619351193589021,0.03503189146367597,16,0.055400000000000005,15.850766658782959,0.019206488064109795
1,400,4,128,0.25538700232741424,0.3849317322292323,16,0.167,30.523497104644775,0.08838700232741423
1,400,4,256,0.39052965348503954,0.4121217928325615,16,0.3441,60.10948634147644,0.046429653485039524
1,400,16,16,0.1487698021493437,0.3099797849638007,16,0.21630000000000002,5.075138092041016,0.06753019785065631
1,400,16,32,0.4573703588292836,0.10412841231716208,16,0.2521,9.000261783599854,0.20527035882928363
1,400,16,64,0.12091925334216563,0.05287162028216652,16,0.1408,16.6382098197937,0.019880746657834375
1,400,16,128,0.2415091459999253,0.17957658488846084,16,0.2328,33.84401488304138,0.008709145999925283
1,400,16,256,0.14874596497460868,0.38250944409427634,16,0.1198,76.04635262489319,0.028945964974608676
1,400,64,16,0.0017441825755090123,0.2318154769228109,16,0.164,5.728814363479614,0.162255817424491
1,400,64,32,0.14027747636142812,0.13909800759040175,16,0.0252,9.96562385559082,0.11507747636142812
1,400,64,64,0.47570662832176813,0.28432568133090463,16,0.47350000000000003,20.10558795928955,0.0022066283217681004
1,400,64,128,0.33711691112680736,0.48889588245240617,16,0.38970000000000005,47.622472047805786,0.052583088873192685
1,400,64,256,0.11039314388876831,0.1936114827695642,16,0.1343,786.5185766220093,0.023906856111231695
1,400,1,16,0.196630466919481,0.1836176051423999,16,0.0184,4.863349676132202,0.178230466919481
1,400,1,32,0.10986439392242087,0.17593125328121978,16,0.0608,7.710353851318359,0.04906439392242087
1,400,1,64,0.07731517582601705,0.2957400118276088,16,0.003,13.890727281570435,0.07431517582601704
1,400,1,128,0.3640675868435844,0.0015009332945825626,16,0.3473,25.25420880317688,0.016767586843584426
1,400,1,256,0.23562532579261075,0.26920721295450456,16,0.1778,49.802725076675415,0.05782532579261074
1,400,4,16,0.39964731559301436,0.1845809445642444,16,0.2883,5.2530035972595215,0.11134731559301436
1,400,4,32,0.0891287412799261,0.40168904120961535,16,0.048600000000000004,8.791995525360107,0.04052874127992609
1,400,4,64,0.3692180116947556,0.20801998827820112,16,0.24930000000000002,15.619788408279419,0.11991801169475558
1,400,4,128,0.48561046321052576,0.41255468381340293,16,0.48750000000000004,29.992575645446777,0.0018895367894742887
1,400,4,256,0.27863908514914704,0.21288955202040688,16,0.182,60.15448498725891,0.09663908514914704
1,400,16,16,0.35338143510995773,0.4539807271661529,16,0.30210000000000004,5.077177286148071,0.051281435109957696
1,400,16,32,0.42084718187216336,0.27634817447746923,16,0.46730000000000005,8.48433518409729,0.04645281812783669
1,400,16,64,0.3330911827208358,0.3064627746053828,16,0.3532,16.203368425369263,0.020108817279164193
1,400,16,128,0.12464805701535497,0.05680761640683091,16,0.0693,33.73844623565674,0.05534805701535497
1,400,16,256,0.356616225822896,0.35750474694798984,16,0.3261,74.79873299598694,0.03051622582289598
1,400,64,16,0.2354577944920052,0.29831273451181073,16,0.2064,5.540190935134888,0.029057794492005212
1,400,64,32,0.08533643427353504,0.3928840439909588,16,0.1835,9.897216320037842,0.09816356572646495
1,400,64,64,0.26181826777669365,0.4061601183460132,16,0.2903,20.278679132461548,0.028481732223306355
1,400,64,128,0.10534163077307518,0.2604451368439706,16,0.09480000000000001,47.55531454086304,0.01054163077307517
1,400,64,256,0.20891716280220335,0.3161450537626198,16,0.22940000000000002,809.0507907867432,0.02048283719779667
1,400,1,16,0.29824647638827867,0.06853393076810915,16,0.3526,5.192993402481079,0.054353523611721355
1,400,1,32,0.4321775107064638,0.43030209061169616,16,0.32380000000000003,7.779985427856445,0.10837751070646379
1,400,1,64,0.06879951183953648,0.331819567596558,16,0.0337,13.662105560302734,0.035099511839536475
1,400,1,128,0.33203781805310434,0.13542277093962957,16,0.1855,25.23817801475525,0.14653781805310434
1,400,1,256,0.3162019939942245,0.45744121062056126,16,0.2584,49.7848596572876,0.057801993994224476
1,400,4,16,0.037026946258101934,0.4710464805776738,16,0.0873,5.506656646728516,0.05027305374189807
1,400,4,32,0.3464672203145738,0.4341480891359165,16,0.49670000000000003,8.81869387626648,0.15023277968542625
1,400,4,64,0.07474478754188324,0.1848527502534269,16,0.0683,15.894057273864746,0.00644478754188324
1,400,4,128,0.16804926674269277,0.047664471745087145,16,0.0563,30.179128408432007,0.11174926674269277
1,400,4,256,0.3437676542557747,0.450366892873546,16,0.3331,59.47489380836487,0.010667654255774706
1,400,16,16,0.4528539904415355,0.08855279890511125,16,0.37510000000000004,5.42620587348938,0.07775399044153547
1,400,16,32,0.38174680640560626,0.18559267859745182,16,0.3452,9.142449378967285,0.03654680640560626
1,400,16,64,0.3399274633673733,0.23186581808374362,16,0.3504,16.742484092712402,0.010472536632626706
1,400,16,128,0.36627385416279984,0.21349491361402995,16,0.3113,33.92171096801758,0.05497385416279982
1,400,16,256,0.24353865949752673,0.4255878449652364,16,0.2335,75.64175057411194,0.01003865949752672
1,400,64,16,0.3897234245930246,0.3189733424388338,16,0.3991,5.717791318893433,0.009376575406975396
1,400,64,32,0.005853273618601107,0.12753410338845406,16,0.11320000000000001,9.950571537017822,0.1073467263813989
1,400,64,64,0.34835774538727216,0.39171080957650667,16,0.3821,20.375898838043213,0.03374225461272784
1,400,64,128,0.13139051589911233,0.2117212438572153,16,0.14100000000000001,47.62281131744385,0.009609484100887689
1,400,64,256,0.12002028803823372,0.2653343946281841,16,0.10880000000000001,479.254225730896,0.011220288038233717
1,400,1,16,0.4664479666648769,0.09598382227555213,16,0.45630000000000004,4.2647786140441895,0.010147966664876884
1,400,1,32,0.19432736867959993,0.4779183035508127,16,0.1486,6.740041971206665,0.04572736867959992
1,400,1,64,0.29711565608318163,0.0554194821093425,16,0.2523,11.855872869491577,0.04481565608318161
1,400,1,128,0.4848498324677825,0.0016856401153138578,16,0.40990000000000004,19.76434874534607,0.07494983246778247
1,400,1,256,0.49150228812210217,0.03069275199256377,16,0.37020000000000003,43.678802251815796,0.12130228812210214
1,400,4,16,0.3229174761916679,0.0936680209133473,16,0.1794,4.587448596954346,0.14351747619166788
1,400,4,32,0.468736830654063,0.22038514885282362,16,0.43870000000000003,7.587474346160889,0.030036830654062985
1,400,4,64,0.4956906393574033,0.30232735770749986,16,0.3156,13.474123001098633,0.18009063935740333
1,400,4,128,0.20223227401535787,0.36972414725803804,16,0.1303,24.204203128814697,0.07193227401535787
1,400,4,256,0.4006642750296416,0.3506728403375102,16,0.3904,48.832802057266235,0.010264275029641556
1,400,16,16,0.18307391628364483,0.04544203472928926,16,0.2816,4.122944593429565,0.09852608371635518
1,400,16,32,0.09652728427610674,0.05913477303864195,16,0.135,6.906981945037842,0.03847271572389327
1,400,16,64,0.11930229147336235,0.15692973972092394,16,0.10880000000000001,12.787564516067505,0.010502291473362346
1,400,16,128,0.11013123206205694,0.48539183443636386,16,0.14600000000000002,25.784322261810303,0.03586876793794308
1,400,16,256,0.42971664808267346,0.2565947500187712,16,0.4249,56.61134433746338,0.004816648082673458
1,400,64,16,0.2661215946318414,0.3482443786664919,16,0.2948,4.254717826843262,0.028678405368158633
1,400,64,32,0.4555710944746198,0.45503198351299873,16,0.48460000000000003,7.523745536804199,0.029028905525380233
1,400,64,64,0.04214290439046847,0.30320234438225413,16,0.0398,15.217764377593994,0.00234290439046847
1,400,64,128,0.13082948642601155,0.10949086763789823,16,0.0543,34.973371505737305,0.07652948642601155
1,400,64,256,0.3763067442185057,0.16555004535495899,16,0.3537,246.3875811100006,0.02260674421850567
1,400,1,16,0.3217262642817915,0.01986343911494698,16,0.0376,3.869476079940796,0.2841262642817915
1,400,1,32,0.45703255381909896,0.3117539763620464,16,0.30610000000000004,5.9875407218933105,0.15093255381909892
1,400,1,64,0.36061059082275326,0.02278537145428816,16,0.2662,10.533609628677368,0.09441059082275327
1,400,1,128,0.2330221545331344,0.41748957417116095,16,0.16440000000000002,19.730685472488403,0.06862215453313439
1,400,1,256,0.035388234838339805,0.26619407154928704,16,0.006500000000000001,38.42929792404175,0.028888234838339806
1,400,4,16,0.3670582368439355,0.1728746852000177,16,0.3655,4.05802583694458,0.0015582368439355232
1,400,4,32,0.42373986162917693,0.1723087231580645,16,0.2924,6.68884801864624,0.13133986162917693
1,400,4,64,0.026650410883039766,0.170584972991756,16,0.0689,12.132664680480957,0.04224958911696024
1,400,4,128,0.39675393546707416,0.02345890914127524,16,0.2644,23.31107449531555,0.13235393546707414
1,400,4,256,0.0004221642236243439,0.1808030943767931,16,0.06330000000000001,46.74648594856262,0.06287783577637567
1,400,16,16,0.3844012233619785,0.45280459189855515,16,0.4736,4.110855340957642,0.0891987766380215
1,400,16,32,0.13813770080848975,0.46100260456371145,16,0.3417,6.899499893188477,0.20356229919151025
1,400,16,64,0.19194068590495983,0.48140451607553664,16,0.2054,12.747823238372803,0.01345931409504017
1,400,16,128,0.42309486793745105,0.279420384461878,16,0.4222,25.804596424102783,0.0008948679374510271
1,400,16,256,0.3255839249192059,0.4396502107899716,16,0.3658,56.910889625549316,0.04021607508079411
1,400,64,16,0.10397996793905528,0.3223834542774928,16,0.1903,4.8037800788879395,0.08632003206094471
1,400,64,32,0.34949645750183583,0.33818329307366063,16,0.335,7.800533771514893,0.014496457501835813
1,400,64,64,0.3704551278794005,0.4311540925331683,16,0.36100000000000004,15.203041315078735,0.009455127879400449
1,400,64,128,0.04277173716768634,0.18739041574013027,16,0.0205,35.05778908729553,0.02227173716768634
1,400,64,256,0.022231899357515517,0.33014980667167115,16,0.0198,550.4183397293091,0.002431899357515515
1,400,1,16,0.21811680608458434,0.11449695014769778,16,0.1353,4.893027067184448,0.08281680608458433
1,400,1,32,0.34594682048058634,0.42693773732213186,16,0.21130000000000002,7.389034271240234,0.13464682048058632
1,400,1,64,0.31287783097486804,0.18517529254866,16,0.2351,12.90116548538208,0.07777783097486804
1,400,1,128,0.14231430562162234,0.4978187405734878,16,0.09190000000000001,25.04001474380493,0.05041430562162233
1,400,1,256,0.16005463995321845,0.09602416655259127,16,0.09190000000000001,49.82210874557495,0.06815463995321844
1,400,4,16,0.45131101627584336,0.05042214776108228,16,0.4111,5.357743978500366,0.040211016275843336
1,400,4,32,0.0847231322356431,0.49316337391730786,16,0.0604,9.069186210632324,0.024323132235643093
1,400,4,64,0.10485541319339903,0.12252474254392665,16,0.2506,15.853103399276733,0.14574458680660096
1,400,4,128,0.2353942811522468,0.0033603682446990413,16,0.1399,30.024174213409424,0.09549428115224681
1,400,4,256,0.3077069313355019,0.26741110770913984,16,0.29510000000000003,60.575133323669434,0.012606931335501892
1,400,16,16,0.24159529997675566,0.15222620158791095,16,0.1975,5.4432313442230225,0.04409529997675565
1,400,16,32,0.48140504832564907,0.23480470460794617,16,0.47390000000000004,9.168508529663086,0.007505048325649022
1,400,16,64,0.3480997593080255,0.08581767829493908,16,0.24550000000000002,16.739869356155396,0.10259975930802548
1,400,16,128,0.20201275094298887,0.18664143408411754,16,0.19840000000000002,31.80407476425171,0.0036127509429888516
1,400,16,256,0.4159994619850009,0.006684868038397129,16,0.2999,74.93676567077637,0.11609946198500087
1,400,64,16,0.4178731227106414,0.21671527549156283,16,0.40090000000000003,5.722106695175171,0.016973122710641386
1,400,64,32,0.07220851567329595,0.16076946649187845,16,0.048,9.870465755462646,0.024208515673295947
1,400,64,64,0.04342560967737058,0.4128348008234776,16,0.0635,20.550856590270996,0.02007439032262942
1,400,64,128,0.14185350539237945,0.39547407172834165,16,0.1532,47.83071208000183,0.01134649460762055
1,400,64,256,0.04231298841093323,0.35440228911953797,16,0.0369,747.3786878585815,0.0054129884109332255
1,400,1,16,0.09723432680534128,0.27251699551552294,16,0.0533,5.009257078170776,0.043934326805341276
1,400,1,32,0.47062439592204824,0.19585544886082723,16,0.3657,7.905118227005005,0.10492439592204822
1,400,1,64,0.2404448990053395,0.4870658030824083,16,0.1202,13.679837465286255,0.1202448990053395
1,400,1,128,0.16487201492247588,0.43415044571297007,16,0.061500000000000006,25.089634656906128,0.10337201492247589
1,400,1,256,0.25211505623781805,0.34625498551731765,16,0.1623,49.196871757507324,0.08981505623781805
1,400,4,16,0.23920880058577138,0.1648294839748668,16,0.061500000000000006,5.388388633728027,0.17770880058577138
1,400,4,32,0.4401264264479602,0.08302485244074398,16,0.4932,8.703444004058838,0.05307357355203984
1,400,4,64,0.11819005483655659,0.13971981357481117,16,0.1242,15.716168403625488,0.006009945163443414
1,400,4,128,0.3909927746059305,0.38091454971012245,16,0.3688,29.949607849121094,0.0221927746059305
1,400,4,256,0.11188714997472265,0.3084276224612065,16,0.11710000000000001,61.23535227775574,0.005212850025277355
1,400,16,16,0.31608781780624073,0.008605994125102268,16,0.09720000000000001,5.471155881881714,0.21888781780624073
