,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.1668,0.43,0.043200000000000016,0.08999999999999991,11.58326244354248,0.21000000000000002,0.5199999999999999,100,100,4,1,400
1,0.40750000000000003,0.09,0.07750000000000001,0.18999999999999997,11.295459985733032,0.33,0.27999999999999997,100,100,4,1,400
2,0.4486,0.16,0.03859999999999997,0.5199999999999999,9.454903602600098,0.41000000000000003,0.6799999999999999,100,100,4,1,400
3,0.34540000000000004,0.44,0.015400000000000025,0.15999999999999998,10.186041355133057,0.33,0.6,100,100,4,1,400
4,0.3791,0.68,0.07090000000000002,0.64,9.74765133857727,0.45,0.04,100,100,4,1,400
5,0.0579,0.67,0.007899999999999997,0.15000000000000013,11.99979829788208,0.05,0.5199999999999999,100,100,4,1,400
6,0.3909,0.1,0.10089999999999999,0.2599999999999999,10.819406747817993,0.29000000000000004,0.35999999999999993,100,100,4,1,400
7,0.1226,0.76,0.032600000000000004,0.48000000000000004,11.23534631729126,0.09,0.27999999999999997,100,100,4,1,400
8,0.16570000000000001,0.32,0.004299999999999998,0.2,10.73201060295105,0.17,0.12,100,100,4,1,400
9,0.09390000000000001,0.04,0.0039000000000000146,0.15999999999999998,12.703162431716919,0.09,0.19999999999999998,100,100,4,1,400
10,0.0078000000000000005,0.87,0.0021999999999999997,0.4300000000000001,11.064096689224243,0.01,0.4399999999999999,100,100,4,1,400
11,0.219,0.17,0.031,0.5099999999999999,10.01508378982544,0.25,0.6799999999999999,100,100,4,1,400
12,0.0761,0.59,0.0539,0.5499999999999999,10.10799789428711,0.13,0.04,100,100,4,1,400
13,0.3781,0.05,0.008099999999999996,0.010000000000000002,10.568277597427368,0.37,0.04,100,100,4,1,400
14,0.1479,0.6,0.0179,0.31999999999999995,11.78146767616272,0.13,0.9199999999999999,100,100,4,1,400
15,0.36010000000000003,0.55,0.030100000000000016,0.51,10.263145208358765,0.33,0.04,100,100,4,1,400
16,0.1442,0.24,0.025800000000000017,0.11999999999999994,10.64025592803955,0.17,0.35999999999999993,100,100,4,1,400
17,0.0224,0.56,0.0124,0.3599999999999999,10.884913206100464,0.01,0.9199999999999999,100,100,4,1,400
18,0.25670000000000004,0.31,0.11329999999999996,0.11000000000000001,10.434383392333984,0.37,0.19999999999999998,100,100,4,1,400
19,0.3382,0.52,0.008199999999999985,1.1102230246251565e-16,10.302991151809692,0.33,0.5199999999999999,100,100,4,1,400
20,0.41100000000000003,0.01,0.03899999999999998,0.11,11.727593421936035,0.45,0.12,100,100,4,1,400
21,0.0736,0.04,0.016399999999999998,0.15999999999999998,11.296747922897339,0.09,0.19999999999999998,100,100,4,1,400
22,0.1827,0.85,0.14730000000000001,0.8099999999999999,10.563681840896606,0.33,0.04,100,100,4,1,400
23,0.267,0.61,0.063,0.1700000000000001,10.07451319694519,0.33,0.4399999999999999,100,100,4,1,400
24,0.2888,0.68,0.0012000000000000344,0.64,10.852057933807373,0.29000000000000004,0.04,100,100,4,1,400
25,0.2328,0.53,0.022799999999999987,0.1700000000000001,11.688749074935913,0.21000000000000002,0.35999999999999993,100,100,4,1,400
26,0.1038,0.22,0.0262,0.2199999999999999,11.30349087715149,0.13,0.4399999999999999,100,100,4,1,400
27,0.1764,0.29,0.0864,0.4699999999999999,10.266013145446777,0.09,0.7599999999999999,100,100,4,1,400
28,0.2528,0.05,0.08280000000000001,0.010000000000000002,12.320375204086304,0.17,0.04,100,100,4,1,400
29,0.0233,0.93,0.013300000000000001,0.89,11.0174880027771,0.01,0.04,100,100,4,1,400
30,0.35200000000000004,0.63,0.09799999999999998,0.2899999999999999,9.8700692653656,0.45,0.9199999999999999,100,100,4,1,400
31,0.0134,0.4,0.0366,0.12000000000000005,11.084450721740723,0.05,0.27999999999999997,100,100,4,1,400
32,0.3927,0.42,0.05730000000000002,0.3399999999999999,11.007017612457275,0.45,0.7599999999999999,100,100,4,1,400
33,0.2556,0.56,0.07440000000000002,0.12000000000000016,11.602099418640137,0.33,0.4399999999999999,100,100,4,1,400
34,0.0063,0.36,0.0037,0.5599999999999999,12.331927061080933,0.01,0.9199999999999999,100,100,4,1,400
35,0.059000000000000004,0.37,0.009000000000000001,0.09000000000000002,11.647165060043335,0.05,0.27999999999999997,100,100,4,1,400
36,0.0611,0.28,0.0689,5.551115123125783e-17,11.43515658378601,0.13,0.27999999999999997,100,100,4,1,400
37,0.4718,0.64,0.061799999999999966,0.040000000000000036,10.522952556610107,0.41000000000000003,0.6,100,100,4,1,400
38,0.43510000000000004,0.52,0.014899999999999969,0.1600000000000001,12.095307350158691,0.45,0.35999999999999993,100,100,4,1,400
39,0.4058,0.59,0.004200000000000037,0.07000000000000006,10.713249921798706,0.41000000000000003,0.5199999999999999,100,100,4,1,400
40,0.26990000000000003,0.49,0.06009999999999999,0.2699999999999999,10.769840002059937,0.33,0.7599999999999999,100,100,4,1,400
41,0.043500000000000004,0.8200000000000001,0.006499999999999999,0.38000000000000017,10.70097827911377,0.05,0.4399999999999999,100,100,4,1,400
