,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.35150000000000003,0.02150000000000002,1.0,5,107.97243905067444,0.33,0.6799999999999999,200,400,32,1,400
1,0.06420000000000001,0.02579999999999999,1.0,40,20.393434286117554,0.09,0.04,50,400,16,1,200
2,0.39480000000000004,0.015199999999999991,0.1,20,25.489898204803467,0.41000000000000003,0.6,200,400,16,1,100
3,0.24380000000000002,0.0338,1.0,40,8.078848123550415,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.4746,0.02460000000000001,0.1,40,9.322832345962524,0.45,0.27999999999999997,50,400,2,1,100
5,0.0085,0.0014999999999999996,0.1,10,396.0917453765869,0.01,0.4399999999999999,400,200,8,1,800
6,0.2005,0.0305,10.0,40,112.11406946182251,0.17,0.8399999999999999,100,100,1,1,800
7,0.3262,0.0038000000000000256,0.1,40,54.61166310310364,0.33,0.27999999999999997,400,200,1,1,100
8,0.1645,0.005500000000000005,0.1,20,7.871591329574585,0.17,0.9199999999999999,50,400,2,1,100
9,0.195,0.015000000000000013,10.0,5,25.39885663986206,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.1336,0.0836,1.0,20,41.12797713279724,0.05,0.35999999999999993,50,50,8,1,400
11,0.1376,0.1276,0.1,10,52.4471218585968,0.01,0.7599999999999999,200,100,32,1,200
12,0.044700000000000004,0.24530000000000002,0.1,10,15.577306985855103,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.4199,0.20989999999999998,10.0,5,33.914371490478516,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.34450000000000003,0.05449999999999999,0.1,40,44.601006507873535,0.29000000000000004,0.12,400,100,4,1,100
15,0.1487,0.06130000000000002,1.0,20,32.58244514465332,0.21000000000000002,0.6,100,200,1,1,200
16,0.0949,0.004900000000000002,10.0,10,53.535502433776855,0.09,0.9199999999999999,100,50,1,1,400
17,0.23120000000000002,0.018799999999999983,0.1,5,197.14757347106934,0.25,0.6799999999999999,400,200,32,1,400
18,0.2437,0.03369999999999998,1.0,10,51.45500040054321,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.46240000000000003,0.1724,1.0,10,121.63454580307007,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.029500000000000002,0.1005,1.0,20,29.17525005340576,0.13,0.6799999999999999,100,100,4,1,200
21,0.0161,0.0060999999999999995,10.0,10,397.85391879081726,0.01,0.19999999999999998,400,200,4,1,800
22,0.3272,0.042800000000000005,10.0,10,214.23821806907654,0.37,0.27999999999999997,200,50,2,1,800
23,0.01,0.28,1.0,5,11.142715454101562,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.1923,0.022299999999999986,0.1,40,18.338732957839966,0.17,0.27999999999999997,50,200,2,1,200
25,0.1652,0.044800000000000006,1.0,20,25.496053218841553,0.21000000000000002,0.6,200,100,1,1,100
26,0.3856,0.024400000000000033,10.0,10,18.098454236984253,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2947,0.0847,1.0,40,78.24413800239563,0.21000000000000002,0.6,400,100,4,1,200
28,0.4188,0.008799999999999975,0.1,40,34.881895303726196,0.41000000000000003,0.04,400,200,16,1,100
29,0.43870000000000003,0.011299999999999977,0.1,10,137.08646321296692,0.45,0.8399999999999999,200,400,2,1,800
30,0.32230000000000003,0.007699999999999985,0.1,10,16.328502655029297,0.33,0.9199999999999999,200,200,4,1,100
31,0.1462,0.14380000000000004,10.0,40,29.22577714920044,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.1625,0.047500000000000014,10.0,40,45.054001569747925,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0176,0.007600000000000001,1.0,20,137.38169527053833,0.01,0.6799999999999999,200,200,4,1,800
34,0.3356,0.034399999999999986,0.1,20,33.68184494972229,0.37,0.35999999999999993,200,400,2,1,200
