ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,num_epochs
1,400,1,512,0.034619253061321964,0.1,16,0.06469000000000001,102.76089978218079,0.030070746938678047,0.8686133951363124,0.05075812839846668,7.498326301574707,0.01613887533714472,0.46618207817937374,122.0
1,400,4,16,0.4353498207926025,0.1,16,0.37208,5.109494209289551,0.06326982079260246,0.14533099078210887,0.41524675910625614,0.1729898452758789,0.020103061686346346,0.046176800187367716,86.0
1,400,4,32,0.45243703201447194,0.1,16,0.39870000000000005,8.319766998291016,0.053737032014471886,0.11877239971982007,0.4366893787945497,0.45915699005126953,0.01574765321992222,0.03480628707558692,134.0
1,400,4,64,0.3377521457757456,0.1,16,0.35862000000000005,14.64769983291626,0.020867854224254467,0.061784520054862714,0.2846330018254361,0.48873186111450195,0.05311914395030948,0.15727255804195112,78.0
1,400,4,128,0.45828614252716765,0.1,16,0.47096000000000005,27.637445211410522,0.012673857472832395,0.027654900065151058,0.44963593475791896,2.0783638954162598,0.008650207769248686,0.018875124003418658,163.0
1,400,4,256,0.32659007485002683,0.1,16,0.28833000000000003,52.196505546569824,0.038260074850026804,0.1171501456913416,0.32241765817851314,2.1305737495422363,0.00417241667151369,0.012775699547604753,88.0
1,400,4,512,0.01964536753030438,0.1,16,0.05033000000000001,104.28922915458679,0.030684632469695626,1.5619271272152273,0.03678475936302559,9.800274848937988,0.01713939183272121,0.87243935784263,160.0
1,400,16,16,0.34922807746576945,0.1,16,0.15983,5.195775508880615,0.18939807746576945,0.5423334768503366,0.3471331659585488,0.18237876892089844,0.0020949115072206315,0.005998691521090454,94.0
1,400,16,32,0.19471206681916464,0.1,16,0.35052000000000005,8.24846363067627,0.1558079331808354,0.800196596575287,0.18830704492831907,0.2773888111114502,0.006405021890845575,0.03289483798040172,80.0
1,400,16,64,0.21061186202599103,0.1,16,0.22079000000000001,14.430436611175537,0.010178137974008988,0.0483265181557197,0.20437594684760568,0.4565246105194092,0.006235915178385343,0.029608565815802842,73.0
1,400,16,128,0.210218917391861,0.1,16,0.35477000000000003,27.46385645866394,0.14455108260813904,0.6876216679333712,0.20186050603041963,1.0311365127563477,0.008358411361441359,0.03976050997285257,85.0
1,400,16,256,0.35629942194062814,0.1,16,0.34859,53.098588705062866,0.007709421940628125,0.021637480910403448,0.34545282003639105,1.9157376289367676,0.010846601904237085,0.03044237861840962,76.0
1,400,16,512,0.03563891385536677,0.1,16,0.017920000000000002,103.04849362373352,0.01771891385536677,0.49717884016542563,0.04159235932507358,8.622579574584961,0.00595344546970681,0.16704901540680078,139.0
1,400,64,16,0.16718634070456967,0.1,16,0.44151,5.208311557769775,0.27432365929543034,1.6408257883948787,0.16592387220614288,0.20360994338989258,0.0012624684984267887,0.007551265809792808,98.0
1,400,64,32,0.1675142742952468,0.1,16,0.07098,8.336531639099121,0.09653427429524679,0.5762749156833255,0.15895284756736547,0.3872361183166504,0.008561426727881322,0.05110863992874816,104.0
1,400,64,64,0.4970946560133159,0.1,16,0.49007000000000006,14.618684530258179,0.007024656013315866,0.014131425329842398,0.46644309538872597,1.3514389991760254,0.030651560624589957,0.06166141650045998,201.0
1,400,64,128,0.13217186540895243,0.1,16,0.16357000000000002,27.9281747341156,0.031398134591047594,0.2375553563831361,0.13158606116233687,1.2089934349060059,0.0005858042466155566,0.004432140265275232,95.0
1,400,64,256,0.48359376695719203,0.1,16,0.46652000000000005,53.22303009033203,0.017073766957191983,0.03530601120982472,0.4529295701547908,5.007566928863525,0.030664196802401233,0.06340899924195185,201.0
1,400,64,512,0.2450119997606135,0.1,16,0.28747,105.5814790725708,0.042458000239386506,0.1732894726824387,0.24163522881646374,7.505090236663818,0.0033767709441497595,0.01378206352117039,121.0
1,400,1,16,0.4356580976106843,0.1,16,0.28902,4.951762914657593,0.1466380976106843,0.3365898589166682,0.46184481388473664,0.39891862869262695,0.026186716274052335,0.06010841165967144,193.0
1,400,1,32,0.22641242122135163,0.1,16,0.19646000000000002,8.26082992553711,0.02995242122135161,0.13229142226286555,0.20663296071572557,0.4010615348815918,0.019779460505626068,0.08736031529952466,108.0
1,400,1,64,0.2736281916771565,0.1,16,0.26146,14.65978193283081,0.012168191677156492,0.04446980262733044,0.2959944155886419,0.692143440246582,0.022366223911485406,0.08173947199809901,102.0
1,400,1,128,0.45423535366571033,0.1,16,0.45823,27.081541538238525,0.003994646334289698,0.008794221546281303,0.46741756562835757,2.614201068878174,0.013182211962647239,0.029020664851966912,201.0
1,400,1,256,0.10817358930712545,0.1,16,0.12801,52.48188352584839,0.019836410692874562,0.18337572803057509,0.12207285933344776,2.135098457336426,0.01389927002632231,0.1284904209553372,84.0
1,400,1,512,0.22191558301293113,0.1,16,0.23240000000000002,102.64853572845459,0.010484416987068895,0.04724506879923779,0.24292602646687242,3.977829694747925,0.02101044345394129,0.09467763898633924,66.0
1,400,4,16,0.48613807893890476,0.1,16,0.17664000000000002,5.066402435302734,0.30949807893890474,0.6366464433612098,0.45569840039042436,0.3578522205352783,0.030439678548480398,0.06261529361148008,169.0
1,400,4,32,0.09573222813574428,0.1,16,0.26873,8.348143815994263,0.17299777186425574,1.8071006518197004,0.08101412421591207,0.2591114044189453,0.014718103919832207,0.1537424147170434,74.0
1,400,4,64,0.3987768453319241,0.1,16,0.45878,14.67672061920166,0.06000315466807593,0.15046800076401623,0.4156849225547673,0.5897762775421143,0.01690807722284321,0.04239984698401854,86.0
1,400,4,128,0.332000565483892,0.1,16,0.29473000000000005,27.58070731163025,0.03727056548389196,0.11226054819988025,0.34315802596951406,1.1417722702026367,0.01115746048562205,0.03360675145043808,88.0
1,400,4,256,0.2168906795145622,0.1,16,0.20516,53.3102662563324,0.011730679514562192,0.05408567828187649,0.21167096518471784,2.367326021194458,0.0052197143298443605,0.02406610713529488,100.0
1,400,4,512,0.47831054349196356,0.1,16,0.40918000000000004,102.53377723693848,0.06913054349196351,0.144530670361702,0.4573863658934363,12.405030012130737,0.02092417759852727,0.043746009539676466,201.0
1,400,16,16,0.1772117969990662,0.1,16,0.40805,5.057483673095703,0.23083820300093383,1.3026119418119224,0.18679067013189565,0.2557203769683838,0.009578873132829457,0.05405324755484497,122.0
1,400,16,32,0.3196008972270467,0.1,16,0.23764000000000002,8.172186136245728,0.08196089722704669,0.2564476443532044,0.31168613531967504,0.39389586448669434,0.00791476190737167,0.02476451717139257,113.0
1,400,16,64,0.49316575108263205,0.1,16,0.46111,14.631433248519897,0.032055751082632034,0.0649999538943266,0.46336390758079116,1.3466968536376953,0.029801843501840897,0.060429669814697794,201.0
1,400,16,128,0.37129938135313917,0.1,16,0.42245000000000005,27.228275775909424,0.05115061864686088,0.1377611200440219,0.3735567198610321,1.1905443668365479,0.0022573385078929475,0.006079564419597067,96.0
1,400,16,256,0.2971186350537286,0.1,16,0.29183000000000003,52.32858967781067,0.005288635053728563,0.017799742021473032,0.2960898698078104,2.2531116008758545,0.0010287652459182173,0.0034624729806401523,91.0
1,400,16,512,0.049186881768717605,0.1,16,0.10015,103.41311740875244,0.0509631182312824,1.0361119956926088,0.05201560070328429,7.08294153213501,0.002828718934566682,0.057509621119461174,115.0
1,400,64,16,0.38479121862632387,0.1,16,0.38403000000000004,5.101124286651611,0.0007612186263238341,0.001978264028584977,0.39645096607648356,0.13485956192016602,0.011659747450159685,0.030301490485630415,64.0
1,400,64,32,0.3934323660997328,0.1,16,0.33936000000000005,8.31831979751587,0.05407236609973276,0.13743751343026447,0.4067688263140344,0.295823335647583,0.013336460214301571,0.03389772007451176,79.0
1,400,64,64,0.4577335340019019,0.1,16,0.42216000000000004,14.596137046813965,0.035573534001901885,0.07771668745981385,0.4490595715261844,1.2254865169525146,0.0086739624757175,0.01894980776235079,178.0
1,400,64,128,0.4564294253237977,0.1,16,0.45469000000000004,27.214604139328003,0.001739425323797672,0.0038109403716986437,0.440150109707459,1.993741750717163,0.01627931561633872,0.035666665453897795,161.0
1,400,64,256,0.023603493457055813,0.1,16,0.02934,53.27459263801575,0.0057365065429441885,0.24303633499766406,0.03309213293966969,3.985454797744751,0.00948863948261388,0.40200148761358173,165.0
1,400,64,512,0.4208268645064758,0.1,16,0.37495,103.57628083229065,0.04587686450647577,0.10901600723679514,0.4181703491250604,7.233712673187256,0.0026565153814153697,0.006312608831498424,120.0
1,400,1,16,0.14108519116886375,0.1,16,0.12924000000000002,4.897331714630127,0.011845191168863733,0.08395772136486186,0.06333027129680109,0.19751262664794922,0.07775491987206266,0.5511203495411394,101.0
1,400,1,32,0.39342238211954267,0.1,16,0.47845000000000004,8.077290773391724,0.08502761788045737,0.21612298065599495,0.41343849543299305,0.2880213260650635,0.02001611331345038,0.05087690539011687,79.0
1,400,1,64,0.4502565601185867,0.1,16,0.38575000000000004,14.411394119262695,0.06450656011858669,0.14326623048334314,0.4399781825998578,0.8480949401855469,0.010278377518728898,0.022827824021091046,129.0
1,400,1,128,0.0841613840537071,0.1,16,0.09203,27.75969123840332,0.0078686159462929,0.09349437434716602,0.09479059888106267,1.2571215629577637,0.010629214827355571,0.1262956277022797,99.0
1,400,1,256,0.16067262638915736,0.1,16,0.17870000000000003,52.710309743881226,0.018027373610842667,0.11219940829982726,0.15911697054575633,2.325930595397949,0.0015556558434010326,0.009682146102679333,93.0
1,400,1,512,0.24223393017561745,0.1,16,0.24420000000000003,103.65580773353577,0.001966069824382577,0.008116409715836232,0.23643303259039042,4.455016851425171,0.005800897585227033,0.02394750223893669,71.0
1,400,4,16,0.3298664139892621,0.1,16,0.44381000000000004,5.116029262542725,0.11394358601073795,0.3454234234784723,0.3389941474610059,0.16532421112060547,0.009127733471743837,0.02767099978854157,81.0
1,400,4,32,0.1728912578989908,0.1,16,0.25687000000000004,8.217220306396484,0.08397874210100925,0.48573156978285514,0.18536092887237432,0.36931753158569336,0.012469670973383529,0.07212435796301947,89.0
1,400,4,64,0.015409273429047576,0.1,16,0.030670000000000003,14.65917682647705,0.015260726570952426,0.9903599051065491,0.034450991199854265,1.1106820106506348,0.01904171777080669,1.2357310588643133,167.0
1,400,4,128,0.30673405557471717,0.1,16,0.32656,27.507545232772827,0.01982594442528285,0.06463561533177543,0.30844719800654574,1.1678307056427002,0.0017131424318285737,0.005585106709519805,92.0
1,400,4,256,0.24537091978824893,0.1,16,0.21271,52.9852340221405,0.03266091978824892,0.13310835618350683,0.24818613723779526,1.8054380416870117,0.0028152174495463256,0.011473313349339898,74.0
1,400,4,512,0.05693626188232376,0.1,16,0.034280000000000005,104.2131917476654,0.022656261882323753,0.3979232414159866,0.061731281485395244,6.048903703689575,0.004795019603071486,0.08421732380291956,96.0
1,400,16,16,0.39164445866885184,0.1,16,0.1482,5.162386894226074,0.24344445866885184,0.6215955652641879,0.3906391778644905,0.13684844970703125,0.0010052808043613526,0.0025668199360669376,67.0
1,400,16,32,0.46084136874603765,0.1,16,0.25301,8.304089546203613,0.20783136874603764,0.45098244828052797,0.4625409442717349,0.7249834537506104,0.0016995755256972722,0.00368798385075946,194.0
1,400,16,64,0.016199133037885227,0.1,16,0.019000000000000003,14.660871028900146,0.002800866962114776,0.17290227542204473,0.026045326865121562,1.2642154693603516,0.009846193827236335,0.6078222707479993,184.0
1,400,16,128,0.08061085649637495,0.1,16,0.10638,27.72722053527832,0.025769143503625053,0.31967336192221063,0.07155845706581536,1.032940149307251,0.00905239943055959,0.11229752199651513,81.0
1,400,16,256,0.11284644196078986,0.1,16,0.18819000000000002,53.292799949645996,0.07534355803921017,0.6676644538370947,0.1201791896993104,2.128568172454834,0.007332747738520537,0.06497987540509613,86.0
1,400,16,512,0.3666648055749717,0.1,16,0.44807,102.24527788162231,0.0814051944250283,0.22201529349776505,0.3681537364472873,5.940908193588257,0.001488930872315608,0.004060741171983487,96.0
1,400,64,16,0.30245895567914843,0.1,16,0.09364,5.2772910594940186,0.20881895567914843,0.6904042738964745,0.2994058874521457,0.16832804679870605,0.003053068227002742,0.010094157139924361,81.0
1,400,64,32,0.22187595257454334,0.1,16,0.06915,8.362650156021118,0.15272595257454336,0.6883393662196549,0.2246657516150452,0.29379940032958984,0.0027897990405018613,0.012573688171838165,78.0
1,400,64,64,0.317507427079995,0.1,16,0.30219,14.77863597869873,0.015317427079995005,0.04824273630656151,0.3099090136784746,0.6229050159454346,0.007598413401520399,0.023931450899906042,93.0
1,400,64,128,0.47183735135703997,0.1,16,0.49628000000000005,27.680825233459473,0.024442648642960085,0.05180312362440399,0.45058955254296434,2.5700769424438477,0.021247798814075625,0.04503204070844613,198.0
1,400,64,256,0.2224013292917269,0.1,16,0.23183,53.37445521354675,0.009428670708273107,0.042394848710213366,0.21728522059450703,1.8977370262145996,0.005116108697219873,0.02300394837347848,76.0
1,400,64,512,0.335668696524863,0.1,16,0.31353000000000003,105.61509251594543,0.022138696524862944,0.065954009873611,0.3352181198816002,5.145513534545898,0.0004505766432627567,0.0013423254772563593,86.0
1,400,1,16,0.11481577012406746,0.1,16,0.11203,5.230648517608643,0.0027857701240674576,0.024262957266734473,0.025760429298347383,0.39742588996887207,0.08905534082572009,0.7756368374265032,189.0
1,400,1,32,0.11007463451479438,0.1,16,0.013500000000000002,8.199351072311401,0.09657463451479438,0.8773559407259667,0.07441985207624206,0.29611945152282715,0.035654782438552315,0.3239146111701166,80.0
1,400,1,64,0.06276721739817048,0.1,16,0.01813,14.547932624816895,0.04463721739817048,0.7111549507605152,0.06380721802254659,0.6048917770385742,0.0010400006243761056,0.016569168866906295,92.0
1,400,1,128,0.3284015293525965,0.1,16,0.30060000000000003,27.41148018836975,0.027801529352596444,0.08465712509744934,0.31710420734974687,1.1500566005706787,0.011297322002849608,0.03440094211839055,89.0
1,400,1,256,0.2290327712551763,0.1,16,0.22330000000000003,52.67660975456238,0.005732771255176267,0.02503035362039572,0.2118863953097998,2.8666629791259766,0.01714637594537649,0.07486429060526407,116.0
1,400,1,512,0.1867374366575701,0.1,16,0.17625000000000002,103.63792848587036,0.01048743665757007,0.056161404190212885,0.1706764542189571,5.512739896774292,0.01606098243861298,0.08600836943084327,89.0
1,400,4,16,0.1451048785891374,0.1,16,0.08025,5.072134971618652,0.0648548785891374,0.44695174428127366,0.16909884033900532,0.2365109920501709,0.023993961749867926,0.16535599618126226,114.0
1,400,4,32,0.15360729805326157,0.1,16,0.09114000000000001,8.30446195602417,0.06246729805326155,0.40666881616263917,0.1396786399839254,0.29490017890930176,0.013928658069336158,0.09067705926645853,83.0
1,400,4,64,0.3055924695334536,0.1,16,0.3391,14.647639036178589,0.03350753046654642,0.10964776232117954,0.2947515059404007,0.6018357276916504,0.010840963593052866,0.03547523147282951,88.0
1,400,4,128,0.1301260333544103,0.1,16,0.19071000000000002,27.528541326522827,0.06058396664558971,0.46557913957604213,0.13746926614255725,1.1294856071472168,0.007343232788146942,0.05643169624749082,92.0
1,400,4,256,0.21285607497176584,0.1,16,0.132,52.50488066673279,0.08085607497176583,0.37986266063813745,0.19855107727468005,2.2440009117126465,0.014304997697085792,0.06720502432915419,89.0
1,400,4,512,0.11714284312084022,0.1,16,0.12212,103.54188871383667,0.004977156879159783,0.04248792966400459,0.12406149620855304,5.181682825088501,0.00691865308771282,0.05906167976967908,83.0
1,400,16,16,0.3277814749007278,0.1,16,0.45214000000000004,5.220528841018677,0.12435852509927225,0.37939461080567655,0.3524861854033069,0.1761183738708496,0.024704710502579108,0.07536945310915207,89.0
1,400,16,32,0.08132265575221748,0.1,16,0.14043,8.41381049156189,0.05910734424778252,0.7268250612458731,0.07421126083415192,0.2961862087249756,0.007111394918065561,0.08744666356855482,79.0
1,400,16,64,0.15295566337025213,0.1,16,0.23715000000000003,15.0095956325531,0.0841943366297479,0.5504492921320794,0.15354763692302875,0.6197688579559326,0.0005919735527766257,0.0038702297105774035,93.0
1,400,16,128,0.07264241471286892,0.1,16,0.06926,27.53770351409912,0.003382414712868917,0.04656253135634969,0.07078657356195105,1.0560791492462158,0.0018558411509178724,0.025547624734852076,84.0
1,400,16,256,0.20234073245520895,0.1,16,0.12919,53.123178005218506,0.07315073245520895,0.36152252474128965,0.2053245959099302,2.2373857498168945,0.002983863454721264,0.014746726566198357,89.0
1,400,16,512,0.32373138183350264,0.1,16,0.33097000000000004,103.80680823326111,0.007238618166497401,0.02235995202411447,0.3267727076632952,4.980319261550903,0.0030413258297925516,0.009394596880189784,80.0
1,400,64,16,0.23265375919561915,0.1,16,0.46249,5.211611270904541,0.22983624080438086,0.9878896502640678,0.2421789478590615,0.2730715274810791,0.009525188663442347,0.04094147756896294,131.0
1,400,64,32,0.021450636009578805,0.1,16,0.02646,8.593653202056885,0.005009363990421196,0.23352985842397675,0.037921055157506885,0.5613968372344971,0.01647041914792808,0.7678289417886349,156.0
1,400,64,64,0.37844888025431933,0.1,16,0.38419000000000003,14.65073037147522,0.005741119745680701,0.015170132731857055,0.3735132130215862,0.6752688884735107,0.004935667232733143,0.013041833363111955,97.0
1,400,64,128,0.09801036871831059,0.1,16,0.06754,27.4179368019104,0.03047036871831059,0.3108892366876488,0.10211995753856117,1.165714979171753,0.004109588820250573,0.04193014345310597,91.0
1,400,64,256,0.3022820610930456,0.1,16,0.28889000000000004,52.903204917907715,0.013392061093045582,0.044303194984909686,0.29958314113009815,2.1492080688476562,0.002698919962947466,0.00892848207130859,87.0
