,real_epsilon,epsilon0,epsilon_torch,epsilon_scipy,mu,rho,N,T,edge_per_t,epochs,time,distance_torch_real,distance_scipy_real
0,0.253654051540537,0.4987090948937172,0.247248915423736,0.24724891115573616,0.8968318365404174,25,316,316,1,5001,1.4662649631500244,0.006405136116800991,0.006405140384800834
1,0.4205472654497775,0.41910282969959567,0.4047759707089982,0.4047759662809139,0.2524592189780476,25,316,1000,1,5001,1.6242263317108154,0.015771294740779318,0.015771299168863606
2,0.3590308808144612,0.3451079918267692,0.3397081764009561,0.33970817517914514,0.1124851578506787,25,316,3162,1,5001,1.8602561950683594,0.019322704413505143,0.019322705635316073
3,0.2784098838062379,0.553934215644599,0.2699689622396038,0.2699689625800516,0.42003657833416375,25,316,10000,1,5001,2.5221030712127686,0.008440921566634063,0.008440921226186282
4,0.3476920375588002,0.3494697649594299,0.3309057896574781,0.33090578469389575,0.8026630775624174,25,316,31622,1,5001,24.705586671829224,0.016786247901322104,0.016786252864904427
5,0.14510417531707642,0.4340326277066669,0.13483945222022306,0.13483944682056484,0.4036651921421315,25,1000,316,1,5001,1.522625207901001,0.010264723096853362,0.010264728496511583
6,0.7131420327297757,0.42393288417832375,0.7045600905239656,0.7045600837985108,0.5068366606539766,25,1000,1000,1,5001,1.6430394649505615,0.0085819422058101,0.00858194893126496
7,0.9420241007817887,0.5381467239491693,0.9860836640449046,1.0,0.06386768311284252,25,1000,3162,1,5001,1.8969595432281494,0.044059563263115886,0.057975899218211335
8,0.6258346423854698,0.5964434213025499,0.6222360173200904,0.6222360133232994,0.06040982330133793,25,1000,10000,1,5001,2.547067403793335,0.003598625065379446,0.0035986290621704553
9,0.2111556591133653,0.33142393614296944,0.1976319676241745,0.19763196648513162,0.6798321990173322,25,1000,31622,1,5001,24.7044038772583,0.013523691489190803,0.013523692628233691
10,0.23887432514859586,0.5907794012615131,0.22805159725322616,0.22805159221829088,0.162746323760235,25,3162,316,1,5001,1.4584846496582031,0.0108227278953697,0.010822732930304974
11,0.14509862391442863,0.4262543483862196,0.12492491731872395,0.1249250989529766,0.24681628749540008,25,3162,1000,1,5001,1.5951688289642334,0.02017370659570468,0.020173524961452027
12,0.08069888432600425,0.34520875785015637,0.05138046345596682,0.05138045733684329,0.6176344264498398,25,3162,3162,1,5001,1.8792502880096436,0.02931842087003743,0.029318426989160963
13,0.7112625494378609,0.5760587462420164,0.7070450049185499,0.7070449990261513,0.9525457341677653,25,3162,10000,1,5001,2.4781012535095215,0.004217544519311001,0.004217550411709681
14,0.29646739516701415,0.34551357992065607,0.28629406805700724,0.28629406413382447,0.5814468574764795,25,3162,31622,1,5001,24.124078035354614,0.010173327110006902,0.010173331033189681
15,0.78194389401127,0.640805204405352,0.7730036060321669,0.773003601633617,0.7199389744881487,25,10000,316,1,5001,1.4757418632507324,0.008940287979103068,0.008940292377652925
16,0.5659364106117304,0.49097478734494726,0.563018049044164,0.5630180433415848,0.020364595678372788,25,10000,1000,1,5001,1.6195435523986816,0.0029183615675664187,0.0029183672701456054
17,0.8803771921333217,0.37263448679375316,0.9200688992175893,0.9200690536303316,0.5137880319284243,25,10000,3162,1,5001,1.9284584522247314,0.03969170708426761,0.039691861497009984
18,0.42405660109424204,0.6399672873416011,0.4108669529960063,0.4108669840028453,0.6347900796458366,25,10000,10000,1,5001,2.511965751647949,0.013189648098235751,0.01318961709139671
19,0.9379805562391778,0.6541708312405897,0.9827062442033906,1.0,0.08039268898413776,25,10000,31622,1,5001,25.003780841827393,0.044725687964212835,0.062019443760822246
20,0.8931333942446772,0.6056671601234562,0.9029900318111307,0.9029900192319711,0.9051327538951851,25,31622,316,1,5001,1.4896395206451416,0.009856637566453497,0.009856624987293894
21,0.06770419828302177,0.5661221803647983,0.031278920523348235,0.0312789345576422,0.3765691409206222,25,31622,1000,1,5001,1.6266093254089355,0.03642527775967353,0.03642526372537957
22,0.02075779854609916,0.3992785522289102,0.0012798662157692121,0.0,0.09456922021378811,25,31622,3162,1,5001,1.901611089706421,0.019477932330329947,0.02075779854609916
23,0.3937681384004327,0.5973379522806098,0.3797731001412342,0.37977309589549535,0.595059839639303,25,31622,10000,1,5001,2.5655524730682373,0.013995038259198456,0.013995042504937327
24,0.6101722729022199,0.5477269729520154,0.606198541530246,0.6061985338569382,0.5021397309621528,25,31622,31622,1,5001,24.85795259475708,0.0039737313719738765,0.0039737390452816435
25,0.48210211861092733,0.6024227983595385,0.4830567313541293,0.4830567282045026,0.46676699044599845,25,316,316,5,5001,1.785167932510376,0.0009546127432019658,0.0009546095935752397
26,0.18324723674907173,0.4763688364096789,0.1637678833511023,0.16376786163628615,0.6782402510764296,25,316,1000,5,5001,2.1022849082946777,0.01947935339796944,0.01947937511278558
27,0.5504152380344397,0.594873411190244,0.5568161939436479,0.5568163299985408,0.20778646927766886,25,316,3162,5,5001,2.9839982986450195,0.006400955909208195,0.006401091964101102
28,0.012467399519692446,0.6427258655097223,0.0011462324108092441,0.0,0.3820233374144152,25,316,10000,5,5001,84.7561686038971,0.011321167108883201,0.012467399519692446
29,0.5595101911600315,0.656341723641994,0.5472597950588574,0.5472416583753741,0.4880910239415346,25,316,31622,5,5001,65.7824649810791,0.012250396101174177,0.012268532784657449
30,0.8711813043488545,0.5996001493149755,0.8984631402328978,0.8984631623788856,0.24092940690094744,25,1000,316,5,5001,1.6635797023773193,0.027281835884043204,0.027281858030031025
31,0.13888579729628692,0.5616629365927688,0.12040509860397135,0.12040509375324138,0.5360885961821725,25,1000,1000,5,5001,2.113466501235962,0.01848069869231557,0.01848070354304554
32,0.052191153418025826,0.44030247903070774,0.009245372847046197,0.006466506853193346,0.5339751841111922,25,1000,3162,5,5001,3.0582308769226074,0.04294578057097963,0.04572464656483248
33,0.4001428089397445,0.5433682287567259,0.3954772984310125,0.3954772940828371,0.9474844030874338,25,1000,10000,5,5001,81.88320398330688,0.00466551050873204,0.004665514856907416
34,0.9659417664010755,0.6055686511082384,0.9929952663396225,1.0,0.4372645404738029,25,1000,31622,5,5001,62.757816791534424,0.027053499938547,0.03405823359892446
35,0.13136990943231874,0.5433981367123074,0.10706816758945165,0.10706816362649846,0.777482422086228,25,3162,316,5,5001,2.4542956352233887,0.024301741842867097,0.024301745805820285
36,0.9331045719036509,0.36685353492084727,0.9779890478447203,1.0,0.574007455362742,25,3162,1000,5,5001,2.0865743160247803,0.04488447594106937,0.06689542809634907
37,0.20738790158184717,0.5172624801422564,0.1910297941527388,0.191029791618409,0.6771864715191234,25,3162,3162,5,5001,3.009016275405884,0.01635810742910837,0.016358109963438172
38,0.8493990441798964,0.49815436297888105,0.8638268505179888,0.863826832575896,0.88637728888084,25,3162,10000,5,5001,85.12277245521545,0.014427806338092375,0.014427788395999563
39,0.3060372396301352,0.3354638536853668,0.29558837051344444,0.29558836476436146,0.6132962355654928,25,3162,31622,5,5001,67.40884065628052,0.01044886911669074,0.010448874865773727
40,0.38615554111233186,0.6044312680328002,0.3708597307518288,0.3708597261926752,0.40091786693635656,25,10000,316,5,5001,1.7038767337799072,0.015295810360503037,0.015295814919656647
41,0.5311345157854761,0.5968159600794285,0.5213689339494877,0.5213689300919201,0.6630125471376725,25,10000,1000,5,5001,2.1638097763061523,0.009765581835988413,0.009765585693556011
42,0.9216281123625164,0.5597435060518059,0.9808408963605321,1.0,0.9072478027164963,25,10000,3162,5,5001,3.0708935260772705,0.05921278399801566,0.0783718876374836
43,0.370698429975443,0.5227684216016248,0.3581220631863707,0.3581220572107442,0.805047543064686,25,10000,10000,5,5001,85.15129351615906,0.012576366789072313,0.012576372764698807
44,0.775358971139288,0.5394730612595731,0.7883470786617818,0.7883471933276017,0.9713979080691435,25,10000,31622,5,5001,62.83295512199402,0.012988107522493797,0.012988222188313747
45,0.7897346627324175,0.372290254441616,0.7791905933771218,0.7791905895323926,0.05817417036103367,25,31622,316,5,5001,1.7355461120605469,0.010544069355295727,0.010544073200024928
46,0.02453630268800122,0.38691100339208095,0.0013212170175375018,0.0,0.045582443739166534,25,31622,1000,5,5001,2.092583417892456,0.02321508567046372,0.02453630268800122
47,0.5949893960266148,0.5031014633909182,0.5843430819876853,0.5843430838172058,0.19258638002570827,25,31622,3162,5,5001,3.045093536376953,0.010646314038929572,0.010646312209409037
48,0.12071161200987168,0.5890806974837977,0.0989668391054032,0.09896683403638012,0.8997634992385786,25,31622,10000,5,5001,77.97747826576233,0.021744772904468482,0.021744777973491558
49,0.10339036565586612,0.5178829835652763,0.08064116662758519,0.08064114494897269,0.2524297912912916,25,31622,31622,5,5001,61.92347693443298,0.02274919902828093,0.022749220706893433
50,0.28990812185018733,0.4290022875577443,0.2813170357202491,0.2813170316232023,0.2936390257875634,25,316,316,10,5001,1.922921895980835,0.008591086129938252,0.00859109022698501
51,0.23870744274490718,0.4198953457695781,0.22450426575962915,0.22450425946234234,0.011605655857887198,25,316,1000,10,5001,2.4899184703826904,0.014203176985278038,0.01420318328256484
52,0.022463268303629325,0.6290391740579007,0.001624437470406144,0.0,0.3167514954426407,25,316,3162,10,5001,23.989203453063965,0.02083883083322318,0.022463268303629325
53,0.06053611755861066,0.40336063093985997,0.05291081927618233,0.0529108153694739,0.33937328364763153,25,316,10000,10,5001,75.74765348434448,0.007625298282428326,0.007625302189136755
54,0.8701370526080724,0.5705545936965025,0.8619168403502601,0.861883626160263,0.8140248434796151,25,316,31622,10,5001,29.481425046920776,0.008220212257812332,0.008253426447809353
55,0.32932190511682413,0.3533606967244496,0.3137633325662861,0.31376332694190473,0.6616452619603866,25,1000,316,10,5001,1.9209856986999512,0.015558572550538052,0.015558578174919402
56,0.40915620719808443,0.4347216711357441,0.40516997995479576,0.4051699736806756,0.6684452071375128,25,1000,1000,10,5001,2.4830422401428223,0.003986227243288676,0.003986233517408844
57,0.3305623499359962,0.578784502654706,0.3131813671731662,0.3131813604631871,0.46090239144782463,25,1000,3162,10,5001,24.837387561798096,0.01738098276283001,0.017380989472809083
58,0.14163535793306348,0.5593167445122718,0.1359980256645362,0.13599802096755084,0.7260026290124509,25,1000,10000,10,5001,75.00782346725464,0.005637332268527279,0.005637336965512635
59,0.12131515296266826,0.5526582609024764,0.10514336100902658,0.10514334868044162,0.9837633999239838,25,1000,31622,10,5001,30.46041774749756,0.016171791953641684,0.016171804282226643
60,0.38242071064976546,0.3452833794818403,0.37030731735641353,0.37030731109063053,0.19636010260237735,25,3162,316,10,5001,1.967576265335083,0.012113393293351926,0.01211339955913493
61,0.5408386168958763,0.6477578801158819,0.541232899978631,0.5412328939566102,0.5991101097124516,25,3162,1000,10,5001,2.552839994430542,0.00039428308275468726,0.00039427706073391633
62,0.03632588364841327,0.5066393275400394,0.002386497330031283,0.0,0.6102739498782483,25,3162,3162,10,5001,24.209176778793335,0.03393938631838199,0.03632588364841327
63,0.8857733163925411,0.4309299660458591,0.9365782041167684,0.9390285664381071,0.9727144724295178,25,3162,10000,10,5001,73.39223861694336,0.05080488772422731,0.05325525004556597
64,0.6068615468919072,0.6279703393636635,0.6067889660122231,0.6067889736568738,0.04557114705078735,25,3162,31622,10,5001,30.002915620803833,7.25808796840921e-05,7.257323503340185e-05
65,0.43257238588664637,0.3393305035115446,0.41874122009514636,0.41874117373647785,0.02290682529693322,25,10000,316,10,5001,1.9077446460723877,0.01383116579150001,0.013831212150168526
66,0.7701048686119937,0.6373977570831568,0.7731579282550313,0.7731579215360398,0.20756753578287124,25,10000,1000,10,5001,2.626332998275757,0.0030530596430375923,0.003053052924046118
67,0.5072344370562805,0.5711696443361726,0.5008054044760603,0.5008053980315806,0.831994960810215,25,10000,3162,10,5001,24.20940613746643,0.006429032580220206,0.006429039024699823
68,0.9533798378127691,0.39637011965901225,0.9688583635350957,1.0,0.9315272418825364,25,10000,10000,10,5001,75.46189951896667,0.015478525722326553,0.04662016218723086
69,0.10723088643430789,0.6145606089423674,0.08625596869521682,0.08625595729020485,0.588908276936393,25,10000,31622,10,5001,29.288537979125977,0.020974917739091076,0.02097492914410304
70,0.006379334542776505,0.5829850110621726,0.0010180593854116037,0.0,0.9926395990360617,25,31622,316,10,5001,2.260863780975342,0.005361275157364901,0.006379334542776505
71,0.243315919914032,0.475591193412174,0.22782395551408807,0.22782399025583022,0.47264071721582923,25,31622,1000,10,5001,3.034952163696289,0.015491964399943936,0.015491929658201786
72,0.5337662764620987,0.5135831909203359,0.5248745162263053,0.5248745296871489,0.6144900671866643,25,31622,3162,10,5001,28.321194887161255,0.008891760235793411,0.00889174677494986
73,0.8207596670904821,0.3792899515445819,0.8337037088663846,0.8337036921513427,0.27824678043927287,25,31622,10000,10,5001,74.31031441688538,0.01294404177590247,0.012944025060860564
74,0.6463029200391828,0.5291987642556343,0.6484705418432954,0.6484705496456249,0.7576664514110201,25,31622,31622,10,5001,28.304112195968628,0.002167621804112674,0.002167629606442123
75,0.18290052531983436,0.5684229227809601,0.16740526995435026,0.16740526320389088,0.3460491895652251,35,316,316,1,5001,1.5229065418243408,0.0154952553654841,0.015495262115943487
76,0.41549557471736376,0.6183232441275703,0.40490134367025216,0.4049013390119414,0.4146135263414056,35,316,1000,1,5001,1.6351492404937744,0.010594231047111602,0.010594235705422339
77,0.2979548600516052,0.467374055602488,0.28485957864197076,0.2848595601306885,0.9587209097265704,35,316,3162,1,5001,1.9105546474456787,0.013095281409634452,0.013095299920916681
78,0.2192876659908486,0.6380715838934361,0.2098273346939024,0.2098273281006342,0.39189719952488844,35,316,10000,1,5001,2.550414562225342,0.009460331296946178,0.009460337890214388
79,0.7442013227056741,0.5071954971400381,0.7593305045692034,0.7593306037814147,0.06488776264322471,35,316,31622,1,5001,24.568398475646973,0.015129181863529295,0.01512928107574063
80,0.8864451642524793,0.563213625201552,0.9122528037397898,0.9122526316262166,0.11648588060714349,35,1000,316,1,5001,1.4624803066253662,0.025807639487310463,0.02580746737373729
81,0.08243385813049675,0.6539908918535384,0.06779659024055783,0.06779660635447642,0.5201865616941285,35,1000,1000,1,5001,1.6108226776123047,0.014637267889938924,0.014637251776020335
82,0.3595678574532415,0.5534628114085619,0.3453984641842974,0.34539845935281605,0.06679590207162434,35,1000,3162,1,5001,1.8868463039398193,0.014169393268944064,0.014169398100425445
83,0.19168795112082637,0.40083737548948134,0.17952117122567024,0.17952116617945812,0.3049378257459564,35,1000,10000,1,5001,2.511723518371582,0.012166779895156132,0.012166784941368247
84,0.7568415974477172,0.38786844710880763,0.7521463839927778,0.752146387039599,0.0857080793973306,35,1000,31622,1,5001,24.326774835586548,0.004695213454939395,0.004695210408118156
