,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
446,0.4606,0.04,0.010599999999999998,0.0,3.5566999912261963,0.45,0.04,100,200,2,4,25
447,0.3793,0.97,0.04930000000000001,0.13000000000000012,12.822368621826172,0.33,0.8399999999999999,200,400,8,4,50
448,0.2827,0.05,0.03270000000000001,0.7899999999999998,2.8511037826538086,0.25,0.8399999999999999,200,200,8,2,25
449,0.2896,0.03,0.04039999999999999,0.24999999999999997,3.100844621658325,0.33,0.27999999999999997,100,200,2,1,100
450,0.32980000000000004,0.01,0.19980000000000003,0.03,3.6722803115844727,0.13,0.04,100,200,32,2,50
451,0.2873,0.15,0.1627,0.44999999999999996,3.636059284210205,0.45,0.6,50,200,16,8,25
452,0.2672,0.19,0.18280000000000002,0.6499999999999999,12.79429006576538,0.45,0.8399999999999999,100,400,8,4,100
453,0.1076,0.01,0.0576,0.59,5.958764553070068,0.05,0.6,400,50,8,1,50
454,0.0233,0.03,0.013300000000000001,0.32999999999999996,2.4803390502929688,0.01,0.35999999999999993,50,400,4,2,50
455,0.0286,0.36,0.1014,0.16,3.3798463344573975,0.13,0.19999999999999998,100,50,16,4,25
456,0.3559,0.04,0.02589999999999998,0.31999999999999995,46.59575843811035,0.33,0.35999999999999993,200,200,2,8,100
457,0.0291,0.93,0.0191,0.01000000000000012,2.0795438289642334,0.01,0.9199999999999999,400,400,4,1,25
458,0.1643,0.45,0.0857,0.33,3.186595916748047,0.25,0.12,400,400,2,1,25
459,0.2511,0.09,0.1189,0.42999999999999994,8.967355012893677,0.37,0.5199999999999999,50,400,16,2,200
460,0.2962,0.22,0.11380000000000001,0.18,13.025821924209595,0.41000000000000003,0.04,400,200,1,4,25
461,0.36910000000000004,0.04,0.039100000000000024,0.4799999999999999,91.08793354034424,0.33,0.5199999999999999,400,400,1,4,200
462,0.0531,0.7000000000000001,0.27690000000000003,0.02000000000000013,44.73859477043152,0.33,0.6799999999999999,400,400,32,2,200
463,0.0568,0.04,0.23320000000000002,0.8799999999999999,51.9813551902771,0.29000000000000004,0.9199999999999999,400,200,32,2,200
464,0.0046,0.33,0.0454,0.21000000000000002,3.479438304901123,0.05,0.12,100,50,4,2,50
465,0.37210000000000004,0.28,0.07789999999999997,0.24000000000000002,1.93302583694458,0.45,0.04,50,200,1,2,50
466,0.1373,0.89,0.03270000000000001,0.6100000000000001,46.787187814712524,0.17,0.27999999999999997,200,200,4,8,100
467,0.27240000000000003,0.61,0.017600000000000005,0.30999999999999994,3.4815893173217773,0.29000000000000004,0.9199999999999999,100,400,2,4,25
468,0.0655,0.43,0.34450000000000003,0.08999999999999991,24.500748872756958,0.41000000000000003,0.5199999999999999,400,200,32,2,100
469,0.1647,0.03,0.07470000000000002,0.6499999999999999,4.06095552444458,0.09,0.6799999999999999,100,400,8,2,50
470,0.023700000000000002,0.26,0.013700000000000002,0.060000000000000026,0.9542431831359863,0.01,0.19999999999999998,50,50,2,2,25
471,0.4254,0.36,0.01539999999999997,5.551115123125783e-17,24.021942853927612,0.41000000000000003,0.35999999999999993,100,400,2,8,100
472,0.0035,0.35000000000000003,0.28650000000000003,0.07000000000000006,6.295780420303345,0.29000000000000004,0.27999999999999997,400,100,8,2,25
473,0.078,0.38,0.052000000000000005,0.34,7.47937798500061,0.13,0.04,100,50,1,4,50
474,0.36510000000000004,0.09,0.044899999999999995,0.59,17.99470019340515,0.41000000000000003,0.6799999999999999,50,400,1,4,200
475,0.10990000000000001,0.23,0.020099999999999993,0.030000000000000027,4.048595666885376,0.13,0.19999999999999998,50,200,4,4,50
476,0.0397,0.03,0.0903,0.010000000000000002,12.800164937973022,0.13,0.04,400,200,16,2,50
477,0.23040000000000002,0.8300000000000001,0.13959999999999997,0.3900000000000002,26.93232250213623,0.37,0.4399999999999999,400,200,32,1,200
478,0.2944,0.89,0.0756,0.6900000000000001,2.0673787593841553,0.37,0.19999999999999998,100,50,2,1,50
479,0.0035,0.76,0.006500000000000001,0.48000000000000004,13.336601257324219,0.01,0.27999999999999997,400,50,16,2,50
480,0.013000000000000001,0.03,0.037000000000000005,0.010000000000000002,3.0923211574554443,0.05,0.04,100,400,32,1,100
481,0.24910000000000002,0.63,0.04090000000000002,0.2700000000000001,3.1894874572753906,0.29000000000000004,0.35999999999999993,50,400,2,2,100
482,0.038,0.03,0.17200000000000001,0.8099999999999998,5.501360177993774,0.21000000000000002,0.8399999999999999,400,400,16,1,50
483,0.0307,0.01,0.020700000000000003,0.59,4.118818998336792,0.01,0.6,50,50,1,4,50
484,0.1216,0.99,0.0716,0.4700000000000001,13.333581447601318,0.05,0.5199999999999999,100,200,16,2,200
485,0.0371,0.01,0.052899999999999996,0.11,2.7481741905212402,0.09,0.12,100,100,32,2,50
486,0.0385,0.9,0.0515,0.46000000000000013,3.7028696537017822,0.09,0.4399999999999999,50,50,16,4,50
487,0.2727,0.98,0.1427,0.94,3.471478223800659,0.13,0.04,50,50,32,4,50
488,0.2594,0.05,0.0706,0.4699999999999999,6.945093870162964,0.33,0.5199999999999999,200,50,2,1,100
489,0.42400000000000004,0.92,0.025999999999999968,0.48000000000000015,11.513017654418945,0.45,0.4399999999999999,200,100,2,2,100
490,0.12240000000000001,0.12,0.08760000000000001,0.23999999999999994,5.521510601043701,0.21000000000000002,0.35999999999999993,200,100,2,1,100
491,0.0809,0.87,0.030899999999999997,0.67,0.9130487442016602,0.05,0.19999999999999998,50,200,16,2,25
492,0.33530000000000004,0.0,0.005300000000000027,0.6799999999999999,11.347376346588135,0.33,0.6799999999999999,200,200,1,1,200
493,0.1554,0.04,0.025400000000000006,0.7199999999999999,4.487545013427734,0.13,0.7599999999999999,400,400,8,2,25
494,0.1466,0.05,0.023400000000000004,0.6299999999999999,25.03109049797058,0.17,0.6799999999999999,100,200,1,8,100
495,0.055200000000000006,0.21,0.005200000000000003,0.14999999999999994,7.661224365234375,0.05,0.35999999999999993,50,50,2,4,100
496,0.0066,0.16,0.0034000000000000002,0.3599999999999999,12.789511442184448,0.01,0.5199999999999999,200,400,1,8,25
497,0.0019,0.22,0.0081,0.7,28.40663981437683,0.01,0.9199999999999999,100,400,4,4,200
498,0.061200000000000004,0.06,0.011200000000000002,0.7799999999999998,9.137876033782959,0.05,0.8399999999999999,100,100,2,1,200
499,0.1153,0.86,0.025300000000000003,0.10000000000000009,6.642109632492065,0.09,0.7599999999999999,100,200,1,2,100
500,0.0016,0.11,0.0084,0.7299999999999999,89.12922811508179,0.01,0.8399999999999999,200,100,2,8,200
501,0.0729,0.26,0.022900000000000004,0.17999999999999988,11.463947296142578,0.05,0.4399999999999999,200,400,2,8,25
502,0.3032,0.9500000000000001,0.1068,0.11000000000000021,10.842395305633545,0.41000000000000003,0.8399999999999999,400,200,4,2,50
503,0.23070000000000002,0.67,0.019299999999999984,0.3100000000000001,1.0847091674804688,0.25,0.35999999999999993,50,400,2,2,25
504,0.2716,0.0,0.021600000000000008,0.4399999999999999,21.88544535636902,0.25,0.4399999999999999,400,100,32,1,200
505,0.0105,0.89,0.11950000000000001,0.29000000000000004,41.72148251533508,0.13,0.6,400,100,8,8,50
506,0.14730000000000001,0.04,0.0627,0.31999999999999995,23.754255771636963,0.21000000000000002,0.35999999999999993,200,50,2,2,200
507,0.13920000000000002,0.04,0.030799999999999994,0.6399999999999999,11.84914779663086,0.17,0.6799999999999999,400,400,8,2,50
508,0.4315,0.89,0.018500000000000016,0.4500000000000001,21.97925567626953,0.45,0.4399999999999999,200,200,8,8,50
509,0.47040000000000004,0.02,0.1804,0.25999999999999995,1.6070258617401123,0.29000000000000004,0.27999999999999997,50,100,8,2,50
510,0.2692,0.51,0.02080000000000004,0.32999999999999985,2.7617733478546143,0.29000000000000004,0.8399999999999999,50,400,2,8,25
511,0.4562,0.99,0.0862,0.55,1.9208910465240479,0.37,0.4399999999999999,50,50,8,1,100
512,0.15940000000000001,0.99,0.010599999999999998,0.31000000000000005,90.05474495887756,0.17,0.6799999999999999,400,100,4,4,200
513,0.008700000000000001,0.77,0.28130000000000005,0.09000000000000008,23.418389558792114,0.29000000000000004,0.6799999999999999,400,50,32,1,200
514,0.2788,0.0,0.028799999999999992,0.7599999999999999,25.20246720314026,0.25,0.7599999999999999,400,400,32,2,100
515,0.2932,0.1,0.07679999999999998,0.2599999999999999,193.6929657459259,0.37,0.35999999999999993,400,50,2,8,200
516,0.0148,0.58,0.39520000000000005,0.5399999999999999,5.56942892074585,0.41000000000000003,0.04,200,200,16,2,50
517,0.24550000000000002,0.03,0.04450000000000001,0.16999999999999998,13.444029569625854,0.29000000000000004,0.19999999999999998,100,200,16,2,200
518,0.35100000000000003,0.01,0.10100000000000003,0.26999999999999996,11.955309629440308,0.25,0.27999999999999997,200,400,8,1,200
519,0.3062,0.39,0.05620000000000003,0.44999999999999984,0.7029917240142822,0.25,0.8399999999999999,50,200,1,1,25
520,0.30710000000000004,0.06,0.017100000000000004,0.6199999999999999,11.5882089138031,0.29000000000000004,0.6799999999999999,100,100,1,4,100
521,0.0281,0.41000000000000003,0.3819,0.5099999999999999,12.26576542854309,0.41000000000000003,0.9199999999999999,400,50,4,4,25
522,0.006500000000000001,0.93,0.0034999999999999996,0.49000000000000016,14.684575319290161,0.01,0.4399999999999999,50,100,2,8,100
523,0.0189,0.7000000000000001,0.19110000000000002,0.18000000000000016,5.8234498500823975,0.21000000000000002,0.5199999999999999,400,200,32,2,25
524,0.38420000000000004,0.4,0.014200000000000046,0.11999999999999988,1.4363296031951904,0.37,0.5199999999999999,50,100,1,4,25
525,0.043500000000000004,1.0,0.1665,0.6400000000000001,20.556657552719116,0.21000000000000002,0.35999999999999993,400,50,2,2,100
526,0.059300000000000005,0.06,0.19069999999999998,0.21999999999999997,4.314425706863403,0.25,0.27999999999999997,50,50,8,8,25
527,0.34600000000000003,0.22,0.023999999999999966,0.13999999999999993,12.432131290435791,0.37,0.35999999999999993,50,400,1,8,100
528,0.3694,0.98,0.03939999999999999,0.4600000000000001,2.252575159072876,0.33,0.5199999999999999,200,400,4,1,50
529,0.0454,0.01,0.12460000000000002,0.3499999999999999,1.964188814163208,0.17,0.35999999999999993,50,50,32,2,50
530,0.08170000000000001,0.01,0.048299999999999996,0.5099999999999999,21.14659547805786,0.13,0.5199999999999999,200,50,16,2,200
531,0.27590000000000003,0.06,0.05409999999999998,0.06,6.984603643417358,0.33,0.12,200,400,1,4,25
532,0.24200000000000002,0.0,0.15200000000000002,0.7599999999999999,95.76690888404846,0.09,0.7599999999999999,400,50,4,4,200
533,0.3173,0.03,0.0927,0.010000000000000002,2.9341495037078857,0.41000000000000003,0.04,400,50,4,1,25
534,0.032,0.02,0.098,0.25999999999999995,25.527681827545166,0.13,0.27999999999999997,400,50,8,8,25
535,0.4178,0.59,0.007799999999999974,0.16999999999999993,8.231104135513306,0.41000000000000003,0.7599999999999999,50,400,1,8,50
536,0.2278,0.8300000000000001,0.18220000000000003,0.08999999999999986,12.515452861785889,0.41000000000000003,0.9199999999999999,400,400,4,4,25
537,0.37620000000000003,0.62,0.006200000000000039,0.5,1.201796054840088,0.37,0.12,50,400,1,2,25
538,0.0516,0.91,0.0784,0.55,3.2490499019622803,0.13,0.35999999999999993,100,50,4,4,25
539,0.33340000000000003,0.9400000000000001,0.0766,0.8200000000000001,48.336830854415894,0.41000000000000003,0.12,400,400,4,4,100
540,0.1361,0.07,0.0861,0.12999999999999998,6.839497327804565,0.05,0.19999999999999998,50,400,16,8,50
541,0.22010000000000002,0.2,0.06990000000000002,0.23999999999999988,2.566539764404297,0.29000000000000004,0.4399999999999999,100,50,1,2,25
542,0.1165,0.43,0.09350000000000001,0.3299999999999999,91.37930727005005,0.21000000000000002,0.7599999999999999,400,200,1,8,100
543,0.3804,0.05,0.01040000000000002,0.3899999999999999,7.452598571777344,0.37,0.4399999999999999,100,100,4,2,100
544,0.1063,0.62,0.0237,0.10000000000000009,7.972336530685425,0.13,0.5199999999999999,50,200,1,4,100
545,0.0884,0.03,0.0015999999999999903,0.7299999999999999,11.7718346118927,0.09,0.7599999999999999,400,400,1,1,100
546,0.3644,0.24,0.08560000000000001,0.1999999999999999,7.186720609664917,0.45,0.4399999999999999,100,200,8,4,50
547,0.0453,0.9400000000000001,0.24470000000000003,0.1000000000000002,12.222301244735718,0.29000000000000004,0.8399999999999999,200,400,16,4,50
548,0.39640000000000003,0.05,0.1864,0.4699999999999999,1.514756202697754,0.21000000000000002,0.5199999999999999,50,50,16,1,50
549,0.2752,0.9,0.13480000000000003,0.14000000000000012,12.498990774154663,0.41000000000000003,0.7599999999999999,200,100,16,1,200
550,0.41190000000000004,0.45,0.03809999999999997,0.22999999999999993,11.60554552078247,0.45,0.6799999999999999,100,200,1,4,100
551,0.3758,0.15,0.03420000000000001,0.12999999999999998,6.373564958572388,0.41000000000000003,0.27999999999999997,50,50,4,8,50
552,0.2,0.08,0.03,0.84,6.3902270793914795,0.17,0.9199999999999999,50,400,2,8,50
553,0.10200000000000001,0.99,0.01200000000000001,0.39,22.668713331222534,0.09,0.6,400,200,32,4,50
554,0.0762,0.87,0.013799999999999993,0.19000000000000006,2.591925859451294,0.09,0.6799999999999999,200,400,1,2,25
555,0.0833,0.04,0.006699999999999998,0.5599999999999999,21.986039638519287,0.09,0.6,400,100,2,4,50
556,0.1476,0.05,0.022400000000000003,0.8699999999999999,1.1889092922210693,0.17,0.9199999999999999,100,100,2,2,25
557,0.457,0.08,0.046999999999999986,0.52,47.68719410896301,0.41000000000000003,0.6,400,50,1,8,50
558,0.264,1.0,0.014000000000000012,0.4800000000000001,3.097296953201294,0.25,0.5199999999999999,200,200,16,1,50
559,0.2576,0.03,0.007599999999999996,0.6499999999999999,7.925259113311768,0.25,0.6799999999999999,100,200,1,1,200
560,0.4833,0.02,0.07329999999999998,0.8199999999999998,1.4626047611236572,0.41000000000000003,0.8399999999999999,100,50,16,1,50
561,0.028900000000000002,0.15,0.0211,0.7699999999999999,1.0901999473571777,0.05,0.9199999999999999,50,400,1,2,25
562,0.3602,0.9500000000000001,0.030200000000000005,0.19000000000000017,92.8461685180664,0.33,0.7599999999999999,200,50,4,8,200
563,0.2262,0.81,0.14379999999999998,0.29000000000000015,0.6523809432983398,0.37,0.5199999999999999,50,200,16,2,25
564,0.0178,0.64,0.11220000000000001,0.039999999999999925,2.309690475463867,0.13,0.6799999999999999,400,50,16,1,25
565,0.0019,0.6900000000000001,0.0081,0.3300000000000001,22.355798959732056,0.01,0.35999999999999993,400,100,16,4,50
566,0.1416,0.99,0.06840000000000002,0.87,47.802809953689575,0.21000000000000002,0.12,400,200,4,2,200
567,0.40040000000000003,0.93,0.030400000000000038,0.6500000000000001,14.70978331565857,0.37,0.27999999999999997,50,100,8,4,200
568,0.401,0.07,0.271,0.12999999999999998,5.820221424102783,0.13,0.19999999999999998,50,100,16,8,50
569,0.1433,0.06,0.0267,0.54,0.7991981506347656,0.17,0.6,50,50,1,1,50
570,0.10400000000000001,0.29,0.266,0.1499999999999999,12.711519956588745,0.37,0.4399999999999999,200,100,16,4,50
571,0.2063,0.6,0.2437,0.0,95.99052047729492,0.45,0.6,200,50,4,8,200
572,0.19110000000000002,0.03,0.10110000000000002,0.8899999999999999,3.4251744747161865,0.09,0.9199999999999999,200,400,16,1,50
573,0.1666,0.03,0.1166,0.8899999999999999,5.654553174972534,0.05,0.9199999999999999,400,200,8,2,25
574,0.3018,0.9,0.06819999999999998,0.6200000000000001,7.440999746322632,0.37,0.27999999999999997,50,50,32,4,100
575,0.3602,0.14,0.08979999999999999,0.45999999999999996,25.321659803390503,0.45,0.6,200,50,2,8,50
576,0.4878,0.06,0.0378,0.3799999999999999,14.157001495361328,0.45,0.4399999999999999,100,50,1,4,100
577,0.4859,0.0,0.2759,0.19999999999999998,21.73500633239746,0.21000000000000002,0.19999999999999998,400,50,8,2,100
578,0.25730000000000003,0.8200000000000001,0.1527,0.30000000000000016,2.1149799823760986,0.41000000000000003,0.5199999999999999,50,50,8,2,50
579,0.32120000000000004,0.99,0.19120000000000004,0.87,6.1183435916900635,0.13,0.12,100,200,32,8,25
580,0.3532,0.0,0.1432,0.35999999999999993,13.85300588607788,0.21000000000000002,0.35999999999999993,200,50,32,1,200
581,0.1834,0.9,0.1466,0.86,3.065131902694702,0.33,0.04,50,100,4,4,50
582,0.0674,0.01,0.022599999999999995,0.11,100.62245035171509,0.09,0.12,200,200,32,8,200
583,0.33680000000000004,0.06,0.04680000000000001,0.4599999999999999,52.899529457092285,0.29000000000000004,0.5199999999999999,100,200,16,8,200
584,0.3685,0.03,0.04150000000000004,0.57,1.3405084609985352,0.41000000000000003,0.6,200,200,4,1,25
585,0.0068000000000000005,0.27,0.0031999999999999997,0.32999999999999996,8.415019035339355,0.01,0.6,50,400,32,2,200
586,0.1691,0.06,0.0009000000000000119,0.29999999999999993,13.22581672668457,0.17,0.35999999999999993,200,400,1,4,50
587,0.043300000000000005,0.31,0.3667,0.36999999999999994,3.5210487842559814,0.41000000000000003,0.6799999999999999,200,50,16,2,25
588,0.1298,0.02,0.00020000000000000573,0.58,2.0318844318389893,0.13,0.6,100,400,2,1,50
589,0.2432,0.92,0.16680000000000003,0.8,13.35177993774414,0.41000000000000003,0.12,200,400,32,1,200
590,0.3598,0.99,0.010199999999999987,0.2300000000000001,27.117088794708252,0.37,0.7599999999999999,400,400,1,8,25
591,0.1555,0.0,0.0655,0.9199999999999999,5.684431076049805,0.09,0.9199999999999999,400,400,16,1,50
592,0.2831,0.02,0.006900000000000017,0.09999999999999999,14.18358063697815,0.29000000000000004,0.12,200,200,8,2,100
593,0.3619,0.9400000000000001,0.08810000000000001,0.42000000000000015,13.241693258285522,0.45,0.5199999999999999,400,100,2,2,50
594,0.3395,0.0,0.08950000000000002,0.7599999999999999,24.014446020126343,0.25,0.7599999999999999,400,400,16,1,200
595,0.2827,0.43,0.007300000000000029,0.009999999999999898,1.4259872436523438,0.29000000000000004,0.4399999999999999,50,200,2,2,25
596,0.022500000000000003,0.71,0.1075,0.59,1.1858165264129639,0.13,0.12,50,50,4,2,25
597,0.15610000000000002,0.03,0.13390000000000002,0.8099999999999998,12.901854515075684,0.29000000000000004,0.8399999999999999,400,200,32,4,25
598,0.3064,0.07,0.1436,0.7699999999999998,11.366504430770874,0.45,0.8399999999999999,400,100,8,4,25
599,0.0558,0.24,0.1542,0.19999999999999998,17.96491289138794,0.21000000000000002,0.04,50,400,16,4,200
600,0.2861,0.09,0.03610000000000002,0.03,7.471602201461792,0.25,0.12,100,100,1,8,25
601,0.1218,0.99,0.03180000000000001,0.2300000000000001,11.621251344680786,0.09,0.7599999999999999,400,200,16,4,25
602,0.19360000000000002,0.91,0.2164,0.07000000000000017,3.6393380165100098,0.41000000000000003,0.8399999999999999,200,50,2,2,25
603,0.226,0.63,0.224,0.1900000000000001,5.542787313461304,0.45,0.4399999999999999,400,100,16,1,50
604,0.12010000000000001,0.87,0.009899999999999992,0.1100000000000001,2.0160880088806152,0.13,0.7599999999999999,50,200,1,4,25
605,0.2169,1.0,0.0068999999999999895,0.08000000000000007,49.667834997177124,0.21000000000000002,0.9199999999999999,400,200,16,4,100
606,0.18680000000000002,0.0,0.10320000000000001,0.4399999999999999,47.80971574783325,0.29000000000000004,0.4399999999999999,200,50,32,4,200
607,0.337,0.02,0.032999999999999974,0.09999999999999999,23.98996114730835,0.37,0.12,400,400,1,2,100
608,0.0379,0.71,0.3321,0.1299999999999999,15.706822156906128,0.37,0.8399999999999999,50,50,32,8,100
609,0.1567,0.11,0.2133,0.8099999999999999,10.01663613319397,0.37,0.9199999999999999,100,400,16,2,200
610,0.4802,0.11,0.030200000000000005,0.6499999999999999,196.07542252540588,0.45,0.7599999999999999,400,50,1,8,200
611,0.25630000000000003,0.15,0.006300000000000028,0.5299999999999999,2.2777507305145264,0.25,0.6799999999999999,50,100,32,2,50
612,0.0695,0.43,0.2605,0.24999999999999994,13.579654693603516,0.33,0.6799999999999999,100,100,32,2,200
613,0.1154,0.04,0.014600000000000002,0.23999999999999996,15.114417314529419,0.13,0.27999999999999997,200,100,2,2,100
614,0.004200000000000001,0.53,0.2058,0.33000000000000007,4.180119276046753,0.21000000000000002,0.19999999999999998,200,100,32,2,25
615,0.41540000000000005,0.05,0.005400000000000016,0.3899999999999999,2.5933611392974854,0.41000000000000003,0.4399999999999999,50,50,1,8,25
616,0.1086,0.02,0.0586,0.58,27.660988807678223,0.05,0.6,50,50,32,8,200
617,0.4055,0.15,0.07550000000000001,0.20999999999999994,4.576941251754761,0.33,0.35999999999999993,100,200,8,8,25
618,0.2265,0.02,0.1765,0.8199999999999998,2.7942333221435547,0.05,0.8399999999999999,200,200,16,1,50
619,0.009600000000000001,0.98,0.0003999999999999993,0.14000000000000012,50.93642449378967,0.01,0.8399999999999999,400,400,8,2,200
620,0.2768,0.08,0.053200000000000025,0.4399999999999999,25.416011333465576,0.33,0.5199999999999999,400,400,8,2,100
621,0.24300000000000002,0.33,0.207,0.050000000000000044,3.607485771179199,0.45,0.27999999999999997,100,50,16,1,100
622,0.0649,0.88,0.025099999999999997,0.3600000000000001,12.006478548049927,0.09,0.5199999999999999,400,100,1,2,50
623,0.1709,0.21,0.1991,0.14999999999999994,0.8644952774047852,0.37,0.35999999999999993,50,200,32,2,25
624,0.34800000000000003,0.96,0.021999999999999964,0.36,6.578542470932007,0.37,0.6,200,100,8,1,100
625,0.3962,0.44,0.0262,0.4799999999999999,10.169111490249634,0.37,0.9199999999999999,100,400,1,8,50
626,0.0036000000000000003,0.97,0.0063999999999999994,0.45000000000000007,22.86289143562317,0.01,0.5199999999999999,400,50,4,2,100
627,0.17830000000000001,1.0,0.07169999999999999,0.32000000000000006,22.25274682044983,0.25,0.6799999999999999,400,200,4,8,25
628,0.1668,0.92,0.2032,0.8,13.961684465408325,0.37,0.12,200,100,8,1,200
629,0.038400000000000004,0.08,0.25160000000000005,0.84,3.1755542755126953,0.29000000000000004,0.9199999999999999,50,400,32,8,25
630,0.2286,1.0,0.018599999999999978,0.16000000000000014,1.0842247009277344,0.21000000000000002,0.8399999999999999,50,50,32,1,50
631,0.0068000000000000005,0.68,0.4032,0.64,47.999581813812256,0.41000000000000003,0.04,200,50,8,4,200
632,0.36200000000000004,0.04,0.007999999999999952,0.07999999999999999,90.76066064834595,0.37,0.12,400,400,2,4,200
633,0.16640000000000002,0.99,0.11640000000000002,0.07000000000000006,5.760504484176636,0.05,0.9199999999999999,100,50,16,8,25
634,0.030100000000000002,0.02,0.059899999999999995,0.6599999999999999,25.424121856689453,0.09,0.6799999999999999,400,100,8,1,200
635,0.30260000000000004,0.02,0.0126,0.8199999999999998,47.196959018707275,0.29000000000000004,0.8399999999999999,400,100,8,4,100
636,0.14650000000000002,0.03,0.016500000000000015,0.8099999999999998,3.802138328552246,0.13,0.8399999999999999,50,400,2,2,100
637,0.4796,0.96,0.029600000000000015,0.84,23.59990382194519,0.45,0.12,400,50,2,4,50
638,0.2446,0.9400000000000001,0.0854,0.1000000000000002,47.87143063545227,0.33,0.8399999999999999,400,50,8,4,100
639,0.019200000000000002,0.37,0.19080000000000003,0.30999999999999994,13.993007898330688,0.21000000000000002,0.6799999999999999,100,100,32,2,200
640,0.3977,0.91,0.027700000000000002,0.7100000000000001,11.074645757675171,0.37,0.19999999999999998,200,400,8,2,100
641,0.0386,0.74,0.0114,0.46,0.6715080738067627,0.05,0.27999999999999997,50,200,4,2,25
642,0.11860000000000001,0.61,0.0514,0.33,0.3715031147003174,0.17,0.27999999999999997,50,100,2,1,25
643,0.031100000000000003,0.02,0.13890000000000002,0.8199999999999998,194.4592740535736,0.17,0.8399999999999999,400,200,32,8,200
644,0.36060000000000003,0.14,0.009399999999999964,0.2999999999999999,21.68645477294922,0.37,0.4399999999999999,200,100,1,2,200
645,0.047900000000000005,0.0,0.24210000000000004,0.35999999999999993,1.2352032661437988,0.29000000000000004,0.35999999999999993,100,50,16,2,25
646,0.3537,1.0,0.1837,0.4800000000000001,0.6494243144989014,0.17,0.5199999999999999,50,100,16,2,25
647,0.09870000000000001,0.02,0.031299999999999994,0.02,23.83754873275757,0.13,0.04,400,400,8,8,25
648,0.49770000000000003,0.01,0.16770000000000002,0.59,2.8513576984405518,0.33,0.6,100,400,8,2,50
649,0.2867,0.02,0.003300000000000025,0.4199999999999999,28.032544136047363,0.29000000000000004,0.4399999999999999,200,400,2,2,200
650,0.2607,0.13,0.10930000000000001,0.22999999999999993,45.032002210617065,0.37,0.35999999999999993,400,100,2,8,50
651,0.22360000000000002,0.97,0.013600000000000001,0.69,0.4239468574523926,0.21000000000000002,0.27999999999999997,50,200,8,1,25
652,0.09530000000000001,0.15,0.2747,0.6899999999999998,3.7522084712982178,0.37,0.8399999999999999,100,100,32,4,25
653,0.22190000000000001,0.1,0.028099999999999986,0.41999999999999993,189.5223319530487,0.25,0.5199999999999999,400,400,1,8,200
654,0.1406,0.43,0.1894,0.39,97.59990239143372,0.33,0.04,200,50,1,8,200
655,0.1947,0.35000000000000003,0.10470000000000002,0.15000000000000005,1.9377121925354004,0.09,0.19999999999999998,100,200,4,2,25
656,0.057600000000000005,0.66,0.3924,0.17999999999999983,86.98323917388916,0.45,0.8399999999999999,400,100,16,8,100
657,0.1336,0.02,0.07640000000000002,0.4999999999999999,2.4342777729034424,0.21000000000000002,0.5199999999999999,50,100,1,8,25
658,0.32930000000000004,0.89,0.0807,0.6100000000000001,2.9267473220825195,0.41000000000000003,0.27999999999999997,100,400,8,1,100
659,0.3467,0.76,0.1033,0.2400000000000001,41.51187801361084,0.45,0.5199999999999999,400,200,2,2,200
660,0.4449,0.08,0.005099999999999993,0.3599999999999999,24.76541233062744,0.45,0.4399999999999999,200,50,16,2,200
661,0.13620000000000002,0.02,0.0338,0.09999999999999999,7.360540866851807,0.17,0.12,100,100,8,1,200
662,0.1663,0.09,0.003700000000000009,0.18999999999999997,0.6597716808319092,0.17,0.27999999999999997,100,200,2,1,25
663,0.3639,0.05,0.033899999999999986,0.3899999999999999,45.541282176971436,0.33,0.4399999999999999,100,400,16,8,200
664,0.0089,0.55,0.0011000000000000003,0.11000000000000015,0.8271932601928711,0.01,0.4399999999999999,50,400,8,1,50
665,0.38980000000000004,0.6,0.060199999999999976,0.08000000000000007,7.861123561859131,0.45,0.5199999999999999,100,100,32,1,200
666,0.0989,0.1,0.07110000000000001,0.82,5.779482364654541,0.17,0.9199999999999999,200,200,4,1,100
667,0.037700000000000004,0.5,0.4123,0.33999999999999986,9.66789984703064,0.45,0.8399999999999999,400,50,32,4,25
668,0.39390000000000003,0.0,0.06390000000000001,0.9199999999999999,166.37864875793457,0.33,0.9199999999999999,400,200,8,8,200
669,0.006,0.72,0.08399999999999999,0.2800000000000001,2.5357320308685303,0.09,0.4399999999999999,200,50,2,1,50
670,0.0492,0.51,0.12080000000000002,0.39,22.316471815109253,0.17,0.12,400,400,4,4,50
671,0.2323,0.01,0.017699999999999994,0.4299999999999999,1.7976171970367432,0.25,0.4399999999999999,50,100,16,4,25
672,0.0621,0.21,0.027899999999999994,0.09,12.289324045181274,0.09,0.12,100,200,4,2,200
673,0.07730000000000001,0.79,0.21270000000000003,0.030000000000000138,0.6261372566223145,0.29000000000000004,0.7599999999999999,50,50,16,1,25
674,0.0949,0.8,0.23510000000000003,0.52,0.5413346290588379,0.33,0.27999999999999997,50,100,32,1,25
675,0.022500000000000003,0.42,0.14750000000000002,0.38,5.675212383270264,0.17,0.04,200,50,16,2,50
676,0.27040000000000003,0.74,0.17959999999999998,0.22000000000000008,12.668792963027954,0.45,0.5199999999999999,200,50,16,2,100
677,0.2026,0.02,0.0474,0.18,5.004875421524048,0.25,0.19999999999999998,400,100,4,2,25
