ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,num_epochs
1,400,16,64,0.388896767472463,0.1,16,0.27888,8.549651861190796,0.11001676747246297,0.2828945279938668,0.39181770847758823,0.028242111206054688,0.002920941005125244,0.00751083899233508,72.0
1,400,16,128,0.3197963102853575,0.1,16,0.34940000000000004,15.631747245788574,0.029603689714642556,0.09257045426267389,0.31706020089850917,0.017932891845703125,0.0027361093868483177,0.008555787852607992,44.0
1,400,16,256,0.2540617888526452,0.1,16,0.24130000000000001,29.76178479194641,0.012761788852645173,0.050231043834958425,0.2538000429929159,0.03124213218688965,0.00026174585972926767,0.0010302448900770325,69.0
1,400,16,512,0.21190798188081011,0.1,16,0.21935000000000002,58.19704580307007,0.007442018119189903,0.03511910241953861,0.2097394256321183,0.016620874404907227,0.0021685562486918053,0.01023348072802436,32.0
1,400,64,16,0.17441389829968934,0.1,16,0.17819000000000002,3.2597289085388184,0.0037761017003106745,0.02165023393848081,0.18097357836593947,0.0167696475982666,0.006559680066250129,0.0376098472094171,43.0
1,400,64,32,0.4885717736679139,0.1,16,0.4993,5.045558929443359,0.010728226332086144,0.021958342479641905,0.4733452812544053,0.0682976245880127,0.015226492413508597,0.03116531333604664,166.0
1,400,64,64,0.08369074507477459,0.1,16,0.12450000000000001,8.60820746421814,0.04080925492522543,0.4876196870844425,0.07556257548354568,0.028275489807128906,0.008128169591228904,0.09712148677809816,63.0
1,400,64,128,0.3219475074265974,0.1,16,0.3195,15.76783037185669,0.002447507426597384,0.007602194053809859,0.3252943443096554,0.025266647338867188,0.0033468368830580353,0.010395598058236557,49.0
1,400,64,256,0.2937972657308306,0.1,16,0.30144000000000004,30.04554009437561,0.007642734269169449,0.026013633075031826,0.2962287772199941,0.023477792739868164,0.002431511489163485,0.008276154249138494,36.0
1,400,64,512,0.07211062529045226,0.1,16,0.08176000000000001,58.5695960521698,0.009649374709547756,0.13381349379070456,0.07037850005691076,0.05936455726623535,0.0017321252335414927,0.02402038848733757,62.0
1,400,1,16,0.28293696104687,0.1,16,0.26934,2.926799774169922,0.013596961046869971,0.04805650345773511,0.3007581635212441,0.013303995132446289,0.01782120247437413,0.06298647730022786,37.0
1,400,1,32,0.3919230779777905,0.1,16,0.36396,4.341831922531128,0.027963077977790518,0.07134838326457298,0.3695481991322067,0.02274775505065918,0.022374878845583812,0.05708997531105262,63.0
1,400,1,64,0.34435685684398454,0.1,16,0.39255,7.166105270385742,0.04819314315601547,0.13995116460785334,0.37694640708202554,0.024868249893188477,0.032589550238041,0.09463888867125457,68.0
1,400,1,128,0.48707772962616697,0.1,16,0.49988000000000005,12.813174724578857,0.01280227037383308,0.026283834376206947,0.48101804845766377,0.06203746795654297,0.006059681168503195,0.012440891463368714,166.0
1,400,1,256,0.3352394573229617,0.1,16,0.33895000000000003,24.112709522247314,0.003710542677038353,0.011068335173516597,0.3403247415118672,0.019185304641723633,0.005085284188905526,0.015169109953565175,51.0
1,400,1,512,0.3512497273085616,0.1,16,0.36976000000000003,46.78564953804016,0.018510272691438456,0.05269832615465002,0.34957108568921835,0.02106952667236328,0.001678641619343224,0.004779054583773645,55.0
1,400,4,16,0.08135197522265192,0.1,16,0.27719000000000005,3.244626760482788,0.19583802477734813,2.407292806860064,0.0827575372892647,0.02159857749938965,0.0014055620666127838,0.01727754074521124,60.0
1,400,4,32,0.4687848580054158,0.1,16,0.39387000000000005,5.029810667037964,0.07491485800541575,0.15980647993658165,0.4690213754672377,0.055193424224853516,0.0002365174618219057,0.0005045330662518397,148.0
1,400,4,64,0.2944794993406154,0.1,16,0.23864000000000002,8.543544292449951,0.055839499340615384,0.18962100745772983,0.30029748658877653,0.01335597038269043,0.005817987248161127,0.01975684983568802,36.0
1,400,4,128,0.12717081704080835,0.1,16,0.052050000000000006,15.63581371307373,0.07512081704080834,0.5907079846526623,0.11831800401871621,0.025525808334350586,0.008852813022092135,0.06961355779645043,67.0
1,400,4,256,0.38126596515584477,0.1,16,0.38804000000000005,29.728036403656006,0.0067740348441552856,0.017767216230240634,0.3737694961475053,0.026140213012695312,0.007496469008339446,0.019662046165791952,67.0
1,400,4,512,0.36409959963847616,0.1,16,0.35837,58.12286710739136,0.005729599638476135,0.01573635248202745,0.35890874047032406,0.025843143463134766,0.0051908591681520955,0.014256701115041688,62.0
1,400,16,16,0.49365512416711615,0.1,16,0.48776,3.2492170333862305,0.005895124167116128,0.011941786641154084,0.4769149187462874,0.05907583236694336,0.01674020542082877,0.03391072957881774,158.0
1,400,16,32,0.11229531368034673,0.1,16,0.11619000000000002,5.0233306884765625,0.0038946863196532844,0.034682536537006974,0.10747917112134457,0.027378082275390625,0.0048161425590021595,0.04288818830598318,72.0
1,400,16,64,0.4093122210114208,0.1,16,0.43305000000000005,8.567663431167603,0.02373777898857926,0.05799430793911458,0.3946823163893776,0.02827906608581543,0.014629904622043166,0.03574265284797093,73.0
1,400,16,128,0.2584389096117226,0.1,16,0.2543,15.671256065368652,0.004138909611722585,0.016015040529078473,0.25558150485834796,0.02750849723815918,0.0028574047533746483,0.011056403068979046,67.0
1,400,16,256,0.19307285488321485,0.1,16,0.1565,29.84585666656494,0.03657285488321485,0.18942515199941956,0.19510897854383258,0.016551971435546875,0.002036123660617728,0.010545882598821728,37.0
1,400,16,512,0.11458623095218018,0.1,16,0.12067000000000001,58.17871856689453,0.006083769047819834,0.053093369048491955,0.11369030789255094,0.03587913513183594,0.0008959230596292389,0.007818767160629719,69.0
1,400,64,16,0.1797747107120824,0.1,16,0.22287,3.251612424850464,0.043095289287917615,0.2397183069699761,0.17697517622073697,0.01743483543395996,0.002799534491345429,0.015572459998720367,45.0
