ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,num_epochs
1,200,1,16,0.45773892545438816,0.1,16,0.26518,1.789555549621582,0.19255892545438813,0.420674132669051,0.3534698788739965,0.024128198623657227,0.10426904658039166,0.22779152215836984,56.0
1,200,1,32,0.2976781613393084,0.1,16,0.23775000000000002,2.634932041168213,0.059928161339308395,0.20131863576985512,0.2827413321091155,0.01595592498779297,0.014936829230192905,0.05017777979744763,32.0
1,200,1,64,0.37080610179981144,0.1,16,0.32188,4.296986103057861,0.04892610179981144,0.13194524459639384,0.3746964420669789,0.023645401000976562,0.003890340267167447,0.010491575646367709,65.0
1,200,1,128,0.10387494505475131,0.1,16,0.10522000000000001,8.03811502456665,0.001345054945248697,0.012948790919116576,0.11795470118641614,0.03042292594909668,0.01407975613166483,0.13554525708045911,68.0
1,200,1,256,0.08294638627124662,0.1,16,0.06867000000000001,14.368696689605713,0.01427638627124661,0.17211583184059126,0.07720820884567821,0.032323598861694336,0.005738177425568411,0.06917935408064367,61.0
1,200,1,512,0.06497435181536504,0.1,16,0.06748000000000001,28.29781699180603,0.002505648184634973,0.038563650342448526,0.07459101641494578,0.033935546875,0.009616664599580743,0.14800708788766415,65.0
1,200,4,16,0.4230672073647156,0.1,16,0.33881,1.996091604232788,0.08425720736471559,0.19915797277116676,0.4453749334732882,0.03789567947387695,0.022307726108572623,0.05272856350064895,89.0
1,200,4,32,0.21228228881525446,0.1,16,0.15623,3.0236072540283203,0.05605228881525445,0.2640459980344181,0.21405495188539325,0.016042709350585938,0.0017726630701387913,0.008350499139763415,32.0
1,200,4,64,0.2326164056585749,0.1,16,0.24623000000000003,5.115326881408691,0.013613594341425145,0.05852379286354651,0.21927242123854815,0.01206350326538086,0.013343984420026739,0.05736476059049983,32.0
1,200,4,128,0.3677313554634976,0.1,16,0.39149,9.304920196533203,0.023758644536502393,0.06460869921346907,0.37602580132474694,0.025800704956054688,0.008294445861249333,0.022555721012136185,67.0
1,200,4,256,0.11174715199950075,0.1,16,0.10529000000000001,17.726491451263428,0.00645715199950074,0.05778359344253882,0.10501862755696552,0.03237199783325195,0.00672852444253523,0.06021204408471449,73.0
1,200,4,512,0.29129557417752217,0.1,16,0.2883,34.60572099685669,0.0029955741775221645,0.010283624068028557,0.2879680784291659,0.01824474334716797,0.0033274957483562795,0.011423090645134306,32.0
1,200,16,16,0.21107453863262843,0.1,16,0.43649000000000004,1.9713726043701172,0.22541546136737162,1.067942456857401,0.24462634767633937,0.03322935104370117,0.03355180904371094,0.15895715921524425,67.0
1,200,16,32,0.45932117408963646,0.1,16,0.35628000000000004,3.0633881092071533,0.10304117408963642,0.22433360337428718,0.44861483778537564,0.043808937072753906,0.010706336304260822,0.023309041490370053,100.0
1,200,16,64,0.15068324698432856,0.1,16,0.27039,5.272510766983032,0.11970675301567146,0.7944264237159774,0.14799455741381387,0.025621891021728516,0.002688689570514685,0.01784332116757688,54.0
