ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse,num_epochs
1,200,4,8,256,0.07446704368653967,0.1,16,0.02245,18.59792137145996,0.05201704368653967,0.6985243553577788,0.058462188666251545,10.01171326637268,0.016004855020288124,0.21492534452769058,0.9374083280563354,0.06007550284266472,0.007113303057849407,105.0
1,200,4,8,512,0.10086255406765304,0.1,16,0.08510000000000001,35.694568395614624,0.015762554067653034,0.15627756220688582,0.09545945066185203,21.216028451919556,0.00540310340580101,0.053568972704943665,0.9509796500205994,0.049318861216306686,0.0043391017243266106,98.0
1,200,4,16,16,0.43598603424129384,0.1,16,0.42706000000000005,2.8852758407592773,0.00892603424129379,0.020473211388128385,0.44005016355625465,0.6390492916107178,0.004064129314960807,0.009321696099814838,0.4529765844345093,0.21861204504966736,0.07853212207555771,109.0
1,200,4,16,32,0.19466339632788776,0.1,16,0.26698,3.9338951110839844,0.07231660367211223,0.3714956434352114,0.28613454447213627,0.852337121963501,0.0914711481442485,0.46989392905780825,0.7451666593551636,0.13886520266532898,0.03200777247548103,78.0
1,200,4,16,64,0.039019257990309864,0.1,16,0.17609000000000002,6.041977167129517,0.13707074200969016,3.5128997594913423,0.06089043799636307,2.0216801166534424,0.021871180006053204,0.5605227042370909,0.8040748238563538,0.1063443273305893,0.019917085766792297,96.0
1,200,4,16,128,0.11872324502315662,0.1,16,0.25239,10.245088815689087,0.13366675497684338,1.1258684426185628,0.12970297523466354,3.0810158252716064,0.010979730211506916,0.09248172259244895,0.8854727149009705,0.07665028423070908,0.010944733396172523,70.0
1,200,4,16,256,0.08297772851827112,0.1,16,0.24607,18.61967182159424,0.1630922714817289,1.9654945296052193,0.09333936425912515,6.758367538452148,0.010361635740854025,0.12487249200335081,0.930287778377533,0.057377371937036514,0.0059045227244496346,71.0
1,200,4,16,512,0.12196673832338278,0.1,16,0.20075,35.7201943397522,0.07878326167661723,0.6459405470672764,0.1182719271576136,16.097491025924683,0.0036948111657691823,0.030293596570343258,0.9465149641036987,0.05190236121416092,0.004337470047175884,74.0
1,200,16,4,16,0.42864216814902145,0.1,16,0.42268000000000006,2.8912553787231445,0.005962168149021396,0.013909429804275796,0.4382959143673124,0.3394343852996826,0.00965374621829096,0.022521690434653515,0.10305756330490112,0.22237400710582733,0.0907929390668869,58.0
1,200,16,4,32,0.39047263817564154,0.1,16,0.49982000000000004,3.9395570755004883,0.1093473618243585,0.28003847423278894,0.43309147912137214,0.5345396995544434,0.042618840945730596,0.10914680512533091,0.6232847571372986,0.12655402719974518,0.036906544119119644,48.0
1,200,16,4,64,0.21543675901883325,0.1,16,0.13184,6.021179676055908,0.08359675901883323,0.3880338684983898,0.2252323904319617,1.6056334972381592,0.009795631413128447,0.045468709507796315,0.8016189932823181,0.09373125433921814,0.02107100933790207,72.0
1,200,16,4,128,0.005075141106939185,0.1,16,0.033,10.223587989807129,0.027924858893060817,5.502282262630977,0.02506485795866556,9.069761991500854,0.019989716851726375,3.9387509490907857,0.8823066353797913,0.0814385861158371,0.01228681206703186,201.0
1,200,16,4,256,0.3869012689612316,0.1,16,0.39821,18.573293685913086,0.011308731038768394,0.02922898410007943,0.40670195232226036,9.301804780960083,0.019800683361028748,0.05117761286798163,0.6489948034286499,0.09816954284906387,0.021082861348986626,92.0
1,200,16,4,512,0.3572302265223843,0.1,16,0.34241000000000005,35.71385908126831,0.014820226522384239,0.04148648524694646,0.4030354806831758,27.67603039741516,0.04580525416079151,0.12822334382704126,0.9156829118728638,0.06929266452789307,0.00816237274557352,122.0
1,200,16,8,16,0.27474415998453705,0.1,16,0.04828,2.880673408508301,0.22646415998453706,0.8242728798940904,0.27454359852658217,0.6008257865905762,0.00020056145795488423,0.0007299935254899397,0.24103796482086182,0.20356954634189606,0.08424343168735504,102.0
1,200,16,8,32,0.4485922971964282,0.1,16,0.21314000000000002,3.929581880569458,0.23545229719642816,0.5248692379872253,0.4319163841397859,0.6479761600494385,0.01667591305664229,0.03717387293732396,0.6997692584991455,0.11596008390188217,0.029610514640808105,58.0
1,200,16,8,64,0.4002324745332406,0.1,16,0.4232,6.029832124710083,0.022967525466759398,0.05738546202065337,0.4603134859062261,1.3862347602844238,0.06008101137298549,0.15011528348131473,0.8759132027626038,0.08769593387842178,0.01247592642903328,62.0
1,200,16,8,128,0.42402008354547943,0.1,16,0.48175000000000007,10.220612525939941,0.057729916454520636,0.1361490143858449,0.4293567327820605,3.0045557022094727,0.005336649236581059,0.012585840727067029,0.7993929386138916,0.09650281071662903,0.018270373344421387,65.0
1,200,16,8,256,0.4724307795001837,0.1,16,0.4938,18.668997764587402,0.02136922049981632,0.045232489979641584,0.4630806814234023,20.440596342086792,0.009350098076781388,0.019791466776727558,0.5465692281723022,0.12152314931154251,0.03581731766462326,201.0
1,200,16,8,512,0.030723558274389884,0.1,16,0.16714,35.800092458724976,0.13641644172561013,4.440125082755217,0.03223314157540135,45.01503539085388,0.0015095833010114676,0.04913439021383812,0.9533028602600098,0.05245876684784889,0.004822239745408297,201.0
1,200,16,16,16,0.43381565185678356,0.1,16,0.18472000000000002,2.8825392723083496,0.24909565185678353,0.5741970138482186,0.4527792900012154,0.8273630142211914,0.01896363814443186,0.04371358678107899,0.5215753316879272,0.15938884019851685,0.05279651656746864,140.0
1,200,16,16,32,0.27796718209563004,0.1,16,0.37184,3.9392900466918945,0.09387281790436997,0.33771187374225553,0.28099927951585707,1.3161039352416992,0.003032097420227031,0.010908112955521087,0.7903359532356262,0.09698271751403809,0.020199041813611984,107.0
