,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3211,0.008900000000000019,1.0,5,43.98096776008606,0.33,0.6799999999999999,200,400,32,1,400
1,0.1494,0.05940000000000001,1.0,40,7.655925035476685,0.09,0.04,50,400,16,1,200
2,0.465,0.05499999999999999,0.1,20,10.353845119476318,0.41000000000000003,0.6,200,400,16,1,100
3,0.1928,0.01720000000000002,1.0,40,3.5695650577545166,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.29200000000000004,0.15799999999999997,0.1,40,3.6178202629089355,0.45,0.27999999999999997,50,400,2,1,100
5,0.0092,0.0008000000000000004,0.1,10,169.4004352092743,0.01,0.4399999999999999,400,200,8,1,800
6,0.2801,0.1101,10.0,40,51.077828884124756,0.17,0.8399999999999999,100,100,1,1,800
7,0.3679,0.03789999999999999,0.1,40,22.1660315990448,0.33,0.27999999999999997,400,200,1,1,100
8,0.272,0.10200000000000001,0.1,20,3.31026554107666,0.17,0.9199999999999999,50,400,2,1,100
9,0.2137,0.003699999999999981,10.0,5,10.53450083732605,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.1115,0.0615,1.0,20,15.03617262840271,0.05,0.35999999999999993,50,50,8,1,400
11,0.006500000000000001,0.0034999999999999996,0.1,10,22.271296501159668,0.01,0.7599999999999999,200,100,32,1,200
12,0.2556,0.03440000000000004,0.1,10,7.052468776702881,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.19410000000000002,0.015899999999999997,10.0,5,12.08468747138977,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.2647,0.025300000000000045,0.1,40,21.246495485305786,0.29000000000000004,0.12,400,100,4,1,100
15,0.23170000000000002,0.021699999999999997,1.0,20,11.838157176971436,0.21000000000000002,0.6,100,200,1,1,200
16,0.0442,0.045799999999999993,10.0,10,25.83770179748535,0.09,0.9199999999999999,100,50,1,1,400
17,0.23870000000000002,0.011299999999999977,0.1,5,81.37884068489075,0.25,0.6799999999999999,400,200,32,1,400
18,0.22560000000000002,0.015600000000000003,1.0,10,21.72963047027588,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.2911,0.0010999999999999899,1.0,10,51.92220997810364,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.0942,0.0358,1.0,20,12.57992935180664,0.13,0.6799999999999999,100,100,4,1,200
21,0.0269,0.0169,10.0,10,165.06855249404907,0.01,0.19999999999999998,400,200,4,1,800
22,0.36250000000000004,0.007499999999999951,10.0,10,89.47786045074463,0.37,0.27999999999999997,200,50,2,1,800
23,0.47640000000000005,0.1864,1.0,5,3.697939395904541,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.19290000000000002,0.022900000000000004,0.1,40,7.729356288909912,0.17,0.27999999999999997,50,200,2,1,200
25,0.229,0.01899999999999999,1.0,20,10.917268753051758,0.21000000000000002,0.6,200,100,1,1,100
26,0.4156,0.005599999999999994,10.0,10,6.5938310623168945,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2364,0.02639999999999998,1.0,40,42.06513428688049,0.21000000000000002,0.6,400,100,4,1,200
28,0.382,0.028000000000000025,0.1,40,20.746281147003174,0.41000000000000003,0.04,400,200,16,1,100
29,0.47640000000000005,0.026400000000000035,0.1,10,86.83642840385437,0.45,0.8399999999999999,200,400,2,1,800
30,0.34390000000000004,0.013900000000000023,0.1,10,10.502814531326294,0.33,0.9199999999999999,200,200,4,1,100
31,0.3311,0.04109999999999997,10.0,40,19.797674894332886,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.2604,0.0504,10.0,40,29.61773443222046,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0173,0.007299999999999999,1.0,20,89.3558931350708,0.01,0.6799999999999999,200,200,4,1,800
34,0.3845,0.014500000000000013,0.1,20,20.992830276489258,0.37,0.35999999999999993,200,400,2,1,200
35,0.0436,0.006400000000000003,10.0,20,3.4901163578033447,0.05,0.6799999999999999,50,50,8,1,100
36,0.46080000000000004,0.05080000000000001,10.0,10,11.147969007492065,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.22360000000000002,0.05360000000000001,0.1,40,41.64001512527466,0.17,0.9199999999999999,400,400,16,1,200
38,0.47040000000000004,0.10040000000000004,1.0,5,6.56674861907959,0.37,0.5199999999999999,100,200,1,1,100
39,0.1643,0.0343,10.0,5,20.080729484558105,0.13,0.35999999999999993,400,100,4,1,100
40,0.48150000000000004,0.07150000000000001,10.0,40,167.51861238479614,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.4103,0.03970000000000001,1.0,10,169.8170039653778,0.45,0.9199999999999999,400,100,1,1,800
42,0.46230000000000004,0.012300000000000033,10.0,20,167.4513599872589,0.45,0.5199999999999999,400,200,8,1,800
43,0.24960000000000002,0.04040000000000002,0.1,40,11.243074655532837,0.29000000000000004,0.04,200,400,1,1,100
44,0.26990000000000003,0.06009999999999999,10.0,10,10.470320463180542,0.33,0.4399999999999999,200,100,2,1,100
45,0.1218,0.04820000000000001,0.1,40,22.779069423675537,0.17,0.27999999999999997,200,50,32,1,200
46,0.2232,0.0932,1.0,5,7.073256015777588,0.13,0.6799999999999999,50,50,16,1,200
47,0.38870000000000005,0.061299999999999966,0.1,10,44.13941240310669,0.45,0.5199999999999999,200,100,8,1,400
48,0.2838,0.12620000000000003,10.0,10,7.717807054519653,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.2359,0.014100000000000001,10.0,5,39.48293876647949,0.25,0.9199999999999999,400,200,16,1,200
