ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,estimated_epsilon,time_calibration
1,100,4,64,0.430013974341444,0.2694155321708264,16,0.2931,4.101927995681763
1,100,4,128,0.18829015737288723,0.48689176917916127,16,0.1182,7.82839298248291
1,100,16,32,0.3509382648781552,0.12017781242456943,16,0.4429,2.3428092002868652
1,100,16,64,0.46843419065454683,0.4221649742828566,16,0.4863,4.2378411293029785
1,100,16,128,0.01855633224699721,0.34692770568694986,16,0.033,8.890450954437256
1,100,64,32,0.3203913522259231,0.4006653516015963,16,0.2886,2.508481979370117
1,100,64,64,0.19603293446519343,0.14193375798670133,16,0.07440000000000001,5.152271032333374
1,100,64,128,0.3465471722506898,0.33427536201144525,16,0.3617,12.176975727081299
1,200,1,32,0.129059996357699,0.13780944817718993,16,0.1096,4.106861114501953
1,200,1,64,0.21055381250252608,0.47894476507525097,16,0.1236,7.2134857177734375
1,200,1,128,0.20708963476345132,0.02497672947304358,16,0.13920000000000002,13.316041946411133
1,200,4,32,0.42101544617980285,0.06208665755995557,16,0.20700000000000002,4.654571533203125
1,200,4,64,0.430013974341444,0.2694155321708264,16,0.31820000000000004,8.139872789382935
1,200,4,128,0.18829015737288723,0.48689176917916127,16,0.1441,15.624458312988281
1,200,16,32,0.3509382648781552,0.12017781242456943,16,0.47190000000000004,4.721695899963379
1,200,16,64,0.46843419065454683,0.4221649742828566,16,0.447,8.795407772064209
1,200,16,128,0.01855633224699721,0.34692770568694986,16,0.015300000000000001,17.598920106887817
1,200,64,32,0.3203913522259231,0.4006653516015963,16,0.3242,5.067325830459595
1,200,64,64,0.19603293446519343,0.14193375798670133,16,0.1121,10.480834484100342
1,200,64,128,0.3465471722506898,0.33427536201144525,16,0.32180000000000003,24.622400522232056
1,400,1,32,0.129059996357699,0.13780944817718993,16,0.0529,8.03195571899414
1,400,1,64,0.21055381250252608,0.47894476507525097,16,0.19310000000000002,13.733624458312988
1,400,1,128,0.20708963476345132,0.02497672947304358,16,0.1373,25.32170867919922
1,400,4,32,0.42101544617980285,0.06208665755995557,16,0.36260000000000003,9.189520359039307
1,400,4,64,0.430013974341444,0.2694155321708264,16,0.4081,16.499075889587402
1,400,4,128,0.18829015737288723,0.48689176917916127,16,0.21230000000000002,31.93657612800598
1,400,16,32,0.3509382648781552,0.12017781242456943,16,0.2106,9.442149639129639
1,400,16,64,0.46843419065454683,0.4221649742828566,16,0.46330000000000005,17.168036460876465
1,400,16,128,0.01855633224699721,0.34692770568694986,16,0.0176,35.24960947036743
1,400,64,32,0.3203913522259231,0.4006653516015963,16,0.3256,10.325933933258057
1,400,64,64,0.19603293446519343,0.14193375798670133,16,0.2253,20.970216035842896
1,400,64,128,0.3465471722506898,0.33427536201144525,16,0.34340000000000004,47.533364057540894
2,100,1,32,0.129059996357699,0.13780944817718993,16,0.0159,3.600468158721924
2,100,1,64,0.21055381250252608,0.47894476507525097,16,0.10550000000000001,6.759906768798828
2,100,1,128,0.20708963476345132,0.02497672947304358,16,0.1396,12.791219234466553
2,100,4,32,0.42101544617980285,0.06208665755995557,16,0.4924,4.1619720458984375
2,100,4,64,0.430013974341444,0.2694155321708264,16,0.3428,7.677247524261475
2,100,4,128,0.18829015737288723,0.48689176917916127,16,0.1005,15.364025592803955
2,100,16,32,0.3509382648781552,0.12017781242456943,16,0.41700000000000004,4.365283250808716
2,100,16,64,0.46843419065454683,0.4221649742828566,16,0.47640000000000005,8.322781085968018
2,100,16,128,0.01855633224699721,0.34692770568694986,16,0.0478,17.121947050094604
2,100,64,32,0.3203913522259231,0.4006653516015963,16,0.3043,4.698838472366333
2,100,64,64,0.19603293446519343,0.14193375798670133,16,0.2212,10.01777195930481
2,100,64,128,0.3465471722506898,0.33427536201144525,16,0.3325,23.932265281677246
2,200,1,32,0.129059996357699,0.13780944817718993,16,0.0949,7.232874393463135
2,200,1,64,0.21055381250252608,0.47894476507525097,16,0.10210000000000001,13.503629446029663
2,200,1,128,0.20708963476345132,0.02497672947304358,16,0.1484,25.775038719177246
2,200,4,32,0.42101544617980285,0.06208665755995557,16,0.2798,8.291431903839111
2,200,4,64,0.430013974341444,0.2694155321708264,16,0.48710000000000003,15.50121808052063
2,200,4,128,0.18829015737288723,0.48689176917916127,16,0.1824,30.691868782043457
2,200,16,32,0.3509382648781552,0.12017781242456943,16,0.46390000000000003,8.737198114395142
2,200,16,64,0.46843419065454683,0.4221649742828566,16,0.48140000000000005,16.644752502441406
2,200,16,128,0.01855633224699721,0.34692770568694986,16,0.0196,34.119285583496094
2,200,64,32,0.3203913522259231,0.4006653516015963,16,0.34850000000000003,8.906307458877563
2,200,64,64,0.19603293446519343,0.14193375798670133,16,0.1779,19.141967058181763
2,200,64,128,0.3465471722506898,0.33427536201144525,16,0.3627,47.79372310638428
2,400,1,32,0.129059996357699,0.13780944817718993,16,0.0132,14.82818055152893
2,400,1,64,0.21055381250252608,0.47894476507525097,16,0.06430000000000001,27.349963188171387
2,400,1,128,0.20708963476345132,0.02497672947304358,16,0.12840000000000001,51.62829351425171
2,400,4,32,0.42101544617980285,0.06208665755995557,16,0.3168,16.56966519355774
2,400,4,64,0.430013974341444,0.2694155321708264,16,0.3971,31.870882272720337
2,400,4,128,0.18829015737288723,0.48689176917916127,16,0.0342,60.63918399810791
2,400,16,32,0.3509382648781552,0.12017781242456943,16,0.46190000000000003,16.993303775787354
2,400,16,64,0.46843419065454683,0.4221649742828566,16,0.49760000000000004,33.355449199676514
2,400,16,128,0.01855633224699721,0.34692770568694986,16,0.0047,68.56671905517578
2,400,64,32,0.3203913522259231,0.4006653516015963,16,0.3527,18.914164781570435
2,400,64,64,0.19603293446519343,0.14193375798670133,16,0.1983,40.40870451927185
2,400,64,128,0.3465471722506898,0.33427536201144525,16,0.4161,94.63179302215576
4,100,1,32,0.129059996357699,0.13780944817718993,16,0.0333,6.949744939804077
4,100,1,64,0.21055381250252608,0.47894476507525097,16,0.0821,13.253062009811401
4,100,1,128,0.20708963476345132,0.02497672947304358,16,0.1484,25.335809230804443
4,100,4,32,0.42101544617980285,0.06208665755995557,16,0.2335,8.029213428497314
4,100,4,64,0.430013974341444,0.2694155321708264,16,0.39230000000000004,15.273214101791382
4,100,4,128,0.18829015737288723,0.48689176917916127,16,0.18030000000000002,30.318859577178955
4,100,16,32,0.3509382648781552,0.12017781242456943,16,0.1837,8.356001615524292
4,100,16,64,0.46843419065454683,0.4221649742828566,16,0.4655,16.20969867706299
4,100,16,128,0.01855633224699721,0.34692770568694986,16,0.12490000000000001,33.69711256027222
4,100,64,32,0.3203913522259231,0.4006653516015963,16,0.2949,9.203125
4,100,64,64,0.19603293446519343,0.14193375798670133,16,0.19820000000000002,19.615536212921143
4,100,64,128,0.3465471722506898,0.33427536201144525,16,0.3403,47.62140917778015
4,200,1,32,0.129059996357699,0.13780944817718993,16,0.08030000000000001,13.948010206222534
4,200,1,64,0.21055381250252608,0.47894476507525097,16,0.1721,25.604081392288208
4,200,1,128,0.20708963476345132,0.02497672947304358,16,0.1713,50.783814430236816
4,200,4,32,0.42101544617980285,0.06208665755995557,16,0.3239,16.202516317367554
4,200,4,64,0.430013974341444,0.2694155321708264,16,0.3204,30.98707866668701
4,200,4,128,0.18829015737288723,0.48689176917916127,16,0.0893,61.03689980506897
4,200,16,32,0.3509382648781552,0.12017781242456943,16,0.099,16.39417791366577
4,200,16,64,0.46843419065454683,0.4221649742828566,16,0.45890000000000003,32.40388488769531
4,200,16,128,0.01855633224699721,0.34692770568694986,16,0.0159,67.55184197425842
4,200,64,32,0.3203913522259231,0.4006653516015963,16,0.3411,17.87803626060486
4,200,64,64,0.19603293446519343,0.14193375798670133,16,0.1617,38.18614912033081
4,200,64,128,0.3465471722506898,0.33427536201144525,16,0.3672,95.79285907745361
4,400,1,32,0.129059996357699,0.13780944817718993,16,0.1148,28.210582733154297
4,400,1,64,0.21055381250252608,0.47894476507525097,16,0.0908,52.554354429244995
4,400,1,128,0.20708963476345132,0.02497672947304358,16,0.1198,100.54598832130432
4,400,4,32,0.42101544617980285,0.06208665755995557,16,0.1957,32.04594588279724
4,400,4,64,0.430013974341444,0.2694155321708264,16,0.3544,61.20940685272217
4,400,4,128,0.18829015737288723,0.48689176917916127,16,0.1323,121.61348247528076
4,400,16,32,0.3509382648781552,0.12017781242456943,16,0.3729,33.361191511154175
4,400,16,64,0.46843419065454683,0.4221649742828566,16,0.46130000000000004,63.37193751335144
4,400,16,128,0.01855633224699721,0.34692770568694986,16,0.0325,135.99410200119019
4,400,64,32,0.3203913522259231,0.4006653516015963,16,0.3265,37.05717086791992
4,400,64,64,0.19603293446519343,0.14193375798670133,16,0.1975,78.84438514709473
4,400,64,128,0.3465471722506898,0.33427536201144525,16,0.3743,190.19647216796875
