,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
45,0.1574,0.14,0.0126,0.45999999999999996,10.235357284545898,0.17,0.6,100,100,4,1,400
46,0.13720000000000002,0.84,0.032799999999999996,0.56,11.343793153762817,0.17,0.27999999999999997,100,100,4,1,400
47,0.14780000000000001,0.65,0.022199999999999998,0.37000000000000005,10.463727235794067,0.17,0.27999999999999997,100,100,4,1,400
48,0.4263,0.29,0.0237,0.09,11.88486647605896,0.45,0.19999999999999998,100,100,4,1,400
49,0.28850000000000003,0.25,0.0015000000000000013,0.2699999999999999,10.015968799591064,0.29000000000000004,0.5199999999999999,100,100,4,1,400
50,0.29710000000000003,0.49,0.032899999999999985,0.13000000000000006,10.345192909240723,0.33,0.35999999999999993,100,100,4,1,400
51,0.24760000000000001,0.47000000000000003,0.037599999999999995,0.28999999999999987,10.973432540893555,0.21000000000000002,0.7599999999999999,100,100,4,1,400
52,0.389,0.29,0.019000000000000017,0.010000000000000009,11.184876441955566,0.37,0.27999999999999997,100,100,4,1,400
53,0.26990000000000003,0.22,0.01990000000000003,0.05999999999999997,11.037212371826172,0.25,0.27999999999999997,100,100,4,1,400
54,0.4202,0.68,0.010199999999999987,0.3200000000000001,9.796575546264648,0.41000000000000003,0.35999999999999993,100,100,4,1,400
55,0.4474,0.91,0.07740000000000002,0.31000000000000005,11.243892192840576,0.37,0.6,100,100,4,1,400
56,0.49520000000000003,0.92,0.04520000000000002,0.08000000000000018,10.262485027313232,0.45,0.8399999999999999,100,100,4,1,400
57,0.3962,0.44,0.013800000000000034,0.3199999999999999,11.790120601654053,0.41000000000000003,0.7599999999999999,100,100,4,1,400
58,0.2051,0.03,0.03509999999999999,0.6499999999999999,11.834624290466309,0.17,0.6799999999999999,100,100,4,1,400
59,0.047400000000000005,0.87,0.002599999999999998,0.67,11.902636766433716,0.05,0.19999999999999998,100,100,4,1,400
60,0.1749,0.12,0.004899999999999988,0.48,10.646684885025024,0.17,0.6,100,100,4,1,400
61,0.0077,0.27,0.0023,0.23,11.649563789367676,0.01,0.04,100,100,4,1,400
