,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.0818,0.91,0.008199999999999999,0.2300000000000001,19.483584880828857,0.09,0.6799999999999999,400,100,2,1,200
1,0.44720000000000004,0.68,0.002799999999999969,1.1102230246251565e-16,6.840286493301392,0.45,0.6799999999999999,100,100,8,1,200
2,0.40940000000000004,0.01,0.0005999999999999894,0.18999999999999997,3.966939687728882,0.41000000000000003,0.19999999999999998,50,100,1,1,200
3,0.4597,0.41000000000000003,0.009699999999999986,0.0500000000000001,11.018664121627808,0.45,0.35999999999999993,200,50,4,1,200
4,0.40180000000000005,0.37,0.008199999999999985,0.09000000000000002,13.0942542552948,0.41000000000000003,0.27999999999999997,200,200,8,1,200
5,0.25880000000000003,0.15,0.00880000000000003,0.12999999999999998,12.68699049949646,0.25,0.27999999999999997,200,50,4,1,200
6,0.33990000000000004,0.86,0.00990000000000002,0.66,4.27998161315918,0.33,0.19999999999999998,50,200,2,1,200
7,0.4439,0.2,0.07390000000000002,0.23999999999999988,4.219451665878296,0.37,0.4399999999999999,50,100,32,1,200
8,0.3118,0.1,0.021799999999999986,0.17999999999999997,20.57983088493347,0.29000000000000004,0.27999999999999997,400,200,4,1,200
9,0.0111,0.67,0.0011000000000000003,0.2499999999999999,20.55618953704834,0.01,0.9199999999999999,400,100,4,1,200
10,0.203,0.03,0.007000000000000006,0.010000000000000002,3.797804117202759,0.21000000000000002,0.04,50,100,16,1,200
11,0.1237,0.03,0.0063,0.010000000000000002,6.102455377578735,0.13,0.04,100,400,8,1,200
12,0.10640000000000001,0.5700000000000001,0.016400000000000012,0.10999999999999988,11.795536518096924,0.09,0.6799999999999999,200,400,16,1,200
13,0.33690000000000003,0.85,0.0469,0.06999999999999995,7.284399747848511,0.29000000000000004,0.9199999999999999,100,400,4,1,200
14,0.0767,0.18,0.013299999999999992,0.06,4.033080339431763,0.09,0.12,50,50,2,1,200
15,0.0164,0.81,0.006400000000000001,0.77,12.237407684326172,0.01,0.04,200,100,1,1,200
16,0.43420000000000003,0.2,0.06420000000000003,0.39999999999999997,4.36403751373291,0.37,0.6,50,100,32,1,200
17,0.1119,0.61,0.021900000000000003,0.010000000000000009,11.737465620040894,0.09,0.6,200,400,4,1,200
18,0.3337,0.79,0.04369999999999996,0.51,12.400230646133423,0.29000000000000004,0.27999999999999997,200,50,16,1,200
19,0.1125,0.87,0.0175,0.67,4.126164674758911,0.13,0.19999999999999998,50,400,2,1,200
20,0.054700000000000006,0.97,0.004700000000000003,0.21000000000000008,10.266945362091064,0.05,0.7599999999999999,200,400,8,1,200
21,0.3422,0.41000000000000003,0.012199999999999989,0.0500000000000001,20.40564274787903,0.33,0.35999999999999993,400,50,16,1,200
22,0.328,0.21,0.0020000000000000018,0.06999999999999998,3.8692123889923096,0.33,0.27999999999999997,50,400,1,1,200
23,0.09970000000000001,0.5700000000000001,0.009700000000000014,0.2900000000000001,6.7455894947052,0.09,0.27999999999999997,100,100,2,1,200
24,0.3719,0.35000000000000003,0.04189999999999999,0.24999999999999994,10.811830043792725,0.33,0.6,200,100,16,1,200
25,0.1335,0.8,0.003500000000000003,0.28000000000000014,6.810025930404663,0.13,0.5199999999999999,100,50,8,1,200
26,0.40890000000000004,0.3,0.038900000000000046,0.4599999999999999,7.126311302185059,0.37,0.7599999999999999,100,200,8,1,200
27,0.2879,0.16,0.0021000000000000463,0.11999999999999997,4.125458002090454,0.29000000000000004,0.27999999999999997,50,50,1,1,200
28,0.1282,0.9400000000000001,0.001799999999999996,0.3400000000000001,7.499761343002319,0.13,0.6,100,400,8,1,200
29,0.3663,0.8200000000000001,0.003699999999999981,0.7000000000000001,4.270537614822388,0.37,0.12,50,400,2,1,200
30,0.2361,0.44,0.026099999999999984,0.32,8.383131742477417,0.21000000000000002,0.12,100,400,2,1,200
31,0.4884,0.09,0.1184,0.59,22.427138090133667,0.37,0.6799999999999999,400,100,8,1,200
32,0.3269,0.73,0.07690000000000002,0.21000000000000008,20.575607538223267,0.25,0.5199999999999999,400,100,4,1,200
33,0.0664,0.46,0.016399999999999998,0.13999999999999996,12.379645347595215,0.05,0.6,200,200,16,1,200
34,0.4126,0.41000000000000003,0.002599999999999991,0.0500000000000001,20.137263298034668,0.41000000000000003,0.35999999999999993,400,50,32,1,200
35,0.0256,0.84,0.015600000000000001,0.08000000000000007,7.340548753738403,0.01,0.7599999999999999,100,200,8,1,200
36,0.3816,0.65,0.05159999999999998,0.050000000000000044,7.780251979827881,0.33,0.6,100,200,2,1,200
37,0.3713,0.27,0.0013000000000000234,0.009999999999999953,6.429823875427246,0.37,0.27999999999999997,100,100,4,1,200
38,0.0058000000000000005,0.12,0.0042,0.48,4.100060224533081,0.01,0.6,50,200,16,1,200
39,0.33580000000000004,0.2,0.03419999999999995,0.4799999999999999,4.483395338058472,0.37,0.6799999999999999,50,200,16,1,200
40,0.3108,0.61,0.019199999999999995,0.30999999999999994,12.664757013320923,0.33,0.9199999999999999,200,200,2,1,200
41,0.08320000000000001,0.01,0.006799999999999987,0.7499999999999999,24.262349367141724,0.09,0.7599999999999999,400,100,1,1,200
42,0.0195,0.2,0.0095,0.07999999999999996,22.932109117507935,0.01,0.27999999999999997,400,50,1,1,200
43,0.12990000000000002,0.27,9.999999999998899e-05,0.07000000000000003,22.370683193206787,0.13,0.19999999999999998,400,200,4,1,200
44,0.3876,0.11,0.057599999999999985,0.08999999999999998,6.651264429092407,0.33,0.19999999999999998,100,50,16,1,200
45,0.39480000000000004,0.23,0.015199999999999991,0.12999999999999992,3.960756301879883,0.41000000000000003,0.35999999999999993,50,400,16,1,200
46,0.0747,0.6900000000000001,0.0247,0.17000000000000015,4.774479389190674,0.05,0.5199999999999999,50,400,4,1,200
47,0.3315,0.02,0.03849999999999998,0.8199999999999998,4.451390266418457,0.37,0.8399999999999999,50,400,4,1,200
48,0.2711,0.64,0.021100000000000008,0.039999999999999925,13.88918399810791,0.25,0.6799999999999999,200,400,4,1,200
49,0.3285,0.54,0.0015000000000000013,0.1399999999999999,25.934367418289185,0.33,0.6799999999999999,400,400,4,1,200
50,0.37470000000000003,0.42,0.0353,0.22,4.681459903717041,0.41000000000000003,0.19999999999999998,50,50,2,1,200
51,0.1666,0.19,0.036599999999999994,0.07,6.2273619174957275,0.13,0.12,100,100,32,1,200
52,0.3068,0.46,0.01679999999999998,0.2999999999999999,8.245684385299683,0.29000000000000004,0.7599999999999999,100,400,32,1,200
53,0.12810000000000002,0.59,0.001899999999999985,0.15000000000000008,13.551767587661743,0.13,0.4399999999999999,200,400,2,1,200
54,0.42900000000000005,0.07,0.020999999999999963,0.030000000000000006,15.083372831344604,0.45,0.04,200,50,2,1,200
55,0.2054,0.06,0.004600000000000021,0.3799999999999999,28.933976888656616,0.21000000000000002,0.4399999999999999,400,100,2,1,200
56,0.2978,0.19,0.007799999999999974,0.2499999999999999,26.39680051803589,0.29000000000000004,0.4399999999999999,400,200,2,1,200
57,0.445,0.73,0.034999999999999976,0.050000000000000044,28.472238063812256,0.41000000000000003,0.6799999999999999,400,200,2,1,200
58,0.027800000000000002,0.19,0.017800000000000003,0.15,5.323760747909546,0.01,0.04,50,50,32,1,200
59,0.2626,0.24,0.0126,0.19999999999999998,8.696345090866089,0.25,0.04,100,200,1,1,200
60,0.3583,1.0,0.051700000000000024,0.4,5.6224236488342285,0.41000000000000003,0.6,50,400,4,1,200
61,0.0959,0.38,0.0059000000000000025,0.45999999999999985,5.364978551864624,0.09,0.8399999999999999,50,50,1,1,200
62,0.4933,0.08,0.043300000000000005,0.84,12.792655944824219,0.45,0.9199999999999999,200,400,8,1,200
63,0.43960000000000005,0.44,0.010399999999999965,0.3199999999999999,25.807947397232056,0.45,0.7599999999999999,400,400,32,1,200
64,0.328,0.6,0.0020000000000000018,0.23999999999999988,4.067247152328491,0.33,0.8399999999999999,50,400,2,1,200
65,0.0799,0.87,0.010099999999999998,0.19000000000000006,27.74414610862732,0.09,0.6799999999999999,400,400,8,1,200
66,0.0092,0.87,0.0008000000000000004,0.75,5.133538246154785,0.01,0.12,50,100,2,1,200
67,0.1262,0.8200000000000001,0.003799999999999998,0.6200000000000001,8.754623174667358,0.13,0.19999999999999998,100,100,8,1,200
68,0.031900000000000005,0.52,0.021900000000000003,0.48000000000000004,7.6915602684021,0.01,0.04,100,400,8,1,200
69,0.1574,0.14,0.0126,0.6999999999999998,28.972774505615234,0.17,0.8399999999999999,400,400,4,1,200
70,0.3,0.7000000000000001,0.04999999999999999,0.5800000000000001,6.617796421051025,0.25,0.12,100,200,32,1,200
71,0.0089,0.46,0.0011000000000000003,0.34,4.136617422103882,0.01,0.12,50,400,16,1,200
72,0.322,0.25,0.03199999999999997,0.10999999999999993,28.03970217704773,0.29000000000000004,0.35999999999999993,400,400,16,1,200
73,0.46840000000000004,0.5,0.018400000000000027,0.14000000000000007,5.212614059448242,0.45,0.35999999999999993,50,100,32,1,200
74,0.3579,0.21,0.0121,0.010000000000000009,7.603459596633911,0.37,0.19999999999999998,100,100,8,1,200
75,0.0148,0.58,0.0048000000000000004,0.38,24.732033491134644,0.01,0.19999999999999998,400,200,4,1,200
76,0.13770000000000002,0.97,0.04770000000000002,0.45000000000000007,7.729930639266968,0.09,0.5199999999999999,100,200,2,1,200
77,0.2919,0.02,0.04189999999999999,0.8199999999999998,9.10387110710144,0.25,0.8399999999999999,100,50,2,1,200
78,0.12250000000000001,0.62,0.07250000000000001,0.1800000000000001,7.4027955532073975,0.05,0.4399999999999999,100,200,32,1,200
79,0.12300000000000001,0.04,0.006999999999999992,0.15999999999999998,8.586885690689087,0.13,0.19999999999999998,100,200,8,1,200
80,0.0511,0.43,0.0411,0.40999999999999986,8.954028367996216,0.01,0.8399999999999999,100,50,32,1,200
81,0.1854,0.34,0.055400000000000005,0.019999999999999907,5.423696994781494,0.13,0.35999999999999993,50,200,8,1,200
82,0.113,0.23,0.023000000000000007,0.2899999999999999,13.686779737472534,0.09,0.5199999999999999,200,200,16,1,200
83,0.0284,0.28,0.0184,5.551115123125783e-17,14.58534026145935,0.01,0.27999999999999997,200,50,32,1,200
84,0.0014,0.31,0.0086,0.29,8.392732620239258,0.01,0.6,100,400,2,1,200
85,0.40740000000000004,0.29,0.002599999999999991,0.06999999999999995,14.467586517333984,0.41000000000000003,0.35999999999999993,200,200,1,1,200
86,0.281,1.0,0.031000000000000028,0.16000000000000014,6.3821656703948975,0.25,0.8399999999999999,100,50,2,1,200
87,0.3153,0.1,0.01469999999999999,0.7399999999999999,22.96173644065857,0.33,0.8399999999999999,400,50,32,1,200
88,0.19820000000000002,0.62,0.011800000000000005,0.10000000000000009,25.294703245162964,0.21000000000000002,0.5199999999999999,400,50,1,1,200
89,0.4136,0.19,0.003599999999999992,0.6499999999999999,21.901852130889893,0.41000000000000003,0.8399999999999999,400,100,8,1,200
90,0.0342,0.43,0.0242,0.31,4.503068447113037,0.01,0.12,50,200,16,1,200
91,0.30610000000000004,0.59,0.016100000000000003,0.32999999999999996,6.8769590854644775,0.29000000000000004,0.9199999999999999,100,100,1,1,200
92,0.1232,0.35000000000000003,0.0068000000000000005,0.16999999999999987,11.978386878967285,0.13,0.5199999999999999,200,200,4,1,200
93,0.304,0.21,0.026000000000000023,0.14999999999999994,7.2190656661987305,0.33,0.35999999999999993,100,400,4,1,200
94,0.2891,0.1,0.0009000000000000119,0.09999999999999998,6.532211780548096,0.29000000000000004,0.19999999999999998,100,400,8,1,200
