,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.37170000000000003,0.041700000000000015,1.0,5,48.20514726638794,0.33,0.6799999999999999,200,400,32,1,400
1,0.1078,0.01780000000000001,1.0,40,8.464159488677979,0.09,0.04,50,400,16,1,200
2,0.46080000000000004,0.05080000000000001,0.1,20,12.610095024108887,0.41000000000000003,0.6,200,400,16,1,100
3,0.1496,0.06040000000000001,1.0,40,4.678824424743652,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.4429,0.007099999999999995,0.1,40,4.287717580795288,0.45,0.27999999999999997,50,400,2,1,100
5,0.0212,0.0112,0.1,10,192.3135426044464,0.01,0.4399999999999999,400,200,8,1,800
6,0.17370000000000002,0.003700000000000009,10.0,40,60.42381048202515,0.17,0.8399999999999999,100,100,1,1,800
7,0.3262,0.0038000000000000256,0.1,40,24.57103681564331,0.33,0.27999999999999997,400,200,1,1,100
8,0.21080000000000002,0.0408,0.1,20,4.336898326873779,0.17,0.9199999999999999,50,400,2,1,100
9,0.1942,0.01580000000000001,10.0,5,12.730170488357544,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.18810000000000002,0.1381,1.0,20,16.338586568832397,0.05,0.35999999999999993,50,50,8,1,400
11,0.0148,0.0048000000000000004,0.1,10,25.16676092147827,0.01,0.7599999999999999,200,100,32,1,200
12,0.22510000000000002,0.06490000000000001,0.1,10,6.1173036098480225,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.078,0.132,10.0,5,13.592912912368774,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.2602,0.02980000000000005,0.1,40,23.474246501922607,0.29000000000000004,0.12,400,100,4,1,100
15,0.231,0.02099999999999999,1.0,20,13.777846336364746,0.21000000000000002,0.6,100,200,1,1,200
16,0.0893,0.0006999999999999923,10.0,10,26.826273441314697,0.09,0.9199999999999999,100,50,1,1,400
17,0.23450000000000001,0.015499999999999986,0.1,5,97.2391448020935,0.25,0.6799999999999999,400,200,32,1,400
18,0.1847,0.025300000000000017,1.0,10,22.519535064697266,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.16190000000000002,0.12810000000000002,1.0,10,56.265652894973755,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.061000000000000006,0.069,1.0,20,14.632559299468994,0.13,0.6799999999999999,100,100,4,1,200
21,0.0181,0.008100000000000001,10.0,10,181.79593753814697,0.01,0.19999999999999998,400,200,4,1,800
22,0.3285,0.04149999999999998,10.0,10,97.41425156593323,0.37,0.27999999999999997,200,50,2,1,800
23,0.2531,0.036900000000000044,1.0,5,3.563865900039673,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.17650000000000002,0.006500000000000006,0.1,40,8.890984773635864,0.17,0.27999999999999997,50,200,2,1,200
25,0.1797,0.03030000000000002,1.0,20,11.992055892944336,0.21000000000000002,0.6,200,100,1,1,100
26,0.4141,0.0040999999999999925,10.0,10,7.791884660720825,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.3105,0.10049999999999998,1.0,40,48.3992817401886,0.21000000000000002,0.6,400,100,4,1,200
28,0.399,0.01100000000000001,0.1,40,23.448926210403442,0.41000000000000003,0.04,400,200,16,1,100
29,0.49470000000000003,0.04470000000000002,0.1,10,110.45938181877136,0.45,0.8399999999999999,200,400,2,1,800
30,0.4693,0.13929999999999998,0.1,10,14.728410720825195,0.33,0.9199999999999999,200,200,4,1,100
31,0.2346,0.05540000000000003,10.0,40,23.699044942855835,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.3126,0.10259999999999997,10.0,40,31.20263361930847,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.038900000000000004,0.028900000000000002,1.0,20,98.73327898979187,0.01,0.6799999999999999,200,200,4,1,800
34,0.3175,0.05249999999999999,0.1,20,22.740769863128662,0.37,0.35999999999999993,200,400,2,1,200
35,0.1904,0.14040000000000002,10.0,20,3.8072166442871094,0.05,0.6799999999999999,50,50,8,1,100
36,0.44420000000000004,0.03420000000000001,10.0,10,12.270631551742554,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.0702,0.09980000000000001,0.1,40,44.654030323028564,0.17,0.9199999999999999,400,400,16,1,200
38,0.4424,0.07240000000000002,1.0,5,6.547651767730713,0.37,0.5199999999999999,100,200,1,1,100
39,0.1995,0.0695,10.0,5,22.17159652709961,0.13,0.35999999999999993,400,100,4,1,100
40,0.4476,0.03759999999999997,10.0,40,182.82564067840576,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.38870000000000005,0.061299999999999966,1.0,10,189.68363857269287,0.45,0.9199999999999999,400,100,1,1,800
42,0.4418,0.008199999999999985,10.0,20,187.08012795448303,0.45,0.5199999999999999,400,200,8,1,800
43,0.35950000000000004,0.0695,0.1,40,13.768405675888062,0.29000000000000004,0.04,200,400,1,1,100
44,0.3649,0.03489999999999999,10.0,10,12.141390800476074,0.33,0.4399999999999999,200,100,2,1,100
45,0.24860000000000002,0.0786,0.1,40,24.584407806396484,0.17,0.27999999999999997,200,50,32,1,200
46,0.18910000000000002,0.059100000000000014,1.0,5,7.4263951778411865,0.13,0.6799999999999999,50,50,16,1,200
47,0.4662,0.016199999999999992,0.1,10,49.18117427825928,0.45,0.5199999999999999,200,100,8,1,400
48,0.42810000000000004,0.018100000000000005,10.0,10,9.50941514968872,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.28190000000000004,0.03190000000000004,10.0,5,46.48922252655029,0.25,0.9199999999999999,400,200,16,1,200
