ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2
1,400,1,4,16,0.2693756543823751,0.4978848003921931,16,0.28900000000000003,6.215421438217163,0.01962434561762494,0.0728512220698625,0.18650308390992643,2.2025997638702393,0.08287257047244867,0.307646846046496,-0.21943581104278564
1,400,1,4,32,0.34278406561335095,0.22766860992416638,16,0.2944,7.430580377578735,0.04838406561335096,0.1411502764189937,0.2209466006812612,3.966053009033203,0.12183746493208975,0.35543503083809724,0.11796456575393677
1,400,1,4,64,0.06370823652986818,0.2520961613247148,16,0.13090000000000002,11.082164287567139,0.06719176347013184,1.0546793810346717,0.17590280620084167,8.071356058120728,0.11219456967097349,1.7610685177005894,0.4490128755569458
1,400,1,4,128,0.183393162865451,0.210178903006164,16,0.19360000000000002,18.423614978790283,0.010206837134549035,0.05565549432198531,0.1683778570756904,16.835800886154175,0.015015305789760597,0.08187494863577216,0.5456892251968384
1,400,1,4,256,0.2033226983653617,0.4274294965381692,16,0.21150000000000002,33.03835439682007,0.008177301634638312,0.04021834109216901,0.18495341440994528,36.0250928401947,0.018369283955416427,0.09034546611420459,0.8743093013763428
1,400,1,4,512,0.014777887606745366,0.21813019098428688,16,0.061900000000000004,62.470367431640625,0.04712211239325464,3.1886906740139067,0.06279283479256152,218.9575343132019,0.048014947185816156,3.249107616970895,0.904895007610321
1,400,1,8,16,0.025457781186445705,0.3653639215828509,16,0.029900000000000003,5.976820230484009,0.004442218813554298,0.17449355782504075,0.18728024886417194,2.121440887451172,0.16182246767772623,6.356503203974593,0.30115026235580444
1,400,1,8,32,0.3363421554012707,0.42984306750441964,16,0.42360000000000003,7.512552499771118,0.08725784459872932,0.2594317815874937,0.28929218212734764,3.9707326889038086,0.047049973273923074,0.13988723244575282,0.45830070972442627
1,400,1,8,64,0.06519000914712725,0.24042730683223734,16,0.0224,11.168550491333008,0.042790009147127245,0.6563890649340841,0.0413788810722075,8.093739748001099,0.023811128074919745,0.3652573206606006,0.5925571322441101
1,400,1,8,128,0.10495652954619034,0.431105165904896,16,0.13440000000000002,18.553813457489014,0.029443470453809684,0.28053014501448337,0.1481739220798206,16.860254764556885,0.04321739253363027,0.4117646869660522,0.7890981435775757
1,400,1,8,256,0.32163973626896253,0.03963017213793596,16,0.2811,33.40640354156494,0.04053973626896251,0.12604082051311674,0.31458895585842195,36.18403601646423,0.00705078041054058,0.021921359880249857,0.9502242803573608
1,400,1,8,512,0.06125325182987634,0.1263322280628963,16,0.064,63.003732681274414,0.0027467481701236585,0.044842487346670616,0.06645623787345037,219.28203344345093,0.005202986043574026,0.08494220124059215,0.9396711587905884
1,400,1,16,16,0.08996534259153849,0.27725165922090306,16,0.1481,5.7765913009643555,0.05813465740846152,0.6461894740111762,0.12325605641167885,2.0894997119903564,0.03329071382014036,0.37003931582061744,0.3459574580192566
1,400,1,16,32,0.31608878033661064,0.39206158722620466,16,0.4202,7.515101909637451,0.10411121966338938,0.3293733474263743,0.4228856076479782,4.017174959182739,0.10679682731136758,0.3378697187468566,0.69115149974823
1,400,1,16,64,0.27884619153328266,0.4585404860691366,16,0.4576,11.23260235786438,0.17875380846671735,0.6410480540681208,0.26168707187082996,8.152053117752075,0.017159119662452704,0.06153614495539781,0.8493776321411133
1,400,1,16,128,0.22110880980424702,0.21513807332916313,16,0.16790000000000002,18.679096698760986,0.053208809804247,0.24064536302897224,0.21524767297756567,16.88621163368225,0.005861136826681351,0.026507929882442754,0.9123430252075195
1,400,1,16,256,0.2101914012936012,0.053220387669194014,16,0.20450000000000002,33.302428007125854,0.005691401293601184,0.027077231792423686,0.2089581716279513,36.33164381980896,0.0012332296656498987,0.0058671746706102845,0.9410428404808044
1,400,1,16,512,0.3312940045550389,0.24367358908227738,16,0.3249,63.190366983413696,0.006394004555038857,0.019300091360321014,0.36127861524711313,224.61496233940125,0.029984610692074254,0.09050755606744709,0.9224033355712891
1,400,4,4,16,0.41479300258735347,0.2975384505720742,16,0.2452,6.07831072807312,0.16959300258735346,0.408861773292904,0.3727564791616671,6.439564228057861,0.04203652342568637,0.10134337648773058,-0.4038306474685669
1,400,4,4,32,0.1172560570896477,0.18447598747413674,16,0.117,8.164790391921997,0.000256057089647696,0.0021837429639300293,0.15924794305014545,12.241563320159912,0.04199188596049774,0.35812125192298594,-0.0960240364074707
1,400,4,4,64,0.46987294357882986,0.10123252402348493,16,0.4515,12.757843971252441,0.018372943578829848,0.03910193985397554,0.4110747406737885,22.96166491508484,0.05879820290504134,0.12513638784391265,0.42496806383132935
