,epsilon,mu,epsilon_sim,mu_sim,distance_epsilon,distance_mu,time_sim,calibration_batches,ensemble_size
19,0.1905080620311071,0.7498583107261434,0.135,0.74,0.055508062031107086,0.009858310726143404,3.9485361576080322,50,2
20,0.1905080620311071,0.7498583107261434,0.1578,0.76,0.0327080620311071,0.010141689273856613,7.648427486419678,50,4
21,0.1905080620311071,0.7498583107261434,0.1275,0.64,0.06300806203110709,0.10985831072614338,4.150136470794678,100,1
22,0.1905080620311071,0.7498583107261434,0.13390000000000002,0.7000000000000001,0.056608062031107076,0.04985831072614333,8.088111639022827,100,2
23,0.1905080620311071,0.7498583107261434,0.13520000000000001,0.8200000000000001,0.05530806203110708,0.07014168927385667,15.504650354385376,100,4
24,0.1905080620311071,0.7498583107261434,0.13290000000000002,0.62,0.05760806203110708,0.1298583107261434,8.272586107254028,200,1
25,0.1905080620311071,0.7498583107261434,0.1681,0.7000000000000001,0.022408062031107095,0.04985831072614333,15.757185459136963,200,2
26,0.1905080620311071,0.7498583107261434,0.135,0.97,0.055508062031107086,0.22014168927385658,31.209561586380005,200,4
27,0.1905080620311071,0.7498583107261434,0.1708,0.75,0.019708062031107088,0.00014168927385660446,1.9877417087554932,50,1
28,0.1905080620311071,0.7498583107261434,0.17270000000000002,0.73,0.017808062031107075,0.019858310726143413,3.6870508193969727,50,2
29,0.1905080620311071,0.7498583107261434,0.16770000000000002,0.75,0.02280806203110708,0.00014168927385660446,8.213009119033813,50,4
30,0.1905080620311071,0.7498583107261434,0.1363,0.91,0.05420806203110709,0.16014168927385664,4.138791561126709,100,1
31,0.1905080620311071,0.7498583107261434,0.15380000000000002,0.72,0.036708062031107075,0.029858310726143422,8.213420629501343,100,2
32,0.1905080620311071,0.7498583107261434,0.12710000000000002,0.76,0.06340806203110708,0.010141689273856613,15.865864515304565,100,4
33,0.1905080620311071,0.7498583107261434,0.15410000000000001,0.55,0.03640806203110708,0.19985831072614335,8.405179738998413,200,1
34,0.1905080620311071,0.7498583107261434,0.1342,0.77,0.05630806203110708,0.020141689273856622,15.761879205703735,200,2
35,0.1905080620311071,0.7498583107261434,0.1505,0.59,0.0400080620311071,0.15985831072614343,31.61403775215149,200,4
36,0.1905080620311071,0.7498583107261434,0.1845,0.97,0.006008062031107098,0.22014168927385658,1.9648492336273193,50,1
37,0.1905080620311071,0.7498583107261434,0.1342,0.96,0.05630806203110708,0.21014168927385657,4.0440895557403564,50,2
38,0.1905080620311071,0.7498583107261434,0.13490000000000002,0.6900000000000001,0.055608062031107075,0.05985831072614334,8.949843883514404,50,4
39,0.1905080620311071,0.7498583107261434,0.1705,0.77,0.020008062031107082,0.020141689273856622,4.190297842025757,100,1
40,0.1905080620311071,0.7498583107261434,0.1564,0.65,0.034108062031107084,0.09985831072614337,8.011812925338745,100,2
41,0.1905080620311071,0.7498583107261434,0.1353,0.67,0.05520806203110709,0.07985831072614336,15.40121865272522,100,4
42,0.1905080620311071,0.7498583107261434,0.1335,0.63,0.05700806203110709,0.11985831072614339,8.481431722640991,200,1
43,0.1905080620311071,0.7498583107261434,0.14100000000000001,0.84,0.04950806203110708,0.09014168927385657,16.33697485923767,200,2
44,0.1905080620311071,0.7498583107261434,0.1335,0.91,0.05700806203110709,0.16014168927385664,32.57646179199219,200,4
45,0.1905080620311071,0.7498583107261434,0.136,0.74,0.054508062031107085,0.009858310726143404,1.9821317195892334,50,1
46,0.1905080620311071,0.7498583107261434,0.1673,0.73,0.02320806203110709,0.019858310726143413,4.140685319900513,50,2
47,0.1905080620311071,0.7498583107261434,0.1316,0.66,0.0589080620311071,0.08985831072614336,7.499049425125122,50,4
48,0.1905080620311071,0.7498583107261434,0.1524,0.56,0.03810806203110709,0.18985831072614334,4.1475629806518555,100,1
49,0.1905080620311071,0.7498583107261434,0.13340000000000002,0.68,0.057108062031107076,0.06985831072614335,7.7308430671691895,100,2
50,0.1905080620311071,0.7498583107261434,0.13620000000000002,0.59,0.05430806203110708,0.15985831072614343,16.241042613983154,100,4
51,0.1905080620311071,0.7498583107261434,0.1363,0.87,0.05420806203110709,0.1201416892738566,8.300910472869873,200,1
52,0.1905080620311071,0.7498583107261434,0.1391,0.86,0.051408062031107093,0.11014168927385659,16.05141854286194,200,2
53,0.1905080620311071,0.7498583107261434,0.133,0.84,0.05750806203110709,0.09014168927385657,30.48765730857849,200,4
54,0.1905080620311071,0.7498583107261434,0.14200000000000002,0.75,0.04850806203110708,0.00014168927385660446,2.1866793632507324,50,1
55,0.1905080620311071,0.7498583107261434,0.1545,0.98,0.036008062031107096,0.2301416892738566,3.8249592781066895,50,2
56,0.1905080620311071,0.7498583107261434,0.14450000000000002,0.77,0.04600806203110708,0.020141689273856622,7.769216060638428,50,4
57,0.1905080620311071,0.7498583107261434,0.1378,0.72,0.05270806203110709,0.029858310726143422,3.9726645946502686,100,1
58,0.1905080620311071,0.7498583107261434,0.157,0.75,0.033508062031107094,0.00014168927385660446,8.38370132446289,100,2
59,0.1905080620311071,0.7498583107261434,0.1297,0.77,0.060808062031107085,0.020141689273856622,15.734615087509155,100,4
60,0.1905080620311071,0.7498583107261434,0.13470000000000001,0.8300000000000001,0.05580806203110708,0.08014168927385668,8.930067300796509,200,1
61,0.1905080620311071,0.7498583107261434,0.1391,0.86,0.051408062031107093,0.11014168927385659,15.4938805103302,200,2
62,0.1905080620311071,0.7498583107261434,0.1331,0.8200000000000001,0.0574080620311071,0.07014168927385667,30.062590837478638,200,4
63,0.1905080620311071,0.7498583107261434,0.1544,0.5700000000000001,0.036108062031107085,0.17985831072614333,1.9453647136688232,50,1
64,0.1905080620311071,0.7498583107261434,0.1529,0.62,0.03760806203110709,0.1298583107261434,3.7106292247772217,50,2
65,0.1905080620311071,0.7498583107261434,0.1351,0.59,0.0554080620311071,0.15985831072614343,7.796087026596069,50,4
66,0.1905080620311071,0.7498583107261434,0.1363,0.97,0.05420806203110709,0.22014168927385658,4.231158018112183,100,1
67,0.1905080620311071,0.7498583107261434,0.16190000000000002,0.63,0.02860806203110708,0.11985831072614339,7.566765546798706,100,2
68,0.1905080620311071,0.7498583107261434,0.13570000000000002,0.6,0.05480806203110708,0.14985831072614342,15.439209461212158,100,4
69,0.1905080620311071,0.7498583107261434,0.138,0.8,0.05250806203110708,0.05014168927385665,8.081047534942627,200,1
70,0.1905080620311071,0.7498583107261434,0.1509,0.73,0.03960806203110709,0.019858310726143413,15.793264150619507,200,2
71,0.1905080620311071,0.7498583107261434,0.15,0.55,0.0405080620311071,0.19985831072614335,30.458288431167603,200,4
72,0.1905080620311071,0.7498583107261434,0.129,0.6,0.06150806203110709,0.14985831072614342,2.045093536376953,50,1
73,0.1905080620311071,0.7498583107261434,0.1721,0.76,0.018408062031107092,0.010141689273856613,4.478805780410767,50,2
74,0.1905080620311071,0.7498583107261434,0.1441,0.89,0.04640806203110709,0.14014168927385662,7.823992967605591,50,4
75,0.1905080620311071,0.7498583107261434,0.1426,0.55,0.04790806203110709,0.19985831072614335,4.380836486816406,100,1
76,0.1905080620311071,0.7498583107261434,0.1336,0.6,0.0569080620311071,0.14985831072614342,7.688961744308472,100,2
77,0.1905080620311071,0.7498583107261434,0.1492,0.6,0.041308062031107096,0.14985831072614342,15.26872730255127,100,4
78,0.1905080620311071,0.7498583107261434,0.168,0.76,0.022508062031107084,0.010141689273856613,8.115317106246948,200,1
79,0.1905080620311071,0.7498583107261434,0.1373,0.64,0.05320806203110709,0.10985831072614338,15.800771713256836,200,2
80,0.1905080620311071,0.7498583107261434,0.1406,0.8300000000000001,0.04990806203110709,0.08014168927385668,32.646597385406494,200,4
81,0.1905080620311071,0.7498583107261434,0.1648,0.65,0.025708062031107093,0.09985831072614337,2.404484272003174,50,1
82,0.1905080620311071,0.7498583107261434,0.1404,0.74,0.0501080620311071,0.009858310726143404,4.009711027145386,50,2
83,0.1905080620311071,0.7498583107261434,0.139,0.89,0.05150806203110708,0.14014168927385662,9.489758253097534,50,4
84,0.1905080620311071,0.7498583107261434,0.13290000000000002,0.79,0.05760806203110708,0.04014168927385664,5.314481258392334,100,1
85,0.1905080620311071,0.7498583107261434,0.17420000000000002,0.75,0.016308062031107073,0.00014168927385660446,9.89601469039917,100,2
86,0.1905080620311071,0.7498583107261434,0.1345,0.9,0.056008062031107086,0.15014168927385663,15.633981466293335,100,4
87,0.1905080620311071,0.7498583107261434,0.13390000000000002,0.62,0.056608062031107076,0.1298583107261434,8.29439926147461,200,1
88,0.1905080620311071,0.7498583107261434,0.1351,0.67,0.0554080620311071,0.07985831072614336,15.654412031173706,200,2
89,0.1905080620311071,0.7498583107261434,0.1298,0.78,0.060708062031107096,0.03014168927385663,31.89579677581787,200,4
90,0.1905080620311071,0.7498583107261434,0.14980000000000002,0.54,0.04070806203110708,0.20985831072614336,2.1133666038513184,50,1
91,0.1905080620311071,0.7498583107261434,0.1353,0.97,0.05520806203110709,0.22014168927385658,3.9427316188812256,50,2
92,0.1905080620311071,0.7498583107261434,0.14730000000000001,0.54,0.04320806203110708,0.20985831072614336,8.129053592681885,50,4
93,0.1905080620311071,0.7498583107261434,0.13390000000000002,0.89,0.056608062031107076,0.14014168927385662,4.096431493759155,100,1
94,0.1905080620311071,0.7498583107261434,0.1335,0.66,0.05700806203110709,0.08985831072614336,9.131853342056274,100,2
95,0.1905080620311071,0.7498583107261434,0.1497,0.61,0.040808062031107095,0.1398583107261434,15.401647329330444,100,4
96,0.1905080620311071,0.7498583107261434,0.1419,0.84,0.0486080620311071,0.09014168927385657,8.086380243301392,200,1
97,0.1905080620311071,0.7498583107261434,0.1356,0.78,0.0549080620311071,0.03014168927385663,15.474334001541138,200,2
98,0.1905080620311071,0.7498583107261434,0.13290000000000002,0.62,0.05760806203110708,0.1298583107261434,30.957935333251953,200,4
99,0.1905080620311071,0.7498583107261434,0.1559,1.0,0.034608062031107084,0.2501416892738566,2.0594756603240967,50,1
100,0.1905080620311071,0.7498583107261434,0.1786,0.36,0.011908062031107086,0.3898583107261434,3.815877914428711,50,2
101,0.1905080620311071,0.7498583107261434,0.1514,0.6900000000000001,0.03910806203110709,0.05985831072614334,7.723239898681641,50,4
102,0.1905080620311071,0.7498583107261434,0.1656,0.88,0.024908062031107098,0.1301416892738566,4.064433813095093,100,1
103,0.1905080620311071,0.7498583107261434,0.158,0.68,0.03250806203110709,0.06985831072614335,7.783065319061279,100,2
104,0.1905080620311071,0.7498583107261434,0.13570000000000002,0.89,0.05480806203110708,0.14014168927385662,15.60542893409729,100,4
105,0.1905080620311071,0.7498583107261434,0.1408,0.87,0.049708062031107086,0.1201416892738566,9.0919029712677,200,1
106,0.1905080620311071,0.7498583107261434,0.1315,0.85,0.05900806203110709,0.10014168927385658,16.179978370666504,200,2
107,0.1905080620311071,0.7498583107261434,0.1369,0.63,0.0536080620311071,0.11985831072614339,31.144038915634155,200,4
108,0.1905080620311071,0.7498583107261434,0.1364,0.91,0.0541080620311071,0.16014168927385664,1.992403268814087,50,1
109,0.1905080620311071,0.7498583107261434,0.1521,0.73,0.03840806203110708,0.019858310726143413,3.8910374641418457,50,2
110,0.1905080620311071,0.7498583107261434,0.13340000000000002,0.6900000000000001,0.057108062031107076,0.05985831072614334,7.998953819274902,50,4
111,0.1905080620311071,0.7498583107261434,0.13540000000000002,0.8200000000000001,0.055108062031107075,0.07014168927385667,3.951815128326416,100,1
112,0.1905080620311071,0.7498583107261434,0.1406,0.8300000000000001,0.04990806203110709,0.08014168927385668,7.916613340377808,100,2
113,0.1905080620311071,0.7498583107261434,0.1656,0.88,0.024908062031107098,0.1301416892738566,16.767019510269165,100,4
114,0.1905080620311071,0.7498583107261434,0.1449,0.5,0.045608062031107094,0.2498583107261434,8.306416511535645,200,1
115,0.1905080620311071,0.7498583107261434,0.13570000000000002,0.6,0.05480806203110708,0.14985831072614342,15.710080623626709,200,2
116,0.1905080620311071,0.7498583107261434,0.15460000000000002,0.59,0.03590806203110708,0.15985831072614343,31.278293132781982,200,4
117,0.1905080620311071,0.7498583107261434,0.15460000000000002,0.59,0.03590806203110708,0.15985831072614343,2.0385477542877197,50,1
118,0.1905080620311071,0.7498583107261434,0.1458,0.6900000000000001,0.04470806203110708,0.05985831072614334,3.8216402530670166,50,2
119,0.1905080620311071,0.7498583107261434,0.1418,0.84,0.048708062031107086,0.09014168927385657,7.851003408432007,50,4
120,0.1905080620311071,0.7498583107261434,0.13470000000000001,0.61,0.05580806203110708,0.1398583107261434,4.14960241317749,100,1
121,0.1905080620311071,0.7498583107261434,0.16670000000000001,0.78,0.02380806203110708,0.03014168927385663,8.200420618057251,100,2
122,0.1905080620311071,0.7498583107261434,0.1582,0.77,0.03230806203110709,0.020141689273856622,15.775537967681885,100,4
123,0.1905080620311071,0.7498583107261434,0.1303,0.8200000000000001,0.060208062031107096,0.07014168927385667,8.19483470916748,200,1
124,0.1905080620311071,0.7498583107261434,0.12990000000000002,0.75,0.06060806203110708,0.00014168927385660446,17.423230409622192,200,2
125,0.1905080620311071,0.7498583107261434,0.1451,0.49,0.04540806203110709,0.2598583107261434,31.897224187850952,200,4
126,0.1905080620311071,0.7498583107261434,0.1716,0.68,0.018908062031107092,0.06985831072614335,2.0764360427856445,50,1
127,0.1905080620311071,0.7498583107261434,0.1552,0.77,0.03530806203110709,0.020141689273856622,3.7783875465393066,50,2
128,0.1905080620311071,0.7498583107261434,0.14930000000000002,0.52,0.04120806203110708,0.22985831072614338,7.715525150299072,50,4
129,0.1905080620311071,0.7498583107261434,0.13340000000000002,0.68,0.057108062031107076,0.06985831072614335,4.079420566558838,100,1
130,0.1905080620311071,0.7498583107261434,0.1365,0.74,0.054008062031107085,0.009858310726143404,7.7698211669921875,100,2
131,0.1905080620311071,0.7498583107261434,0.17350000000000002,0.73,0.01700806203110708,0.019858310726143413,16.289111137390137,100,4
132,0.1905080620311071,0.7498583107261434,0.136,0.59,0.054508062031107085,0.15985831072614343,9.011946201324463,200,1
133,0.1905080620311071,0.7498583107261434,0.1521,0.55,0.03840806203110708,0.19985831072614335,16.827033042907715,200,2
134,0.1905080620311071,0.7498583107261434,0.13820000000000002,0.9400000000000001,0.05230806203110708,0.19014168927385666,30.702472686767578,200,4
135,0.1905080620311071,0.7498583107261434,0.1529,0.67,0.03760806203110709,0.07985831072614336,2.0424599647521973,50,1
136,0.1905080620311071,0.7498583107261434,0.1555,0.53,0.035008062031107096,0.21985831072614337,3.97300124168396,50,2
137,0.1905080620311071,0.7498583107261434,0.1477,0.61,0.0428080620311071,0.1398583107261434,7.87001371383667,50,4
138,0.1905080620311071,0.7498583107261434,0.1469,0.6,0.04360806203110709,0.14985831072614342,4.102019786834717,100,1
139,0.1905080620311071,0.7498583107261434,0.1378,0.72,0.05270806203110709,0.029858310726143422,8.000823020935059,100,2
140,0.1905080620311071,0.7498583107261434,0.1308,0.78,0.059708062031107095,0.03014168927385663,15.178340673446655,100,4
141,0.1905080620311071,0.7498583107261434,0.1525,0.61,0.0380080620311071,0.1398583107261434,8.408164978027344,200,1
142,0.1905080620311071,0.7498583107261434,0.13190000000000002,0.79,0.05860806203110708,0.04014168927385664,15.953859567642212,200,2
143,0.1905080620311071,0.7498583107261434,0.1489,0.55,0.04160806203110709,0.19985831072614335,31.294353485107422,200,4
144,0.1905080620311071,0.7498583107261434,0.1369,0.92,0.0536080620311071,0.17014168927385664,2.082085609436035,50,1
145,0.1905080620311071,0.7498583107261434,0.135,0.77,0.055508062031107086,0.020141689273856622,3.8487510681152344,50,2
146,0.1905080620311071,0.7498583107261434,0.1443,0.53,0.04620806203110708,0.21985831072614337,7.693761110305786,50,4
147,0.1905080620311071,0.7498583107261434,0.1401,0.86,0.05040806203110709,0.11014168927385659,4.344238042831421,100,1
148,0.1905080620311071,0.7498583107261434,0.1373,0.8300000000000001,0.05320806203110709,0.08014168927385668,8.870786905288696,100,2
149,0.1905080620311071,0.7498583107261434,0.15,0.6,0.0405080620311071,0.14985831072614342,15.43095850944519,100,4
150,0.1905080620311071,0.7498583107261434,0.1391,0.7000000000000001,0.051408062031107093,0.04985831072614333,9.264019250869751,200,1
151,0.1905080620311071,0.7498583107261434,0.1363,0.87,0.05420806203110709,0.1201416892738566,16.114588022232056,200,2
152,0.1905080620311071,0.7498583107261434,0.138,0.8,0.05250806203110708,0.05014168927385665,32.927424907684326,200,4
153,0.1905080620311071,0.7498583107261434,0.1507,0.66,0.039808062031107094,0.08985831072614336,1.9791924953460693,50,1
154,0.1905080620311071,0.7498583107261434,0.1348,0.85,0.05570806203110709,0.10014168927385658,4.0226356983184814,50,2
155,0.1905080620311071,0.7498583107261434,0.1422,0.9400000000000001,0.0483080620311071,0.19014168927385666,8.026862621307373,50,4
156,0.1905080620311071,0.7498583107261434,0.13140000000000002,0.79,0.05910806203110708,0.04014168927385664,4.290097951889038,100,1
157,0.1905080620311071,0.7498583107261434,0.139,0.89,0.05150806203110708,0.14014168927385662,8.293841361999512,100,2
158,0.1905080620311071,0.7498583107261434,0.1525,0.61,0.0380080620311071,0.1398583107261434,15.785207271575928,100,4
159,0.1905080620311071,0.7498583107261434,0.15180000000000002,0.73,0.03870806203110708,0.019858310726143413,8.990229845046997,200,1
160,0.1905080620311071,0.7498583107261434,0.15,0.55,0.0405080620311071,0.19985831072614335,16.303793907165527,200,2
161,0.1905080620311071,0.7498583107261434,0.1534,0.56,0.037108062031107086,0.18985831072614334,33.84259533882141,200,4
162,0.1905080620311071,0.7498583107261434,0.1607,0.73,0.029808062031107085,0.019858310726143413,2.2174832820892334,50,1
163,0.1905080620311071,0.7498583107261434,0.1603,0.72,0.030208062031107097,0.029858310726143422,3.977259397506714,50,2
164,0.1905080620311071,0.7498583107261434,0.1432,0.9500000000000001,0.0473080620311071,0.20014168927385667,7.554293870925903,50,4
165,0.1905080620311071,0.7498583107261434,0.1288,0.75,0.0617080620311071,0.00014168927385660446,4.141969203948975,100,1
166,0.1905080620311071,0.7498583107261434,0.1328,0.8300000000000001,0.057708062031107094,0.08014168927385668,7.84600305557251,100,2
167,0.1905080620311071,0.7498583107261434,0.13290000000000002,0.9,0.05760806203110708,0.15014168927385663,16.282020092010498,100,4
168,0.1905080620311071,0.7498583107261434,0.1338,0.65,0.05670806203110709,0.09985831072614337,9.125417709350586,200,1
169,0.1905080620311071,0.7498583107261434,0.13720000000000002,0.93,0.05330806203110708,0.18014168927385665,15.974707841873169,200,2
170,0.1905080620311071,0.7498583107261434,0.1379,0.8200000000000001,0.0526080620311071,0.07014168927385667,31.48871874809265,200,4
171,0.1905080620311071,0.7498583107261434,0.154,0.96,0.0365080620311071,0.21014168927385657,2.3618674278259277,50,1
172,0.1905080620311071,0.7498583107261434,0.15280000000000002,0.53,0.037708062031107076,0.21985831072614337,4.99427342414856,50,2
173,0.1905080620311071,0.7498583107261434,0.1373,0.8300000000000001,0.05320806203110709,0.08014168927385668,8.303539991378784,50,4
174,0.1905080620311071,0.7498583107261434,0.1708,0.75,0.019708062031107088,0.00014168927385660446,4.077303171157837,100,1
175,0.1905080620311071,0.7498583107261434,0.127,0.63,0.0635080620311071,0.11985831072614339,8.11545705795288,100,2
176,0.1905080620311071,0.7498583107261434,0.1399,0.87,0.0506080620311071,0.1201416892738566,15.06275200843811,100,4
177,0.1905080620311071,0.7498583107261434,0.15180000000000002,0.5700000000000001,0.03870806203110708,0.17985831072614333,8.693888664245605,200,1
178,0.1905080620311071,0.7498583107261434,0.136,0.93,0.054508062031107085,0.18014168927385665,15.637085914611816,200,2
179,0.1905080620311071,0.7498583107261434,0.1305,0.76,0.06000806203110709,0.010141689273856613,31.558526515960693,200,4
180,0.1905080620311071,0.7498583107261434,0.14070000000000002,0.8200000000000001,0.049808062031107075,0.07014168927385667,2.008233070373535,50,1
181,0.1905080620311071,0.7498583107261434,0.14120000000000002,0.88,0.049308062031107075,0.1301416892738566,3.9584248065948486,50,2
182,0.1905080620311071,0.7498583107261434,0.13340000000000002,0.63,0.057108062031107076,0.11985831072614339,7.635702610015869,50,4
183,0.1905080620311071,0.7498583107261434,0.1333,0.85,0.05720806203110709,0.10014168927385658,4.074244260787964,100,1
184,0.1905080620311071,0.7498583107261434,0.15610000000000002,0.56,0.03440806203110708,0.18985831072614334,7.886112928390503,100,2
185,0.1905080620311071,0.7498583107261434,0.1257,0.76,0.06480806203110709,0.010141689273856613,15.495267391204834,100,4
186,0.1905080620311071,0.7498583107261434,0.13820000000000002,0.7000000000000001,0.05230806203110708,0.04985831072614333,8.526686429977417,200,1
187,0.1905080620311071,0.7498583107261434,0.1348,0.74,0.05570806203110709,0.009858310726143404,16.16962504386902,200,2
188,0.1905080620311071,0.7498583107261434,0.1637,0.68,0.026808062031107083,0.06985831072614335,31.988215684890747,200,4
189,0.1905080620311071,0.7498583107261434,0.1307,0.87,0.059808062031107084,0.1201416892738566,2.0437002182006836,50,1
190,0.1905080620311071,0.7498583107261434,0.16060000000000002,0.9400000000000001,0.029908062031107074,0.19014168927385666,4.956455707550049,50,2
191,0.1905080620311071,0.7498583107261434,0.13470000000000001,0.9,0.05580806203110708,0.15014168927385663,8.491429805755615,50,4
192,0.1905080620311071,0.7498583107261434,0.1385,0.72,0.05200806203110708,0.029858310726143422,3.9273054599761963,100,1
193,0.1905080620311071,0.7498583107261434,0.13520000000000001,0.92,0.05530806203110708,0.17014168927385664,7.842007875442505,100,2
194,0.1905080620311071,0.7498583107261434,0.1373,0.64,0.05320806203110709,0.10985831072614338,16.073277950286865,100,4
195,0.1905080620311071,0.7498583107261434,0.1511,0.58,0.03940806203110708,0.16985831072614344,8.470734119415283,200,1
196,0.1905080620311071,0.7498583107261434,0.1348,0.74,0.05570806203110709,0.009858310726143404,15.760192632675171,200,2
197,0.1905080620311071,0.7498583107261434,0.13190000000000002,0.84,0.05860806203110708,0.09014168927385657,31.14451789855957,200,4
198,0.1905080620311071,0.7498583107261434,0.1317,0.65,0.05880806203110708,0.09985831072614337,2.105701446533203,50,1
199,0.1905080620311071,0.7498583107261434,0.1361,0.97,0.054408062031107096,0.22014168927385658,4.345695495605469,50,2
200,0.1905080620311071,0.7498583107261434,0.1636,0.75,0.0269080620311071,0.00014168927385660446,8.222688913345337,50,4
201,0.1905080620311071,0.7498583107261434,0.1353,0.97,0.05520806203110709,0.22014168927385658,4.177112579345703,100,1
202,0.1905080620311071,0.7498583107261434,0.16670000000000001,0.78,0.02380806203110708,0.03014168927385663,7.9794020652771,100,2
203,0.1905080620311071,0.7498583107261434,0.15280000000000002,0.76,0.037708062031107076,0.010141689273856613,15.308115005493164,100,4
204,0.1905080620311071,0.7498583107261434,0.13190000000000002,0.84,0.05860806203110708,0.09014168927385657,8.335943222045898,200,1
205,0.1905080620311071,0.7498583107261434,0.1343,0.8300000000000001,0.05620806203110709,0.08014168927385668,16.68166422843933,200,2
206,0.1905080620311071,0.7498583107261434,0.16590000000000002,0.73,0.024608062031107075,0.019858310726143413,32.35632395744324,200,4
207,0.1905080620311071,0.7498583107261434,0.1323,0.98,0.058208062031107094,0.2301416892738566,2.3488190174102783,50,1
208,0.1905080620311071,0.7498583107261434,0.13390000000000002,0.86,0.056608062031107076,0.11014168927385659,4.967095851898193,50,2
209,0.1905080620311071,0.7498583107261434,0.13290000000000002,0.62,0.05760806203110708,0.1298583107261434,8.401139497756958,50,4
210,0.1905080620311071,0.7498583107261434,0.1558,0.25,0.0347080620311071,0.4998583107261434,3.9838733673095703,100,1
211,0.1905080620311071,0.7498583107261434,0.129,0.65,0.06150806203110709,0.09985831072614337,8.33532190322876,100,2
212,0.1905080620311071,0.7498583107261434,0.1375,0.8200000000000001,0.053008062031107084,0.07014168927385667,15.60921573638916,100,4
213,0.1905080620311071,0.7498583107261434,0.14020000000000002,0.85,0.050308062031107076,0.10014168927385658,8.99573016166687,200,1
214,0.1905080620311071,0.7498583107261434,0.13340000000000002,0.63,0.057108062031107076,0.11985831072614339,16.611746788024902,200,2
215,0.1905080620311071,0.7498583107261434,0.13520000000000001,0.92,0.05530806203110708,0.17014168927385664,31.386765241622925,200,4
216,0.1905080620311071,0.7498583107261434,0.139,0.89,0.05150806203110708,0.14014168927385662,2.2091805934906006,50,1
217,0.1905080620311071,0.7498583107261434,0.1288,0.75,0.0617080620311071,0.00014168927385660446,4.162657260894775,50,2
218,0.1905080620311071,0.7498583107261434,0.1492,0.6,0.041308062031107096,0.14985831072614342,7.69256329536438,50,4
219,0.1905080620311071,0.7498583107261434,0.1481,0.6,0.042408062031107085,0.14985831072614342,4.113439559936523,100,1
220,0.1905080620311071,0.7498583107261434,0.1527,0.73,0.03780806203110709,0.019858310726143413,7.784799098968506,100,2
221,0.1905080620311071,0.7498583107261434,0.1451,0.49,0.04540806203110709,0.2598583107261434,15.061691284179688,100,4
222,0.1905080620311071,0.7498583107261434,0.13190000000000002,0.84,0.05860806203110708,0.09014168927385657,8.216972827911377,200,1
223,0.1905080620311071,0.7498583107261434,0.13620000000000002,0.72,0.05430806203110708,0.029858310726143422,16.114927291870117,200,2
224,0.1905080620311071,0.7498583107261434,0.1656,0.71,0.024908062031107098,0.03985831072614343,30.607877731323242,200,4
225,0.1905080620311071,0.7498583107261434,0.1658,0.78,0.024708062031107092,0.03014168927385663,2.0026848316192627,50,1
226,0.1905080620311071,0.7498583107261434,0.1312,0.97,0.059308062031107084,0.22014168927385658,3.782248020172119,50,2
