N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,20,0.5657761545053444,0.6690612391884058,-0.9820733070373535,2.8013415336608887,50,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.21338123115406848,0.050277367439720666
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,40,0.56918200942629,0.6330973363872119,-3.0217981338500977,38.26423764228821,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.21678708607501418,0.08624127024091455
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,10,0.5686641182917177,0.6465448637603897,-2.0404844284057617,3.581129550933838,78,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.21626919494044183,0.07279374286773677
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,20,0.5764711192256161,0.6490337151441876,-0.13457787036895752,43.63709759712219,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.22407619587434024,0.07030489148393881
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,40,0.5808857964928094,0.6592234634880724,0.1613134741783142,40.59894037246704,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2284908731415335,0.06011514314005406
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,10,0.5904656999897201,0.6763593709190411,0.3333233594894409,44.19727683067322,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23807077663844423,0.04297923570908535
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,20,0.5944330076915458,0.6908744281188927,0.6978888511657715,39.75697207450867,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24203808434026997,0.028464178509233773
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,40,0.5960917097756208,0.7011609830300793,0.6229106187820435,37.5480637550354,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2436967864243449,0.018177623598047088
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,10,0.5900548246541645,0.6813983235310245,0.3796426057815552,42.72952485084534,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2376599013028886,0.03794028309710196
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,20,0.595455717380931,0.7059112627635987,0.7356065511703491,41.21647810935974,801,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24306079402965508,0.013427343864527708
