,real_epsilon,epsilon0,epsilon_torch,epsilon_scipy,mu,rho,N,T,edge_per_t,epochs,time,distance_torch_real,distance_scipy_real
66,0.9071550403745238,0.21153936474206958,0.664628770477932,1.0,0.2511286252560352,10,10000,100,5,260,0.07337594032287598,0.24252626989659176,0.09284495962547623
67,0.49916699570782286,0.9125344989236902,0.9041973314145854,0.5414599541056553,0.10807532819404075,10,10000,398,5,11,0.005149364471435547,0.4050303357067625,0.042292958397832425
68,0.07325544078572976,0.833982016940122,0.25573834387647415,0.017075511460685425,0.12784812534744894,10,10000,1584,5,296,0.1926279067993164,0.18248290309074439,0.05617992932504434
69,0.5176179897635931,0.5726099743139589,0.5957723599312088,0.5921086854529681,0.4085856577127218,10,10000,6309,5,23,0.035071611404418945,0.07815437016761573,0.07449069568937505
70,0.3611975444059824,0.13104121739538832,0.3713235823117597,0.41911448876101715,0.8117609224693532,10,10000,25118,5,170,0.3032803535461426,0.010126037905777319,0.05791694435503475
71,0.7464343075317352,0.18523921278594124,0.44663966871029653,0.9023867056483886,0.3441342053531443,10,10000,100000,5,185,0.6118321418762207,0.2997946388214387,0.1559523981166534
72,0.5270037560208974,0.3081918193304778,0.5346128114565574,0.6375139505433662,0.6152689840912496,10,100,100,10,138,0.050641775131225586,0.007609055435659928,0.1105101945224688
73,0.11627352464029272,0.3807790888866426,0.214070296591541,0.10122301745874433,0.9575669535633459,10,100,398,10,104,0.05320262908935547,0.09779677195124828,0.015050507181548392
74,0.47164912578237983,0.06920199426153839,0.07593912420216654,0.5764131072118891,0.022316044262946422,10,100,1584,10,11,0.010807991027832031,0.3957100015802133,0.10476398142950927
75,0.8115827230702992,0.9626582782114989,0.9660761205943338,1.0,0.2193226915148725,10,100,6309,10,11,0.025945186614990234,0.15449339752403457,0.18841727692970078
76,0.2264625073483042,0.18691686987689748,0.24132988579101824,0.24013321246795058,0.3190143736305351,10,100,25118,10,44,0.11247706413269043,0.014867378442714047,0.013670705119646381
77,0.23988819137312245,0.18722609191066464,0.24666899472748738,0.24681489953841698,0.06093273955423806,10,100,100000,10,47,0.23008298873901367,0.006780803354364928,0.006926708165294532
78,0.7056699766480614,0.45146673719323593,0.6550737133087362,0.7884591643219268,0.7342529579641246,10,251,100,10,121,0.03804159164428711,0.05059626333932521,0.08278918767386534
79,0.5882121047551426,0.9663068829882159,0.9628850249409129,0.6774554187875735,0.2503661491177225,10,251,398,10,11,0.008390665054321289,0.37467292018577025,0.08924331403243091
80,0.6251946341059587,0.2368899602520338,0.5698132121444714,0.6680078867175767,0.9979693748228139,10,251,1584,10,195,0.1428217887878418,0.05538142196148721,0.04281325261161806
81,0.023581252534844444,0.5561020502202991,0.227831888618857,0.0,0.33085461894686774,10,251,6309,10,183,0.2924480438232422,0.20425063608401256,0.023581252534844444
82,0.9428880490972362,0.9302791062713153,0.936462407568607,1.0,0.7276946842040976,10,251,25118,10,11,0.032018184661865234,0.0064256415286292334,0.057111950902763775
83,0.7767531472414948,0.0634209012871817,0.06963603289810363,1.0,0.5381967727706362,10,251,100000,10,11,0.05786943435668945,0.7071171143433912,0.2232468527585052
84,0.06959633778232954,0.4099741102935577,0.20830214398210845,0.011526552160530428,0.3893430707320945,10,630,100,10,123,0.038735389709472656,0.1387058061997789,0.05806978562179911
85,0.24383238566681598,0.1509812062536784,0.24637389758564623,0.25800108294382207,0.4563106116619826,10,630,398,10,76,0.03322100639343262,0.002541511918830258,0.014168697277006093
86,0.1114142192383264,0.28340644577375074,0.1777494555598941,0.0875896810664747,0.18722659596951585,10,630,1584,10,74,0.05835127830505371,0.06633523632156771,0.023824538171851692
87,0.9926230379914014,0.5575739436054831,0.7231049449698495,1.0,0.7728782932268229,10,630,6309,10,103,0.1274428367614746,0.26951809302155194,0.007376962008598609
88,0.27261606347282596,0.572310691782153,0.4582702441236277,0.45782147302490417,0.38376519334326054,10,630,25118,10,64,0.14673781394958496,0.18565418065080175,0.1852054095520782
89,0.8564618190345702,0.5918355301471514,0.7336090000037722,1.0,0.678796573661634,10,630,100000,10,90,0.44135260581970215,0.12285281903079803,0.1435381809654298
90,0.5200203545369827,0.6614674568838589,0.5457008686925969,0.542175008986574,0.32042486245287227,10,1584,100,10,68,0.02135777473449707,0.02568051415561423,0.022154654449591304
91,0.3623778402549721,0.6675162400603792,0.4223073744572355,0.38656152011160483,0.22452262006907953,10,1584,398,10,134,0.056365966796875,0.05992953420226338,0.024183679856632723
92,0.1960930864886402,0.936876466262963,0.9306807579584742,0.19925768932849838,0.8055520176337033,10,1584,1584,10,11,0.008854150772094727,0.734587671469834,0.0031646028398581716
93,0.35929495886960694,0.8257057727647734,0.4743968218625663,0.45402630266490346,0.4916569973933518,10,1584,6309,10,188,0.2243344783782959,0.11510186299295938,0.09473134379529652
94,0.8873562069487083,0.7216037763471344,0.8195603850900374,1.0,0.710958982286648,10,1584,25118,10,70,0.16882562637329102,0.06779582185867095,0.11264379305129169
95,0.0057693524501362115,0.5083187928608243,0.21552811643706773,0.0,0.040798852362991966,10,1584,100000,10,167,0.8221590518951416,0.20975876398693152,0.0057693524501362115
96,0.7811412023732449,0.2972026335118303,0.6491895502918366,0.8372972137590093,0.8269369376299963,10,3981,100,10,202,0.06224822998046875,0.13195165208140835,0.056156011385764426
97,0.562129541428309,0.6110229325792348,0.6013630246025601,0.600676848740997,0.0011544045717406526,10,3981,398,10,18,0.008397817611694336,0.03923348317425113,0.03854730731268807
98,0.35865188027412387,0.18357781207398716,0.3613611235665508,0.3876937471685585,0.7304404940123472,10,3981,1584,10,119,0.08427977561950684,0.002709243292426944,0.02904186689443461
99,0.12291213680447344,0.814500682922953,0.27848557101926996,0.10264956156661642,0.9683114279761008,10,3981,6309,10,278,0.34157609939575195,0.15557343421479652,0.020262575237857017
100,0.6915920169619663,0.6852410665025539,0.7768172052977617,0.8256179743669171,0.8620223344475247,10,3981,25118,10,62,0.14539003372192383,0.0852251883357954,0.13402595740495082
101,0.01549245075643424,0.48981504123303066,0.21297046203027792,0.0,0.26079909644090404,10,3981,100000,10,160,0.7989528179168701,0.19747801127384368,0.01549245075643424
102,0.7802768947375385,0.06966104955887098,0.0764438821125794,0.8707309834645035,0.2971750133360255,10,10000,100,10,11,0.0038237571716308594,0.7038330126249591,0.09045408872696503
103,0.6014263667896074,0.056231275991927454,0.06179406895363448,0.648443563743449,0.24213796957676903,10,10000,398,10,11,0.005544185638427734,0.5396322978359729,0.047017196953841656
104,0.4554583632362984,0.699726643357623,0.511698955779043,0.49449409215845663,0.43068365790809526,10,10000,1584,10,106,0.07894730567932129,0.056240592542744605,0.03903572892215823
105,0.9102948322230395,0.8555231956256649,0.8874482423470008,1.0,0.4677363645000193,10,10000,6309,10,31,0.04699063301086426,0.022846589876038714,0.08970516777696047
106,0.7450034958470105,0.12000255877250288,0.43008698215950514,0.8787310910705771,0.5015739127969292,10,10000,25118,10,235,0.5440833568572998,0.3149165136875054,0.1337275952235666
107,0.0555791054854361,0.6767573226034546,0.2513146240715596,0.00010929718431562595,0.6227845331075601,10,10000,100000,10,227,1.2088992595672607,0.19573551858612348,0.05546980830112047
108,0.8311112738655638,0.0779229545774981,0.08543561724387475,0.8601282542086137,0.1780249864537059,16,100,100,1,11,0.0032753944396972656,0.7456756566216891,0.029016980343049892
109,0.002854821128769114,0.9335283140305367,0.9270296302360312,0.0,0.7574180978877638,16,100,398,1,11,0.003236055374145508,0.9241748091072621,0.002854821128769114
110,0.020345944736766097,0.6596062216600099,0.2370543645721625,0.0,0.3721640143674989,16,100,1584,1,224,0.08858728408813477,0.2167084198353964,0.020345944736766097
111,0.23801525080788422,0.6256650952640183,0.3608746366133333,0.25387272001770356,0.958237569869528,16,100,6309,1,147,0.0888373851776123,0.12285938580544908,0.01585746920981934
112,0.6445712811765819,0.011220115837743627,0.012388851771553485,0.7006068574399185,0.34611021552519794,16,100,25118,1,11,0.014034271240234375,0.6321824294050284,0.05603557626333655
113,0.624387725934405,0.9821188860856664,0.9802697193044434,0.6618236861999031,0.954205411556741,16,100,100000,1,11,0.020484447479248047,0.35588199337003845,0.037435960265498114
114,0.8758221187288083,0.4263814011942971,0.653497674382045,0.8476632073437409,0.20398723852137224,16,251,100,1,134,0.035454750061035156,0.22232444434676335,0.02815891138506743
115,0.9738183894487579,0.20980341593171448,0.5985378955499379,1.0,0.2781295342538015,16,251,398,1,238,0.06596755981445312,0.37528049389882,0.02618161055124213
116,0.36104114583622526,0.6029765022248154,0.4011745674068991,0.37125366158107215,0.08256128149111552,16,251,1584,1,111,0.04446125030517578,0.040133421570673844,0.010212515744846884
117,0.8708631349996785,0.20652122900959813,0.49088229572903425,0.9487570727139188,0.5959203197178288,16,251,6309,1,200,0.11765599250793457,0.37998083927064424,0.07789393771424036
118,0.7997788711865946,0.3262179777139925,0.5871339748263043,0.8447965688986953,0.04282480524848675,16,251,25118,1,163,0.20085978507995605,0.21264489636029038,0.045017697712100624
119,0.04723857462797576,0.5133403868136117,0.2317013241094529,0.042801745651243873,0.26425383567563976,16,251,100000,1,160,0.2912321090698242,0.18446274948147715,0.004436828976731887
120,0.8851774572383463,0.445914122369938,0.6996585691955436,1.0,0.11874058791714648,16,630,100,1,146,0.039487361907958984,0.1855188880428027,0.11482254276165371
121,0.8035534771384704,0.6090869160300313,0.7437798275418005,0.8263903669102587,0.5295778213812505,16,630,398,1,84,0.02373051643371582,0.059773649596669864,0.022836889771788327
122,0.15523456853474338,0.8677630676248784,0.28699085448914863,0.15500151481254637,0.7299010049340741,16,630,1584,1,297,0.11740684509277344,0.13175628595440525,0.00023305372219700748
123,0.6092912993617967,0.6706103227994515,0.6399541721771672,0.6451335902368476,0.9401790923441967,16,630,6309,1,26,0.016849994659423828,0.0306628728153705,0.035842290875050864
124,0.9620267858762956,0.7486342718463089,0.8348271434211125,1.0,0.5325078527337552,16,630,25118,1,64,0.0799109935760498,0.12719964245518312,0.03797321412370436
125,0.21648525278643793,0.8272906862044916,0.3365184557300463,0.20453331502015512,0.7085189168893741,16,630,100000,1,239,0.42928361892700195,0.12003320294360836,0.01195193776628281
