,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.33590000000000003,0.005900000000000016,1.0,5,42.64158511161804,0.33,0.6799999999999999,200,400,32,1,400
1,0.18000000000000002,0.09000000000000002,1.0,40,7.641706228256226,0.09,0.04,50,400,16,1,200
2,0.45370000000000005,0.04370000000000002,0.1,20,10.929248809814453,0.41000000000000003,0.6,200,400,16,1,100
3,0.1577,0.05230000000000001,1.0,40,3.51741886138916,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.43670000000000003,0.013299999999999979,0.1,40,3.9560704231262207,0.45,0.27999999999999997,50,400,2,1,100
5,0.027600000000000003,0.017600000000000005,0.1,10,161.74116802215576,0.01,0.4399999999999999,400,200,8,1,800
6,0.1341,0.035900000000000015,10.0,40,51.28347587585449,0.17,0.8399999999999999,100,100,1,1,800
7,0.39480000000000004,0.06480000000000002,0.1,40,21.66335415840149,0.33,0.27999999999999997,400,200,1,1,100
8,0.1771,0.007099999999999995,0.1,20,4.371975898742676,0.17,0.9199999999999999,50,400,2,1,100
9,0.2363,0.02629999999999999,10.0,5,11.366011142730713,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.1855,0.1355,1.0,20,14.651508092880249,0.05,0.35999999999999993,50,50,8,1,400
11,0.0056,0.0044,0.1,10,21.09632635116577,0.01,0.7599999999999999,200,100,32,1,200
12,0.32220000000000004,0.032200000000000006,0.1,10,6.537001609802246,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.1797,0.03030000000000002,10.0,5,12.599384546279907,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.3185,0.02849999999999997,0.1,40,21.580673456192017,0.29000000000000004,0.12,400,100,4,1,100
15,0.1985,0.01150000000000001,1.0,20,13.10714864730835,0.21000000000000002,0.6,100,200,1,1,200
16,0.10700000000000001,0.017000000000000015,10.0,10,23.79959988594055,0.09,0.9199999999999999,100,50,1,1,400
17,0.3451,0.09510000000000002,0.1,5,85.40806126594543,0.25,0.6799999999999999,400,200,32,1,400
18,0.25070000000000003,0.040700000000000014,1.0,10,21.32594394683838,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.3262,0.036199999999999954,1.0,10,48.93765926361084,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.1173,0.012700000000000003,1.0,20,13.813303470611572,0.13,0.6799999999999999,100,100,4,1,200
21,0.0368,0.026799999999999997,10.0,10,166.62830781936646,0.01,0.19999999999999998,400,200,4,1,800
22,0.4026,0.03260000000000002,10.0,10,87.13492727279663,0.37,0.27999999999999997,200,50,2,1,800
23,0.1199,0.17010000000000003,1.0,5,4.396974086761475,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.1774,0.00739999999999999,0.1,40,7.536851406097412,0.17,0.27999999999999997,50,200,2,1,200
25,0.154,0.05600000000000002,1.0,20,11.912601470947266,0.21000000000000002,0.6,200,100,1,1,100
26,0.3356,0.07440000000000002,10.0,10,6.892719030380249,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2677,0.057699999999999974,1.0,40,43.823896646499634,0.21000000000000002,0.6,400,100,4,1,200
28,0.3714,0.03860000000000002,0.1,40,21.391669273376465,0.41000000000000003,0.04,400,200,16,1,100
29,0.4737,0.0237,0.1,10,86.41291379928589,0.45,0.8399999999999999,200,400,2,1,800
30,0.3874,0.05740000000000001,0.1,10,11.38850998878479,0.33,0.9199999999999999,200,200,4,1,100
31,0.2958,0.005799999999999972,10.0,40,19.96193790435791,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.08660000000000001,0.12340000000000001,10.0,40,30.76150679588318,0.21000000000000002,0.4399999999999999,50,400,4,1,800
