,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
0,0.3497,0.019699999999999995,1.0,5,66.48184990882874,0.33,0.6799999999999999,200,400,32,1,400
1,0.0022,0.0878,1.0,40,10.395263910293579,0.09,0.04,50,400,16,1,200
2,0.3927,0.017300000000000038,0.1,20,16.725926637649536,0.41000000000000003,0.6,200,400,16,1,100
3,0.26,0.04999999999999999,1.0,40,5.881950616836548,0.21000000000000002,0.8399999999999999,50,50,2,1,100
4,0.2842,0.1658,0.1,40,5.0609283447265625,0.45,0.27999999999999997,50,400,2,1,100
5,0.011300000000000001,0.0013000000000000008,0.1,10,254.67415308952332,0.01,0.4399999999999999,400,200,8,1,800
6,0.2175,0.04749999999999999,10.0,40,76.94949316978455,0.17,0.8399999999999999,100,100,1,1,800
7,0.3406,0.010599999999999998,0.1,40,32.84194779396057,0.33,0.27999999999999997,400,200,1,1,100
8,0.2838,0.11379999999999998,0.1,20,5.960403919219971,0.17,0.9199999999999999,50,400,2,1,100
9,0.1958,0.014200000000000018,10.0,5,14.478020429611206,0.21000000000000002,0.5199999999999999,200,100,1,1,100
10,0.0824,0.0324,1.0,20,21.455259799957275,0.05,0.35999999999999993,50,50,8,1,400
11,0.0155,0.0055,0.1,10,36.36460614204407,0.01,0.7599999999999999,200,100,32,1,200
12,0.2366,0.05340000000000003,0.1,10,9.47345781326294,0.29000000000000004,0.5199999999999999,100,50,8,1,100
13,0.2099,0.00010000000000001674,10.0,5,17.069220781326294,0.21000000000000002,0.9199999999999999,100,100,32,1,200
14,0.2817,0.00830000000000003,0.1,40,30.354820013046265,0.29000000000000004,0.12,400,100,4,1,100
15,0.22410000000000002,0.014100000000000001,1.0,20,19.421094179153442,0.21000000000000002,0.6,100,200,1,1,200
16,0.1203,0.030300000000000007,10.0,10,36.796040773391724,0.09,0.9199999999999999,100,50,1,1,400
17,0.2403,0.009699999999999986,0.1,5,127.936594247818,0.25,0.6799999999999999,400,200,32,1,400
18,0.2011,0.008900000000000019,1.0,10,31.770649433135986,0.21000000000000002,0.27999999999999997,400,50,2,1,100
19,0.4062,0.11619999999999997,1.0,10,78.67428541183472,0.29000000000000004,0.9199999999999999,100,50,32,1,800
20,0.08420000000000001,0.045799999999999993,1.0,20,18.14853525161743,0.13,0.6799999999999999,100,100,4,1,200
21,0.0057,0.0043,10.0,10,252.5645990371704,0.01,0.19999999999999998,400,200,4,1,800
22,0.31720000000000004,0.05279999999999996,10.0,10,132.86404538154602,0.37,0.27999999999999997,200,50,2,1,800
23,0.1809,0.10910000000000003,1.0,5,5.486505746841431,0.29000000000000004,0.19999999999999998,50,50,8,1,100
24,0.24530000000000002,0.0753,0.1,40,11.933113098144531,0.17,0.27999999999999997,50,200,2,1,200
25,0.1553,0.054700000000000026,1.0,20,17.54209613800049,0.21000000000000002,0.6,200,100,1,1,100
26,0.4232,0.01319999999999999,10.0,10,12.537052631378174,0.41000000000000003,0.8399999999999999,50,50,8,1,200
27,0.2199,0.009899999999999992,1.0,40,62.714723348617554,0.21000000000000002,0.6,400,100,4,1,200
28,0.41050000000000003,0.0005000000000000004,0.1,40,35.87657713890076,0.41000000000000003,0.04,400,200,16,1,100
29,0.4096,0.04039999999999999,0.1,10,132.6884949207306,0.45,0.8399999999999999,200,400,2,1,800
30,0.2654,0.06459999999999999,0.1,10,18.399097442626953,0.33,0.9199999999999999,200,200,4,1,100
31,0.36150000000000004,0.07150000000000001,10.0,40,31.82226014137268,0.29000000000000004,0.6799999999999999,400,100,8,1,100
32,0.19490000000000002,0.015100000000000002,10.0,40,46.726977825164795,0.21000000000000002,0.4399999999999999,50,400,4,1,800
33,0.0442,0.0342,1.0,20,134.72011590003967,0.01,0.6799999999999999,200,200,4,1,800
34,0.4303,0.06030000000000002,0.1,20,34.038378953933716,0.37,0.35999999999999993,200,400,2,1,200
35,0.0873,0.0373,10.0,20,5.573744773864746,0.05,0.6799999999999999,50,50,8,1,100
36,0.4551,0.04509999999999997,10.0,10,19.9296452999115,0.41000000000000003,0.8399999999999999,100,400,1,1,200
37,0.2893,0.11929999999999999,0.1,40,63.77962350845337,0.17,0.9199999999999999,400,400,16,1,200
38,0.4636,0.09360000000000002,1.0,5,9.50039529800415,0.37,0.5199999999999999,100,200,1,1,100
39,0.06720000000000001,0.0628,10.0,5,31.25207757949829,0.13,0.35999999999999993,400,100,4,1,100
40,0.4312,0.021199999999999997,10.0,40,263.24898290634155,0.41000000000000003,0.19999999999999998,400,50,8,1,800
41,0.4549,0.0049000000000000155,1.0,10,254.53915238380432,0.45,0.9199999999999999,400,100,1,1,800
42,0.4665,0.016500000000000015,10.0,20,255.1305718421936,0.45,0.5199999999999999,400,200,8,1,800
43,0.3214,0.031399999999999983,0.1,40,15.999635934829712,0.29000000000000004,0.04,200,400,1,1,100
44,0.2926,0.03739999999999999,10.0,10,16.625571250915527,0.33,0.4399999999999999,200,100,2,1,100
45,0.139,0.031,0.1,40,38.29003024101257,0.17,0.27999999999999997,200,50,32,1,200
46,0.2136,0.08360000000000001,1.0,5,9.513335227966309,0.13,0.6799999999999999,50,50,16,1,200
47,0.4904,0.04039999999999999,0.1,10,65.99483513832092,0.45,0.5199999999999999,200,100,8,1,400
48,0.49960000000000004,0.08960000000000001,10.0,10,10.983332633972168,0.41000000000000003,0.35999999999999993,50,50,2,1,200
49,0.24380000000000002,0.006199999999999983,10.0,5,63.27683067321777,0.25,0.9199999999999999,400,200,16,1,200
