ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse
1,400,64,8,128,0.38847723303227827,0.1,16,0.38478,21.403412103652954,0.0036972330322782576,0.009517245073589828,0.3902033637605229,9.811450004577637,0.0017261307282446237,0.0044433253263549705,0.9173240065574646,0.07333174347877502,0.00894218124449253
1,400,64,8,256,0.06274150389029703,0.1,16,0.07122,39.13268995285034,0.008478496109702971,0.13513377244714356,0.06965119989797375,20.909289598464966,0.006909696007676713,0.11012958853772864,0.9286011457443237,0.0650927796959877,0.0069156973622739315
1,400,64,8,512,0.1189215157197378,0.1,16,0.12642,79.63932251930237,0.007498484280262202,0.06305405909838781,0.12357619759915936,217.10944318771362,0.004654681879421557,0.039140788369963604,0.884523332118988,0.07975220680236816,0.011626046150922775
1,400,64,16,16,0.44727897405761474,0.1,16,0.48608,5.936639070510864,0.03880102594238527,0.08674904968232923,0.4721367385458166,1.300788164138794,0.024857764488201872,0.05557552652810347,0.8174771666526794,0.08409326523542404,0.01325929444283247
1,400,64,16,32,0.18688643736269356,0.1,16,0.26077,8.109915733337402,0.07388356263730644,0.39533934982087227,0.2041112803558111,2.312757730484009,0.01722484299311755,0.0921674319238534,0.9477331638336182,0.05973226577043533,0.005353523418307304
1,400,64,16,64,0.2743237094693188,0.1,16,0.30231,12.54216742515564,0.027986290530681246,0.10201921877194257,0.2408350783365182,8.172811508178711,0.03348863113280057,0.12207705705636808,0.6449462175369263,0.09269937872886658,0.024149339646100998
1,400,64,16,128,0.013100597507162803,0.1,16,0.12653,21.38013744354248,0.1134294024928372,8.65833809723711,0.02430909704815971,11.063798904418945,0.011208499540996907,0.8555716283069239,0.9408330321311951,0.05753517523407936,0.005526706576347351
1,400,64,16,256,0.4426156920319953,0.1,16,0.48473000000000005,40.28390860557556,0.04211430796800475,0.09514870061353459,0.4060972112709035,21.037732362747192,0.03651848076109182,0.0825060688504736,0.36567574739456177,0.1319044828414917,0.04310799762606621
1,400,64,16,512,0.45679022312033485,0.1,16,0.42249000000000003,77.51698732376099,0.034300223120334816,0.07508966125857496,0.43020669587800753,54.10568642616272,0.02658352724232732,0.0581963577520009,0.6375176906585693,0.10359323769807816,0.02881883829832077
1,400,1,4,16,0.20296832024292089,0.1,16,0.11452000000000001,5.645594835281372,0.08844832024292087,0.43577401703409807,0.258218136222757,1.1279354095458984,0.05524981597983614,0.27220906156049807,0.11157894134521484,0.3006508946418762,0.1446142941713333
1,400,1,4,32,0.33623800486969674,0.1,16,0.18200000000000002,7.492170810699463,0.15423800486969672,0.4587167501468759,0.34657056569955513,2.1924996376037598,0.010332560829858395,0.030729901677422223,0.3717356324195862,0.23154529929161072,0.09589459747076035
1,400,1,4,64,0.09674969436992814,0.1,16,0.15063000000000001,11.122358560562134,0.05388030563007187,0.5569041430152467,0.14553575300235166,4.307293176651001,0.048786058632423523,0.5042502609453955,0.39882493019104004,0.21948100626468658,0.08180845528841019
1,400,1,4,128,0.023135829846904876,0.1,16,0.0071600000000000006,19.04408073425293,0.015975829846904877,0.6905233117904406,0.018403953204864234,12.312291383743286,0.004731876642040642,0.20452590952442865,0.6938356161117554,0.15431098639965057,0.03924143314361572
1,400,1,4,256,0.11078467488297067,0.1,16,0.15180000000000002,42.180540800094604,0.04101532511702935,0.37022562155240885,0.12671830284970595,20.65636658668518,0.01593362796673528,0.14382519950134842,0.828610897064209,0.09948831796646118,0.017126377671957016
1,400,1,4,512,0.23534336591234828,0.1,16,0.1688,64.33331251144409,0.06654336591234827,0.28275012407671524,0.2404116655899206,67.24173760414124,0.00506829967757233,0.021535766083416927,0.9426730871200562,0.06404059380292892,0.006136567797511816
1,400,1,8,16,0.08997187773624138,0.1,16,0.2071,6.202311038970947,0.11712812226375863,1.301830363117769,0.1292981417819217,1.2717061042785645,0.03932626404568032,0.4370950683164345,0.2685222625732422,0.27157220244407654,0.12628735601902008
