ensemble_size,calibration_batches,edge_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm
1,400,64,128,0.2538805596557289,0.4118402728699486,16,0.24500000000000002,15.768314361572266,0.008880559655728898,0.03497928186298019,0.24967294561613718,0.21130585670471191,0.004207614039591745,0.016573202947470337
1,400,64,256,0.44348782231883804,0.4159722197706303,16,0.43620000000000003,30.14018154144287,0.007287822318838011,0.016432970539602673,0.4405548213379738,0.07466530799865723,0.002933000980864242,0.006613487075087286
1,400,64,512,0.420687873707068,0.24381766615077932,16,0.4418,58.32940053939819,0.02111212629293202,0.05018477501358346,0.43843149380707874,0.22881221771240234,0.017743620100010737,0.04217763622149451
1,400,1,16,0.18353595593145922,0.295893991472903,16,0.2606,2.9116768836975098,0.07706404406854078,0.41988526813416355,0.24901399044082906,0.0653526782989502,0.06547803450936984,0.35675862082208215
1,400,1,32,0.1086271170795794,0.3071898205735213,16,0.0332,4.336087942123413,0.07542711707957939,0.6943672915881773,0.09551902692797737,0.043967247009277344,0.013108090151602025,0.12067051491386943
1,400,1,64,0.16423744393501494,0.09226688002032413,16,0.1052,7.134645938873291,0.059037443935014935,0.35946397192088986,0.1477266478299044,0.027675628662109375,0.016510796105110526,0.10053003571855074
1,400,1,128,0.4952661842611821,0.449367884698859,16,0.4909,12.744909763336182,0.004366184261182071,0.008815833585923834,0.5391111241524215,0.03655838966369629,0.04384493989123939,0.08852803055117822
1,400,1,256,0.46566003851332616,0.05442674479376125,16,0.46480000000000005,24.122581720352173,0.0008600385133261113,0.001846923597034189,0.45956793005011903,0.028907299041748047,0.006092108463207124,0.013082738391417244
1,400,1,512,0.24614075874088576,0.4490628767212294,16,0.2156,46.77266597747803,0.030540758740885743,0.12407842933902805,0.24464585155775645,0.06905293464660645,0.001494907183129307,0.006073383338770834
1,400,4,16,0.299802610794209,0.44399309616645494,16,0.2679,3.2310869693756104,0.031902610794208974,0.10641205128166017,0.292141013451202,0.018129825592041016,0.007661597343006976,0.025555472391353064
1,400,4,32,0.09473615095577081,0.12770986788769845,16,0.17020000000000002,4.972769737243652,0.0754638490442292,0.7965686623627002,0.1270468151390595,0.034999847412109375,0.03231066418328868,0.34105949901187627
1,400,4,64,0.13153561271824332,0.46926320924609305,16,0.1158,8.481019973754883,0.015735612718243322,0.1196300560210252,0.11354047455683837,0.03859543800354004,0.017995138161404953,0.13680810686571668
1,400,4,128,0.473484517926189,0.10246234232216517,16,0.44010000000000005,15.505362510681152,0.03338451792618896,0.07050815108466385,0.4608537033518072,0.03014516830444336,0.01263081457438181,0.026676299004882803
1,400,4,256,0.11371379050454716,0.09077515954994814,16,0.10070000000000001,29.667792081832886,0.013013790504547151,0.114443379706235,0.1176096190506677,0.03886699676513672,0.0038958285461205416,0.034259947969677046
1,400,4,512,0.19431028464260386,0.4880026956783129,16,0.1656,57.680445194244385,0.02871028464260386,0.147754838069487,0.19710165747553246,0.021899700164794922,0.0027913728329286014,0.014365543429998011
1,400,16,16,0.20748355509786592,0.041397820366214255,16,0.2823,3.239980936050415,0.07481644490213407,0.36058975790560666,0.24711245227201672,0.06719064712524414,0.0396288971741508,0.1909977740426639
1,400,16,32,0.07056341683388961,0.23089665540338827,16,0.0702,5.001476526260376,0.00036341683388961543,0.0051502159361857406,0.0825577489845753,0.043274879455566406,0.011994332150685683,0.16997946937463415
1,400,16,64,0.08011162946501332,0.48540974381780244,16,0.0281,8.490465879440308,0.05201162946501332,0.6492394401705193,0.07856882670255372,0.04683351516723633,0.0015428027624596052,0.01925816230130963
1,400,16,128,0.2132162120562382,0.4148936444019513,16,0.12760000000000002,15.522742986679077,0.08561621205623818,0.4015464454159608,0.20934716579435036,0.020920991897583008,0.003869046261887832,0.018146116679285753
1,400,16,256,0.03229587911043352,0.49907564369347135,16,0.057100000000000005,29.704808950424194,0.024804120889566482,0.7680274255656738,0.035633916970734855,0.15142083168029785,0.003338037860301332,0.10335801198930497
1,400,16,512,0.26696091152543877,0.08890923073857493,16,0.27490000000000003,58.18184971809387,0.007939088474561262,0.029738767481713307,0.2633187684082018,0.18194103240966797,0.0036421431172369845,0.013642982773865468
1,400,64,16,0.4929782869866136,0.25204434589290253,16,0.4746,3.34116792678833,0.01837828698661359,0.037280114503527084,0.4932708411548221,0.03687310218811035,0.0002925541682085031,0.0005934422994504972
1,400,64,32,0.4309907075033871,0.3410775688568143,16,0.4369,5.040002107620239,0.005909292496612928,0.013710951057028272,0.4428913726457664,0.03348803520202637,0.011900665142379308,0.02761234740144782
1,400,64,64,0.21631107454431237,0.059944556710725294,16,0.2564,8.563879489898682,0.04008892545568765,0.18532997231020293,0.22035887186484224,0.025951862335205078,0.004047797320529872,0.018712852908974207
