,N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_calibration,time_calibration
322,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06068741347927805,0.3094465732574463,0.0648,12.89896559715271
323,215,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.052390902010884574,0.3500247001647949,0.061700000000000005,17.09962821006775
324,215,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05535743261094581,0.37764525413513184,0.0679,5.077930450439453
325,215,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.061106755456755375,0.3246312141418457,0.0703,6.94589900970459
326,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11874043999570509,0.21738648414611816,0.1358,10.180339813232422
327,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11974673819460158,0.22788715362548828,0.1258,13.995245218276978
328,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11767374915198724,0.2095623016357422,0.14020000000000002,25.471555709838867
329,215,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12466868649175827,0.21224260330200195,0.134,34.84898376464844
330,215,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12571739066644158,0.2810053825378418,0.133,10.578076124191284
331,215,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12102868342374375,0.2892494201660156,0.12660000000000002,14.635945796966553
332,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3745602202313353,0.07869935035705566,0.3846,21.23113512992859
333,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3766824386025707,0.07084417343139648,0.3834,29.23680305480957
334,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3775298348189959,0.07022929191589355,0.391,53.10788559913635
335,215,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38241872596087795,0.06718611717224121,0.3991,73.38045835494995
336,464,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38336755584418164,0.050786733627319336,0.387,1.4381802082061768
337,464,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.34732045114915994,0.043990373611450195,0.36960000000000004,1.779353141784668
338,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3250762867586448,0.04349064826965332,0.3063,2.777599334716797
339,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2964052957063055,0.046434640884399414,0.28290000000000004,3.5860331058502197
340,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2756680094039003,0.047659873962402344,0.3,6.9741740226745605
341,464,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.298806925403784,0.04493355751037598,0.269,8.87576961517334
342,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2810197764045752,0.05236506462097168,0.2896,2.557173013687134
343,464,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.30478244106278785,0.044713735580444336,0.3032,3.418229103088379
344,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0647024927174558,0.32059144973754883,0.0792,5.122962951660156
345,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06578859512574128,0.2950904369354248,0.0704,6.829350233078003
346,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06153973586581586,0.38504743576049805,0.0789,12.881195068359375
347,464,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0653082730307173,0.299546480178833,0.0733,17.15747046470642
348,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06144168159317863,0.3735055923461914,0.06770000000000001,5.08896803855896
349,464,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.062412745245737186,0.3393392562866211,0.0689,6.952395915985107
350,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.13122529940715277,0.21427464485168457,0.13720000000000002,10.172707796096802
351,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.13271890546447157,0.18689703941345215,0.1432,13.965723991394043
352,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1202305514339853,0.22836518287658691,0.1278,25.554142713546753
353,464,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12510311176680142,0.18633317947387695,0.13090000000000002,34.886059045791626
354,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12660782471141954,0.2864084243774414,0.1378,10.714207649230957
355,464,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12026753054649833,0.29007649421691895,0.1355,14.634454488754272
356,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37654189046711084,0.07045221328735352,0.39940000000000003,21.24150538444519
357,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37887009378661735,0.06959700584411621,0.38530000000000003,29.27307438850403
358,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.37404588141857564,0.07031679153442383,0.3866,53.086373805999756
359,464,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3790427581414947,0.0713045597076416,0.39130000000000004,73.23998069763184
360,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3598275461504048,0.04400181770324707,0.3265,1.4379513263702393
361,1000,100,1,100,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3624049669099604,0.044728994369506836,0.37260000000000004,1.7740185260772705
362,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3086831420152002,0.04604339599609375,0.3105,2.7685658931732178
363,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.3060713658457238,0.04365134239196777,0.3124,3.557245969772339
364,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2845338969674001,0.04945778846740723,0.2842,6.931960105895996
365,1000,100,1,100,0.30857245681036194,0.331661225443024,0.5270581022576093,0.28267873721163916,0.04962444305419922,0.2848,8.981655359268188
366,1000,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.2919858459216236,0.04659843444824219,0.3309,2.554542303085327
367,1000,215,1,215,0.30857245681036194,0.331661225443024,0.5270581022576093,0.31388027522882134,0.04444146156311035,0.33,3.421517848968506
368,1000,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0588127429362996,0.3184959888458252,0.079,5.113597631454468
369,1000,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05905709661523851,0.305880069732666,0.08080000000000001,6.8266143798828125
370,1000,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.0495771045696023,0.3560957908630371,0.0738,12.816598415374756
371,1000,215,1,215,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05310626904579113,0.32560229301452637,0.0541,17.068557500839233
372,1000,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.06522771323837764,0.3526303768157959,0.0834,5.178339719772339
373,1000,464,1,464,0.06753957902336566,0.3764155414192242,0.021524805274197978,0.05852856438450302,0.32505273818969727,0.0704,6.959546327590942
374,1000,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.11876357191239262,0.22163867950439453,0.1275,10.19088077545166
375,1000,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12651712365079493,0.20159268379211426,0.1336,13.923594236373901
376,1000,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1234176126772816,0.2054598331451416,0.1277,25.55891752243042
377,1000,464,1,464,0.13214874136345034,0.4547722946583827,0.31058725179421,0.1215707247598615,0.20807647705078125,0.13340000000000002,34.77737903594971
378,1000,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12080464836341111,0.28615903854370117,0.1277,10.606501340866089
379,1000,1000,1,1000,0.13214874136345034,0.4547722946583827,0.31058725179421,0.12204176464962214,0.2821829319000244,0.1326,14.733828783035278
380,1000,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3718785502468837,0.0675199031829834,0.3688,21.24624991416931
381,1000,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38181078685375114,0.07750821113586426,0.38670000000000004,29.38444972038269
382,1000,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.376468786702809,0.07039165496826172,0.3539,52.97892498970032
383,1000,1000,1,1000,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38229570236711097,0.06595158576965332,0.38980000000000004,73.36998319625854
384,100,100,2,200,0.3872386330075398,0.3314524916533012,0.889827341447375,0.3845369987062945,0.04801011085510254,0.4082,2.416680335998535
385,100,100,2,200,0.3872386330075398,0.3314524916533012,0.889827341447375,0.38043028808904833,0.0482635498046875,0.3766,2.830193519592285
386,100,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.30852524382790436,0.07997274398803711,0.3174,4.821180820465088
387,100,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2849341324990033,0.09579157829284668,0.3035,5.648058176040649
388,100,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3019588489304958,0.09455323219299316,0.3113,12.010786056518555
389,100,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3006724601716661,0.10213279724121094,0.3297,14.13313889503479
390,100,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3075062882653733,0.091217041015625,0.3205,4.733432292938232
391,100,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3146838496442256,0.08992552757263184,0.31720000000000004,5.679940700531006
392,100,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.17998271481238945,0.15652871131896973,0.19390000000000002,9.443686723709106
393,100,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18898875265112,0.1797771453857422,0.1908,11.347200632095337
394,100,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1843979486159986,0.16584372520446777,0.19340000000000002,23.65257215499878
395,100,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18337260245643738,0.17722249031066895,0.1887,28.361528873443604
396,100,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.177661748901616,0.2673614025115967,0.1834,9.920996189117432
397,100,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1828445018138753,0.21488237380981445,0.1956,11.877645254135132
398,100,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43693839402776485,0.08030486106872559,0.4435,19.782158374786377
399,100,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4478883746742397,0.07181954383850098,0.4612,23.68671751022339
400,100,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.42874547773263566,0.07108664512634277,0.4334,49.209104776382446
401,100,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43225828760941704,0.06743335723876953,0.45630000000000004,59.126944065093994
402,100,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4446573230397639,0.08412647247314453,0.4388,21.09737753868103
403,100,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4463897980507872,0.0888519287109375,0.4385,25.02364420890808
404,100,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.019021174244825273,0.8691887855529785,0.0181,42.01640558242798
405,100,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.018921530365878767,0.8659310340881348,0.0199,50.31126642227173
406,100,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.018528873148232886,0.8669745922088623,0.0175,105.21073246002197
407,100,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.019535511604971554,0.8357884883880615,0.0218,125.53159952163696
408,215,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.013724297677318463,0.5495810508728027,0.0067,2.445366621017456
409,215,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.02384051235965793,0.5745131969451904,0.0345,2.803298234939575
410,215,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2877510818582056,0.09225726127624512,0.3053,4.77605414390564
411,215,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2967189985614822,0.09481978416442871,0.30960000000000004,5.613542795181274
412,215,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.30423717293928226,0.09199643135070801,0.3083,11.943660259246826
413,215,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2871006272169499,0.11607050895690918,0.3029,14.143501043319702
414,215,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29969065614866464,0.08957743644714355,0.3153,4.725553512573242
415,215,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.30201779771899573,0.08013176918029785,0.3093,5.6476311683654785
416,215,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.17733905293537033,0.17202448844909668,0.1907,9.426874876022339
417,215,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.17641189400738788,0.1682581901550293,0.19990000000000002,11.303283929824829
418,215,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19568407460280496,0.1432654857635498,0.19,23.729376316070557
419,215,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18380856720085356,0.15230298042297363,0.193,28.290259838104248
420,215,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18542621295331685,0.22178101539611816,0.1937,9.885435581207275
421,215,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18424861112388247,0.18545150756835938,0.186,11.800811290740967
422,215,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43734738829730724,0.0659949779510498,0.444,19.66838026046753
423,215,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43897861737210025,0.06618499755859375,0.4102,23.68491530418396
424,215,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.438793277571186,0.07297801971435547,0.4529,49.15048360824585
425,215,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4323228229108163,0.06707096099853516,0.43560000000000004,59.09081506729126
426,215,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4359111440593118,0.07176923751831055,0.44680000000000003,21.083889484405518
427,215,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4449344113997391,0.07692313194274902,0.4546,25.08116054534912
428,215,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.0166242299523102,0.8616695404052734,0.0182,41.97774291038513
429,215,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017415596874345733,0.8632385730743408,0.0178,50.2364547252655
430,215,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01754070320053259,0.8472723960876465,0.019,104.99218964576721
431,215,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017102642263577543,0.8687047958374023,0.01,125.80164217948914
432,464,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.018112876475135598,0.5818538665771484,0.013000000000000001,2.5024120807647705
433,464,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.021204256295118157,0.5484910011291504,0.0261,2.814566135406494
434,464,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29563609525061874,0.09225964546203613,0.2978,4.856451988220215
435,464,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29823871884994985,0.08729314804077148,0.3168,5.633061647415161
436,464,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3033585695763968,0.0845637321472168,0.2985,12.090835571289062
437,464,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29923344550065833,0.08082747459411621,0.2807,14.070353269577026
438,464,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29874138879135476,0.08239507675170898,0.3171,4.791444778442383
439,464,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2986570311396933,0.1037604808807373,0.30870000000000003,5.683506965637207
440,464,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18839719695101617,0.1492905616760254,0.1988,9.582474946975708
441,464,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19368556629482062,0.1353459358215332,0.2066,11.350520372390747
442,464,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18855580663602517,0.14878630638122559,0.2033,23.71490478515625
443,464,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1774808802435067,0.13768482208251953,0.17900000000000002,28.505852460861206
444,464,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19179784985698456,0.18487119674682617,0.1963,9.829546213150024
445,464,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19301089393193338,0.19367265701293945,0.1834,11.876044750213623
446,464,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4241881235824689,0.06588888168334961,0.42810000000000004,19.667141914367676
447,464,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.430699896615259,0.0698554515838623,0.45270000000000005,23.64515209197998
448,464,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4309128573405107,0.05856156349182129,0.4419,49.361011028289795
449,464,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4357381248422841,0.06730127334594727,0.454,59.4729266166687
450,464,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43300159732781845,0.07129263877868652,0.4394,20.95252537727356
451,464,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4342269878306099,0.07164692878723145,0.43420000000000003,25.216264247894287
452,464,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.018739538291095224,0.8624379634857178,0.0193,42.15776085853577
453,464,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01818619521455942,0.8742637634277344,0.017400000000000002,50.40499925613403
454,464,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.016702915251323194,0.8723204135894775,0.0145,104.81863379478455
455,464,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017616003156572534,0.7259171009063721,0.0166,126.10895848274231
456,1000,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01878628173517392,0.5587477684020996,0.0145,2.4167354106903076
457,1000,100,2,200,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01732553532274764,0.5871622562408447,0.0063,2.8280081748962402
458,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2933743748496999,0.09103107452392578,0.30920000000000003,4.836847543716431
459,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29004684769448896,0.0840919017791748,0.308,5.660750150680542
460,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.29882219652065084,0.0929722785949707,0.31070000000000003,12.072874069213867
461,1000,100,2,200,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2958234883582069,0.0758507251739502,0.2883,15.331908464431763
462,1000,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.2936611772644633,0.15601396560668945,0.3007,4.9890055656433105
463,1000,215,2,430,0.3083891785008288,0.4872540801719041,0.9501761192470797,0.3016318800573722,0.09386897087097168,0.3174,6.912956714630127
464,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18652340795586156,0.13766932487487793,0.1958,9.524232387542725
465,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18969411276735015,0.23259687423706055,0.195,11.921096801757812
466,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.17937364209208018,0.13908672332763672,0.1826,25.612522840499878
467,1000,215,2,430,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.18926859926996473,0.16093087196350098,0.19540000000000002,29.446033239364624
468,1000,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.19175389016487215,0.18416452407836914,0.2026,11.412959575653076
469,1000,464,2,928,0.1974252402303197,0.4367346239018813,0.45240482674645155,0.1813659241853843,0.23178911209106445,0.19140000000000001,11.912376642227173
470,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43444422367452806,0.08311057090759277,0.4455,20.766833305358887
471,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43945657961282547,0.05609631538391113,0.4395,25.795076847076416
472,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.42759686022471977,0.06322693824768066,0.4383,51.83405303955078
473,1000,464,2,928,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.4382426932373166,0.07204151153564453,0.4446,62.695480823516846
474,1000,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43500531498294776,0.07179880142211914,0.4445,22.028944492340088
475,1000,1000,2,2000,0.44299898558267564,0.3819046930778903,0.4090908319168599,0.43768557498892774,0.07247304916381836,0.4445,27.476768016815186
476,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01838561078379996,0.8773322105407715,0.0178,44.36933708190918
477,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.016469209277178435,0.8666703701019287,0.0126,52.36093711853027
478,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.01938503608956257,0.889519214630127,0.020800000000000003,106.13406872749329
479,1000,1000,2,2000,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.017592374388999053,0.8786485195159912,0.017400000000000002,125.50359845161438
480,100,100,5,500,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.020794545752368984,0.5246646404266357,0.0315,5.397635221481323
481,100,100,5,500,0.015498979914127908,0.4866820674019881,0.5769778464775016,0.020577778069494394,0.6053626537322998,0.0091,5.81830620765686
482,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45761114088072463,0.04938197135925293,0.44930000000000003,10.891981363296509
483,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45310732839920226,0.04779648780822754,0.4449,11.637062788009644
484,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45641894851382564,0.05076956748962402,0.45740000000000003,26.776730060577393
485,100,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45819448309485744,0.049468278884887695,0.48300000000000004,29.21775722503662
486,100,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4503105218990041,0.07010364532470703,0.4556,11.190560102462769
487,100,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.45825483445183723,0.07424807548522949,0.4787,12.271050214767456
488,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.027523216209266132,0.7247064113616943,0.0344,22.515984058380127
489,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02760931331658187,0.7228367328643799,0.038,24.369693279266357
490,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.026021180831632067,0.7605292797088623,0.029400000000000003,56.25944137573242
491,100,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.027608683479799917,0.607611894607544,0.0359,60.891061782836914
492,100,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.026138197180185296,0.8318407535552979,0.0264,24.297728538513184
493,100,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.029654985148970497,0.7524738311767578,0.031900000000000005,25.869693517684937
494,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.17814872338841897,0.34927868843078613,0.1883,48.19737386703491
495,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18379232845778365,0.2342531681060791,0.2192,51.732935428619385
496,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1790064270412994,0.3459181785583496,0.1927,120.56945705413818
497,100,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18344449684237646,0.3279881477355957,0.2049,129.45853519439697
498,100,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18400216909805345,0.3831455707550049,0.1985,53.383416175842285
499,100,1000,5,5000,0.19352311630254293,0.4635149487335786,0.10833796553436664,0.18192550758027937,0.4110679626464844,0.1957,55.520023584365845
500,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13294665396052247,0.4116349220275879,0.1389,107.55478930473328
501,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.12981008476154077,0.40214085578918457,0.12940000000000002,110.84820699691772
502,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13191995657157193,0.3940746784210205,0.14600000000000002,268.1685972213745
503,100,1000,5,5000,0.1411752209873099,0.3794388128373815,0.13126503577006532,0.13213404536597217,0.30558204650878906,0.1691,276.99178767204285
504,215,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.12383756649669073,0.18939423561096191,0.14120000000000002,5.394143581390381
505,215,100,5,500,0.1411752209873099,0.3794388128373815,0.3281625894251633,0.1357445217518603,0.18540573120117188,0.1955,5.957502603530884
506,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4560699550084524,0.05036520957946777,0.46390000000000003,10.770460605621338
507,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46578218415042627,0.04861950874328613,0.4741,11.637973070144653
508,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.445285868880397,0.04969668388366699,0.46190000000000003,27.00034523010254
509,215,100,5,500,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.4555148473128704,0.05083465576171875,0.45890000000000003,29.089484214782715
510,215,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.457300751596073,0.0664067268371582,0.47040000000000004,11.36606502532959
511,215,215,5,1075,0.4659305583182703,0.4842170953272734,0.8443299485657132,0.46196913432369124,0.0662696361541748,0.46740000000000004,12.178855419158936
512,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.027588110452971003,0.7220158576965332,0.033100000000000004,22.439788818359375
513,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.026790095985535712,0.7452974319458008,0.039,24.475934505462646
514,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.02902961391282831,0.70017409324646,0.035500000000000004,56.22164845466614
515,215,215,5,1075,0.0322151277898034,0.4742462673768956,0.20338083282405106,0.024786026880464402,0.7753293514251709,0.0279,61.02614736557007
516,215,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.0300052681874424,0.7944543361663818,0.0371,24.01920485496521
517,215,464,5,2320,0.0322151277898034,0.4742462673768956,0.1753283041586647,0.02751770275217119,0.8049473762512207,0.0347,25.81839156150818
518,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.1874519465520498,0.22591400146484375,0.19720000000000001,48.125099182128906
519,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18577735933671358,0.22627520561218262,0.1105,51.802788496017456
520,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18468313834217404,0.23869991302490234,0.2019,120.3301453590393
521,215,464,5,2320,0.19352311630254293,0.4635149487335786,0.23348699468613496,0.18945226757835087,0.22693490982055664,0.2041,129.13222789764404
