N,edge_per_t,evidences_per_t,T,calibration_batches,epsilon_msm,real_epsilon,time_calibration,simulator_name,distance_epsilon
100,16,8,32,400,0.054700000000000006,0.24469676011188868,32.597026109695435,partial_observed,0.18999676011188868
100,16,8,32,400,0.09387000000000001,0.24469676011188868,20.100486278533936,noisy_observed,0.15082676011188867
100,16,8,32,800,0.18128000000000002,0.24469676011188868,26.613876819610596,full_observed,0.06341676011188865
100,16,8,32,800,0.25665000000000004,0.24469676011188868,32.60727548599243,partial_observed,0.011953239888111367
100,16,8,32,800,0.39304000000000006,0.24469676011188868,62.94033479690552,noisy_observed,0.14834323988811138
100,16,8,64,25,0.26183,0.24469676011188868,4.286608934402466,full_observed,0.01713323988811133
100,16,8,64,25,0.28482,0.24469676011188868,5.526736497879028,partial_observed,0.04012323988811134
100,16,8,64,25,0.024120000000000003,0.24469676011188868,6.191094636917114,noisy_observed,0.22057676011188868
100,16,8,64,50,0.11927000000000001,0.24469676011188868,8.101593494415283,full_observed,0.12542676011188866
100,16,8,64,50,0.07730000000000001,0.24469676011188868,10.904252529144287,partial_observed,0.16739676011188867
100,16,8,64,50,0.09924000000000001,0.24469676011188868,12.556096315383911,noisy_observed,0.14545676011188868
100,16,8,64,100,0.00816,0.24469676011188868,19.122008323669434,full_observed,0.23653676011188868
100,16,8,64,100,0.05058000000000001,0.24469676011188868,23.177600145339966,partial_observed,0.19411676011188866
100,16,8,64,100,0.00855,0.24469676011188868,9.912297010421753,noisy_observed,0.23614676011188868
100,16,8,64,200,0.09154000000000001,0.24469676011188868,12.805009365081787,full_observed,0.15315676011188867
100,16,8,64,200,0.028980000000000002,0.24469676011188868,16.702646493911743,partial_observed,0.21571676011188867
100,16,8,64,200,0.12029000000000001,0.24469676011188868,21.14279818534851,noisy_observed,0.12440676011188867
100,16,8,64,400,0.10669000000000001,0.24469676011188868,24.85485076904297,full_observed,0.13800676011188867
100,16,8,64,400,0.18407,0.24469676011188868,72.13698601722717,partial_observed,0.06062676011188867
100,16,8,64,400,0.025670000000000002,0.24469676011188868,68.13210105895996,noisy_observed,0.21902676011188868
100,16,8,64,800,0.15373,0.24469676011188868,48.31552052497864,full_observed,0.09096676011188867
100,16,8,64,800,0.043980000000000005,0.24469676011188868,59.598002672195435,partial_observed,0.20071676011188866
100,16,8,64,800,0.29257,0.24469676011188868,70.01482224464417,noisy_observed,0.04787323988811132
100,16,8,128,25,0.26214000000000004,0.24469676011188868,2.800872564315796,full_observed,0.01744323988811136
100,16,8,128,25,0.16521000000000002,0.24469676011188868,3.5476837158203125,partial_observed,0.07948676011188865
100,16,8,128,25,0.14086,0.24469676011188868,3.6407406330108643,noisy_observed,0.10383676011188867
100,16,8,128,50,0.28746000000000005,0.24469676011188868,5.5930495262146,full_observed,0.04276323988811137
100,16,8,128,50,0.03873,0.24469676011188868,7.087356328964233,partial_observed,0.2059667601118887
100,16,8,128,50,0.13792000000000001,0.24469676011188868,7.715646028518677,noisy_observed,0.10677676011188866
100,16,8,128,100,0.26716,0.24469676011188868,11.906604766845703,full_observed,0.02246323988811133
100,16,8,128,100,0.20113,0.24469676011188868,19.542346954345703,partial_observed,0.043566760111888675
100,16,8,128,100,0.19978,0.24469676011188868,15.541762113571167,noisy_observed,0.044916760111888665
100,16,8,128,200,0.25889,0.24469676011188868,22.942183017730713,full_observed,0.01419323988811133
100,16,8,128,200,0.20852,0.24469676011188868,61.363380670547485,partial_observed,0.03617676011188867
100,16,8,128,200,0.22142,0.24469676011188868,99.39602851867676,noisy_observed,0.023276760111888672
100,16,8,128,400,0.26416,0.24469676011188868,104.13553762435913,full_observed,0.019463239888111328
100,16,8,128,400,0.17033,0.24469676011188868,72.84741139411926,partial_observed,0.07436676011188867
100,16,8,128,400,0.10827,0.24469676011188868,62.007572889328,noisy_observed,0.13642676011188867
100,16,8,128,800,0.26621,0.24469676011188868,132.5284869670868,full_observed,0.021513239888111324
100,16,8,128,800,0.21984,0.24469676011188868,127.11186408996582,partial_observed,0.02485676011188867
100,16,8,128,800,0.28976,0.24469676011188868,175.88780307769775,noisy_observed,0.04506323988811134
100,16,8,32,25,0.32186000000000003,0.24431992399696345,3.017542839050293,full_observed,0.07754007600303658
100,16,8,32,25,0.41572000000000003,0.24431992399696345,3.476793050765991,partial_observed,0.17140007600303658
100,16,8,32,25,0.29136,0.24431992399696345,4.274614572525024,noisy_observed,0.04704007600303656
100,16,8,32,50,0.34115,0.24431992399696345,5.123080492019653,full_observed,0.09683007600303656
100,16,8,32,50,0.32756,0.24431992399696345,6.921445369720459,partial_observed,0.08324007600303657
100,16,8,32,50,0.16953000000000001,0.24431992399696345,8.876134872436523,noisy_observed,0.07478992399696344
100,16,8,32,100,0.19878,0.24431992399696345,12.610467433929443,full_observed,0.04553992399696344
100,16,8,32,100,0.04215000000000001,0.24431992399696345,14.298246145248413,partial_observed,0.20216992399696343
100,16,8,32,100,0.34766,0.24431992399696345,17.189170360565186,noisy_observed,0.10334007600303657
100,16,8,32,200,0.19485000000000002,0.24431992399696345,21.7889244556427,full_observed,0.04946992399696343
100,16,8,32,200,0.13223000000000001,0.24431992399696345,11.818749189376831,partial_observed,0.11208992399696344
100,16,8,32,200,0.19148,0.24431992399696345,10.914917230606079,noisy_observed,0.05283992399696344
100,16,8,32,400,0.32563000000000003,0.24431992399696345,14.10173225402832,full_observed,0.08131007600303658
100,16,8,32,400,0.28976,0.24431992399696345,16.231584072113037,partial_observed,0.04544007600303657
100,16,8,32,400,0.38857,0.24431992399696345,19.83697485923767,noisy_observed,0.14425007600303658
100,16,8,32,800,0.16045,0.24431992399696345,26.515041828155518,full_observed,0.08386992399696344
100,16,8,32,800,0.37000000000000005,0.24431992399696345,32.02442741394043,partial_observed,0.1256800760030366
100,16,8,32,800,0.35584000000000005,0.24431992399696345,39.863813638687134,noisy_observed,0.1115200760030366
100,16,8,64,25,0.38543000000000005,0.24431992399696345,1.482043981552124,full_observed,0.1411100760030366
100,16,8,64,25,0.4752,0.24431992399696345,1.841658115386963,partial_observed,0.23088007600303656
100,16,8,64,25,0.32652000000000003,0.24431992399696345,2.044436454772949,noisy_observed,0.08220007600303658
100,16,8,64,50,0.39526000000000006,0.24431992399696345,2.966343402862549,full_observed,0.1509400760030366
100,16,8,64,50,0.25983,0.24431992399696345,3.678386688232422,partial_observed,0.015510076003036555
100,16,8,64,50,0.26372,0.24431992399696345,4.076423168182373,noisy_observed,0.01940007600303656
100,16,8,64,100,0.33307000000000003,0.24431992399696345,5.922424077987671,full_observed,0.08875007600303658
100,16,8,64,100,0.25731000000000004,0.24431992399696345,7.33683967590332,partial_observed,0.012990076003036588
100,16,8,64,100,0.3306,0.24431992399696345,8.127824306488037,noisy_observed,0.08628007600303655
100,16,8,64,200,0.35493,0.24431992399696345,11.849315166473389,full_observed,0.11061007600303657
100,16,8,64,200,0.29763,0.24431992399696345,14.954284429550171,partial_observed,0.053310076003036555
100,16,8,64,200,0.27304,0.24431992399696345,16.575825214385986,noisy_observed,0.028720076003036554
100,16,8,64,400,0.34727,0.24431992399696345,23.88864779472351,full_observed,0.10295007600303657
100,16,8,64,400,0.36357,0.24431992399696345,30.40460205078125,partial_observed,0.11925007600303655
100,16,8,64,400,0.29390000000000005,0.24431992399696345,34.013232946395874,noisy_observed,0.0495800760030366
100,16,8,64,800,0.36195000000000005,0.24431992399696345,49.45214033126831,full_observed,0.1176300760030366
100,16,8,64,800,0.37220000000000003,0.24431992399696345,59.118881940841675,partial_observed,0.12788007600303658
100,16,8,64,800,0.20515000000000003,0.24431992399696345,67.24452233314514,noisy_observed,0.039169923996963424
100,16,8,128,25,0.25261,0.24431992399696345,2.8003385066986084,full_observed,0.00829007600303655
100,16,8,128,25,0.29136,0.24431992399696345,3.541982412338257,partial_observed,0.04704007600303656
100,16,8,128,25,0.21402000000000002,0.24431992399696345,3.6384546756744385,noisy_observed,0.030299923996963435
100,16,8,128,50,0.25285,0.24431992399696345,5.607713937759399,full_observed,0.008530076003036569
100,16,8,128,50,0.30952,0.24431992399696345,7.103179216384888,partial_observed,0.06520007600303657
100,16,8,128,50,0.19902,0.24431992399696345,7.3014235496521,noisy_observed,0.04529992399696345
100,16,8,128,100,0.24979,0.24431992399696345,11.23121953010559,full_observed,0.005470076003036561
100,16,8,128,100,0.22885000000000003,0.24431992399696345,14.186339616775513,partial_observed,0.015469923996963425
100,16,8,128,100,0.22301,0.24431992399696345,14.532472372055054,noisy_observed,0.021309923996963437
100,16,8,128,200,0.25072,0.24431992399696345,22.40764617919922,full_observed,0.006400076003036548
100,16,8,128,200,0.16538000000000003,0.24431992399696345,28.320997714996338,partial_observed,0.07893992399696342
100,16,8,128,200,0.27090000000000003,0.24431992399696345,30.309623956680298,noisy_observed,0.02658007600303658
100,16,8,128,400,0.25415000000000004,0.24431992399696345,95.37807369232178,full_observed,0.009830076003036592
100,16,8,128,400,0.1784,0.24431992399696345,127.73124027252197,partial_observed,0.06591992399696345
100,16,8,128,400,0.31323,0.24431992399696345,58.15826082229614,noisy_observed,0.06891007600303656
100,16,8,128,800,0.23166000000000003,0.24431992399696345,89.41950130462646,full_observed,0.012659923996963418
100,16,8,128,800,0.25431000000000004,0.24431992399696345,115.02220058441162,partial_observed,0.009990076003036585
100,16,8,128,800,0.19549000000000002,0.24431992399696345,179.1731469631195,noisy_observed,0.048829923996963426
100,16,8,32,25,0.16853,0.31102115943019903,0.9044215679168701,full_observed,0.14249115943019902
100,16,8,32,25,0.08801,0.31102115943019903,1.2502291202545166,partial_observed,0.22301115943019903
100,16,8,32,25,0.0639,0.31102115943019903,2.186349391937256,noisy_observed,0.24712115943019902
100,16,8,32,50,0.037590000000000005,0.31102115943019903,2.9691925048828125,full_observed,0.273431159430199
100,16,8,32,50,0.25426000000000004,0.31102115943019903,2.4996204376220703,partial_observed,0.05676115943019899
100,16,8,32,50,0.37164,0.31102115943019903,2.506077766418457,noisy_observed,0.06061884056980099
100,16,8,32,100,0.043500000000000004,0.31102115943019903,3.326545238494873,full_observed,0.26752115943019905
100,16,8,32,100,0.2056,0.31102115943019903,4.077042818069458,partial_observed,0.10542115943019903
100,16,8,32,100,0.22142,0.31102115943019903,5.023029565811157,noisy_observed,0.08960115943019903
100,16,8,32,200,0.19068000000000002,0.31102115943019903,6.652228355407715,full_observed,0.12034115943019902
100,16,8,32,200,0.010910000000000001,0.31102115943019903,8.140947580337524,partial_observed,0.30011115943019906
100,16,8,32,200,0.21628000000000003,0.31102115943019903,10.057780504226685,noisy_observed,0.094741159430199
100,16,8,32,400,0.21333000000000002,0.31102115943019903,13.313982486724854,full_observed,0.09769115943019901
100,16,8,32,400,0.24367000000000003,0.31102115943019903,16.30363178253174,partial_observed,0.06735115943019901
100,16,8,32,400,0.13536,0.31102115943019903,49.046356439590454,noisy_observed,0.17566115943019903
100,16,8,32,800,0.22476000000000002,0.31102115943019903,78.51743578910828,full_observed,0.08626115943019902
100,16,8,32,800,0.13282000000000002,0.31102115943019903,43.35801935195923,partial_observed,0.178201159430199
100,16,8,32,800,0.17888,0.31102115943019903,43.0180869102478,noisy_observed,0.13214115943019902
100,16,8,64,25,0.15910000000000002,0.31102115943019903,2.136857748031616,full_observed,0.15192115943019902
100,16,8,64,25,0.09556,0.31102115943019903,2.70039963722229,partial_observed,0.21546115943019903
100,16,8,64,25,0.07682,0.31102115943019903,3.147597074508667,noisy_observed,0.23420115943019904
100,16,8,64,50,0.22923000000000002,0.31102115943019903,4.614025115966797,full_observed,0.08179115943019902
100,16,8,64,50,0.06223000000000001,0.31102115943019903,3.992568254470825,partial_observed,0.24879115943019903
100,16,8,64,50,0.17973,0.31102115943019903,4.4435248374938965,noisy_observed,0.13129115943019903
100,16,8,64,100,0.14963,0.31102115943019903,6.486807107925415,full_observed,0.16139115943019902
100,16,8,64,100,0.16836,0.31102115943019903,7.91894793510437,partial_observed,0.14266115943019902
100,16,8,64,100,0.07775,0.31102115943019903,8.381397247314453,noisy_observed,0.23327115943019905
100,16,8,64,200,0.30027000000000004,0.31102115943019903,11.878012895584106,full_observed,0.010751159430198998
100,16,8,64,200,0.18655000000000002,0.31102115943019903,14.857927799224854,partial_observed,0.12447115943019901
100,16,8,64,200,0.31352,0.31102115943019903,16.31459355354309,noisy_observed,0.0024988405698009863
100,16,8,64,400,0.27,0.31102115943019903,23.742153644561768,full_observed,0.04102115943019902
100,16,8,64,400,0.06783,0.31102115943019903,29.613622665405273,partial_observed,0.24319115943019903
100,16,8,64,400,0.32226000000000005,0.31102115943019903,89.52244257926941,noisy_observed,0.011238840569801012
100,16,8,64,800,0.23654000000000003,0.31102115943019903,173.73667669296265,full_observed,0.074481159430199
100,16,8,64,800,0.22324000000000002,0.31102115943019903,177.3785035610199,partial_observed,0.08778115943019901
100,16,8,64,800,0.21851,0.31102115943019903,94.61478328704834,noisy_observed,0.09251115943019902
100,16,8,128,25,0.31475000000000003,0.31102115943019903,2.8161394596099854,full_observed,0.003728840569800995
100,16,8,128,25,0.24335,0.31102115943019903,3.5832011699676514,partial_observed,0.06767115943019902
100,16,8,128,25,0.30527000000000004,0.31102115943019903,3.67134690284729,noisy_observed,0.005751159430198993
100,16,8,128,50,0.2988,0.31102115943019903,5.6376729011535645,full_observed,0.012221159430199025
100,16,8,128,50,0.32159000000000004,0.31102115943019903,7.150906562805176,partial_observed,0.010568840569801008
100,16,8,128,50,0.32219000000000003,0.31102115943019903,7.332271575927734,noisy_observed,0.011168840569800997
100,16,8,128,100,0.31818,0.31102115943019903,12.352403163909912,full_observed,0.007158840569800984
100,16,8,128,100,0.33291000000000004,0.31102115943019903,15.422276735305786,partial_observed,0.021888840569801005
100,16,8,128,100,0.32687000000000005,0.31102115943019903,14.518302202224731,noisy_observed,0.015848840569801015
100,16,8,128,200,0.32799,0.31102115943019903,22.334990739822388,full_observed,0.01696884056980097
100,16,8,128,200,0.36279000000000006,0.31102115943019903,28.210830450057983,partial_observed,0.05176884056980102
100,16,8,128,200,0.31389,0.31102115943019903,63.152918577194214,noisy_observed,0.002868840569800968
100,16,8,128,400,0.3105,0.31102115943019903,81.10399770736694,full_observed,0.0005211594301990363
100,16,8,128,400,0.33485000000000004,0.31102115943019903,56.22557854652405,partial_observed,0.023828840569801002
100,16,8,128,400,0.31258,0.31102115943019903,100.54160237312317,noisy_observed,0.00155884056980099
100,16,8,128,800,0.30413,0.31102115943019903,192.57069087028503,full_observed,0.006891159430199023
100,16,8,128,800,0.33532,0.31102115943019903,181.57106828689575,partial_observed,0.024298840569800972
100,16,8,128,800,0.28696000000000005,0.31102115943019903,122.36915874481201,noisy_observed,0.024061159430198986
100,16,8,32,25,0.16134,0.2525606896624791,0.8228790760040283,full_observed,0.09122068966247907
100,16,8,32,25,0.041170000000000005,0.2525606896624791,1.004446029663086,partial_observed,0.21139068966247906
100,16,8,32,25,0.05344,0.2525606896624791,1.2354955673217773,noisy_observed,0.1991206896624791
100,16,8,32,50,0.31434,0.2525606896624791,1.6428983211517334,full_observed,0.06177931033752093
100,16,8,32,50,0.12591000000000002,0.2525606896624791,2.0035223960876465,partial_observed,0.12665068966247905
100,16,8,32,50,0.05782,0.2525606896624791,2.477761745452881,noisy_observed,0.19474068966247907
100,16,8,32,100,0.29050000000000004,0.2525606896624791,3.2839343547821045,full_observed,0.03793931033752096
100,16,8,32,100,0.10769000000000001,0.2525606896624791,4.016059875488281,partial_observed,0.14487068966247907
100,16,8,32,100,0.34743,0.2525606896624791,4.955026149749756,noisy_observed,0.09486931033752094
100,16,8,32,200,0.30585,0.2525606896624791,6.58805513381958,full_observed,0.053289310337520934
100,16,8,32,200,0.0166,0.2525606896624791,8.017613649368286,partial_observed,0.23596068966247907
100,16,8,32,200,0.22554000000000002,0.2525606896624791,9.910493612289429,noisy_observed,0.027020689662479058
100,16,8,32,400,0.23582000000000003,0.2525606896624791,13.176324844360352,full_observed,0.016740689662479047
100,16,8,32,400,0.17523000000000002,0.2525606896624791,16.789110898971558,partial_observed,0.07733068966247905
100,16,8,32,400,0.020360000000000003,0.2525606896624791,21.211692571640015,noisy_observed,0.2322006896624791
100,16,8,32,800,0.25951,0.2525606896624791,85.50883936882019,full_observed,0.006949310337520942
100,16,8,32,800,0.20522,0.2525606896624791,95.2945249080658,partial_observed,0.04734068966247906
100,16,8,32,800,0.19819,0.2525606896624791,120.41894626617432,noisy_observed,0.05437068966247907
100,16,8,64,25,0.14382,0.2525606896624791,5.009727954864502,full_observed,0.10874068966247907
100,16,8,64,25,0.1726,0.2525606896624791,6.47281289100647,partial_observed,0.07996068966247907
100,16,8,64,25,0.41811000000000004,0.2525606896624791,7.224865913391113,noisy_observed,0.16554931033752096
100,16,8,64,50,0.30616000000000004,0.2525606896624791,7.734382152557373,full_observed,0.05359931033752097
100,16,8,64,50,0.23840000000000003,0.2525606896624791,3.932175636291504,partial_observed,0.014160689662479048
100,16,8,64,50,0.13758,0.2525606896624791,4.3353660106658936,noisy_observed,0.11498068966247907
100,16,8,64,100,0.08068,0.2525606896624791,11.067793607711792,full_observed,0.17188068966247907
100,16,8,64,100,0.12585000000000002,0.2525606896624791,9.491861820220947,partial_observed,0.12671068966247906
100,16,8,64,100,0.11662000000000002,0.2525606896624791,8.280241250991821,noisy_observed,0.13594068966247908
100,16,8,64,200,0.21519000000000002,0.2525606896624791,12.191409587860107,full_observed,0.037370689662479056
100,16,8,64,200,0.19177000000000002,0.2525606896624791,15.816859006881714,partial_observed,0.06079068966247905
100,16,8,64,200,0.0013100000000000002,0.2525606896624791,16.54973578453064,noisy_observed,0.2512506896624791
100,16,8,64,400,0.049080000000000006,0.2525606896624791,23.81834387779236,full_observed,0.20348068966247906
100,16,8,64,400,0.10696000000000001,0.2525606896624791,31.835965394973755,partial_observed,0.14560068966247908
100,16,8,64,400,0.03558,0.2525606896624791,32.71147155761719,noisy_observed,0.21698068966247908
100,16,8,64,800,0.10951000000000001,0.2525606896624791,75.90016269683838,full_observed,0.14305068966247908
100,16,8,64,800,0.08492000000000001,0.2525606896624791,106.57393407821655,partial_observed,0.16764068966247908
100,16,8,64,800,0.14967000000000003,0.2525606896624791,65.41561245918274,noisy_observed,0.10289068966247905
100,16,8,128,25,0.20698000000000003,0.2525606896624791,2.7950878143310547,full_observed,0.04558068966247905
100,16,8,128,25,0.16721000000000003,0.2525606896624791,3.505530834197998,partial_observed,0.08535068966247905
100,16,8,128,25,0.16569,0.2525606896624791,3.6192805767059326,noisy_observed,0.08687068966247907
100,16,8,128,50,0.25717,0.2525606896624791,5.580312967300415,full_observed,0.004609310337520933
100,16,8,128,50,0.13217,0.2525606896624791,7.007151126861572,partial_observed,0.12039068966247907
100,16,8,128,50,0.13010000000000002,0.2525606896624791,17.98599624633789,noisy_observed,0.12246068966247906
100,16,8,128,100,0.21705000000000002,0.2525606896624791,34.88542437553406,full_observed,0.035510689662479056
100,16,8,128,100,0.12749000000000002,0.2525606896624791,42.419190406799316,partial_observed,0.12507068966247906
100,16,8,128,100,0.13977,0.2525606896624791,47.857473373413086,noisy_observed,0.11279068966247907
100,16,8,128,200,0.26323,0.2525606896624791,70.62031126022339,full_observed,0.010669310337520943
100,16,8,128,200,0.21873,0.2525606896624791,49.24020791053772,partial_observed,0.03383068966247907
100,16,8,128,200,0.15130000000000002,0.2525606896624791,29.57405972480774,noisy_observed,0.10126068966247906
100,16,8,128,400,0.27763000000000004,0.2525606896624791,56.57537341117859,full_observed,0.025069310337520967
100,16,8,128,400,0.031240000000000004,0.2525606896624791,89.07185769081116,partial_observed,0.2213206896624791
100,16,8,128,400,0.27927,0.2525606896624791,58.41410183906555,noisy_observed,0.026709310337520942
100,16,8,128,800,0.21358000000000002,0.2525606896624791,91.85185360908508,full_observed,0.03898068966247906
100,16,8,128,800,0.22567,0.2525606896624791,251.26444053649902,partial_observed,0.026890689662479067
100,16,8,128,800,0.25527,0.2525606896624791,202.57892870903015,noisy_observed,0.0027093103375209204
100,16,8,32,25,0.07911,0.31788265827093665,0.8300180435180664,full_observed,0.23877265827093663
100,16,8,32,25,0.06974000000000001,0.31788265827093665,1.0064680576324463,partial_observed,0.24814265827093662
100,16,8,32,25,0.27390000000000003,0.31788265827093665,1.2416954040527344,noisy_observed,0.043982658270936614
100,16,8,32,50,0.37637000000000004,0.31788265827093665,1.6606676578521729,full_observed,0.05848734172906339
100,16,8,32,50,0.08999,0.31788265827093665,2.018537759780884,partial_observed,0.22789265827093663
100,16,8,32,50,0.08499000000000001,0.31788265827093665,2.469163417816162,noisy_observed,0.23289265827093664
100,16,8,32,100,0.42401000000000005,0.31788265827093665,3.2878360748291016,full_observed,0.1061273417290634
100,16,8,32,100,0.16875,0.31788265827093665,4.023528814315796,partial_observed,0.14913265827093664
100,16,8,32,100,0.22018000000000001,0.31788265827093665,4.96795392036438,noisy_observed,0.09770265827093663
100,16,8,32,200,0.37154000000000004,0.31788265827093665,6.604970455169678,full_observed,0.05365734172906339
100,16,8,32,200,0.11562000000000001,0.31788265827093665,8.020753383636475,partial_observed,0.20226265827093665
100,16,8,32,200,0.14249,0.31788265827093665,9.986014366149902,noisy_observed,0.17539265827093664
100,16,8,32,400,0.38160000000000005,0.31788265827093665,13.281378507614136,full_observed,0.0637173417290634
100,16,8,32,400,0.16495,0.31788265827093665,16.04311776161194,partial_observed,0.15293265827093663
100,16,8,32,400,0.37208,0.31788265827093665,19.86206030845642,noisy_observed,0.054197341729063375
100,16,8,32,800,0.42795000000000005,0.31788265827093665,26.96284532546997,full_observed,0.1100673417290634
100,16,8,32,800,0.05559000000000001,0.31788265827093665,41.932411193847656,partial_observed,0.2622926582709366
100,16,8,32,800,0.13537000000000002,0.31788265827093665,40.85105538368225,noisy_observed,0.18251265827093663
100,16,8,64,25,0.39543000000000006,0.31788265827093665,1.4820353984832764,full_observed,0.07754734172906341
100,16,8,64,25,0.32937000000000005,0.31788265827093665,1.8375282287597656,partial_observed,0.011487341729063405
100,16,8,64,25,0.19289,0.31788265827093665,2.0425782203674316,noisy_observed,0.12499265827093664
100,16,8,64,50,0.35268000000000005,0.31788265827093665,2.9575181007385254,full_observed,0.0347973417290634
100,16,8,64,50,0.3537,0.31788265827093665,3.666768789291382,partial_observed,0.03581734172906337
100,16,8,64,50,0.38696,0.31788265827093665,4.048202991485596,noisy_observed,0.06907734172906338
100,16,8,64,100,0.39128,0.31788265827093665,5.916424036026001,full_observed,0.07339734172906337
100,16,8,64,100,0.37600000000000006,0.31788265827093665,7.33704400062561,partial_observed,0.05811734172906341
100,16,8,64,100,0.2771,0.31788265827093665,8.10043478012085,noisy_observed,0.040782658270936634
100,16,8,64,200,0.39085000000000003,0.31788265827093665,11.845019340515137,full_observed,0.07296734172906338
100,16,8,64,200,0.29300000000000004,0.31788265827093665,14.696118831634521,partial_observed,0.02488265827093661
100,16,8,64,200,0.25278,0.31788265827093665,16.22676396369934,noisy_observed,0.06510265827093664
100,16,8,64,400,0.39221000000000006,0.31788265827093665,28.957178831100464,full_observed,0.07432734172906341
100,16,8,64,400,0.38554000000000005,0.31788265827093665,56.9070508480072,partial_observed,0.0676573417290634
100,16,8,64,400,0.20855,0.31788265827093665,107.40450501441956,noisy_observed,0.10933265827093663
100,16,8,64,800,0.37194000000000005,0.31788265827093665,118.50227212905884,full_observed,0.0540573417290634
100,16,8,64,800,0.29019,0.31788265827093665,59.41155529022217,partial_observed,0.027692658270936643
100,16,8,64,800,0.20306000000000002,0.31788265827093665,65.57191109657288,noisy_observed,0.11482265827093663
100,16,8,128,25,0.35789000000000004,0.31788265827093665,2.7975313663482666,full_observed,0.040007341729063395
100,16,8,128,25,0.33865,0.31788265827093665,3.5197575092315674,partial_observed,0.02076734172906336
100,16,8,128,25,0.33764000000000005,0.31788265827093665,3.6253175735473633,noisy_observed,0.019757341729063405
100,16,8,128,50,0.35544000000000003,0.31788265827093665,5.573934316635132,full_observed,0.03755734172906339
100,16,8,128,50,0.32375000000000004,0.31788265827093665,7.0384814739227295,partial_observed,0.005867341729063391
100,16,8,128,50,0.28790000000000004,0.31788265827093665,7.30163311958313,noisy_observed,0.029982658270936602
100,16,8,128,100,0.32964000000000004,0.31788265827093665,11.251124143600464,full_observed,0.011757341729063397
100,16,8,128,100,0.34182,0.31788265827093665,18.689852714538574,partial_observed,0.023937341729063366
100,16,8,128,100,0.33659,0.31788265827093665,22.81569480895996,noisy_observed,0.018707341729063354
100,16,8,128,200,0.32261,0.31788265827093665,23.150447130203247,full_observed,0.004727341729063361
100,16,8,128,200,0.36356000000000005,0.31788265827093665,28.507951974868774,partial_observed,0.0456773417290634
100,16,8,128,200,0.31386000000000003,0.31788265827093665,29.275619506835938,noisy_observed,0.004022658270936619
100,16,8,128,400,0.35467000000000004,0.31788265827093665,46.5165536403656,full_observed,0.036787341729063394
100,16,8,128,400,0.38259000000000004,0.31788265827093665,158.16404342651367,partial_observed,0.0647073417290634
100,16,8,128,400,0.34793,0.31788265827093665,118.78856611251831,noisy_observed,0.03004734172906337
100,16,8,128,800,0.33629000000000003,0.31788265827093665,138.58206868171692,full_observed,0.018407341729063387
100,16,8,128,800,0.36788000000000004,0.31788265827093665,129.6090760231018,partial_observed,0.049997341729063394
100,16,8,128,800,0.34211,0.31788265827093665,124.39547944068909,noisy_observed,0.02422734172906338
100,16,8,32,25,0.027530000000000002,0.03862929300348511,3.7692556381225586,full_observed,0.011099293003485108
100,16,8,32,25,0.19790000000000002,0.03862929300348511,3.5850250720977783,partial_observed,0.1592707069965149
100,16,8,32,25,0.09584000000000001,0.03862929300348511,4.422406196594238,noisy_observed,0.0572107069965149
100,16,8,32,50,0.01,0.03862929300348511,6.006930828094482,full_observed,0.028629293003485108
100,16,8,32,50,0.22359,0.03862929300348511,7.1750288009643555,partial_observed,0.1849607069965149
100,16,8,32,50,0.19925,0.03862929300348511,9.105777740478516,noisy_observed,0.1606207069965149
100,16,8,32,100,0.17463,0.03862929300348511,11.789607763290405,full_observed,0.1360007069965149
100,16,8,32,100,0.10474000000000001,0.03862929300348511,15.700857162475586,partial_observed,0.0661107069965149
100,16,8,32,100,0.31444000000000005,0.03862929300348511,18.012861251831055,noisy_observed,0.27581070699651494
100,16,8,32,200,0.13434000000000001,0.03862929300348511,26.107879161834717,full_observed,0.0957107069965149
100,16,8,32,200,0.10428000000000001,0.03862929300348511,28.09056282043457,partial_observed,0.0656507069965149
100,16,8,32,200,0.18076,0.03862929300348511,36.29032874107361,noisy_observed,0.1421307069965149
100,16,8,32,400,0.23161,0.03862929300348511,43.567644119262695,full_observed,0.1929807069965149
100,16,8,32,400,0.11933,0.03862929300348511,37.69939160346985,partial_observed,0.0807007069965149
100,16,8,32,400,0.16142,0.03862929300348511,50.30926442146301,noisy_observed,0.1227907069965149
100,16,8,32,800,0.21404,0.03862929300348511,70.9237654209137,full_observed,0.1754107069965149
100,16,8,32,800,0.04816,0.03862929300348511,36.791860818862915,partial_observed,0.009530706996514891
100,16,8,32,800,0.035370000000000006,0.03862929300348511,40.08955192565918,noisy_observed,0.0032592930034851045
100,16,8,64,25,0.0041400000000000005,0.03862929300348511,1.4898343086242676,full_observed,0.03448929300348511
100,16,8,64,25,0.060520000000000004,0.03862929300348511,1.868849277496338,partial_observed,0.021890706996514894
100,16,8,64,25,0.11665,0.03862929300348511,2.058558225631714,noisy_observed,0.0780207069965149
100,16,8,64,50,0.026320000000000003,0.03862929300348511,2.9843642711639404,full_observed,0.012309293003485107
100,16,8,64,50,0.13395,0.03862929300348511,3.7359466552734375,partial_observed,0.0953207069965149
100,16,8,64,50,0.052660000000000005,0.03862929300348511,4.497468948364258,noisy_observed,0.014030706996514895
100,16,8,64,100,0.010660000000000001,0.03862929300348511,6.029224395751953,full_observed,0.027969293003485107
100,16,8,64,100,0.04501,0.03862929300348511,7.480159759521484,partial_observed,0.006380706996514891
