N,evidences_per_t,edge_per_t,T,epsilon_estimated,time,num_epochs,real_epsilon,mu,rho,distance_epsilon,early_stopping
100,8,16,64,0.22553816913672137,1.3456125259399414,201,0.21884171328691016,0.04118460175776634,16,0.0066964558498112114,201
100,8,16,128,0.211339159347935,2.609251022338867,201,0.21884171328691016,0.04118460175776634,16,0.007502553938975143,201
100,8,16,256,0.21442621096400116,5.7491748332977295,201,0.21884171328691016,0.04118460175776634,16,0.004415502322908993,201
100,8,64,16,0.21636263305590053,0.42239809036254883,201,0.21884171328691016,0.04118460175776634,16,0.0024790802310096227,201
100,8,64,32,0.21334926062081513,0.6974279880523682,201,0.21884171328691016,0.04118460175776634,16,0.005492452666095021,201
100,8,64,64,0.21914098464955858,1.3354949951171875,201,0.21884171328691016,0.04118460175776634,16,0.0002992713626484289,201
100,8,64,128,0.2155101779740254,2.6142053604125977,201,0.21884171328691016,0.04118460175776634,16,0.0033315353128847425,201
100,8,64,256,0.21861788800582754,5.8829052448272705,201,0.21884171328691016,0.04118460175776634,16,0.00022382528108261246,201
100,8,1,16,0.12838905184854352,0.4062469005584717,201,0.09090799643097258,0.14682967747541753,16,0.037481055417570935,201
100,8,1,32,0.06316977570491523,0.7367990016937256,201,0.09090799643097258,0.14682967747541753,16,0.027738220726057347,201
100,8,1,64,0.1376625994076554,1.35416841506958,201,0.09090799643097258,0.14682967747541753,16,0.046754602976682824,201
100,8,1,128,0.08936199674486624,2.5608632564544678,201,0.09090799643097258,0.14682967747541753,16,0.0015459996861063446,201
100,8,1,256,0.0723371229609912,5.839872121810913,201,0.09090799643097258,0.14682967747541753,16,0.01857087346998139,201
100,8,4,16,0.12589318636374294,0.41746950149536133,201,0.09090799643097258,0.14682967747541753,16,0.03498518993277036,201
100,8,4,32,0.08265209464857383,0.7382793426513672,201,0.09090799643097258,0.14682967747541753,16,0.008255901782398753,201
100,8,4,64,0.0936302129117061,1.376415729522705,201,0.09090799643097258,0.14682967747541753,16,0.002722216480733522,201
100,8,4,128,0.09178919598159713,2.5803580284118652,201,0.09090799643097258,0.14682967747541753,16,0.0008811995506245451,201
100,8,4,256,0.09611927706156567,5.828064680099487,201,0.09090799643097258,0.14682967747541753,16,0.00521128063059309,201
100,8,16,16,0.09379903969567675,0.39188694953918457,201,0.09090799643097258,0.14682967747541753,16,0.002891043264704171,201
100,8,16,32,0.0900613828383111,0.7060518264770508,201,0.09090799643097258,0.14682967747541753,16,0.0008466135926614854,201
100,8,16,64,0.0996160642581514,1.329641342163086,201,0.09090799643097258,0.14682967747541753,16,0.008708067827178811,201
100,8,16,128,0.08859486791906968,2.5632057189941406,201,0.09090799643097258,0.14682967747541753,16,0.0023131285119029066,201
100,8,16,256,0.0875022585255274,5.79973292350769,201,0.09090799643097258,0.14682967747541753,16,0.003405737905445183,201
100,8,64,16,0.08797040421918198,0.4216306209564209,201,0.09090799643097258,0.14682967747541753,16,0.0029375922117906017,201
100,8,64,32,0.09417949120394113,0.7489032745361328,201,0.09090799643097258,0.14682967747541753,16,0.00327149477296855,201
100,8,64,64,0.09155026811937157,1.3096897602081299,201,0.09090799643097258,0.14682967747541753,16,0.0006422716883989904,201
100,8,64,128,0.08822588312208691,2.552687406539917,201,0.09090799643097258,0.14682967747541753,16,0.002682113308885667,201
100,8,64,256,0.08994866804915586,5.829115152359009,201,0.09090799643097258,0.14682967747541753,16,0.0009593283818167264,201
100,8,1,16,0.5004726579315688,0.39908432960510254,201,0.4735764272192382,0.4496072139960724,16,0.026896230712330604,201
100,8,1,32,0.5484164393208174,0.7128493785858154,201,0.4735764272192382,0.4496072139960724,16,0.0748400121015792,201
100,8,1,64,0.4809899979445954,1.3558013439178467,201,0.4735764272192382,0.4496072139960724,16,0.007413570725357199,201
100,8,1,128,0.4798267369105176,2.4891140460968018,201,0.4735764272192382,0.4496072139960724,16,0.0062503096912793765,201
100,8,1,256,0.4460226606442294,5.8041088581085205,201,0.4735764272192382,0.4496072139960724,16,0.027553766575008798,201
100,8,4,16,0.4177526047581771,0.42123985290527344,201,0.4735764272192382,0.4496072139960724,16,0.0558238224610611,201
100,8,4,32,0.48529907547894285,0.7267007827758789,201,0.4735764272192382,0.4496072139960724,16,0.011722648259704649,201
100,8,4,64,0.44069332153376295,1.3297696113586426,201,0.4735764272192382,0.4496072139960724,16,0.032883105685475256,201
100,8,4,128,0.48637206436109415,2.561922073364258,201,0.4735764272192382,0.4496072139960724,16,0.012795637141855942,201
100,8,4,256,0.4990010795979195,5.792247533798218,201,0.4735764272192382,0.4496072139960724,16,0.0254246523786813,201
100,8,16,16,0.46916490844545355,0.393979549407959,201,0.4735764272192382,0.4496072139960724,16,0.004411518773784651,201
100,8,16,32,0.49396991955876357,0.7268779277801514,201,0.4735764272192382,0.4496072139960724,16,0.020393492339525365,201
100,8,16,64,0.4931839607923033,1.3437707424163818,201,0.4735764272192382,0.4496072139960724,16,0.019607533573065106,201
100,8,16,128,0.44947623714307866,2.516923427581787,201,0.4735764272192382,0.4496072139960724,16,0.024100190076159544,201
100,8,16,256,0.4631784713996969,5.87992525100708,201,0.4735764272192382,0.4496072139960724,16,0.010397955819541282,201
100,8,64,16,0.5157492966600546,0.4007270336151123,201,0.4735764272192382,0.4496072139960724,16,0.04217286944081644,201
100,8,64,32,0.4621506093373136,0.745476245880127,201,0.4735764272192382,0.4496072139960724,16,0.011425817881924594,201
100,8,64,64,0.46596510610005093,1.360206127166748,201,0.4735764272192382,0.4496072139960724,16,0.007611321119187275,201
100,8,64,128,0.4741155771098761,2.5509400367736816,201,0.4735764272192382,0.4496072139960724,16,0.0005391498906379133,201
100,8,64,256,0.49192732707330783,5.878840446472168,201,0.4735764272192382,0.4496072139960724,16,0.018350899854069624,201
100,8,1,16,0.025139924537254797,0.39382338523864746,201,0.04461247840724575,0.006075987593788468,16,0.01947255386999095,201
100,8,1,32,0.011890187771103943,0.7169139385223389,201,0.04461247840724575,0.006075987593788468,16,0.03272229063614181,201
100,8,1,64,0.06857955247789424,1.3205950260162354,201,0.04461247840724575,0.006075987593788468,16,0.023967074070648492,201
100,8,1,128,0.04671232873418797,2.5578060150146484,201,0.04461247840724575,0.006075987593788468,16,0.0020998503269422236,201
100,8,1,256,0.04322112502498534,5.814896106719971,201,0.04461247840724575,0.006075987593788468,16,0.0013913533822604088,201
100,8,4,16,0.09781062915720892,0.39891529083251953,201,0.04461247840724575,0.006075987593788468,16,0.053198150749963174,201
100,8,4,32,0.03141524245948276,0.7100222110748291,201,0.04461247840724575,0.006075987593788468,16,0.013197235947762988,201
100,8,4,64,0.06108237860297989,1.37388277053833,201,0.04461247840724575,0.006075987593788468,16,0.01646990019573414,201
100,8,4,128,0.033390664863622375,2.604701042175293,201,0.04461247840724575,0.006075987593788468,16,0.011221813543623373,201
100,8,4,256,0.04332971642591424,5.825731039047241,201,0.04461247840724575,0.006075987593788468,16,0.0012827619813315094,201
100,8,16,16,0.05885388383476271,0.4072532653808594,201,0.04461247840724575,0.006075987593788468,16,0.014241405427516965,201
100,8,16,32,0.053117004227911914,0.7194747924804688,201,0.04461247840724575,0.006075987593788468,16,0.008504525820666166,201
100,8,16,64,0.04754725953970205,1.3499164581298828,201,0.04461247840724575,0.006075987593788468,16,0.0029347811324563003,201
100,8,16,128,0.04602604499519637,2.5339272022247314,201,0.04461247840724575,0.006075987593788468,16,0.0014135665879506237,201
100,8,16,256,0.045797125163332335,5.873958349227905,201,0.04461247840724575,0.006075987593788468,16,0.0011846467560865867,201
100,8,64,16,0.039674627289553344,0.4151749610900879,201,0.04461247840724575,0.006075987593788468,16,0.0049378511176924045,201
100,8,64,32,0.04578527565358742,0.752326250076294,201,0.04461247840724575,0.006075987593788468,16,0.0011727972463416725,201
100,8,64,64,0.04415067279984258,1.3586170673370361,201,0.04461247840724575,0.006075987593788468,16,0.0004618056074031651,201
100,8,64,128,0.04598320155790429,2.583383798599243,201,0.04461247840724575,0.006075987593788468,16,0.0013707231506585385,201
100,8,64,256,0.0498873917507724,5.868911027908325,201,0.04461247840724575,0.006075987593788468,16,0.005274913343526651,201
100,8,1,16,0.4542472298539285,0.38588738441467285,201,0.4878700736932731,0.3522352842550474,16,0.03362284383934461,201
100,8,1,32,0.45234172853889104,0.6999218463897705,201,0.4878700736932731,0.3522352842550474,16,0.03552834515438208,201
100,8,1,64,0.5511729239392664,1.3148562908172607,201,0.4878700736932731,0.3522352842550474,16,0.0633028502459933,201
100,8,1,128,0.4857830567985888,2.6049203872680664,201,0.4878700736932731,0.3522352842550474,16,0.0020870168946843237,201
100,8,1,256,0.5095711606175415,5.801330804824829,201,0.4878700736932731,0.3522352842550474,16,0.021701086924268365,201
100,8,4,16,0.49984443467341394,0.41547083854675293,201,0.4878700736932731,0.3522352842550474,16,0.011974360980140819,201
100,8,4,32,0.5103595280931856,0.7225310802459717,201,0.4878700736932731,0.3522352842550474,16,0.022489454399912512,201
100,8,4,64,0.45825132758543746,1.3159511089324951,201,0.4878700736932731,0.3522352842550474,16,0.02961874610783566,201
100,8,4,128,0.48291201837347203,2.5830423831939697,201,0.4878700736932731,0.3522352842550474,16,0.004958055319801091,201
100,8,4,256,0.46451199429574735,5.806019306182861,201,0.4878700736932731,0.3522352842550474,16,0.023358079397525766,201
100,8,16,16,0.47615842059102814,0.39189791679382324,201,0.4878700736932731,0.3522352842550474,16,0.011711653102244979,201
100,8,16,32,0.4902425875915208,0.7156572341918945,201,0.4878700736932731,0.3522352842550474,16,0.0023725138982476635,201
100,8,16,64,0.5028874524675088,1.306729793548584,201,0.4878700736932731,0.3522352842550474,16,0.015017378774235646,201
100,8,16,128,0.46438842092804644,2.5365660190582275,201,0.4878700736932731,0.3522352842550474,16,0.02348165276522668,201
100,8,16,256,0.46973852070009864,5.870413303375244,201,0.4878700736932731,0.3522352842550474,16,0.018131552993174482,201
100,8,64,16,0.4771677877328161,0.4103217124938965,201,0.4878700736932731,0.3522352842550474,16,0.010702285960457025,201
100,8,64,32,0.4813615893192681,0.7182857990264893,201,0.4878700736932731,0.3522352842550474,16,0.00650848437400503,201
100,8,64,64,0.4886108847287994,1.3615896701812744,201,0.4878700736932731,0.3522352842550474,16,0.0007408110355262565,201
100,8,64,128,0.48650333660210815,2.6051406860351562,201,0.4878700736932731,0.3522352842550474,16,0.0013667370911649712,201
100,8,64,256,0.48175145478767806,5.879628658294678,201,0.4878700736932731,0.3522352842550474,16,0.0061186189055950635,201
100,8,1,16,0.011701792095123533,0.41257572174072266,201,0.07487147347940487,0.2502266796240378,16,0.06316968138428133,201
100,8,1,32,0.06724465221437584,0.739356517791748,201,0.07487147347940487,0.2502266796240378,16,0.007626821265029032,201
100,8,1,64,0.03431595741748642,1.3597064018249512,201,0.07487147347940487,0.2502266796240378,16,0.04055551606191845,201
100,8,1,128,0.04046691349654716,2.571476459503174,201,0.07487147347940487,0.2502266796240378,16,0.03440455998285771,201
100,8,1,256,0.08115061673910083,5.750687122344971,201,0.07487147347940487,0.2502266796240378,16,0.00627914325969596,201
100,8,4,16,0.1122250536233516,0.4141502380371094,201,0.07487147347940487,0.2502266796240378,16,0.03735358014394673,201
100,8,4,32,0.07528475048647494,0.7344570159912109,201,0.07487147347940487,0.2502266796240378,16,0.0004132770070700703,201
100,8,4,64,0.06753134755558766,1.368190050125122,201,0.07487147347940487,0.2502266796240378,16,0.007340125923817206,201
100,8,4,128,0.060433584424774194,2.603903293609619,201,0.07487147347940487,0.2502266796240378,16,0.014437889054630677,201
100,8,4,256,0.07490500424867717,5.858064889907837,201,0.07487147347940487,0.2502266796240378,16,3.3530769272302474e-05,201
100,8,16,16,0.10771152224652891,0.41558837890625,201,0.07487147347940487,0.2502266796240378,16,0.03284004876712404,201
100,8,16,32,0.08420719498848445,0.7230360507965088,201,0.07487147347940487,0.2502266796240378,16,0.009335721509079575,201
100,8,16,64,0.07513677796652675,1.308480978012085,201,0.07487147347940487,0.2502266796240378,16,0.0002653044871218785,201
100,8,16,128,0.07556303968132333,2.5511977672576904,201,0.07487147347940487,0.2502266796240378,16,0.0006915662019184587,201
100,8,16,256,0.07111085738590738,5.741986989974976,201,0.07487147347940487,0.2502266796240378,16,0.003760616093497496,201
100,8,64,16,0.07858966493817084,0.40699100494384766,201,0.07487147347940487,0.2502266796240378,16,0.0037181914587659654,201
100,8,64,32,0.070440744178118,0.7440509796142578,201,0.07487147347940487,0.2502266796240378,16,0.004430729301286865,201
100,8,64,64,0.07448045909445715,1.3599579334259033,201,0.07487147347940487,0.2502266796240378,16,0.00039101438494772156,201
100,8,64,128,0.07415122688067174,2.4745736122131348,201,0.07487147347940487,0.2502266796240378,16,0.0007202465987331264,201
100,8,64,256,0.07724182182646042,5.7941248416900635,201,0.07487147347940487,0.2502266796240378,16,0.0023703483470555453,201
100,8,1,16,0.465510751541583,0.4176952838897705,201,0.43476348385980984,0.2619518282912639,16,0.03074726768177316,201
100,8,1,32,0.4732958245208423,0.7448468208312988,201,0.43476348385980984,0.2619518282912639,16,0.03853234066103245,201
100,8,1,64,0.39552939374142726,1.3647470474243164,201,0.43476348385980984,0.2619518282912639,16,0.03923409011838258,201
100,8,1,128,0.4608358677076188,2.5767815113067627,201,0.43476348385980984,0.2619518282912639,16,0.026072383847808966,201
100,8,1,256,0.4117131147409136,5.857253551483154,201,0.43476348385980984,0.2619518282912639,16,0.02305036911889624,201
100,8,4,16,0.5279078695181674,0.3997313976287842,201,0.43476348385980984,0.2619518282912639,16,0.09314438565835753,201
100,8,4,32,0.422275705961119,0.7136867046356201,201,0.43476348385980984,0.2619518282912639,16,0.012487777898690822,201
100,8,4,64,0.44061363471565174,1.319188117980957,201,0.43476348385980984,0.2619518282912639,16,0.005850150855841896,201
100,8,4,128,0.43428758758850516,2.5617759227752686,201,0.43476348385980984,0.2619518282912639,16,0.0004758962713046766,201
100,8,4,256,0.44149009110004556,5.849937915802002,201,0.43476348385980984,0.2619518282912639,16,0.006726607240235716,201
100,8,16,16,0.4441902203994679,0.39789462089538574,201,0.43476348385980984,0.2619518282912639,16,0.009426736539658087,201
100,8,16,32,0.4502728599000594,0.7010436058044434,201,0.43476348385980984,0.2619518282912639,16,0.015509376040249545,201
100,8,16,64,0.42534027470331776,1.3510801792144775,201,0.43476348385980984,0.2619518282912639,16,0.009423209156492085,201
100,8,16,128,0.4335346810553942,2.4787509441375732,201,0.43476348385980984,0.2619518282912639,16,0.0012288028044156185,201
100,8,16,256,0.41118220118488186,5.870750665664673,201,0.43476348385980984,0.2619518282912639,16,0.023581282674927984,201
100,8,64,16,0.42358287349860496,0.403719425201416,201,0.43476348385980984,0.2619518282912639,16,0.011180610361204879,201
100,8,64,32,0.4416477467260857,0.7555115222930908,201,0.43476348385980984,0.2619518282912639,16,0.006884262866275859,201
100,8,64,64,0.4449844117668129,1.3675932884216309,201,0.43476348385980984,0.2619518282912639,16,0.010220927907003075,201
100,8,64,128,0.43871842542159034,2.5903313159942627,201,0.43476348385980984,0.2619518282912639,16,0.003954941561780501,201
100,8,64,256,0.43305279176092554,5.924041748046875,201,0.43476348385980984,0.2619518282912639,16,0.0017106920988843033,201
100,8,1,16,0.2932586723593986,0.41661524772644043,201,0.338179697341814,0.16914218085745486,16,0.0449210249824154,201
100,8,1,32,0.40780086336275,0.7517757415771484,201,0.338179697341814,0.16914218085745486,16,0.06962116602093599,201
100,8,1,64,0.3271908344476887,1.3441243171691895,201,0.338179697341814,0.16914218085745486,16,0.010988862894125317,201
100,8,1,128,0.3581842934138106,2.5677599906921387,201,0.338179697341814,0.16914218085745486,16,0.02000459607199656,201
100,8,1,256,0.3143863302031601,5.88017725944519,201,0.338179697341814,0.16914218085745486,16,0.02379336713865393,201
100,8,4,16,0.3358838560945779,0.4070560932159424,201,0.338179697341814,0.16914218085745486,16,0.002295841247236141,201
100,8,4,32,0.3155841139374655,0.7117366790771484,201,0.338179697341814,0.16914218085745486,16,0.02259558340434853,201
100,8,4,64,0.3249322751995351,1.302393913269043,201,0.338179697341814,0.16914218085745486,16,0.01324742214227892,201
100,8,4,128,0.34447272651596256,2.4742681980133057,201,0.338179697341814,0.16914218085745486,16,0.0062930291741485345,201
100,8,4,256,0.3282978525746349,5.817964792251587,201,0.338179697341814,0.16914218085745486,16,0.009881844767179127,201
100,8,16,16,0.3416395559678355,0.4148237705230713,201,0.338179697341814,0.16914218085745486,16,0.0034598586260214947,201
100,8,16,32,0.3383324815064946,0.7491555213928223,201,0.338179697341814,0.16914218085745486,16,0.00015278416468056388,201
100,8,16,64,0.3254275429298886,1.3631863594055176,201,0.338179697341814,0.16914218085745486,16,0.012752154411925398,201
100,8,16,128,0.34098248285087185,2.6220645904541016,201,0.338179697341814,0.16914218085745486,16,0.0028027855090578258,201
100,8,16,256,0.34290182742685876,5.874017715454102,201,0.338179697341814,0.16914218085745486,16,0.00472213008504474,201
100,8,64,16,0.34651327855766556,0.4097588062286377,201,0.338179697341814,0.16914218085745486,16,0.008333581215851538,201
100,8,64,32,0.33839915825265193,0.7473578453063965,201,0.338179697341814,0.16914218085745486,16,0.00021946091083790975,201
100,8,64,64,0.33702859123189766,1.3842806816101074,201,0.338179697341814,0.16914218085745486,16,0.0011511061099163666,201
100,8,64,128,0.3400219311335928,2.6111831665039062,201,0.338179697341814,0.16914218085745486,16,0.00184223379177878,201
100,8,64,256,0.33138117278898815,5.865394115447998,201,0.338179697341814,0.16914218085745486,16,0.006798524552825869,201
100,8,1,16,0.018056790111090272,0.3961002826690674,201,0.02806405149398572,0.4763405712745923,16,0.010007261382895448,201
100,8,1,32,0.0773752311719962,0.7090244293212891,201,0.02806405149398572,0.4763405712745923,16,0.04931117967801048,201
100,8,1,64,0.014761172543405506,1.3714239597320557,201,0.02806405149398572,0.4763405712745923,16,0.013302878950580214,201
100,8,1,128,0.0294018250788579,2.594693899154663,201,0.02806405149398572,0.4763405712745923,16,0.001337773584872179,201
100,8,1,256,0.030284995584189116,5.935163736343384,201,0.02806405149398572,0.4763405712745923,16,0.002220944090203396,201
100,8,4,16,0.10223705066838178,0.4013192653656006,201,0.02806405149398572,0.4763405712745923,16,0.07417299917439606,201
100,8,4,32,0.0340645714323397,0.7363882064819336,201,0.02806405149398572,0.4763405712745923,16,0.006000519938353981,201
100,8,4,64,0.045695191153329776,1.3231916427612305,201,0.02806405149398572,0.4763405712745923,16,0.017631139659344056,201
100,8,4,128,0.05408166111894903,2.515005111694336,201,0.02806405149398572,0.4763405712745923,16,0.026017609624963307,201
100,8,4,256,0.039398950138225704,5.657442331314087,201,0.02806405149398572,0.4763405712745923,16,0.011334898644239984,201
100,8,16,16,0.035395998887925564,0.39090847969055176,201,0.02806405149398572,0.4763405712745923,16,0.007331947393939844,201
100,8,16,32,0.032534598682630964,0.7410900592803955,201,0.02806405149398572,0.4763405712745923,16,0.004470547188645244,201
100,8,16,64,0.05234476061067304,1.3588852882385254,201,0.02806405149398572,0.4763405712745923,16,0.024280709116687317,201
100,8,16,128,0.035199980685300815,2.5815606117248535,201,0.02806405149398572,0.4763405712745923,16,0.007135929191315095,201
100,8,16,256,0.03321529533190542,5.931220054626465,201,0.02806405149398572,0.4763405712745923,16,0.005151243837919699,201
100,8,64,16,0.037814783769946514,0.42006492614746094,201,0.02806405149398572,0.4763405712745923,16,0.009750732275960794,201
100,8,64,32,0.038122059257280544,0.7232475280761719,201,0.02806405149398572,0.4763405712745923,16,0.010058007763294824,201
100,8,64,64,0.029468608245330676,1.3143768310546875,201,0.02806405149398572,0.4763405712745923,16,0.0014045567513449563,201
100,8,64,128,0.03315681968337247,2.4941868782043457,201,0.02806405149398572,0.4763405712745923,16,0.005092768189386747,201
100,8,64,256,0.03226694387748081,5.711241722106934,201,0.02806405149398572,0.4763405712745923,16,0.00420289238349509,201
100,8,1,16,0.1798711023398437,0.3840599060058594,201,0.19715322869012902,0.20715684440998294,16,0.01728212635028531,201
100,8,1,32,0.21275839642067415,0.728804349899292,201,0.19715322869012902,0.20715684440998294,16,0.015605167730545128,201
100,8,1,64,0.21323304424247347,1.331799030303955,201,0.19715322869012902,0.20715684440998294,16,0.016079815552344445,201
100,8,1,128,0.19393571392033937,2.544420003890991,201,0.19715322869012902,0.20715684440998294,16,0.0032175147697896533,201
100,8,1,256,0.2027692275863955,5.813103914260864,201,0.19715322869012902,0.20715684440998294,16,0.005615998896266489,201
100,8,4,16,0.15679744480006982,0.41802430152893066,201,0.19715322869012902,0.20715684440998294,16,0.0403557838900592,201
100,8,4,32,0.18544621483000656,0.7478213310241699,201,0.19715322869012902,0.20715684440998294,16,0.011707013860122462,201
100,8,4,64,0.17200469828999046,1.3599302768707275,201,0.19715322869012902,0.20715684440998294,16,0.025148530400138563,201
100,8,4,128,0.195004275377702,2.46775484085083,201,0.19715322869012902,0.20715684440998294,16,0.00214895331242701,201
100,8,4,256,0.2124386469300659,5.879991769790649,201,0.19715322869012902,0.20715684440998294,16,0.015285418239936871,201
100,8,16,16,0.18321125530298124,0.4074406623840332,201,0.19715322869012902,0.20715684440998294,16,0.013941973387147782,201
100,8,16,32,0.20872011048070419,0.7214674949645996,201,0.19715322869012902,0.20715684440998294,16,0.011566881790575162,201
100,8,16,64,0.20690660462204857,1.376983404159546,201,0.19715322869012902,0.20715684440998294,16,0.00975337593191955,201
100,8,16,128,0.20128736145914367,2.4703047275543213,201,0.19715322869012902,0.20715684440998294,16,0.004134132769014642,201
100,8,16,256,0.19613852434744677,5.802123069763184,201,0.19715322869012902,0.20715684440998294,16,0.0010147043426822488,201
100,8,64,16,0.1855551332299382,0.4174160957336426,201,0.19715322869012902,0.20715684440998294,16,0.011598095460190833,201
100,8,64,32,0.18832286789443728,0.7428808212280273,201,0.19715322869012902,0.20715684440998294,16,0.008830360795691744,201
100,8,64,64,0.19210623922127099,1.3122642040252686,201,0.19715322869012902,0.20715684440998294,16,0.0050469894688580375,201
100,8,64,128,0.20001523307579025,2.625138998031616,201,0.19715322869012902,0.20715684440998294,16,0.0028620043856612265,201
100,8,64,256,0.19861615717589262,5.85623025894165,201,0.19715322869012902,0.20715684440998294,16,0.0014629284857635982,201
100,8,1,16,0.0166259316889417,0.40894603729248047,201,0.12255950552010314,0.15921753322489973,16,0.10593357383116145,201
100,8,1,32,0.06656957365945577,0.747025728225708,201,0.12255950552010314,0.15921753322489973,16,0.055989931860647366,201
100,8,1,64,0.10555295499741155,1.3447871208190918,201,0.12255950552010314,0.15921753322489973,16,0.017006550522691594,201
100,8,1,128,0.1475642514200481,2.5992507934570312,201,0.12255950552010314,0.15921753322489973,16,0.025004745899944947,201
100,8,1,256,0.12202033854077327,5.911981582641602,201,0.12255950552010314,0.15921753322489973,16,0.0005391669793298748,201
100,8,4,16,0.12428978671925127,0.4239201545715332,201,0.12255950552010314,0.15921753322489973,16,0.0017302811991481287,201
100,8,4,32,0.1371682164253098,0.7524998188018799,201,0.12255950552010314,0.15921753322489973,16,0.014608710905206657,201
100,8,4,64,0.13547505036279928,1.3533120155334473,201,0.12255950552010314,0.15921753322489973,16,0.012915544842696136,201
100,8,4,128,0.11353742442228915,2.6024510860443115,201,0.12255950552010314,0.15921753322489973,16,0.009022081097813994,201
100,8,4,256,0.11738980902960344,5.857232332229614,201,0.12255950552010314,0.15921753322489973,16,0.005169696490499698,201
100,8,16,16,0.09543420044182538,0.39386820793151855,201,0.12255950552010314,0.15921753322489973,16,0.02712530507827776,201
100,8,16,32,0.14060413641463954,0.725719690322876,201,0.12255950552010314,0.15921753322489973,16,0.018044630894536395,201
100,8,16,64,0.12338650827803616,1.369180679321289,201,0.12255950552010314,0.15921753322489973,16,0.0008270027579330153,201
100,8,16,128,0.12953933007335797,2.6002235412597656,201,0.12255950552010314,0.15921753322489973,16,0.006979824553254826,201
100,8,16,256,0.12312979310559422,5.799775123596191,201,0.12255950552010314,0.15921753322489973,16,0.0005702875854910749,201
100,8,64,16,0.1280193731091122,0.4090430736541748,201,0.12255950552010314,0.15921753322489973,16,0.005459867589009071,201
100,8,64,32,0.12745153963771552,0.7474067211151123,201,0.12255950552010314,0.15921753322489973,16,0.004892034117612382,201
100,8,64,64,0.12282535132004566,1.3664891719818115,201,0.12255950552010314,0.15921753322489973,16,0.00026584579994251567,201
100,8,64,128,0.12654505137270605,2.545323133468628,201,0.12255950552010314,0.15921753322489973,16,0.003985545852602912,201
100,8,64,256,0.1235444518170568,5.891860723495483,201,0.12255950552010314,0.15921753322489973,16,0.0009849462969536565,201
100,8,1,16,0.5492349921668038,0.4083900451660156,201,0.4671554365774443,0.4738114326169825,16,0.08207955558935953,201
100,8,1,32,0.3965873492755203,0.7138183116912842,201,0.4671554365774443,0.4738114326169825,16,0.07056808730192399,201
100,8,1,64,0.43613542580577175,1.356295108795166,201,0.4671554365774443,0.4738114326169825,16,0.031020010771672546,201
100,8,1,128,0.46086407415321584,2.543769121170044,201,0.4671554365774443,0.4738114326169825,16,0.006291362424228453,201
100,8,1,256,0.45345954185122733,5.808442831039429,201,0.4671554365774443,0.4738114326169825,16,0.013695894726216962,201
100,8,4,16,0.4658693560705344,0.41687536239624023,201,0.4671554365774443,0.4738114326169825,16,0.0012860805069098702,201
100,8,4,32,0.4467196973227881,0.7404439449310303,201,0.4671554365774443,0.4738114326169825,16,0.020435739254656193,201
100,8,4,64,0.5085435734432967,1.3675942420959473,201,0.4671554365774443,0.4738114326169825,16,0.04138813686585241,201
100,8,4,128,0.4457437624733024,2.5637683868408203,201,0.4671554365774443,0.4738114326169825,16,0.02141167410414191,201
100,8,4,256,0.45297613916643786,5.878951072692871,201,0.4671554365774443,0.4738114326169825,16,0.01417929741100643,201
100,8,16,16,0.466396744951178,0.4128236770629883,201,0.4671554365774443,0.4738114326169825,16,0.0007586916262662946,201
100,8,16,32,0.47176570405052026,0.7405011653900146,201,0.4671554365774443,0.4738114326169825,16,0.0046102674730759685,201
100,8,16,64,0.46345107131680346,1.3787083625793457,201,0.4671554365774443,0.4738114326169825,16,0.0037043652606408295,201
100,8,16,128,0.48859604703315257,2.568284511566162,201,0.4671554365774443,0.4738114326169825,16,0.021440610455708276,201
100,8,16,256,0.47787979051070156,5.792194843292236,201,0.4671554365774443,0.4738114326169825,16,0.010724353933257269,201
100,8,64,16,0.4939833389377502,0.4357454776763916,201,0.4671554365774443,0.4738114326169825,16,0.02682790236030591,201
100,8,64,32,0.47843650244102054,0.7362406253814697,201,0.4671554365774443,0.4738114326169825,16,0.011281065863576245,201
100,8,64,64,0.48640685887164703,1.3769609928131104,201,0.4671554365774443,0.4738114326169825,16,0.019251422294202736,201
100,8,64,128,0.4697565878084095,2.588520050048828,201,0.4671554365774443,0.4738114326169825,16,0.002601151230965215,201
100,8,64,256,0.4688185547182293,5.727488279342651,201,0.4671554365774443,0.4738114326169825,16,0.0016631181407850137,201
100,8,1,16,0.017508702815936753,0.4143550395965576,201,0.05544456716586621,0.48053685639470983,16,0.03793586434992946,201
100,8,1,32,0.06514739115756152,0.7449779510498047,201,0.05544456716586621,0.48053685639470983,16,0.009702823991695309,201
100,8,1,64,0.03457205868969873,1.3485095500946045,201,0.05544456716586621,0.48053685639470983,16,0.02087250847616748,201
100,8,1,128,0.0749852540597267,2.5653867721557617,201,0.05544456716586621,0.48053685639470983,16,0.019540686893860487,201
100,8,1,256,0.10963934658957032,5.8835906982421875,201,0.05544456716586621,0.48053685639470983,16,0.05419477942370411,201
100,8,4,16,0.03849790258937766,0.39376115798950195,201,0.05544456716586621,0.48053685639470983,16,0.01694666457648855,201
100,8,4,32,0.07566243109661723,0.7165012359619141,201,0.05544456716586621,0.48053685639470983,16,0.02021786393075102,201
100,8,4,64,0.05980024338387866,1.330824851989746,201,0.05544456716586621,0.48053685639470983,16,0.004355676218012451,201
