N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,minibatch_size,epsilon_estimated,time,num_epochs,X0_r2,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,RMSprop,0.05,BC_with_evidence,64,0.13522953444684174,64.14213132858276,801,-0.33254408836364746,0.27937964383820185,0.0819367168762507,16,0.1441501093913601
100,64,16,8,RMSprop,0.05,BC_observed_positive,0,0.2907397234996344,5.413410186767578,801,,0.27937964383820185,0.0819367168762507,16,0.011360079661432543
100,64,16,8,RMSprop,0.05,BC_observed_positive,16,0.28940580429877893,5.408862352371216,801,,0.27937964383820185,0.0819367168762507,16,0.010026160460577083
100,64,16,8,RMSprop,0.05,BC_observed_positive,32,0.28819962706442254,5.431097507476807,801,,0.27937964383820185,0.0819367168762507,16,0.008819983226220685
100,64,16,8,RMSprop,0.05,BC_observed_positive,64,0.28186465944734923,5.428417921066284,801,,0.27937964383820185,0.0819367168762507,16,0.0024850156091473785
100,64,16,8,RMSprop,0.1,simple_BC,0,0.2822726872225053,0.017756938934326172,42,,0.27937964383820185,0.0819367168762507,16,0.002893043384303462
100,64,16,8,RMSprop,0.1,simple_BC,16,0.2822726872225053,0.018439531326293945,42,,0.27937964383820185,0.0819367168762507,16,0.002893043384303462
100,64,16,8,RMSprop,0.1,simple_BC,32,0.2822726872225053,0.01765298843383789,42,,0.27937964383820185,0.0819367168762507,16,0.002893043384303462
100,64,16,8,RMSprop,0.1,simple_BC,64,0.2822726872225053,0.01452326774597168,42,,0.27937964383820185,0.0819367168762507,16,0.002893043384303462
100,64,16,8,RMSprop,0.1,BC_with_evidence,0,0.234596183792675,75.93882894515991,801,0.5038701295852661,0.27937964383820185,0.0819367168762507,16,0.04478346004552686
100,64,16,8,RMSprop,0.1,BC_with_evidence,16,0.21041164638959617,69.43054294586182,801,-0.03539776802062988,0.27937964383820185,0.0819367168762507,16,0.06896799744860568
100,64,16,8,RMSprop,0.1,BC_with_evidence,32,0.19955610353140424,69.52961730957031,801,-0.5251597166061401,0.27937964383820185,0.0819367168762507,16,0.07982354030679761
100,64,16,8,RMSprop,0.1,BC_with_evidence,64,0.17314130666082894,63.95704650878906,801,-0.28921329975128174,0.27937964383820185,0.0819367168762507,16,0.10623833717737291
100,64,16,8,RMSprop,0.1,BC_observed_positive,0,0.27394488895992963,5.417958974838257,801,,0.27937964383820185,0.0819367168762507,16,0.005434754878272219
100,64,16,8,RMSprop,0.1,BC_observed_positive,16,0.2874868124471221,5.412782669067383,801,,0.27937964383820185,0.0819367168762507,16,0.008107168608920245
100,64,16,8,RMSprop,0.1,BC_observed_positive,32,0.28623525182674425,5.4160261154174805,801,,0.27937964383820185,0.0819367168762507,16,0.0068556079885424
100,64,16,8,RMSprop,0.1,BC_observed_positive,64,0.2873164578624731,5.398283243179321,801,,0.27937964383820185,0.0819367168762507,16,0.007936814024271266
100,64,16,8,adagrad,5e-05,simple_BC,0,0.2501070506233154,0.01909017562866211,42,,0.27937964383820185,0.0819367168762507,16,0.029272593214886455
100,64,16,8,adagrad,5e-05,simple_BC,16,0.2501070506233154,0.01822638511657715,42,,0.27937964383820185,0.0819367168762507,16,0.029272593214886455
100,64,16,8,adagrad,5e-05,simple_BC,32,0.2501070506233154,0.01641392707824707,42,,0.27937964383820185,0.0819367168762507,16,0.029272593214886455
100,64,16,8,adagrad,5e-05,simple_BC,64,0.2501070506233154,0.013277530670166016,42,,0.27937964383820185,0.0819367168762507,16,0.029272593214886455
100,64,16,8,adagrad,5e-05,BC_with_evidence,0,0.24989294937332096,4.023052215576172,42,-1.6148231029510498,0.27937964383820185,0.0819367168762507,16,0.02948669446488089
100,64,16,8,adagrad,5e-05,BC_with_evidence,16,0.25005276292587547,4.089921712875366,42,-1.1891934871673584,0.27937964383820185,0.0819367168762507,16,0.02932688091232638
100,64,16,8,adagrad,5e-05,BC_with_evidence,32,0.24997102873024768,3.733321189880371,42,-0.809148907661438,0.27937964383820185,0.0819367168762507,16,0.029408615107954172
100,64,16,8,adagrad,5e-05,BC_with_evidence,64,0.24989317475301986,3.5880661010742188,42,-1.1333250999450684,0.27937964383820185,0.0819367168762507,16,0.029486469085181988
100,64,16,8,adagrad,5e-05,BC_observed_positive,0,0.2501068965054449,0.28815293312072754,42,,0.27937964383820185,0.0819367168762507,16,0.029272747332756976
100,64,16,8,adagrad,5e-05,BC_observed_positive,16,0.250106834497433,0.28023838996887207,42,,0.27937964383820185,0.0819367168762507,16,0.02927280934076887
100,64,16,8,adagrad,5e-05,BC_observed_positive,32,0.2501067876385456,0.2781970500946045,42,,0.27937964383820185,0.0819367168762507,16,0.02927285619965625
100,64,16,8,adagrad,5e-05,BC_observed_positive,64,0.25010715977094394,0.2804524898529053,42,,0.27937964383820185,0.0819367168762507,16,0.02927248406725791
100,64,16,8,adagrad,0.0001,simple_BC,0,0.25021400543025435,0.018057823181152344,42,,0.27937964383820185,0.0819367168762507,16,0.029165638407947503
100,64,16,8,adagrad,0.0001,simple_BC,16,0.25021400543025435,0.017754077911376953,42,,0.27937964383820185,0.0819367168762507,16,0.029165638407947503
100,64,16,8,adagrad,0.0001,simple_BC,32,0.25021400543025435,0.01869678497314453,42,,0.27937964383820185,0.0819367168762507,16,0.029165638407947503
100,64,16,8,adagrad,0.0001,simple_BC,64,0.25021400543025435,0.013578176498413086,42,,0.27937964383820185,0.0819367168762507,16,0.029165638407947503
100,64,16,8,adagrad,0.0001,BC_with_evidence,0,0.2497861890840521,3.739579200744629,42,-1.0838522911071777,0.27937964383820185,0.0819367168762507,16,0.02959345475414976
100,64,16,8,adagrad,0.0001,BC_with_evidence,16,0.2498102049334388,3.721414566040039,42,-1.00205397605896,0.27937964383820185,0.0819367168762507,16,0.029569438904763046
100,64,16,8,adagrad,0.0001,BC_with_evidence,32,0.24980313183924296,3.852285861968994,42,-1.5994248390197754,0.27937964383820185,0.0819367168762507,16,0.029576511998958888
100,64,16,8,adagrad,0.0001,BC_with_evidence,64,0.25021414554536375,3.6392433643341064,42,-0.8969570398330688,0.27937964383820185,0.0819367168762507,16,0.0291654982928381
100,64,16,8,adagrad,0.0001,BC_observed_positive,0,0.25021448708606653,0.2824862003326416,42,,0.27937964383820185,0.0819367168762507,16,0.029165156752135324
100,64,16,8,adagrad,0.0001,BC_observed_positive,16,0.25021300329948165,0.27698206901550293,42,,0.27937964383820185,0.0819367168762507,16,0.0291666405387202
100,64,16,8,adagrad,0.0001,BC_observed_positive,32,0.25021489589314827,0.28453946113586426,42,,0.27937964383820185,0.0819367168762507,16,0.029164747945053582
100,64,16,8,adagrad,0.0001,BC_observed_positive,64,0.2502149707376861,0.27988266944885254,42,,0.27937964383820185,0.0819367168762507,16,0.029164673100515737
100,64,16,8,adagrad,0.0005,simple_BC,0,0.25177576719449707,0.035111427307128906,106,,0.27937964383820185,0.0819367168762507,16,0.027603876643704783
100,64,16,8,adagrad,0.0005,simple_BC,16,0.25177576719449707,0.04234004020690918,106,,0.27937964383820185,0.0819367168762507,16,0.027603876643704783
100,64,16,8,adagrad,0.0005,simple_BC,32,0.25177576719449707,0.04337739944458008,106,,0.27937964383820185,0.0819367168762507,16,0.027603876643704783
100,64,16,8,adagrad,0.0005,simple_BC,64,0.25177576719449707,0.03685569763183594,106,,0.27937964383820185,0.0819367168762507,16,0.027603876643704783
100,64,16,8,adagrad,0.0005,BC_with_evidence,0,0.24822483694494096,9.36552619934082,106,-0.8601856231689453,0.27937964383820185,0.0819367168762507,16,0.03115480689326089
100,64,16,8,adagrad,0.0005,BC_with_evidence,16,0.2503198384985556,15.534353733062744,168,-0.7883865833282471,0.27937964383820185,0.0819367168762507,16,0.02905980533964625
100,64,16,8,adagrad,0.0005,BC_with_evidence,32,0.2492081859234953,15.80489993095398,169,-1.3471934795379639,0.27937964383820185,0.0819367168762507,16,0.030171457914706545
100,64,16,8,adagrad,0.0005,BC_with_evidence,64,0.2517733331323605,8.66551399230957,106,-0.9540309906005859,0.27937964383820185,0.0819367168762507,16,0.027606310705841353
100,64,16,8,adagrad,0.0005,BC_observed_positive,0,0.2518091136995155,0.726193904876709,109,,0.27937964383820185,0.0819367168762507,16,0.027570530138686378
100,64,16,8,adagrad,0.0005,BC_observed_positive,16,0.2519182727761437,0.8184270858764648,122,,0.27937964383820185,0.0819367168762507,16,0.02746137106205815
100,64,16,8,adagrad,0.0005,BC_observed_positive,32,0.2519344660061895,0.855931282043457,125,,0.27937964383820185,0.0819367168762507,16,0.027445177832012335
100,64,16,8,adagrad,0.0005,BC_observed_positive,64,0.25194501608466763,0.8363938331604004,124,,0.27937964383820185,0.0819367168762507,16,0.027434627753534224
100,64,16,8,adagrad,0.001,simple_BC,0,0.2563769415690435,0.1260840892791748,333,,0.27937964383820185,0.0819367168762507,16,0.023002702269158348
100,64,16,8,adagrad,0.001,simple_BC,16,0.2563769415690435,0.12056350708007812,333,,0.27937964383820185,0.0819367168762507,16,0.023002702269158348
100,64,16,8,adagrad,0.001,simple_BC,32,0.2563769415690435,0.11902832984924316,333,,0.27937964383820185,0.0819367168762507,16,0.023002702269158348
100,64,16,8,adagrad,0.001,simple_BC,64,0.2563769415690435,0.1178586483001709,333,,0.27937964383820185,0.0819367168762507,16,0.023002702269158348
100,64,16,8,adagrad,0.001,BC_with_evidence,0,0.24370637155863958,25.348496198654175,328,-1.208263635635376,0.27937964383820185,0.0819367168762507,16,0.03567327227956227
100,64,16,8,adagrad,0.001,BC_with_evidence,16,0.24986706836470124,73.02694702148438,801,-0.7176003456115723,0.27937964383820185,0.0819367168762507,16,0.029512575473500613
100,64,16,8,adagrad,0.001,BC_with_evidence,32,0.2422828208873574,65.82333898544312,770,-0.9794818162918091,0.27937964383820185,0.0819367168762507,16,0.03709682295084446
100,64,16,8,adagrad,0.001,BC_with_evidence,64,0.24390343644473061,21.22361445426941,315,-1.2433745861053467,0.27937964383820185,0.0819367168762507,16,0.03547620739347124
100,64,16,8,adagrad,0.001,BC_observed_positive,0,0.25689899199482386,2.629866123199463,388,,0.27937964383820185,0.0819367168762507,16,0.022480651843377997
100,64,16,8,adagrad,0.001,BC_observed_positive,16,0.256828722433339,2.5616681575775146,384,,0.27937964383820185,0.0819367168762507,16,0.022550921404862867
100,64,16,8,adagrad,0.001,BC_observed_positive,32,0.25660851921209415,2.4227712154388428,358,,0.27937964383820185,0.0819367168762507,16,0.022771124626107697
100,64,16,8,adagrad,0.001,BC_observed_positive,64,0.25731208064498334,2.923243999481201,434,,0.27937964383820185,0.0819367168762507,16,0.02206756319321851
100,64,16,8,adagrad,0.005,simple_BC,0,0.27967918299121,0.22833919525146484,596,,0.27937964383820185,0.0819367168762507,16,0.0002995391530081215
100,64,16,8,adagrad,0.005,simple_BC,16,0.27967918299121,0.22491884231567383,596,,0.27937964383820185,0.0819367168762507,16,0.0002995391530081215
100,64,16,8,adagrad,0.005,simple_BC,32,0.27967918299121,0.22837448120117188,596,,0.27937964383820185,0.0819367168762507,16,0.0002995391530081215
100,64,16,8,adagrad,0.005,simple_BC,64,0.27967918299121,0.2283015251159668,596,,0.27937964383820185,0.0819367168762507,16,0.0002995391530081215
100,64,16,8,adagrad,0.005,BC_with_evidence,0,0.21296453988867764,73.89130687713623,801,-1.0048093795776367,0.27937964383820185,0.0819367168762507,16,0.06641510394952421
100,64,16,8,adagrad,0.005,BC_with_evidence,16,0.24588824989248048,68.92300987243652,801,-0.8466986417770386,0.27937964383820185,0.0819367168762507,16,0.03349139394572137
100,64,16,8,adagrad,0.005,BC_with_evidence,32,0.23685439373805667,74.33278298377991,801,-1.3354768753051758,0.27937964383820185,0.0819367168762507,16,0.042525250100145184
100,64,16,8,adagrad,0.005,BC_with_evidence,64,0.28557884070548933,60.40378165245056,801,-1.1006438732147217,0.27937964383820185,0.0819367168762507,16,0.006199196867287482
100,64,16,8,adagrad,0.005,BC_observed_positive,0,0.28394832650591995,5.458751678466797,801,,0.27937964383820185,0.0819367168762507,16,0.004568682667718094
100,64,16,8,adagrad,0.005,BC_observed_positive,16,0.28413986729028495,5.432085037231445,801,,0.27937964383820185,0.0819367168762507,16,0.004760223452083101
100,64,16,8,adagrad,0.005,BC_observed_positive,32,0.28392810149489695,5.342587232589722,801,,0.27937964383820185,0.0819367168762507,16,0.004548457656695093
100,64,16,8,adagrad,0.005,BC_observed_positive,64,0.2839009771866172,5.462712526321411,801,,0.27937964383820185,0.0819367168762507,16,0.004521333348415368
100,64,16,8,adagrad,0.01,simple_BC,0,0.28170408070739567,0.10220146179199219,275,,0.27937964383820185,0.0819367168762507,16,0.0023244368691938133
100,64,16,8,adagrad,0.01,simple_BC,16,0.28170408070739567,0.09909653663635254,275,,0.27937964383820185,0.0819367168762507,16,0.0023244368691938133
100,64,16,8,adagrad,0.01,simple_BC,32,0.28170408070739567,0.0998990535736084,275,,0.27937964383820185,0.0819367168762507,16,0.0023244368691938133
100,64,16,8,adagrad,0.01,simple_BC,64,0.28170408070739567,0.10062241554260254,275,,0.27937964383820185,0.0819367168762507,16,0.0023244368691938133
100,64,16,8,adagrad,0.01,BC_with_evidence,0,0.1935909714806234,68.28332662582397,801,-1.9364714622497559,0.27937964383820185,0.0819367168762507,16,0.08578867235757845
100,64,16,8,adagrad,0.01,BC_with_evidence,16,0.21882111737697627,64.43148636817932,801,-1.2977519035339355,0.27937964383820185,0.0819367168762507,16,0.06055852646122559
100,64,16,8,adagrad,0.01,BC_with_evidence,32,0.21167969640720444,70.1194474697113,801,-1.1440658569335938,0.27937964383820185,0.0819367168762507,16,0.06769994743099741
100,64,16,8,adagrad,0.01,BC_with_evidence,64,0.24934526089212108,27.14551043510437,318,-0.8667752742767334,0.27937964383820185,0.0819367168762507,16,0.030034382946080768
100,64,16,8,adagrad,0.01,BC_observed_positive,0,0.286501672224172,5.4400413036346436,801,,0.27937964383820185,0.0819367168762507,16,0.007122028385970147
100,64,16,8,adagrad,0.01,BC_observed_positive,16,0.28672387389441456,5.425553560256958,801,,0.27937964383820185,0.0819367168762507,16,0.007344230056212708
100,64,16,8,adagrad,0.01,BC_observed_positive,32,0.28702254817071643,5.486989498138428,801,,0.27937964383820185,0.0819367168762507,16,0.007642904332514577
100,64,16,8,adagrad,0.01,BC_observed_positive,64,0.28680538854580445,5.473278522491455,801,,0.27937964383820185,0.0819367168762507,16,0.0074257447076025995
100,64,16,8,adagrad,0.05,simple_BC,0,0.28227239117404945,0.016734838485717773,47,,0.27937964383820185,0.0819367168762507,16,0.002892747335847601
100,64,16,8,adagrad,0.05,simple_BC,16,0.28227239117404945,0.014669418334960938,47,,0.27937964383820185,0.0819367168762507,16,0.002892747335847601
100,64,16,8,adagrad,0.05,simple_BC,32,0.28227239117404945,0.014679908752441406,47,,0.27937964383820185,0.0819367168762507,16,0.002892747335847601
