N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,adam,200,0.001,BC_backfire,0,10,0.27788893817612226,0.7113326624071566,-1.8252754211425781,18.957206964492798,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.11734315527576128,0.3038224485741798
100,64,16,8,backfire,adam,200,0.001,BC_backfire,0,20,0.265287407517966,0.7111965200218069,-1.0801782608032227,20.794924020767212,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.12994468593391756,0.30368630618883
100,64,16,8,backfire,adam,200,0.001,BC_backfire,0,40,0.26994159718291266,0.7147906741705485,-0.027513742446899414,20.75990390777588,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.12529049626897087,0.30728046033757167
100,64,16,8,backfire,adam,200,0.001,BC_backfire,16,10,0.27118938249677993,0.714037314099186,-0.9535528421401978,21.598557233810425,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.12404271095510361,0.30652710026620916
100,64,16,8,backfire,adam,200,0.001,BC_backfire,16,20,0.2762557524027876,0.7131567780702103,-1.102565050125122,19.789063215255737,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.11897634104909593,0.3056465642372334
100,64,16,8,backfire,adam,200,0.001,BC_backfire,16,40,0.26761969572340716,0.7152222289379371,-0.5585916042327881,17.190819025039673,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.12761239772847638,0.3077120151049602
100,64,16,8,backfire,adam,200,0.001,BC_backfire,32,10,0.2743201924714349,0.7103580731987617,-1.1487386226654053,19.00798797607422,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.12091190098044863,0.3028478593657848
100,64,16,8,backfire,adam,200,0.001,BC_backfire,32,20,0.27745353099833014,0.7120716958921918,-0.6932852268218994,21.45524001121521,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.11777856245355339,0.3045614820592149
100,64,16,8,backfire,adam,200,0.001,BC_backfire,32,40,0.2755978318075995,0.7155717225151703,-0.4547692537307739,21.670599937438965,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.11963426164428403,0.30806150868219345
100,64,16,8,backfire,adam,200,0.005,BC_backfire,0,10,0.35021917433216737,0.6096231828716809,0.30623698234558105,21.318916082382202,201,0.39523209345188354,0.40751021383297686,0.41424927393716976,0.3908795030278374,16,0.045012919119716166,0.20211296903870407
